gravity_timestamp	gravity_x_data	gravity_y_data	gravity_z_data
252633115195210	1.13636	9.740387	0.062711015
252633120139057	1.0751251	9.747538	-6.5839046E-4
252633125479633	1.012402	9.754018	-0.067585796
252633130057270	0.96246463	9.758487	-0.12646696
252633135001118	0.91069555	9.762428	-0.18977436
252633139944965	0.8576437	9.765781	-0.253677
252633144888813	0.8028734	9.768549	-0.31819078
252633149832661	0.7473095	9.770647	-0.38258183
252633155142719	0.6886612	9.772144	-0.44869474
252633159781391	0.63885665	9.772606	-0.5083547
252633164664204	0.59045297	9.772364	-0.5680272
252633169608051	0.5446008	9.771737	-0.62206095
252633174551899	0.50350106	9.7705965	-0.6725449
252633179495747	0.46716046	9.769023	-0.7199618
252633184836323	0.43444893	9.767169	-0.7642264
252633189413960	0.41090685	9.765035	-0.80352014
252633194357807	0.39076093	9.762506	-0.84331965
252633199301655	0.37641653	9.759607	-0.8824786
252633204245502	0.36723542	9.756252	-0.92253065
252633209189350	0.3623973	9.752598	-0.9622408
252633214529926	0.364509	9.748538	-1.0017587
252633219107563	0.3692085	9.743847	-1.044762
252633224051411	0.37691826	9.738738	-1.0887179
252633228995258	0.38525963	9.733317	-1.1333601
252633233939106	0.39120272	9.727604	-1.1794379
252633238882954	0.3954164	9.722	-1.2234167
252633244223530	0.40008295	9.717177	-1.2596781
252633248801167	0.39677715	9.712487	-1.2963597
252633253745014	0.39383206	9.709371	-1.3203816
252633258688862	0.39101934	9.707217	-1.3369427
252633263632710	0.386677	9.706004	-1.3469763
252633268576557	0.37995487	9.705755	-1.3506789
252633273917133	0.37516633	9.706908	-1.3437124
252633278464252	0.3624811	9.707452	-1.343266
252633283438618	0.35489616	9.708982	-1.3342018
252633288382465	0.34157076	9.709776	-1.3319044
252633293326313	0.32836422	9.709826	-1.3348554
252633298270161	0.3177923	9.708871	-1.3443291
252633303610737	0.31432498	9.70677	-1.3602195
252633308157856	0.30387598	9.702019	-1.3960236
252633313101704	0.29870218	9.696127	-1.4374639
252633318076069	0.2942291	9.68933	-1.4834745
252633323019917	0.28781277	9.681651	-1.5340086
252633327963764	0.27858388	9.673911	-1.5837383
252633333273823	0.27151415	9.666445	-1.6298809
252633337851460	0.2541947	9.658734	-1.6776829
252633342795307	0.23677507	9.651268	-1.7226019
252633347769672	0.21987203	9.64329	-1.768901
252633352713520	0.20372833	9.635211	-1.8142712
252633357657368	0.18978254	9.626567	-1.861069
252633362967426	0.17957544	9.617273	-1.9095001
252633367545063	0.16813567	9.607851	-1.9573748
252633372488911	0.15954392	9.597801	-2.006775
252633377432758	0.1516583	9.586993	-2.0583816
252633382407124	0.14792672	9.575585	-2.1110804
252633387350971	0.14611286	9.563597	-2.1648686
252633392661030	0.14276953	9.551019	-2.2199197
252633397238667	0.14153926	9.538921	-2.2714171
252633402182514	0.14334594	9.526338	-2.323516
252633407126362	0.14700943	9.514457	-2.3714721
252633412070210	0.1492592	9.504688	-2.4101894
252633417014057	0.14785945	9.498234	-2.4355848
252633422354633	0.14214955	9.495693	-2.4458103
252633426932270	0.13497847	9.494649	-2.4502664
252633431876118	0.12707587	9.495833	-2.4460986
252633436819965	0.12147476	9.498672	-2.4353392
252633441763813	0.121403046	9.50354	-2.4162755
252633446707661	0.12959543	9.510564	-2.3880475
252633452048237	0.15041511	9.519532	-2.3508024
252633456625874	0.18276204	9.527939	-2.314166
252633461630756	0.22786947	9.53742	-2.270699
252633466513569	0.2820626	9.547179	-2.2231061
