gyroscope_timestamp	gyroscope_x_data	gyroscope_y_data	gyroscope_z_data
252633115500385	1.2869568	1.830658	-1.4183655
252633120535786	1.2495422	1.8287048	-1.3962555
252633125571186	1.2069092	1.8164825	-1.3699799
252633130606586	1.1458282	1.7970276	-1.3385162
252633135641987	1.0843506	1.781784	-1.3096924
252633140677387	1.017807	1.7654572	-1.2835541
252633145712788	0.94259644	1.7420807	-1.2489624
252633150748188	0.86091614	1.7153778	-1.2021637
252633155783588	0.776474	1.6844177	-1.1424713
252633160818989	0.6768646	1.6415253	-1.0608063
252633165854389	0.58395386	1.5914764	-0.9711304
252633170889790	0.49887085	1.5330048	-0.87371826
252633175925190	0.42271423	1.4756317	-0.7661133
252633180960590	0.35906982	1.4191132	-0.6530762
252633185995991	0.30503845	1.3602905	-0.53541565
252633191031391	0.25482178	1.2935181	-0.40325928
252633196066792	0.20947266	1.2282562	-0.27600098
252633201102192	0.15957642	1.1663208	-0.15127563
252633206137592	0.10041809	1.1114044	-0.029708862
252633211172993	0.032699585	1.0703583	0.07917786
252633216208393	-0.045913696	1.0410309	0.17507935
252633221243793	-0.14227295	1.0219727	0.26101685
252633226279194	-0.2506714	1.0103607	0.32751465
252633231314594	-0.37417603	1.0045776	0.38334656
252633236349995	-0.51148987	1.0050507	0.4318695
252633241385395	-0.6528473	1.0046387	0.47587585
252633246420795	-0.80085754	0.99627686	0.52175903
252633251456196	-0.950943	0.97413635	0.57089233
252633256491596	-1.0800018	0.9375458	0.61816406
252633261526997	-1.1880188	0.88912964	0.6643219
252633266562397	-1.2762604	0.8375397	0.707489
252633271597797	-1.3404846	0.7904968	0.7494049
252633276633198	-1.3835754	0.75668335	0.7944031
252633281668598	-1.3974304	0.7476654	0.83432007
252633286703999	-1.3812561	0.75894165	0.862381
252633291739399	-1.3370209	0.769104	0.88993835
252633296774799	-1.2673187	0.76594543	0.92303467
252633301810200	-1.1799469	0.7537689	0.94540405
252633306845600	-1.0696716	0.72517395	0.9500122
252633311881001	-0.9553833	0.6906738	0.93492126
252633316916401	-0.84303284	0.66529846	0.89904785
252633321951801	-0.7258606	0.66426086	0.8410187
252633326987202	-0.60128784	0.69026184	0.76849365
252633332022602	-0.4747467	0.73721313	0.69107056
252633337058002	-0.3302765	0.81425476	0.5904541
252633342093403	-0.19018555	0.9285736	0.48176575
252633347128803	-0.05833435	1.0801849	0.37913513
252633352164204	0.06085205	1.2434998	0.2845459
252633357199604	0.16769409	1.4019623	0.19390869
252633362235004	0.25186157	1.5185089	0.11294556
252633367270405	0.3260498	1.598114	0.028015137
252633372305805	0.37219238	1.6144867	-0.05278015
252633377341206	0.39793396	1.5782776	-0.13012695
252633382376606	0.39520264	1.4958496	-0.19628906
252633387412006	0.3666687	1.3646088	-0.25933838
252633392447407	0.30589294	1.2420502	-0.3160553
252633397482807	0.19439697	1.1321869	-0.36058044
252633402518208	0.060806274	1.0438385	-0.3917694
252633407553608	-0.10157776	0.95162964	-0.41722107
252633412589008	-0.27824402	0.84820557	-0.43403625
252633417624409	-0.44358826	0.7213898	-0.4337616
252633422659809	-0.56840515	0.5611725	-0.41374207
252633427695210	-0.6713257	0.3200531	-0.35983276
252633432730610	-0.74235535	0.06944275	-0.27450562
252633437766010	-0.79667664	-0.1900177	-0.1525116
252633442801411	-0.83813477	-0.4590149	0.009552002
252633447836811	-0.8643036	-0.7358246	0.19648743
252633452872211	-0.87867737	-1.0123749	0.38557434
252633457907612	-0.8892975	-1.3027496	0.5753937
252633462943012	-0.90182495	-1.5401001	0.7130432
252633467978413	-0.91970825	-1.7471771	0.79756165
252633473013813	-0.93685913	-1.9236755	0.8246002
252633478049213	-0.94374084	-2.02388	0.80055237
252633483084614	-0.9243622	-2.0069122	0.73069763
252633488120014	-0.8600006	-1.8424835	0.6065521
252633493155415	-0.7581177	-1.5814819	0.4633484
252633498190815	-0.63604736	-1.2807617	0.3299713
252633503226215	-0.526947	-1.0095825	0.23918152
252633508261616	-0.4564972	-0.82624817	0.19085693
252633513297016	-0.43528748	-0.75109863	0.16918945
252633518332417	-0.4699707	-0.7886963	0.1800232
252633523367817	-0.5467987	-0.8945923	0.22918701
252633528403217	-0.65496826	-1.033783	0.30908203
252633533438618	-0.7757263	-1.187912	0.40270996
252633538474018	-0.88578796	-1.3452454	0.4908905
252633543509418	-0.9853058	-1.5265503	0.5741577
252633548544819	-1.0749817	-1.7421875	0.6502228
252633553580219	-1.1642303	-1.9795532	0.7127075
252633558615620	-1.2636566	-2.241516	0.76776123
252633563651020	-1.3723907	-2.504593	0.819046
252633568686420	-1.4727325	-2.7275543	0.86286926
252633573721821	-1.5567322	-2.901291	0.9038086
252633578757221	-1.5972748	-2.9797668	0.9356537
252633583792622	-1.5811768	-2.963745	0.95376587
252633588828022	-1.5153809	-2.8716888	0.9533539
252633593863422	-1.4171448	-2.7091217	0.9311371
252633598898823	-1.3144379	-2.5098724	0.8924866
