gyroscope_timestamp	gyroscope_x_data	gyroscope_y_data	gyroscope_z_data
923709910346175	-1.0365448	-0.09954834	-0.6925659
923709913001204	-0.9253845	-0.39518738	-0.7451019
923709918067122	-0.7787628	-0.43551636	-0.7597809
923709921424056	-0.7787628	-0.5540161	-0.7597809
923709928137923	-0.5991821	-0.5540161	-0.7035675
923709933142806	-0.39515686	-0.8680115	-0.7035675
923709938178206	-0.17524719	-0.8680115	-0.65715027
923709943213606	0.05076599	-1.0243835	-0.60705566
923709948676253	0.27067566	-1.1722107	-0.55451965
923709953284407	0.47103882	-1.3114777	-0.49343872
923709958350325	0.644516	-1.4348755	-0.4201355
923709963812972	0.7862396	-1.5289612	-0.3394928
923709968390608	0.8937378	-1.585144	-0.25886536
923709971717024	0.96339417	-1.6047058	-0.18312073
923709978491927	0.9988251	-1.5888214	-0.11714172
923709983557845	1.00737	-1.5411682	-0.06826782
923709988562727	1.0000458	-1.455658	-0.04385376
923709993567610	0.980484	-1.3322449	-0.054840088
923709999426985	0.9499512	-1.1795349	-0.0927124
923710003668929	0.91085815	-1.0158386	-0.13424683
923710008704329	0.86808777	-0.8557739	-0.14891052
923710014166975	0.82167053	-0.71162415	-0.13058472
923710018775130	0.7703552	-0.5809021	-0.090270996
923710022132063	0.7141571	-0.45628357	-0.046295166
923710028815413	0.6628418	-0.33044434	-0.002319336
923710033850813	0.6200714	-0.20706177	0.04411316
923710038916731	0.58709717	-0.10443115	0.09663391
923710043921614	0.56144714	-0.042114258	0.14550781
923710049292708	0.54190063	-0.025009155	0.18214417
923710053992415	0.52723694	-0.042114258	0.20050049
923710059027815	0.51867676	-0.07998657	0.20050049
923710064337874	0.51501465	-0.1398468	0.18826294
923710069098616	0.51135254	-0.2217102	0.17237854
923710072486067	0.51135254	-0.31944275	0.17237854
923710079169417	0.50401306	-0.31944275	0.16017151
923710084204817	0.48812866	-0.41841125	0.16017151
923710089240218	0.45881653	-0.5124817	0.17481995
923710094306136	0.4160614	-0.59310913	0.20170593
923710100134993	0.36228943	-0.64320374	0.2395935
923710104376936	0.30610657	-0.6419983	0.27989197
923710109381819	0.25479126	-0.5809021	0.31654358
923710115119124	0.20837402	-0.46484375	0.34465027
923710119483138	0.1668396	-0.31455994	0.3592987
923710122809554	0.1326294	-0.15084839	0.36297607
923710129523421	0.10694885	0.0055236816	0.35565186
923710134589339	0.09352112	0.14112854	0.3385315
923710139594222	0.09718323	0.24986267	0.30799866
923710144660140	0.12162781	0.31948853	0.26036072
923710150488997	0.17048645	0.3463745	0.19438171
923710154700423	0.24134827	0.3366089	0.11129761
923710159766341	0.3329773	0.29995728	0.020904541
923710165228987	0.43804932	0.23153687	-0.06706238
923710169806624	0.54556274	0.10813904	-0.14035034
923710173163557	0.54556274	-0.081222534	-0.14035034
923710179938460	0.722702	-0.081222534	-0.22465515
923710184912825	0.7825775	-0.5809021	-0.24053955
923710189948225	0.8204498	-0.8044739	-0.24542236
923710195014143	0.83143616	-0.9633026	-0.23809814
923710200843001	0.8143463	-1.0378265	-0.21853638
923710205054427	0.7776947	-1.0170593	-0.18800354
923710210089827	0.7300415	-0.9046631	-0.14891052
923710215521956	0.6787262	-0.72506714	-0.109817505
923710220191145	0.6787262	-0.5088196	-0.109817505
923710223548079	0.62986755	-0.5088196	-0.07194519
923710230261946	0.58465576	-0.29013062	-0.03895569
923710235266829	0.54800415	-0.09098816	-0.008422852
923710240332747	0.51867676	0.08615112	0.01966858
923710245368147	0.49668884	0.24130249	0.046554565
923710251044417	0.4820404	0.3732605	0.06976318
923710255408431	0.47225952	0.46731567	0.086868286
