gyroscope_timestamp	gyroscope_x_data	gyroscope_y_data	gyroscope_z_data
11891816561720	-0.7887295	0.44232735	0.56383437
11891826540968	-0.5254643	0.7599509	0.2451453
11891836550734	-0.37837714	0.8111115	-0.033041574
11891846499464	-0.43806496	0.7162511	-0.21210428
11891856509230	-0.62778616	0.7471605	-0.32295302
11891866518995	-0.91876286	0.779136	-0.36025777
11891876528761	-1.1223402	0.9944377	-0.39969388
11891886508009	-1.1159452	1.1329982	-0.3986281
11891896517774	-1.047731	1.1894884	-0.3176235
11891906527540	-1.0424014	1.1639079	-0.15241697
11891916537306	-1.0626527	1.1010227	0.056489907
11891926516554	-0.99870163	0.97844994	0.24301371
11891936526319	-0.8313635	0.8345604	0.37517866
11891946536085	-0.5787568	0.72051424	0.40075913
11891956515333	-0.24194846	0.7546216	0.3240183
11891966525099	0.011724034	0.53399044	0.3336107
11891976504347	0.18545748	0.48815903	0.27392316
11891986514113	0.21423534	0.49775147	0.1897212
11891996523878	0.081004575	0.33574232	0.20357683
11892006503126	-0.16520707	0.21423534	0.21636745
11892016512892	-0.4082208	0.28884512	0.2259599
11892026492140	-0.5052131	0.4114179	0.22169644
11892036501905	-0.47536945	0.47536892	0.14388953
11892046481153	-0.25154117	0.20144524	0.16733813
11892056704542	0.020250943	0.04263348	0.053291984
11892066500685	0.19931364	-0.110848755	-0.1396266
11892076479933	0.25367194	-0.26539677	-0.32508463
11892086489699	0.28138402	-0.36025777	-0.46471068
11892096468947	0.3687839	-0.40075967	-0.5222669
11892106478712	0.53185886	-0.4114187	-0.46790862
11892116457960	0.7897945	-0.4135503	-0.31229424
11892126467726	1.1255372	-0.4135503	-0.05222672
11892136477491	1.5582722	-0.42101115	0.20464262
11892146487257	2.2244284	-0.25687015	0.4114179
11892156497023	3.2359204	0.031975243	0.5403857
11892166506788	4.3998284	0.09272861	0.6277854
11892176486036	5.0830383	-0.22063118	0.6586948
11892186465284	4.8293657	-0.43913075	0.6778802
11892196475050	3.8370595	-0.65869564	0.6501682
11892206484816	2.653966	-0.7961904	0.64270705
11892216494581	1.7096232	-0.7397002	0.6160608
11892226473829	1.0168204	-0.6011399	0.40928605
11892236483595	0.4700394	-0.4732376	0.059687298
11892246462843	0.023448335	-0.43913075	-0.13429762
11892256442091	-0.2685947	-0.33254573	-0.30589947
11892266451857	-0.43486705	-0.20464343	-0.63098353
11892276431105	-0.5915472	-0.13749501	-1.0562578
11892286440870	-0.7375686	-0.0021321268	-1.4751369
11892296481153	-0.8302972	0.10445291	-1.7245454
11892306460402	-0.84415364	0.15454803	-1.7309407
11892316470167	-0.7748731	0.13323076	-1.5902483
11892326449415	-0.592613	-0.037305295	-1.35363
