rotvec_timestamp	rotvec_x_data	rotvec_y_data	rotvec_z_data
11891816561720	-0.36288586	-0.5639506	0.72786874
11891826540968	0.21678382	0.5959859	-0.77304184
11891836550734	0.12123166	0.63024956	-0.7497157
11891846499464	-0.016767502	0.6411268	-0.72971565
11891856509230	-0.06936857	0.7185869	-0.6214705
11891866518995	-0.14481261	0.7237952	-0.5831663
11891876528761	-0.21045369	0.7297724	-0.5494505
11891886508009	-0.26860785	0.67974883	-0.5771274
11891896517774	-0.3134521	0.65706927	-0.5764131
11891906527540	-0.34073484	0.63120204	-0.5802988
11891916537306	-0.34525862	0.60986096	-0.5802976
11891926516554	-0.3671015	0.57005966	-0.6008367
11891936526319	-0.38378352	0.55089724	-0.59227264
11891946536085	-0.40247393	0.54026425	-0.57477844
11891956515333	-0.42162523	0.5266855	-0.55679953
11891966525099	-0.44136244	0.50967455	-0.5377881
11891976504347	-0.46496892	0.486517	-0.5133989
11891986514113	-0.48531598	0.46449572	-0.49067968
11891996523878	-0.49037886	0.45803663	-0.48549864
11892006503126	-0.49703074	0.45120186	-0.47854513
11892016512892	-0.5042206	0.4454391	-0.47110826
11892026492140	-0.5216089	0.42808688	-0.44971806
11892036501905	-0.535993	0.4128004	-0.43147647
11892046481153	-0.54014397	0.40875202	-0.4266088
11892056704542	-0.5433189	0.40437037	-0.42254132
11892066500685	-0.5462061	0.3990937	-0.4190062
11892076479933	-0.5492985	0.3930964	-0.4157623
11892086489699	-0.5567571	0.38100174	-0.4060942
11892096468947	-0.5630998	0.36977264	-0.39833614
11892106478712	-0.56814635	0.35955036	-0.39182514
11892116457960	-0.57147783	0.3500319	-0.3861153
11892126467726	-0.57291293	0.34149718	-0.3804274
11892136477491	-0.5722786	0.33375344	-0.37461227
11892146487257	-0.5660762	0.33142048	-0.3749444
11892156497023	-0.55594707	0.3289419	-0.3767277
11892166506788	-0.5416524	0.32420003	-0.37919387
11892176486036	-0.5240336	0.31750426	-0.38183287
11892186465284	-0.50678474	0.31057626	-0.38329855
11892196475050	-0.4932408	0.30447337	-0.38309243
11892206484816	-0.4846366	0.30001903	-0.3818269
11892216494581	-0.48014882	0.29686415	-0.37955183
11892226473829	-0.4784511	0.2945185	-0.3774398
11892236483595	-0.4814641	0.28861517	-0.37022883
11892246462843	-0.48501638	0.28488016	-0.36662084
11892256442091	-0.49019367	0.28116673	-0.3630731
11892266451857	-0.49894717	0.27246174	-0.3546086
11892276431105	-0.5079609	0.26375732	-0.34966522
11892286440870	-0.5171834	0.2551764	-0.34795582
11892296481153	-0.5243622	0.2502781	-0.35352993
11892306460402	-0.53096974	0.24571228	-0.35948217
11892316470167	-0.5367887	0.24148329	-0.36513293
11892326449415	-0.54140806	0.23755156	-0.37043422
11892336428663	-0.545207	0.23280801	-0.37381458
11892346438429	-0.5477726	0.22655314	-0.3754474
11892356448194	-0.54764825	0.22070839	-0.37764907
11892366457960	-0.5456584	0.21437095	-0.378833
11892376437208	-0.5424933	0.20765339	-0.3786898
11892386477491	-0.5390742	0.20115079	-0.37660018
11892396456739	-0.5359279	0.19573835	-0.37354383
11892406466505	-0.5335736	0.19186549	-0.36963695
11892416445753	-0.5347218	0.18329139	-0.35615748
11892426425001	-0.53738	0.17615114	-0.34169626
11892436434767	-0.54094994	0.17280212	-0.32974872
11892446444533	-0.54672784	0.16755955	-0.3141544
11892456454298	-0.55233663	0.16510275	-0.3022673
11892466433546	-0.5572076	0.16476743	-0.29391387
11892476412794	-0.56252855	0.16053441	-0.28119868
11892486422560	-0.5666213	0.15844475	-0.2724714
11892496432325	-0.5699637	0.15804818	-0.26751998
11892506411573	-0.57351387	0.1552364	-0.26130208
11892516451857	-0.5754764	0.15478803	-0.2600877
11892526431105	-0.5757417	0.154369	-0.26099926
11892536440870	-0.5745552	0.15383135	-0.26239157
11892546420118	-0.5723136	0.15362515	-0.2645894
11892556429884	-0.56937456	0.15353075	-0.26713493
11892566439650	-0.56526524	0.15441829	-0.2713548
11892576418897	-0.5599944	0.15505278	-0.27576655
11892586428663	-0.5548035	0.15523893	-0.28011754
11892596407911	-0.55136174	0.15465654	-0.28453305
11892606417677	-0.5504423	0.15432374	-0.28799984
11892616396925	-0.5510281	0.15441467	-0.29141554
11892626406691	-0.5522292	0.15619475	-0.2972902
11892636416456	-0.55462116	0.15804063	-0.30319104
11892646395704	-0.5577278	0.15980247	-0.30966836
11892656405470	-0.5614982	0.16209342	-0.31804362
11892666384718	-0.5670137	0.16312458	-0.32523558
11892676394484	-0.5744814	0.16362172	-0.3314654
11892686404249	-0.5828302	0.16532136	-0.33699706
11892696414015	-0.59157646	0.16711515	-0.33922604
11892706423780	-0.60082537	0.16882464	-0.33687422
11892716372511	-0.6105434	0.16882002	-0.3293537
11892726382276	-0.6190766	0.1687366	-0.32005572
11892736392042	-0.625258	0.16890822	-0.3100725
11892746371290	-0.62933755	0.16899914	-0.29938138
11892756381056	-0.6320048	0.17028366	-0.2890928
11892766390822	-0.6340071	0.17286372	-0.27956876
11892776370070	-0.6354898	0.17797536	-0.27289036
11892786410353	-0.6368243	0.18448739	-0.2675127
11892796389601	-0.63810295	0.19100675	-0.26286778
11892806399366	-0.63921034	0.1981189	-0.25991827
11892816378614	-0.64010704	0.20590883	-0.25868112
11892826388380	-0.64096826	0.21350399	-0.25883734
11892836367628	-0.64222	0.22113982	-0.2607817
11892846377394	-0.64331853	0.2302821	-0.26657814
11892856356642	-0.6434009	0.24370252	-0.2779997
11892866366407	-0.6434518	0.25665766	-0.29021457
11892876345656	-0.64359987	0.26927954	-0.3025896
11892886355421	-0.6434493	0.28157318	-0.31494427
11892896365187	-0.6429414	0.29280487	-0.32667685
11892906344435	-0.6421047	0.3034774	-0.33775496
11892916354200	-0.63966656	0.31620982	-0.35024923
11892926394484	-0.6374434	0.32817042	-0.3599419
11892936343214	-0.6354806	0.3391977	-0.36685604
11892946352980	-0.63656235	0.34347886	-0.3660934
11892956362745	-0.6373575	0.34687123	-0.36469698
11892966341993	-0.6379092	0.3496455	-0.36354643
11892976351759	-0.63806105	0.35111648	-0.36315033
11892986361525	-0.63750434	0.35193843	-0.3638002
11892996371290	-0.63656193	0.35174125	-0.36517483
11893006350538	-0.6348711	0.3518953	-0.36809504
11893016360304	-0.63404584	0.34567568	-0.37496847
11893026370070	-0.6340461	0.3378925	-0.3844521
11893036318800	-0.6331041	0.33134565	-0.39424753
11893046328565	-0.6315157	0.32606816	-0.40241095
11893056307814	-0.6291337	0.32289174	-0.40814775
11893066317579	-0.627046	0.3200421	-0.41101363
11893076327345	-0.6262861	0.31660092	-0.4113596
11893086306593	-0.626928	0.31121606	-0.4102869
11893096316359	-0.632701	0.29681733	-0.39991203
11893106326124	-0.63919365	0.28065494	-0.38897017
