linearaccelerometer_timestamp	linearaccelerometer_x_data	linearaccelerometer_y_data	linearaccelerometer_z_data
14068180014013	-1.6573238	0.14709975	-0.0392266
14068190014013	-2.0692031	-0.30400613	-0.46091253
14068200014013	-2.2849493	-0.8237586	-0.61781895
14068210114013	-2.1182363	-1.0591182	-0.51975244
14068220114013	-1.8240368	-1.1964113	-0.5491724
14068229114013	-1.5004175	-1.3533176	-0.7649187
14068240014013	-1.2454445	-1.343511	-0.8237586
14068250014013	-1.1571847	-1.4121575	-0.84337187
14068260114013	-1.3042845	-1.2944778	-0.7256921
14068268014013	-1.4709975	-1.2258313	-0.4707192
14068280014013	-1.6082906	-1.0983448	-0.0784532
14068290014013	-1.4709975	-0.9022118	0.0588399
14068300014013	-1.372931	-0.75511205	0.20593965
14068310014013	-1.2944778	-0.6276256	0.12748645
14068320014013	-0.9610517	-0.5099458	0.06864655
14068330114013	-0.8531785	-0.42168593	0.06864655
14068340014013	-0.8237586	-0.35303938	0.1372931
14068350014013	-0.79433864	-0.37265268	0.28439283
14068360014013	-0.8139519	-0.44129923	0.2745862
14068370014013	-0.74530536	-0.51975244	0.38245934
14068380114013	-0.75511205	-0.61781895	0.34323275
14068390114013	-0.70607877	-0.6374322	0.36284605
14068400114013	-0.84337187	-0.7256921	0.35303938
14068410014013	-0.951245	-0.8629852	0.4314926
14068420114013	-0.8531785	-0.89240515	0.51975244
14068430114013	-0.7354987	-1.0002782	0.6668522
14068440114013	-0.6668522	-1.1081514	0.5982056
14068450014013	-0.5491724	-1.1571847	0.65704554
14068460014013	-0.49033248	-1.176798	0.55897903
14068468114013	-0.30400613	-1.0689248	0.46091253
14068480114013	-0.0588399	-1.0591182	0.4118793
14068490114013	0.049033247	-0.84337187	0.4707192
14068500114013	-0.3138128	-0.98066497	0.2941995
14068510014013	-0.57859236	-1.1375713	0.32361946
14068520114013	-0.46091253	-1.3533176	0.6276256
14068530114013	-0.8041453	-1.4415776	0.56878567
14068540114013	-0.8139519	-1.2650578	0.42168593
14068550014013	-0.7354987	-1.0296983	0.30400613
14068560014013	-0.61781895	-0.89240515	0.38245934
14068568114013	0.20593965	0.4511059	0.70607877
14068580014013	-0.89240515	-0.0588399	0.2941995
14068590114013	-1.2258313	-0.83356524	0.60801226
14068602914013	-1.0885382	-1.1081514	0.588399
14068615914013	-0.51975244	-1.0002782	0.93163174
14068625914013	-0.3138128	-1.176798	0.6668522
14068635714013	-0.049033247	-1.0198916	0.6864655
14068645714013	0.3334261	-0.89240515	0.6668522
14068655914013	0.6766588	-0.8629852	0.69627213
14068665714013	1.0296983	-0.88259846	0.70607877
