magnetometer_timestamp	magnetometer_x_data	magnetometer_y_data	magnetometer_z_data
76653434144015	-22.31903	1.071167	-19.71283
76653457795138	-21.810913	0.56152344	-19.546509
76653474610324	-21.980286	-0.9689331	-19.71283
76653491639132	-20.794678	1.9195557	-18.884277
76653508210177	-20.625305	-0.2883911	-20.043945
76653524964328	-21.472168	-0.119018555	-20.541382
76653542084689	-21.302795	-0.2883911	-19.381714
76653558594699	-21.302795	0.390625	-19.71283
76653575318332	-21.302795	-1.6479492	-18.717957
76653592530246	-23.164368	-0.119018555	-19.87915
76653608887668	-22.31903	-0.9689331	-20.043945
76653625672336	-20.117188	-0.79803467	-19.546509
76653642365451	-21.980286	-0.2883911	-18.38684
76653659211154	-21.980286	-0.9689331	-19.049072
76653675995822	-21.64154	-0.6286621	-19.71283
76653692749972	-21.64154	0.050354004	-21.038818
76653709595675	-20.96405	0.730896	-19.381714
76653726380343	-20.625305	-0.2883911	-18.38684
76653743195529	-22.31903	-0.6286621	-19.71283
76653759949679	-21.810913	1.2405396	-19.546509
76653776734347	-21.302795	-0.2883911	-19.049072
76653794068332	-21.64154	1.4099121	-20.707703
76653810395236	-22.31903	0.050354004	-19.381714
76653827118869	-21.64154	2.430725	-19.71283
76653844239230	-22.31903	2.090454	-20.043945
76653860749240	-21.472168	1.9195557	-19.215393
76653877442355	-21.64154	0.050354004	-19.381714
76653896241183	-21.472168	1.5808105	-19.215393
76653909485812	-22.994995	-1.6479492	-20.376587
76653927979464	-21.810913	0.56152344	-19.215393
76653945313449	-22.486877	0.90026855	-19.87915
76653959870334	-22.994995	-0.6286621	-19.049072
76653978302951	-22.486877	-0.119018555	-19.546509
76653995453830	-23.33374	0.050354004	-19.049072
76654010254855	-25.027466	-0.2883911	-19.049072
76654028717990	-22.994995	0.050354004	-18.38684
76654045868869	-23.503113	-0.119018555	-17.225647
76654060608859	-23.841858	0.90026855	-17.889404
76654079041476	-21.810913	1.9195557	-17.556763
76654096222873	-23.672485	0.050354004	-18.0542
76654110962863	-22.825623	0.90026855	-17.889404
76654129364962	-23.503113	-0.45928955	-17.225647
76654146546359	-23.33374	0.050354004	-17.059326
76654161286349	-23.672485	-0.9689331	-16.064453
76654179688449	-25.027466	0.390625	-17.059326
76654196900363	-24.519348	-0.45928955	-16.56189
76654211670871	-24.180603	-0.45928955	-17.225647
76654230072970	-23.503113	-1.4785767	-17.556763
76654247284884	-24.01123	0.390625	-17.059326
76654262360568	-23.841858	-0.79803467	-16.56189
76654280457492	-24.01123	0.390625	-16.064453
76654297821994	-24.519348	0.22125244	-17.556763
76654312378878	-23.503113	0.56152344	-17.556763
76654330780978	-25.196838	-0.79803467	-16.230774
76654349061007	-25.196838	-0.45928955	-16.230774
76654362732882	-24.180603	-0.79803467	-16.230774
76654381165500	-24.180603	-0.119018555	-16.894531
76654399506564	-24.01123	-0.2883911	-16.064453
76654413025851	-24.858093	-0.119018555	-16.230774
76654431458468	-25.535583	0.56152344	-16.56189
76654448670382	-25.535583	-0.45928955	-16.894531
76654464844699	-25.196838	0.22125244	-16.894531
76654481873507	-23.503113	-1.1383057	-15.567017
76654499115939	-24.519348	-1.1383057	-16.56189
76654514191623	-24.858093	-1.1383057	-16.894531
76654532196994	-25.027466	0.390625	-17.391968
76654549622531	-24.01123	-1.3076782	-16.72821
76654564148898	-24.519348	-0.45928955	-17.225647
76654582581515	-24.01123	0.390625	-16.72821
76654599946017	-24.858093	-0.119018555	-16.56189
76654614838595	-25.704956	-0.6286621	-17.391968
76654632905002	-24.349976	0.050354004	-15.733337
76654650361056	-24.01123	1.071167	-18.0542
76654664826388	-24.519348	0.22125244	-17.556763
76654683259005	-24.519348	-0.45928955	-16.230774
76654700745578	-24.349976	0.730896	-15.402222
76654715149875	-23.33374	-0.2883911	-17.723083
76654733613009	-22.65625	0.390625	-17.391968
76654752625461	-24.01123	0.050354004	-17.391968
76654765534396	-23.33374	-1.9882202	-18.0542
76654784028048	-24.349976	0.390625	-18.38684
76654802491183	-24.858093	-0.79803467	-17.889404
76654815888400	-24.858093	1.9195557	-17.556763
76654834290500	-25.535583	0.90026855	-17.225647
76654852814669	-22.825623	1.9195557	-18.22052
76654866211886	-22.994995	2.430725	-17.723083
76654884644503	-23.33374	2.7694702	-18.717957
76654903199191	-23.503113	2.2598267	-18.884277
76654916535373	-25.027466	0.390625	-18.38684
76654935029025	-23.841858	0.22125244	-19.546509
76654952912326	-23.672485	0.050354004	-18.717957
76654966889377	-23.672485	1.4099121	-19.049072
76654985352511	-22.65625	2.090454	-18.717957
76655003022189	-22.65625	2.090454	-18.717957
76655017273898	-23.841858	2.6000977	-18.551636
76655035706515	-22.825623	0.22125244	-17.889404
76655053406711	-22.149658	-0.119018555	-19.546509
76655067627902	-22.825623	0.90026855	-20.210266
76655086030002	-22.486877	0.90026855	-19.215393
76655104828830	-23.33374	1.4099121	-20.043945
76655118012423	-24.180603	2.2598267	-19.215393
76655136384005	-24.349976	3.7887573	-19.381714
76655154450412	-23.841858	3.2791138	-18.551636
76655168335910	-22.65625	2.7694702	-18.38684
76655186768527	-22.994995	3.7887573	-19.381714
76655205719943	-25.36621	3.7887573	-16.72821
76655218659396	-25.874329	3.6193848	-18.22052
76655237122531	-26.382446	3.7887573	-16.397095
76655256043429	-26.213074	2.6000977	-15.899658
76655269043918	-26.890564	2.2598267	-15.567017
76655287507052	-28.58429	2.9403687	-13.909912
76655306336398	-30.784607	3.4500122	-11.753845
76655319367404	-31.292725	4.298401	-8.934021
76655337861056	-33.494568	4.8095703	-7.1105957
76655356629367	-33.833313	6.5078735	-5.1208496
76655371216769	-35.01892	5.99823	-4.623413
76655388184543	-34.34143	6.338501	-2.9647827
76655407380099	-35.188293	5.8288574	-2.4673462
76655420075412	-35.357666	5.99823	-0.3112793
76655438538546	-36.541748	6.1676025	0.18615723
76655459356526	-36.880493	4.4692993	3.1707764
76655470464924	-37.557983	5.1483154	7.1502686
76655488958577	-39.590454	4.8095703	7.8125
76655508123616	-39.25171	5.8288574	9.47113
76655520849446	-37.557983	5.8288574	9.47113
76655539282063	-37.727356	5.99823	10.3012085
76655556127766	-39.759827	5.657959	9.637451
76655571233967	-37.89673	5.1483154	11.460876
76655589605549	-38.57422	5.1483154	13.783264
76655606451252	-39.25171	4.8095703	13.450623
76655621557453	-38.74359	6.338501	16.601563
76655639959553	-37.049866	4.638672	17.596436
76655656805256	-36.880493	4.1290283	18.093872
76655671880940	-37.38861	3.2791138	18.591309
76655690374592	-38.235474	2.090454	18.093872
76655707128743	-38.74359	2.6000977	16.932678
76655722234944	-38.235474	1.4099121	18.424988
76655740728596	-37.557983	1.7501831	19.088745
76655761144856	-36.71112	0.90026855	19.586182
76655772680500	-37.727356	1.2405396	20.249939
76655791021565	-36.20453	0.390625	21.411133
76655807897785	-36.035156	-1.1383057	22.5708
76655823278645	-36.3739	-0.79803467	20.581055
76655841375569	-36.20453	-0.2883911	22.406006
76655858190754	-36.541748	-0.9689331	22.737122
76655873296955	-34.34143	-2.1575928	21.90857
76655891760090	-35.357666	-3.17688	22.239685
76655908605793	-34.17206	-3.6865234	23.400879
76655923681477	-36.20453	-4.7073364	24.395752
76655942114094	-35.01892	-3.8574219	23.234558
76655958929280	-36.3739	-4.536438	21.90857
76655974401692	-35.01892	-3.17688	18.922424
76655992468098	-35.01892	-2.1575928	20.249939
76656009680012	-35.188293	-3.3477783	18.093872
76656024816731	-36.3739	-3.8574219	17.927551
76656042883137	-35.01892	-3.8574219	16.932678
76656059667805	-35.52704	-5.3863525	18.424988
76656074774006	-36.541748	-5.3863525	18.093872
76656093206623	-35.188293	-5.0460815	20.747375
76656110021809	-35.188293	-6.0653687	19.41986
76656125128010	-34.510803	-6.4056396	20.747375
76656143530110	-34.680176	-7.255554	21.575928
76656160406330	-34.17206	-9.124756	21.078491
76656175482014	-34.680176	-7.595825	20.581055
