magnetometer_timestamp	magnetometer_x_data	magnetometer_y_data	magnetometer_z_data
940124086922328	8.6502075	-43.995667	34.661865
940124096687953	8.6502075	-42.60788	32.315826
940124106636683	8.6502075	-41.45152	30.863443
940124116676967	8.823776	-40.873337	30.137253
940124126717250	8.511658	-40.942688	29.835815
940124136818568	8.303578	-40.64204	29.411316
940124147560756	8.254133	-40.52647	29.012407
940124156960170	8.303642	-40.52639	28.880692
940124167030970	8.130264	-39.832497	28.042793
940124177101771	8.043671	-39.48555	27.707672
940124187172572	8.043671	-39.398766	27.707672
940124197212855	7.9568863	-39.398766	27.540207
940124207314174	8.043671	-38.87844	27.540207
940124217354457	8.043671	-38.791656	27.540207
940124227425258	7.9568863	-38.704872	27.62394
940124237526576	7.9568863	-38.531494	27.62394
940124247566859	7.9568863	-38.531494	27.372551
940124257637660	7.9568863	-38.705063	27.121162
940124267708461	7.9568863	-38.705063	26.786041
940124277779261	7.9568863	-38.965225	26.199532
940124287880580	8.217049	-39.398766	25.696754
940124298012416	8.303833	-39.48555	25.361633
940124308144252	8.477211	-40.005875	25.026512
940124318276088	8.390617	-40.439415	24.775124
940124328407924	8.477402	-41.13331	24.440002
940124338570277	8.390617	-41.653633	24.188614
940124348702113	8.217239	-42.520905	23.937225
940124358864467	7.957077	-42.520905	24.188423
940124368996302	7.4367523	-42.694473	24.1045
940124379128138	7.0898056	-43.214798	23.51799
940124389259974	6.3093185	-43.128014	23.51799
940124399391810	5.7022095	-43.128014	23.099136
940124409554164	5.181885	-42.954445	22.931671
940124419686000	4.7483444	-42.954445	22.59655
940124429817836	4.4013977	-42.694283	22.261429
940124439949672	4.1412354	-43.04123	21.758842
940124450081508	3.881073	-43.30139	21.172333
940124460213344	3.707695	-43.47477	21.08841
940124470375697	3.534317	-43.561554	20.417976
940124480507533	3.360939	-43.9085	19.831467
940124490639369	3.1873703	-44.168663	19.32869
940124500771205	3.1873703	-44.428825	19.161034
940124510933558	2.75383	-44.51561	18.74218
940124521034877	2.2335052	-44.602203	18.490791
940124531197230	1.8865585	-45.035744	18.239594
940124541329066	1.6263962	-44.94915	18.072128
940124551460902	1.7131805	-45.296097	17.653275
940124561592738	1.4530182	-45.209312	17.569542
940124571755092	1.0194778	-45.035934	17.569542
940124581886927	0.49915314	-45.122528	16.983032
940124592018763	0.23899078	-45.38269	16.731644
940124602150599	0.15239716	-45.55626	16.228867
940124612312953	-0.36792755	-45.469475	15.977478
940124622444789	-0.9750366	-45.642853	15.390968
940124632576625	-1.5821457	-45.81623	15.223312
940124642708461	-2.1024704	-45.9898	14.971924
940124652870814	-2.449417	-46.336746	14.636803
940124663002650	-2.9697418	-46.336746	14.3016815
940124673134486	-3.4032822	-46.336746	14.3016815
940124683266322	-3.9236069	-46.683502	14.3016815
940124693398158	-4.096985	-46.59691	14.134026
940124703560511	-4.270363	-46.510124	14.385414
940124720925013	-4.703903	-46.42334	14.55307
940124730995814	-4.703903	-46.509933	14.55307
940124741066615	-4.703903	-46.596527	14.55307
940124751106898	-4.443741	-46.509933	15.13958
940124761208217	-4.443741	-46.42315	15.055656
940124771279017	-4.530525	-45.81623	15.558434
940124781319301	-4.6173096	-45.729446	15.893555
940124791390101	-4.530716	-45.903015	16.228676
940124801491420	-3.750229	-45.642853	16.480064
940124811562220	-3.403473	-45.296097	16.98265
940124821633021	-2.9697418	-44.775772	17.736626
940124831703822	-2.7095795	-44.602203	18.071747
940124841744105	-2.1026611	-43.995094	18.909645
940124851845424	-0.97522736	-43.734932	19.496155
940124861916224	0.15220642	-43.387985	20.417786
940124871987025	1.1062622	-42.69409	21.339417
940124882851283	1.6265869	-42.43393	22.093391
940124892250697	2.5806427	-41.913605	22.763824
940124902199427	3.4477234	-41.56685	23.434258
940124912239711	4.2282104	-40.873146	24.35608
940124922341029	5.095482	-40.52639	24.942589
940124932411830	5.529022	-40.179443	25.361443
940124942513148	6.222725	-39.398956	25.86422
940124952553431	7.17659	-38.792038	26.19934
940124962654750	8.217049	-38.01155	26.786041
940124972695033	8.823967	-37.317657	27.372551
940124982765834	9.604454	-36.97071	27.456284
940124992836635	10.38475	-36.277008	27.95887
940125002907435	11.251831	-35.93006	28.461647
940125012978236	12.205696	-35.409737	28.880692
940125023079554	12.986183	-35.583305	29.467201
940125033150355	13.679886	-36.10363	30.389023
940125043282191	14.113617	-36.71074	31.81343
940125053414027	14.633942	-37.75139	33.992004
940125063545863	14.027023	-38.358498	36.002922
940125073677699	13.420105	-39.138985	37.76264
940125083840052	12.46624	-39.832687	39.18705
940125093971888	11.165428	-40.006065	40.611458
940125104103724	9.951401	-39.65912	41.28189
940125114235560	8.217049	-39.05201	41.197968
940125124397914	7.0030212	-38.18474	40.192413
940125134529750	6.1359406	-37.317657	38.432693
940125144661586	6.1359406	-36.450386	36.84063
940125154793422	6.222725	-35.843277	35.164833
940125164925258	6.1361313	-35.409737	33.405304
940125175087611	6.483078	-35.6699	32.06463
940125185219447	6.829834	-36.190224	30.64022
940125195351283	7.3501587	-36.53717	29.550934
