accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
934234297438999	1.176798	-8.217973	-4.1089864
934234330438999	4.589512	-18.867994	-9.267284
934234340438999	6.1487694	-19.544653	-9.943943
934234350438999	6.1193495	-19.544653	-12.787871
934234360438999	5.7172766	-17.279316	-13.601823
934234370438999	7.8845463	-11.601267	-10.061623
934234380438999	7.806093	-8.080679	-3.6088471
934234390438999	6.3939357	-6.5312285	0.2157463
934234400638999	4.530672	-6.923495	1.3238977
934234410438999	2.2163029	-11.983726	-0.61781895
934234419438999	0.5001391	-19.240646	-2.1574628
934234430438999	0.98066497	-19.544653	-3.559814
934234440438999	2.7948952	-19.544653	-4.481639
934234450738999	8.325846	-19.544653	6.413549
934234460438999	5.933023	-8.325846	16.239813
934234470438999	-4.9523582	-2.353596	13.386077
934234479438999	-9.83607	0.51975244	6.413549
934234490438999	-12.101406	-0.6374322	-19.3191
934234500438999	-17.808876	-3.7853668	-19.3191
934234510438999	-13.033037	-3.8834333	8.257199
934234518438999	-7.72764	-5.119071	12.895744
934234530438999	-1.539644	-9.286898	9.738003
934234540438999	0.69627213	-15.072821	7.9924197
934234550438999	4.0501466	-17.936363	4.197246
934234560438999	5.7368903	-16.749758	0.39226598
934234570438999	5.236751	-14.131382	0.93163174
934234580438999	3.4225209	-11.70914	0.75511205
934234590438999	3.216581	-8.718112	-1.8436501
934234600438999	2.9714148	-7.364794	-2.9812214
934234610438999	2.0593965	-6.7862015	-2.2849493
934234618438999	1.3140911	-6.462582	-1.8926834
934234627438999	1.4709975	-6.4821954	-1.9122967
934234636438999	1.8436501	-6.433162	-1.9221034
934234650438999	2.8341217	-7.2667274	-1.9122967
934234661438999	2.9616082	-7.6197667	-1.5886773
934234670438999	2.991028	-7.894353	-1.0100849
934234678438999	2.883155	-7.864933	-0.46091253
934234690438999	2.353596	-7.482474	0.16671304
934234700438999	2.0201697	-7.404021	0.1176798
934234710438999	1.2748644	-7.7962866	-0.35303938
934234720438999	0.83356524	-7.9924197	-0.83356524
934234728438999	0.8041453	-8.365072	-0.8237586
934234740438999	0.74530536	-9.031924	-0.6374322
934234750438999	1.0493115	-9.355544	-0.2157463
934234760438999	1.3042845	-9.54187	0.2353596
934234770438999	1.5690639	-9.463417	0.35303938
934234780438999	1.706357	-9.218251	0.34323275
934234790438999	1.4415776	-8.973084	0.4118793
934234800438999	0.9610517	-9.0515375	0.5099458
934234810438999	0.42168593	-9.355544	0.35303938
934234818638999	0.098066494	-9.48303	0.19613299
934234830438999	-0.2745862	-10.0910425	-1.2650578
934234840438999	-0.0392266	-10.610795	-1.7848103
934234850438999	0.6374322	-11.091321	-1.6279038
934234860738999	1.4513842	-11.836626	-1.1081514
934234870438999	2.5399222	-12.366185	-0.98066497
934234880438999	3.4519408	-12.532898	-1.0689248
934234890638999	5.1582975	-12.140633	-1.0983448
934234900438999	6.3252892	-11.7973995	-1.3337044
934234910738999	7.227501	-11.316874	-1.706357
934234920438999	7.6884136	-11.140354	-1.7651969
934234928638999	7.590347	-11.444361	-0.55897903
934234936438999	6.894075	-11.787593	0.7256921
934234944638999	5.1092644	-12.562319	0.8727918
934234952438999	3.5990405	-13.248784	0.0392266
934234970438999	1.6279038	-13.964669	-3.7559469
934234980638999	0.32361946	-14.209835	-5.1386843
934234990438999	-1.1277647	-14.101962	-3.334261
934235000438999	-2.4222424	-14.013702	0.18632634
934235010438999	-3.246001	-13.719503	0.4707192
934235020438999	-3.7559469	-14.278482	0.93163174
934235030738999	-4.089373	-15.6906395	1.8632635
934235038438999	-4.020726	-16.445751	2.0397832
934235050438999	-3.0302548	-15.729866	1.0395049
934235060438999	-1.5494506	-14.435389	-0.75511205
934235070438999	0.0	-13.6900835	-2.1476562
934235080438999	1.4513842	-13.52337	-1.8240368
934235090438999	1.7553903	-14.043122	-0.9414384
934235099438999	2.186883	-13.807763	-1.2454445
934235107438999	2.2555294	-12.552511	-2.294756
934235120438999	3.2558076	-11.169774	-2.0790098
934235130438999	2.5301156	-10.130269	-0.79433864
934235138738999	1.8338435	-9.071151	0.049033247
934235150438999	1.1179581	-7.276534	0.0784532
934235160438999	0.51975244	-6.0114765	0.10787315
934235170438999	0.12748645	-5.1386843	1.3337044
934235179638999	-0.1372931	-4.6679654	1.3238977
934235187438999	-0.51975244	-4.3149257	1.1277647
934235200438999	-0.7747253	-3.9913065	1.0983448
934235210438999	-0.70607877	-3.5107806	1.0100849
934235220438999	-0.69627213	-3.3538742	1.0983448
934235230838999	-0.8237586	-3.1479347	1.1571847
934235239438999	-0.98066497	-2.9518015	1.0591182
934235247438999	-1.1375713	-2.9518015	1.0983448
934235260438999	-1.5102241	-3.1577413	0.5001391
934235270438999	-1.3533176	-3.2361944	0.0
934235280438999	-0.93163174	-3.2067745	-0.35303938
934235290438999	-0.44129923	-3.500974	-0.6864655
934235300438999	0.1176798	-3.6774936	-0.61781895
934235310438999	0.5099458	-4.001113	-1.0198916
934235318638999	0.588399	-4.2462792	-1.1375713
934235330438999	1.176798	-5.8937964	-2.1672697
934235338438999	1.6279038	-6.129156	-2.5105023
934235350438999	3.9815	-10.032203	-4.6973853
934235360438999	5.4328837	-13.631243	-6.943108
934235370438999	5.658437	-17.298931	-8.286619
934235380438999	4.658159	-19.544653	-8.845598
934235389438999	4.256086	-19.544653	-9.767424
934235400438999	0.51975244	-19.544653	-15.21992
