gyroscope_timestamp	gyroscope_x_data	gyroscope_y_data	gyroscope_z_data
908137863768093	0.040985107	0.6945648	-0.03161621
908137866789333	0.040985107	0.015304565	-0.03161621
908137871824734	0.04586792	0.015304565	-0.023086548
908137876860134	0.048324585	0.022628784	-0.016983032
908137881926052	0.048324585	0.021408081	-0.014541626
908137887175075	0.04586792	0.015304565	-0.01574707
908137891966335	0.04220581	0.007980347	-0.019424438
908137895323269	0.037322998	-5.79834E-4	-0.024291992
908137902037136	0.03488159	-0.0066833496	-0.026733398
908137907103054	0.03366089	-0.011581421	-0.02796936
908137912199489	0.03488159	-0.012802124	-0.02796936
908137917173855	0.03488159	-0.012802124	-0.02796936
908137922880642	0.03366089	-0.011581421	-0.029174805
908137927244655	0.02998352	-0.007904053	-0.02796936
908137932310573	0.025100708	-0.0066833496	-0.026733398
908137937559597	0.01777649	-0.0066833496	-0.026733398
908137942381374	0.008010864	-0.009140015	-0.026733398
908137945707790	0.008010864	-0.007904053	-0.026733398
908137952543728	-0.02619934	-0.007904053	-0.029174805
908137957518093	-0.046966553	-5.79834E-4	-0.029174805
908137962522976	-0.060394287	-5.79834E-4	-0.026733398
908137967588894	-0.064071655	-0.0030212402	-0.020629883
908137973326198	-0.05429077	-0.0030212402	-0.013305664
908137977598659	-0.03843689	-0.0018005371	-0.0096588135
908137982695095	-0.020095825	-0.0018005371	-0.013305664
908137988127224	-0.0029907227	-0.0054626465	-0.019424438
908137992735378	-0.0029907227	-0.009140015	-0.019424438
908137996061794	0.012893677	-0.009140015	-0.025527954
908138002836696	0.026321411	-0.012802124	-0.026733398
908138007811062	0.036102295	-0.016464233	-0.026733398
908138012876980	0.04586792	-0.021347046	-0.026733398
908138017912380	0.053207397	-0.029907227	-0.025527954
908138023680202	0.06175232	-0.03967285	-0.021850586
908138027952663	0.0703125	-0.045776367	-0.014541626
908138033018581	0.07885742	-0.048217773	-0.004776001
908138038450710	0.0874176	-0.04701233	0.0050201416
908138043089382	0.09352112	-0.04333496	0.0135650635
908138046446316	0.10206604	-0.037231445	0.017227173
908138053160183	0.11428833	-0.029907227	0.020904541
908138058165066	0.1326294	-0.022567749	0.029434204
908138063230984	0.15704346	-0.014022827	0.041671753
908138068266384	0.18148804	-0.0054626465	0.053878784
908138073942653	0.20469666	0.0018615723	0.06732178
908138078306667	0.22790527	0.0030822754	0.08074951
908138083342067	0.24990845	-0.0066833496	0.097854614
908138088621609	0.26823425	-0.025009155	0.11740112
908138093443386	0.28044128	-0.05067444	0.13208008
908138096769802	0.28044128	-0.081222534	0.13208008
908138103514187	0.27799988	-0.081222534	0.14794922
908138108519069	0.26823425	-0.14840698	0.1552887
908138113584987	0.25601196	-0.18385315	0.16261292
908138118559353	0.24012756	-0.2180481	0.1711731
908138124418728	0.22669983	-0.2510376	0.17970276
908138128660671	0.21813965	-0.2864685	0.1870575
908138133726589	0.21813965	-0.32188416	0.1870575
908138139006130	0.22302246	-0.32188416	0.19070435
908138143736355	0.24256897	-0.35365295	0.19070435
908138147093288	0.27799988	-0.37442017	0.18338013
908138153807155	0.3317566	-0.38053894	0.16629028
908138158873073	0.39649963	-0.37565613	0.14060974
908138163908474	0.4637146	-0.36221313	0.11129761
908138168943874	0.51379395	-0.34632874	0.08808899
908138174314968	0.53578186	-0.33288574	0.078308105
908138178984157	0.52601624	-0.32556152	0.08442688
908138184050075	0.48812866	-0.31944275	0.10031128
908138189421169	0.42826843	-0.31211853	0.122283936
908138194120876	0.3549652	-0.29501343	0.14672852
908138197447292	0.27311707	-0.266922	0.1711731
908138204191677	0.18637085	-0.2351532	0.19438171
908138209196560	0.09474182	-0.2021637	0.22003174
908138214231960	0.0018920898	-0.16796875	0.24691772
908138219267360	-0.08850098	-0.12763977	0.27378845
908138224699489	-0.16912842	-0.07632446	0.29945374
908138229368679	-0.23510742	-0.01890564	0.32022095
908138234373562	-0.28396606	0.038513184	0.32876587
908138239653103	-0.30841064	0.08735657	0.32022095
908138244474880	-0.30841064	0.12400818	0.29211426
908138247862331	-0.30841064	0.14845276	0.29211426
908138254515163	-0.22288513	0.14845276	0.18461609
908138259550564	-0.1483612	0.17288208	0.122283936
908138264585964	-0.0652771	0.17288208	0.061203003
908138269651882	0.01777649	0.16311646	0.0025787354
908138274870388	0.09474182	0.14479065	-0.05117798
908138279722683	0.09474182	0.12036133	-0.05117798
908138284758083	0.16072083	0.12036133	-0.09515381
908138289976589	0.20957947	0.08979797	-0.11836243
908138294798366	0.24134827	0.05807495	-0.11958313
908138298216335	0.25601196	0.028747559	-0.101257324
908138304869167	0.25845337	0.0043029785	-0.07316589
908138309904567	0.25357056	-0.016464233	-0.041412354
908138314939968	0.24746704	-0.03479004	-0.008422852
908138320005886	0.24134827	-0.05189514	0.022109985
908138325407497	0.23278809	-0.06410217	0.04899597
908138330046169	0.22302246	-0.07144165	0.06854248
908138335081569	0.21081543	-0.07510376	0.08074951
908138340300075	0.19737244	-0.07632446	0.086868286
908138345152370	0.18025208	-0.077545166	0.08930969
908138348509304	0.16192627	-0.07510376	0.090530396
908138355253689	0.14239502	-0.06777954	0.090530396
908138360289089	0.12283325	-0.054336548	0.08564758
