rotvec_timestamp	rotvec_x_data	rotvec_y_data	rotvec_z_data
908137869535915	0.07286189	-0.11075413	-0.553323
908137877836696	0.07324182	-0.11045919	-0.55365574
908137886137478	0.07357907	-0.11018132	-0.55408007
908137894438259	0.07385996	-0.10992115	-0.5546183
908137902739040	0.07412325	-0.10967551	-0.55509543
908137911039821	0.074385345	-0.10946106	-0.5555028
908137919340603	0.074630186	-0.10926324	-0.55595213
908137927641384	0.07491937	-0.10911717	-0.55612975
908137935942165	0.07511496	-0.10899245	-0.5564325
908137944242946	0.07536639	-0.10869975	-0.5567706
908137952543728	0.07550246	-0.108337976	-0.5572097
908137960844509	0.07540554	-0.10799349	-0.55772316
908137969145290	0.075181335	-0.10767727	-0.55822575
908137977446071	0.07502963	-0.10731626	-0.55867076
908137985746853	0.0749428	-0.107047945	-0.5591224
908137994047634	0.07494919	-0.10683693	-0.55949986
908138002348415	0.07504413	-0.10666095	-0.55989003
908138010649196	0.07517313	-0.106557086	-0.5604022
908138018949978	0.075353846	-0.10653826	-0.5606896
908138027250759	0.075463	-0.10667696	-0.56095314
908138035551540	0.07562091	-0.10676848	-0.56143826
908138043852321	0.07582674	-0.106860556	-0.56180453
908138052153103	0.07608976	-0.106924005	-0.5621932
908138060453884	0.07643003	-0.10701544	-0.5626451
908138068754665	0.07700765	-0.1070531	-0.56296766
908138077055446	0.077672	-0.10723742	-0.5633229
908138085356228	0.078450814	-0.107525624	-0.5633669
908138093657009	0.07926883	-0.10798825	-0.5633005
908138101957790	0.080027066	-0.10860036	-0.5631887
908138110258571	0.08064619	-0.109432176	-0.5631401
908138118559353	0.08099017	-0.110480554	-0.56288016
908138126860134	0.08101328	-0.11177811	-0.5625593
908138135160915	0.080727115	-0.11337392	-0.562132
908138143461696	0.08046361	-0.11517904	-0.5615814
908138151762478	0.08028528	-0.11715605	-0.56103283
908138160063259	0.080528125	-0.1193888	-0.5607848
908138168364040	0.08149328	-0.121733755	-0.56027186
908138176664821	0.08282602	-0.12410075	-0.559443
908138184965603	0.08420396	-0.1264342	-0.5587715
908138193266384	0.08540654	-0.1284467	-0.5579073
908138201567165	0.086225726	-0.13005029	-0.5570006
908138209867946	0.086546995	-0.1310908	-0.5562851
908138218168728	0.086260855	-0.13163747	-0.55566853
908138226469509	0.08511646	-0.13202946	-0.55471194
908138234770290	0.08371248	-0.13204241	-0.5535849
908138243071071	0.08236289	-0.1315893	-0.5521303
908138251371853	0.08107908	-0.13105296	-0.55093956
908138259672634	0.08032964	-0.13040082	-0.5499772
908138267973415	0.080189966	-0.12987651	-0.54946285
908138276274196	0.08082928	-0.12938626	-0.54917264
908138284574978	0.08176265	-0.12918252	-0.54907805
908138292875759	0.08288618	-0.12922297	-0.54898274
908138301176540	0.08411626	-0.12954152	-0.54900616
908138309477321	0.08526206	-0.13010953	-0.5489306
908138317778103	0.08629155	-0.13077602	-0.5486517
908138326078884	0.08714258	-0.13162436	-0.5483331
