magnetometer_timestamp	magnetometer_x_data	magnetometer_y_data	magnetometer_z_data
696612451627857	-0.42114258	-40.70282	25.260925
696612463346607	0.61950684	-40.355682	25.595856
696612473508961	0.734965	-40.471394	25.03713
696612483640797	0.61950684	-40.52925	24.590302
696612493772633	0.8276367	-40.42511	24.322205
696612503934986	0.7352193	-40.471394	24.255117
696612514036304	0.5700248	-40.504456	23.919895
696612524198658	0.5329132	-40.616035	23.584747
696612534330494	0.7062912	-40.789413	23.08197
696612544492847	0.44612885	-40.962982	22.327805
696612554624683	0.35953522	-41.396523	21.741295
696612564756519	0.18596649	-41.656685	21.238518
696612574888355	-0.07419586	-41.916847	20.98713
696612585020191	-0.42114258	-42.263794	20.568275
696612595182545	-0.59452057	-42.437172	20.316887
696612605314381	-0.8546829	-42.61055	19.981766
696612615446217	-1.2882233	-42.697334	19.646645
696612625608570	-1.7217636	-42.870712	19.47918
696612635740406	-1.981926	-42.61055	19.47918
696612645872242	-2.4154663	-42.523766	19.47918
696612656004078	-2.6756287	-42.697334	18.976402
696612666135914	-2.6756287	-42.697334	18.64109
696612676298267	-2.8491974	-42.870903	18.222237
696612686430103	-2.9359818	-43.04428	18.30597
696612696592457	-3.196144	-43.21766	18.222046
696612706724293	-3.3697128	-43.391037	17.970657
696612716856129	-3.7166595	-43.564606	17.886925
696612726987965	-3.6298752	-43.911552	17.803192
696612737150318	-3.976822	-43.998146	17.970848
696612747282154	-4.2369843	-43.91136	17.970848
696612757413990	-4.4971466	-43.91136	18.05458
696612767545826	-4.8440933	-43.91136	18.05458
696612777708179	-4.8440933	-43.737984	18.30597
696612787901051	-4.6705246	-43.564606	18.64109
696612805265553	-4.4103622	-43.47782	19.059944
696612815336353	-4.2369843	-43.130875	19.478798
696612825407154	-3.5430908	-42.957497	20.14904
696612835477955	-3.022766	-42.78412	20.986938
696612845518238	-2.242279	-42.523956	22.411346
696612855589039	-1.461792	-42.090416	23.332977
696612865659840	-0.68130493	-41.74347	24.254799
696612875730640	0.012397766	-41.396523	25.344086
696612885831959	0.7928848	-41.049576	26.098251
696612895902760	1.6601563	-40.52925	26.93615
696612905943043	2.180481	-40.008926	27.438927
696612916013844	2.960968	-39.748764	28.10936
696612926084644	3.6548615	-39.4886	28.277016
696612936185963	4.348755	-39.315224	28.779793
696612946256763	5.30262	-39.141846	29.198647
696612956327564	6.3432693	-38.79509	29.701424
696612966398365	7.2971344	-38.448334	30.45559
696612976469166	8.164215	-37.92801	30.958366
696612986539967	8.944702	-37.581062	31.461143
696612996610767	9.551811	-37.14733	31.712532
696613006681568	10.245514	-36.627007	32.047653
696613016752369	10.852432	-36.28006	32.466698
696613026792652	10.939217	-35.933113	32.80182
696613036863453	10.852432	-35.586166	33.053207
696613046934254	10.505676	-35.23922	32.969284
696613057005054	10.072136	-35.23922	33.13694
