magnetometer_timestamp	magnetometer_x_data	magnetometer_y_data	magnetometer_z_data
722321343276062	-6.5109253	-36.66382	13.145447
722321352461853	-6.5109253	-37.358093	12.139893
722321362532654	-6.9732666	-37.358093	12.25179
722321372664490	-7.0308685	-36.83777	12.140274
722321382796326	-7.2042847	-37.08069	12.341309
722321392836609	-7.0887246	-37.242634	12.475331
722321402998962	-7.105146	-36.862617	13.049971
722321413130798	-7.117462	-36.577606	13.480949
722321423262634	-7.030678	-36.924553	14.067459
722321433424988	-7.1172714	-36.83777	14.653969
722321443556824	-7.2906494	-36.83777	15.408134
722321453688660	-7.377434	-37.09793	16.329765
722321463820496	-7.030487	-36.924362	17.083931
722321473982849	-6.7703247	-36.577415	17.251587
722321484114685	-6.4235687	-36.837578	17.67044
722321494246521	-6.0768127	-36.924362	17.502785
722321504378357	-5.8166504	-36.577415	17.419052
722321514540710	-5.2963257	-36.404037	17.586708
722321524672546	-4.602623	-36.317253	17.754173
722321534804382	-3.648758	-36.05709	18.089294
722321544936218	-3.2152176	-35.883713	18.424416
722321555098572	-2.7814865	-35.79693	19.42978
722321565230408	-2.2611618	-35.536766	19.848824
722321575362244	-1.3938904	-35.276604	20.93811
722321585494080	-0.7867813	-34.843063	21.776009
722321595656433	-0.09307861	-34.409332	22.781563
722321605788269	0.86078644	-33.889008	23.368073
722321615950623	1.4678955	-33.455467	23.87085
722321626051941	2.4217606	-33.10852	24.45736
722321636214294	3.2888412	-32.761765	24.960136
722321646346130	4.416275	-32.328224	25.37899
722321656477966	4.9365997	-31.981277	25.714111
722321666640320	5.717087	-31.8079	26.300621
722321676772156	6.4107895	-31.461143	26.635742
722321686903992	6.931114	-31.200981	26.970863
722321697035828	7.1912766	-30.854034	27.305984
722321707198181	7.278061	-30.76744	27.389717
722321717330017	7.3648453	-30.593872	27.557373
722321727492371	7.1914673	-30.420494	27.557373
722321744887390	7.0180893	-30.594063	27.47364
722321754958191	6.931305	-30.3339	27.305984
722321764998474	6.6711426	-30.507278	27.305984
722321775069275	6.41098	-30.594063	27.47364
722321785140076	6.41098	-30.76744	27.13852
722321795851746	6.0640335	-30.507278	26.971054
722321805312195	5.717087	-30.3339	26.719666
722321815352478	5.2833557	-30.420494	26.635933
722321825423279	5.3699493	-30.420494	26.635933
722321835494080	5.109787	-30.854034	26.384735
722321845564880	4.936409	-30.940819	25.798225
722321855666199	4.589653	-31.287766	25.127983
722321865706482	4.2427063	-31.547928	24.960327
722321875807800	4.2427063	-31.981468	24.541283
722321885848083	4.2427063	-32.761955	24.373627
722321895918884	4.0693283	-33.28228	24.038506
722321906020203	3.5490036	-33.629036	23.703384
722321916060486	3.202057	-33.629036	23.535728
722321926161804	3.028679	-33.8892	23.368073
722321936202087	3.028679	-33.975792	23.368073
722321946272888	3.028679	-34.32274	23.28434
722321956343689	3.1154633	-34.32274	23.116875
722321966445007	3.0288696	-34.062576	22.94941
722321976515808	3.2022476	-33.975983	22.865486
722321986586609	3.5491943	-34.062767	22.949219
722321996657410	3.722763	-34.062767	22.69783
722322006728210	3.8093567	-34.062767	22.614098
722322016799011	3.635788	-34.14955	22.195053
722322026869812	3.7225723	-33.88939	21.859932
722322036940613	3.5491943	-34.236336	21.776009
722322047041931	3.7225723	-34.583282	21.356964
722322057112732	3.6359787	-34.75666	20.93811
722322067244568	3.3758163	-34.583282	20.435333
722322077406921	3.5491943	-35.016823	20.3516
722322087538757	3.6359787	-35.36358	20.183945
722322097670593	3.896141	-35.1902	20.183945
722322107802429	3.8093567	-35.537148	19.848824
722322117964783	3.7225723	-35.276985	19.681358
722322128096619	3.635788	-35.1902	19.42997
722322138228455	3.5490036	-35.1902	19.42997
722322148360291	3.5490036	-35.536957	19.094849
722322158522644	3.2888412	-35.36358	18.675804
722322168654480	2.9418945	-35.276985	18.424416
722322178786316	2.5951385	-35.62374	18.005562
722322188948669	2.0748138	-35.62374	17.921638
722322199080505	1.8146515	-35.883904	17.67025
722322209212341	1.2943268	-35.883904	17.837906
722322219344177	0.94738007	-35.970688	17.502785
722322229476013	0.60043335	-35.970688	17.419052
722322239607849	0.340271	-36.057472	17.33532
722322249770203	0.166893	-36.057472	17.000198
722322259902039	-0.26683807	-36.057472	16.74881
722322270033874	-0.3534317	-35.883904	16.497421
722322280196228	-0.5268097	-36.144066	16.246033
722322290328064	-0.5268097	-36.317444	15.826988
722322300459900	-0.8735657	-36.317444	15.5756
722322310622253	-1.133728	-36.40423	15.2404785
722322320754089	-1.6540527	-36.66439	14.737701
722322330885925	-2.087593	-36.750984	14.486313
722322341017761	-2.3477554	-36.83777	14.318657
722322351180115	-2.6947021	-37.09793	13.899803
722322361311951	-3.0416489	-36.924362	13.648415
722322371443787	-3.5619736	-36.83777	13.145828
722322381606140	-3.9089203	-37.09793	12.89444
722322391737976	-4.2556763	-37.011147	12.726784
722322401869812	-4.5158386	-36.837578	12.559319
722322412001648	-5.0361633	-37.011147	12.475586
722322422164001	-5.2095413	-37.011147	12.224197
722322432295837	-5.4697037	-36.924553	12.056541
722322442427673	-5.903244	-37.011337	11.889076
722322452559509	-6.5101624	-37.184715	11.72142
722322462721863	-6.9437027	-36.83777	11.637688
722322472823181	-7.203865	-36.66439	11.72142
722322490157166	-7.550812	-36.83796	11.72142
722322500197449	-7.7243805	-36.577797	11.72142
722322510359802	-8.157921	-36.491013	11.72142
722322520339050	-8.418083	-36.66439	11.805344
722322530409851	-8.591652	-36.577606	11.972809
722322540480652	-8.418274	-36.317444	12.475586
722322550551453	-8.158112	-36.317444	12.7269745
722322560622253	-8.071518	-36.40423	12.89463
722322570723572	-7.897949	-36.23066	13.313484
722322580763855	-7.5510025	-36.143875	13.816261
722322590865173	-7.117462	-36.05728	14.570427
722322601607361	-6.683922	-35.62374	15.324402
722322610976257	-6.0768127	-35.276985	15.994835
722322621047058	-5.38311	-35.1902	16.581345
722322631117859	-4.5160294	-35.016823	17.419052
722322641188660	-3.9089203	-34.843254	18.340683
722322651259460	-3.0418396	-34.409714	19.346237
722322661330261	-2.1745682	-34.062767	20.184135
722322671401062	-1.2207031	-33.71582	20.854378
722322681471863	-0.5268097	-33.71582	21.52481
722322692854919	0.25367737	-33.54225	22.027397
722322702071228	0.9475708	-33.455658	22.613907
722322711684265	1.4678955	-33.195496	23.116684
722322721755066	2.1615982	-32.84874	23.451805
722322731825867	2.9420853	-32.67536	23.703194
722322741896667	3.5490036	-32.4152	24.038315
722322751997986	3.9827347	-32.24182	24.373627
722322762038269	4.589653	-31.634712	24.79248
722322772109070	5.1099777	-31.37455	25.211525
722322782210388	5.2833557	-31.027603	25.630379
722322792281189	5.543518	-30.940819	25.9655
722322802413025	5.543518	-30.854034	26.300621
722322812544861	5.4569244	-30.680466	26.551819
722322822676697	5.370331	-30.76725	26.719284
722322832808533	5.4569244	-30.76725	26.803017
722322842940369	5.2835464	-31.027412	26.803017
722322853102722	5.023384	-31.114197	26.803017
722322863234558	5.196762	-31.200981	26.635551
722322873396912	4.850006	-31.200981	26.635551
722322883528748	4.7634125	-31.114197	26.551819
722322893660583	4.50325	-31.287766	26.300621
722322903792419	4.50325	-31.547928	25.9655
722322913924255	4.156494	-31.547928	25.9655
722322924086609	3.8963318	-31.80809	25.798035
722322934218445	3.549385	-32.068253	25.630379
722322944350281	3.0290604	-32.24163	25.295258
722322954482117	2.942276	-32.588577	24.876404
722322964613953	2.8554916	-33.195686	24.45755
722322974776306	2.681923	-33.629227	24.038506
722322984908142	2.1615982	-33.71601	23.87104
722322995070496	2.0748138	-33.802605	23.200607
722323005202332	1.9014359	-33.975983	22.865295
722323015334167	1.9014359	-34.14936	22.362518
722323025466003	1.9014359	-34.236145	22.194862
722323035597839	1.8146515	-34.236145	21.859741
722323045760193	1.9880295	-34.062767	21.692085
722323057906189	1.7278671	-34.062767	21.52443
722323067122498	1.9880295	-34.14936	21.52443
722323084883728	1.9012451	-34.409523	21.52443
722323096480575	2.074623	-34.32293	21.27304
722323106642929	2.2481918	-34.236336	21.52443
722323116774765	2.4217606	-34.236336	21.440697
722323126906601	2.508545	-34.236336	21.440697
722323137068954	2.4219513	-34.4965	21.27304
722323149184433	2.768898	-34.4965	21.27304
722323158400741	2.6821136	-34.4965	20.853996
722323176161972	2.768898	-34.4965	20.686531
722323187728134	2.768898	-34.4965	20.519066
722323197890487	2.8554916	-34.669876	20.01648
722323208022323	2.5953293	-35.016632	19.597435
722323225356308	2.4219513	-35.276794	19.262314
722323235396591	2.0750046	-35.276794	18.759727
722323245497909	1.8148422	-35.276794	18.340874
722323255538192	1.4678955	-35.36358	17.92202
722323265608993	1.0343552	-35.62374	17.670631
722323275679794	0.7741928	-36.05728	17.33551
722323285750595	-0.0062942505	-36.23066	17.000198
722323295821395	-0.35324097	-36.23066	16.665077
722323305892196	-0.6134033	-36.317253	16.413689
722323315962997	-1.0469437	-36.403847	16.413689
722323326033798	-1.480484	-36.837387	16.246033
722323336135116	-1.82724	-36.92417	16.16211
722323346175399	-2.0874023	-37.010956	15.994453
722323356246200	-2.434349	-36.92417	15.91053
722323366317001	-2.607727	-37.010956	15.491676
722323376387802	-2.8678894	-37.09774	15.491676
722323386458602	-3.3016205	-37.011147	15.156555
722323396529403	-3.4751892	-37.09793	14.905167
722323406600204	-3.822136	-36.924553	14.653969
722323416671005	-3.9957047	-37.184715	14.318848
722323426741806	-4.255867	-37.011337	14.06765
722323436812606	-4.8627853	-37.09812	13.816452
722323446883407	-5.209732	-37.184906	13.984108
722323456954208	-5.6432724	-37.011528	13.732719
722323467025009	-5.9034348	-37.184906	13.565063
722323477095809	-6.336975	-37.184906	13.481331
722323487166610	-6.7705154	-37.27169	13.481331
722323497237411	-7.464218	-37.358284	13.397598
722323507308212	-7.897949	-37.358284	13.229942
722323517379013	-8.071518	-37.358284	12.89463
722323527449813	-8.244896	-37.358284	12.7269745
722323537581649	-8.591843	-37.531662	12.643242
722323547713485	-9.025383	-37.358284	12.810898
722323557845321	-9.198761	-37.184906	12.7269745
722323567977157	-9.285545	-37.011337	12.7269745
722323578139511	-9.198761	-36.924744	12.89463
722323588271347	-9.372139	-37.011337	13.229752
722323598403183	-9.372139	-36.83796	13.732529
722323608535018	-9.632301	-36.66439	14.06765
722323618697372	-9.632301	-36.577606	14.319038
722323628829208	-9.372139	-36.83777	14.486504
722323638961044	-9.372139	-36.750984	15.073013
722323649123397	-9.198761	-36.750984	15.659523
722323659255233	-9.025383	-36.577415	16.246033
722323669387069	-8.418274	-36.404037	16.74881
722323679518905	-7.897949	-36.577415	17.251587
722323689681259	-7.29084	-36.404037	17.92183
722323699813095	-6.336975	-36.143875	18.84346
722323709944931	-5.8166504	-35.79693	19.681358
722323720076767	-5.0361633	-35.710144	20.351791
722323730208602	-4.2556763	-35.18982	21.022034
722323740370956	-3.4751892	-34.75628	21.692276
722323750502792	-2.7814865	-34.496117	22.362518
722323760634628	-2.0009995	-34.14917	23.116684
722323770766464	-1.2205124	-33.975792	23.535728
722323780928817	-0.52661896	-33.802414	24.20597
722323791060653	0.4272461	-33.368874	24.79248
722323801467147	1.4678955	-33.195496	25.127602
722323811354843	2.2483826	-33.195496	25.546455
722323821486679	3.0288696	-33.10871	26.049232
722323831618515	3.6359787	-33.195496	26.384354
722323841780868	4.1563034	-33.022118	26.635551
722323851912704	4.5898438	-32.761955	27.222061
722323862044540	4.9365997	-32.588577	27.557373
722323872206893	4.9365997	-32.67517	27.808762
722323883437362	5.0231934	-32.588387	28.06015
722323902571884	5.1099777	-32.67517	27.892685
722323912734237	5.196762	-32.67517	27.892685
722323922866073	5.0231934	-32.328224	27.892685
722323933028427	4.8498154	-31.8079	27.808952
722323943221298	4.6764374	-31.721115	27.641296
722323960524765	4.1561127	-31.807709	27.305984
722323970565048	3.9827347	-31.981277	27.054596
722323980635849	3.6359787	-32.154846	26.970673
722323990706649	3.5491943	-31.894684	27.054405
722324000777450	3.2022476	-32.068253	26.88675
722324010848251	2.9420853	-32.4152	26.551628
722324020919052	2.5951385	-33.108902	26.216507
722324030989852	2.2481918	-33.542442	25.881386
722324041060653	2.1615982	-33.88939	25.211143
722324051131454	1.9882202	-34.062767	24.79229
722324061232772	1.8146515	-34.14936	24.373436
722324071273056	1.5544891	-34.669685	23.870659
722324081343856	1.3811111	-34.843063	23.367882
722324091414657	1.3811111	-35.103226	22.949028
722324101515976	1.3811111	-35.016632	22.865295
722324111556259	1.6412735	-35.1902	22.530174
722324121627059	1.6412735	-35.1902	22.781563
