magnetometer_timestamp	magnetometer_x_data	magnetometer_y_data	magnetometer_z_data
91579417556000	16.296	38.529	-15.09
91579421096000	16.802	38.529	-14.071
91579431411000	16.802	38.529	-14.811
91579440688000	16.802	38.867	-15.132
91579451369000	17.3	38.867	-15.603
91579460677000	17.3	38.867	-16.291
91579471480000	17.3	38.867	-16.291
91579483474000	17.816	38.206	-16.291
91579492964000	17.816	38.206	-17.495
91579500716000	18.402	38.206	-17.495
91579511397000	18.402	37.782	-18.109
91579520735000	18.402	37.403	-18.516
91579531813000	18.402	37.403	-18.516
91579540755000	18.843	36.851	-19.151
91579551436000	18.843	36.851	-19.664
91579561232000	18.843	36.105	-20.271
91579571547000	19.165	35.729	-20.867
91579580916000	19.165	35.159	-21.252
91579592086000	19.599	35.159	-21.699
91579600936000	18.321	36.602	-21.366
91579611617000	18.321	36.207	-21.366
91579620955000	18.321	35.591	-22.073
91579631728000	18.728	35.221	-22.073
91579640975000	18.728	35.221	-22.073
91579653823000	19.039	34.671	-22.073
91579660994000	19.039	34.671	-22.073
91579673262000	19.366	34.671	-22.073
91579681075000	19.366	34.3	-22.073
91579691695000	19.686	34.3	-22.073
91579712142000	20.001	34.3	-22.073
91579731734000	20.001	34.3	-22.073
91579741103000	20.414	34.3	-22.073
91579751693000	20.414	33.981	-22.073
91579761092000	20.414	33.981	-22.073
91579772200000	20.741	33.981	-22.073
91579791793000	20.741	33.981	-21.043
91579801131000	20.741	33.981	-19.358
91579811812000	21.121	33.981	-17.785
91579821151000	21.121	34.321	-16.516
91579831984000	21.121	35.084	-14.906
91579853408000	21.482	36.143	-12.321
91579861190000	21.482	36.52	-10.937
91579871932000	21.482	37.031	-9.803
91579881209000	21.482	37.031	-9.098
91579892226000	21.784	37.648	-8.105
91579911940000	21.784	38.264	-6.025
91579921248000	21.784	38.264	-5.332
91579932021000	21.784	38.813	-4.872
91579952346000	21.398	39.219	-4.02
91579961287000	20.964	39.219	-3.096
91579972060000	20.364	39.219	-2.102
91579992049000	19.709	39.219	-0.216
91580001326000	19.381	39.219	-0.216
91580012160000	19.381	39.552	0.704
91580021346000	18.899	39.552	0.704
91580033614000	18.527	39.552	1.152
91580052108000	18.208	39.854	1.152
91580061476000	17.546	40.228	1.152
91580072188000	17.234	40.228	0.733
91580081252000	16.886	40.541	0.231
91580091933000	16.404	40.541	0.231
91580101271000	16.065	40.541	0.231
91580112014000	15.591	40.966	0.231
91580121291000	14.945	40.966	-0.405
91580132369000	14.44	40.966	-0.405
91580141310000	13.716	41.351	-0.405
91580151992000	13.153	41.351	-0.096
91580161330000	12.625	41.351	-0.096
91580172011000	11.959	41.699	-0.096
91580181349000	11.63	41.699	-1.58
91580192122000	11.63	41.699	-2.908
91580201400000	10.993	42.041	-4.042
91580213607000	10.993	42.041	-4.721
91580221419000	10.684	42.041	-5.218
91580234847000	10.684	42.041	-5.218
91580241408000	10.684	42.391	-5.218
91580254775000	10.334	42.391	-4.638
91580261428000	10.334	42.391	-4.191
91580273360000	10.334	42.391	-3.613
91580281996000	10.334	42.739	-3.286
91580294295000	10.334	42.739	-3.286
91580302260000	10.334	42.739	-3.286
91580314620000	10.334	42.739	-3.286
91580322615000	10.334	42.739	-3.286
91580334334000	9.902	43.081	-3.614
91580341567000	9.902	43.081	-3.968
91580354323000	9.449	43.081	-3.968
91580362685000	9.449	43.081	-3.968
91580373610000	9.042	43.081	-3.968
91580382094000	9.042	43.081	-3.968
91580395888000	8.657	43.081	-3.968
91580401564000	8.657	43.081	-3.968
91580414382000	8.345	43.417	-3.968
91580421584000	8.345	43.417	-3.968
91580434706000	8.345	43.417	-3.968
91580441603000	8.023	43.417	-3.968
91580453749000	8.023	43.417	-3.968
91580461653000	8.023	43.417	-5.374
91580472396000	8.023	43.417	-7.147
91580481703000	7.641	43.417	-8.621
91580492690000	7.641	43.417	-10.287
91580501754000	7.641	43.417	-10.607
91580512496000	7.231	43.417	-11.714
91580521682000	7.231	43.417	-12.683
91580532393000	6.915	43.417	-13.589
91580541701000	6.915	43.417	-13.589
91580554671000	6.915	43.022	-14.736
91580561721000	6.468	43.022	-15.962
91580576400000	6.153	43.022	-16.604
91580581710000	6.153	42.601	-16.604
91580594588000	5.63	42.601	-18.263
91580603224000	5.63	42.143	-18.263
91580614669000	5.63	41.751	-19.056
91580622512000	5.63	41.398	-19.998
91580633986000	5.63	40.945	-20.588
91580643630000	5.63	40.945	-20.588
91580654097000	5.63	40.071	-21.992
91580662490000	5.278	39.62	-22.604
91580673537000	5.278	38.989	-23.242
91580681960000	5.278	38.433	-23.788
91580694777000	5.278	37.628	-24.694
91580703475000	5.278	37.042	-25.166
91580714614000	5.278	36.37	-26.245
91580722457000	5.278	35.949	-26.695
91580734694000	5.278	35.154	-27.31
91580742568000	5.278	34.614	-28.43
91580755568000	5.586	33.967	-28.43
91580761946000	5.586	33.279	-29.524
91580773818000	5.891	32.734	-29.524
91580784011000	5.891	32.049	-30.235
91580792983000	6.26	32.049	-30.235
91580801985000	6.26	31.7	-30.694
91580817824000	6.642	31.7	-31.025
91580822066000	6.642	31.314	-31.025
