gyroscope_timestamp	gyroscope_x_data	gyroscope_y_data	gyroscope_z_data
91579417525000	-0.02107485	-0.13133603	0.099265605
91579421096000	-0.28893927	-0.13133603	1.4895949
91579431380000	-6.1086525E-4	-1.4523321	-1.135293
91579440657000	0.018936822	0.7806858	-1.9996674
91579451369000	-0.15974127	0.9486737	-1.0204504
91579460677000	-0.13561209	-0.14996742	-1.153619
91579471480000	-0.13591751	-9.162979E-4	-1.1545353
91579483474000	-0.11148291	0.01282817	-1.1481212
91579492964000	-0.046731193	0.11026118	-1.1319333
91579500716000	0.022602014	0.11209377	-1.1169671
91579511397000	0.105068825	0.077579886	-1.0977248
91579520735000	0.23518312	0.14446963	-1.0735956
91579531813000	0.32711834	0.25870144	-1.0571023
91579540755000	0.58062744	0.33353242	-0.9795224
91579551436000	0.9062186	0.50885075	-0.78954333
91579561232000	1.2156218	0.65270954	-0.5103779
91579571547000	1.4611896	0.66614854	-0.17134771
91579580886000	1.600467	0.49113566	0.12675454
91579592055000	1.641395	0.2669481	0.19303341
91579600936000	1.5968018	0.14996742	0.17592919
91579611617000	1.3906348	0.090713486	0.20891592
91579620955000	1.0882565	0.09254608	0.2657264
91579631697000	0.8188649	0.21624629	0.2855795
91579640975000	0.623388	0.4129449	0.2593123
91579653792000	0.47983465	0.55955255	0.24709499
91579660964000	0.35185838	0.63499445	0.2938262
91579673232000	0.24587326	0.66675943	0.35705075
91579681044000	0.20861048	0.6533204	0.3662137
91579691664000	0.16829337	0.6291912	0.32375857
91579712111000	0.052839845	0.48747048	0.1414153
91579731703000	-0.27580565	0.49296826	-0.13225232
91579741072000	-0.5488624	0.4175264	-0.23273966
91579751693000	-0.90285885	0.29840767	-0.2657264
91579761061000	-1.2794572	0.16676621	-0.24587326
91579772170000	-1.6242907	0.0027488936	-0.18295415
91579791762000	-2.3570235	-0.3930918	0.17684549
91579801100000	-2.8170052	-0.7089091	0.46486846
91579811782000	-3.2598825	-0.9932669	0.7150178
91579821120000	-3.620293	-1.1652255	0.895223
91579831954000	-3.7485745	-1.2956452	0.94959
91579853377000	-3.5094209	-1.273654	0.7693848
91579861159000	-3.008206	-0.94042706	0.5503896
91579871932000	-2.6068676	-0.22876903	0.3387248
91579881179000	-2.420248	0.6087272	0.077579886
91579892195000	-2.4049764	0.9990701	-0.2510656
91579911940000	-2.4541512	-0.002443461	-0.8793405
91579921218000	-2.4529295	-0.8481864	-1.0571023
91579931990000	-2.398257	-1.4752395	-1.1734722
91579952315000	-2.0592268	-1.8506162	-1.3115277
91579961257000	-2.5601363	-2.0158553	-1.094976
91579972029000	-3.0787609	-3.130379	-0.52626044
91579992049000	-2.8212812	-3.7384953	-0.070554934
91580001326000	-2.5995371	-2.3738225	-0.086437434
91580012130000	-2.3289237	-1.1542299	-0.2098322
91580021315000	-1.91323	-0.7657196	-0.36163223
91580033614000	-1.5042557	-1.2198979	-0.5534439
91580052077000	-1.003957	-1.8438967	-0.79045963
91580061446000	-0.81336707	-2.0690005	-0.8374963
91580072188000	-0.61911196	-2.2956316	-0.893085
91580081221000	-0.43066	-2.4324653	-0.9388999
91580091933000	-0.24098633	-2.4410176	-0.9776898
91580101241000	-0.042455133	-2.323426	-1.0262536
91580112014000	0.16401732	-2.0790799	-1.0555751
91580121260000	0.38637227	-1.6969837	-1.0891727
91580132369000	0.5103779	-1.2104294	-1.1304061
91580141280000	0.7779369	-0.7107417	-1.1453724
91580151992000	1.0384709	-0.4859433	-1.1487321
91580161299000	1.2504412	-0.13072516	-1.0946705
91580172011000	1.4031575	0.07880162	-0.981355
91580181319000	1.5335772	0.18753563	-0.8549059
91580192122000	1.6655241	0.24037547	-0.75716746
91580201400000	1.740966	0.18936823	-0.6722572
91580213607000	1.6646078	-0.005192355	-0.54641896
91580221419000	1.378112	-0.2742785	-0.40653083
91580234847000	0.8781188	-0.38515055	-0.3042109
91580241408000	0.22327125	-0.3136793	-0.24953845
91580254744000	-0.5693264	-0.49205196	-0.15302174
91580261428000	-1.434617	-0.926988	0.02321288
91580273360000	-2.024102	-1.5158621	0.026572637
91580281966000	-2.039679	-2.3280075	-0.13713925
91580294265000	-1.8805487	-2.809064	-0.21838433
91580302230000	-1.4227052	-2.7687466	-0.3494149
91580314589000	-0.87964594	-2.239432	-0.4071417
91580322585000	-0.3368922	-1.6267341	-0.40225476
91580334334000	0.12064589	-1.1850786	-0.43157628
91580341567000	0.47891834	-0.66859204	-0.5311473
91580354323000	0.65209866	-0.07696902	-0.6221663
91580362685000	0.46303585	0.172264	-0.625526
91580373580000	-0.03726278	-0.16279559	-0.5403103
91580382094000	-0.3885103	-0.8338311	-0.43218717
91580395858000	-0.23793201	-1.2165382	-0.3378085
91580401534000	0.18967366	-0.9456194	-0.15515977
91580414351000	0.58276546	-0.65148777	0.15088372
91580421584000	0.81000733	-0.7806858	0.44532076
91580434676000	0.7974846	-1.176221	0.59559363
