magnetometer_timestamp	magnetometer_x_data	magnetometer_y_data	magnetometer_z_data
710254520515507	-20.329285	-164.43024	-124.04938
710254536811894	-20.159912	-164.59961	-126.205444
710254553352421	-19.143677	-162.9013	-126.867676
710254570289677	-21.006775	-163.75122	-125.04425
710254587074345	-20.837402	-165.28015	-126.867676
710254603859013	-20.837402	-164.26086	-124.546814
710254620643681	-21.176147	-163.9206	-125.8728
710254637489384	-20.159912	-163.24158	-126.205444
710254654304569	-21.853638	-162.9013	-127.86255
710254670997685	-20.837402	-163.9206	-125.8728
710254687751835	-19.482422	-165.62042	-127.86255
710254704567021	-19.482422	-163.58032	-126.205444
710254721351689	-20.66803	-164.43024	-126.37024
710254738166874	-19.31305	-164.77051	-125.70801
710254754890507	-19.99054	-164.77051	-127.697754
710254771705692	-19.482422	-163.9206	-125.8728
710254788490360	-19.31305	-164.43024	-126.37024
710254805244511	-19.482422	-164.59961	-127.20032
710254822059696	-20.498657	-163.9206	-126.53656
710254838813847	-19.143677	-164.26086	-125.54169
710254855720585	-19.482422	-164.26086	-125.8728
710254872383183	-20.66803	-163.41095	-125.37537
710254889167851	-19.821167	-163.9206	-125.8728
710254905983036	-19.482422	-163.58032	-126.53656
710254922737187	-19.821167	-165.28015	-126.53656
710254939582890	-20.66803	-164.08997	-125.70801
710254956428593	-18.467712	-164.26086	-126.205444
710254973274296	-20.329285	-163.41095	-126.03912
710254990303105	-20.159912	-164.26086	-126.205444
710255006965702	-18.974304	-164.77051	-126.03912
710255022071903	-18.804932	-164.93988	-127.20032
710255040565556	-21.176147	-163.9206	-125.54169
710255057289189	-18.29834	-164.43024	-125.37537
710255072792118	-19.31305	-163.41095	-126.03912
710255090828007	-18.804932	-165.62042	-125.54169
710255107643192	-19.99054	-164.43024	-125.04425
710255122779911	-19.821167	-164.59961	-124.546814
710255141212528	-21.176147	-164.59961	-125.54169
710255157997196	-19.99054	-163.75122	-126.70288
710255173133915	-18.804932	-164.59961	-125.21057
710255191566532	-19.651794	-164.77051	-125.70801
710255208381718	-19.821167	-162.9013	-125.21057
710255223487919	-20.159912	-164.26086	-125.54169
710255241920536	-18.637085	-165.44952	-124.713135
710255258735722	-18.637085	-165.10925	-125.70801
710255273841923	-20.329285	-165.10925	-127.034
710255292305058	-18.29834	-165.7898	-128.69263
710255309059208	-19.143677	-166.29944	-128.5263
710255324531620	-19.31305	-165.44952	-129.02374
710255342628544	-19.143677	-165.28015	-129.19006
710255359443730	-19.651794	-164.77051	-131.3446
710255374916142	-18.467712	-164.26086	-131.51093
710255392982548	-19.821167	-164.93988	-131.51093
710255409767216	-19.31305	-164.43024	-133.00323
710255424873417	-19.99054	-165.10925	-133.00323
710255443336552	-19.99054	-163.75122	-132.33948
710255460090702	-18.128967	-164.59961	-133.16956
710255475227421	-20.329285	-164.08997	-132.33948
710255493690556	-20.66803	-163.75122	-134.32922
710255510505741	-19.99054	-162.39166	-134.32922
710255525581425	-18.29834	-162.73041	-134.66187
710255544075077	-19.821167	-163.58032	-134.82819
710255561225956	-20.159912	-162.56104	-135.49042
710255575935429	-19.821167	-163.24158	-135.82306
710255594398564	-18.467712	-162.9013	-136.48529
710255611213749	-19.99054	-163.41095	-136.65161
710255626319950	-19.482422	-161.88202	-137.14905
710255644844120	-19.143677	-164.59961	-138.14392
710255661567753	-18.467712	-163.9206	-137.48016
710255676673954	-18.29834	-163.07068	-138.64136
710255695106571	-19.31305	-162.39166	-138.97247
710255711921757	-19.821167	-164.26086	-140.79742
710255727394169	-19.651794	-163.41095	-139.96735
710255745460575	-19.31305	-162.39166	-140.29999
710255762275761	-19.482422	-163.58032	-141.12854
710255777351444	-19.651794	-162.39166	-140.6311
710255795814579	-19.99054	-163.41095	-140.6311
710255812629765	-19.143677	-164.26086	-142.12341
710255827735966	-18.29834	-163.75122	-141.95709
710255846199101	-18.974304	-163.07068	-142.95197
