gravity_timestamp	gravity_x_data	gravity_y_data	gravity_z_data
85002907549571	1.059277	2.9931426	9.278439
85002915850352	1.0604483	2.995731	9.277469
85002924151133	1.061943	2.9988124	9.276302
85002932451914	1.0616841	3.0016425	9.275417
85002940752696	1.0600533	3.0033166	9.275062
85002949053477	1.0575331	3.0030224	9.275444
85002957354258	1.0549414	3.0015335	9.276221
85002965655039	1.0540843	2.9988136	9.277198
85002973955821	1.0559851	2.9960673	9.27787
85002982256602	1.061652	2.9945474	9.277714
85002990557383	1.0702438	2.9940598	9.276884
85002998858164	1.0813928	2.9951737	9.275231
85003007158946	1.0953491	2.9970498	9.272987
85003015459727	1.1093087	2.9986625	9.270806
85003023760508	1.1219062	2.999547	9.269004
85003032061289	1.1314398	2.9996595	9.267808
85003040362071	1.1366651	2.9990191	9.267376
85003048662852	1.1385455	2.9981415	9.267429
85003056963633	1.1398362	2.9982626	9.267232
85003065258442	1.1423377	3.000011	9.266358
85003073559224	1.147084	3.0038693	9.264522
85003081860005	1.1535642	3.0093489	9.261938
85003090160786	1.161679	3.0172265	9.25836
85003098461567	1.1709172	3.0265164	9.254163
85003106762349	1.1807599	3.0359662	9.249817
85003115063130	1.1899598	3.045334	9.245557
85003123363911	1.1983777	3.0531228	9.2419
85003131664692	1.2044904	3.060017	9.238825
85003139965474	1.2073007	3.0673149	9.236038
85003148266255	1.2081422	3.0750308	9.233361
85003156567036	1.209682	3.0823052	9.230734
85003164867817	1.2107874	3.0885286	9.228509
85003173168599	1.2116634	3.0937233	9.226654
85003181469380	1.2128749	3.0964892	9.225567
85003189770161	1.2147233	3.095602	9.225621
85003198070942	1.2166606	3.0916889	9.226678
85003206371724	1.2173573	3.0880764	9.227796
85003214672505	1.2181054	3.0885005	9.227555
85003222973286	1.2200944	3.0940447	9.225434
85003231274067	1.2245942	3.103319	9.221723
85003239574849	1.2327856	3.1139534	9.217045
85003247875630	1.2441185	3.1241581	9.212068
85003256176411	1.2561893	3.1331468	9.207376
85003264477192	1.2693316	3.1400783	9.203211
85003272777974	1.2806083	3.146572	9.19943
85003281078755	1.2883358	3.1542072	9.195736
85003289379536	1.292347	3.1638517	9.191859
85003297680317	1.2941954	3.1751435	9.187704
85003305981099	1.2949959	3.1872132	9.183412
85003314281880	1.2971609	3.2007122	9.17841
85003322582661	1.3017741	3.2150846	9.172731
85003330883442	1.3079195	3.2294044	9.166825
85003339184224	1.3138206	3.2424433	9.161377
85003347485005	1.3195553	3.253211	9.156734
85003355785786	1.3241835	3.2582734	9.154266
85003364086567	1.3280059	3.2599103	9.153129
85003372387349	1.3298768	3.2609107	9.152501
85003380688130	1.3309131	3.2637198	9.151349
85003388988911	1.3324807	3.2707226	9.148621
85003397289692	1.3346506	3.281992	9.144267
85003405590474	1.3434427	3.298682	9.136971
85003413891255	1.3566276	3.3172486	9.128298
85003422192036	1.3722185	3.33548	9.119319
85003430492817	1.3876864	3.3521926	9.1108465
85003438793599	1.4005014	3.3675783	9.103209
85003447094380	1.4090239	3.381152	9.09686
85003455395161	1.4142706	3.3907673	9.092465
85003463695942	1.4156137	3.3962555	9.090208
85003471996724	1.4132749	3.3982005	9.089845
85003480297505	1.4091759	3.3984177	9.0904
85003488598286	1.4052125	3.3978918	9.091209
85003496899067	1.4027724	3.3968718	9.091968
85003505199849	1.4015721	3.394361	9.09309
85003513500630	1.4012306	3.392143	9.09397
85003521801411	1.4009509	3.3911068	9.0944
85003530102192	1.4004639	3.391641	9.094276
85003538402974	1.4002191	3.394044	9.093417
85003546703755	1.3997091	3.3980303	9.092007
85003555004536	1.401359	3.4036522	9.08965
85003563305317	1.4028187	3.409851	9.087101
85003571606099	1.4039446	3.4163268	9.084495
85003579906880	1.4052256	3.4236727	9.081531
85003588207661	1.406496	3.431589	9.078345
85003596508442	1.4087275	3.4399674	9.074828
85003604809224	1.4111356	3.4476135	9.071551
85003613110005	1.4150456	3.455411	9.067975
85003621410786	1.4194655	3.4620318	9.064758
85003629711567	1.4232954	3.4647572	9.063116
85003638012349	1.4260608	3.46405	9.062952
85003646313130	1.4252441	3.4534113	9.06714
85003654613911	1.4200178	3.439067	9.073409
85003662914692	1.4113467	3.4247596	9.080171
85003671215474	1.4016825	3.4132218	9.086011
85003679516255	1.3937421	3.405621	9.090083
85003687817036	1.3901737	3.4028385	9.091672
85003696117817	1.3909463	3.4053407	9.090617
85003704418599	1.4017075	3.41844	9.084044
85003712719380	1.4154607	3.4399865	9.073772
85003721020161	1.4310673	3.466231	9.061329
85003729320942	1.4467425	3.4926374	9.048691
85003737621724	1.4614605	3.5178611	9.036547
85003745922505	1.4729711	3.535779	9.02768
85003754223286	1.4715158	3.5445967	9.02446
85003762524067	1.4611682	3.5476115	9.024956
85003770824849	1.4455258	3.5503178	9.02641
85003779125630	1.4278749	3.556755	9.026686
85003787426411	1.4124587	3.5709033	9.023524
85003795727192	1.4022013	3.5947692	9.015645
85003804027974	1.4055156	3.6335788	8.999557
85003812328755	1.4211342	3.6723075	8.981365
85003820629536	1.4444001	3.7048159	8.964287
85003828930317	1.4704168	3.7223399	8.95279
85003837231099	1.4940143	3.7209303	8.949469
85003845531880	1.5077933	3.7046509	8.953911
85003853832661	1.5074391	3.683115	8.96285
85003862133442	1.4946617	3.6656935	8.972127
85003870434224	1.4795089	3.6561322	8.978538
85003878735005	1.4659013	3.6537364	8.981744
85003887035786	1.453622	3.6585171	8.981793
85003895336567	1.4439535	3.671846	8.977914
85003903637349	1.4407413	3.694344	8.969196
85003911938130	1.4462826	3.7219877	8.956866
85003920238911	1.4593095	3.7473407	8.944174
85003928539692	1.4767432	3.763899	8.934354
85003936840474	1.4920189	3.7697556	8.929345
85003945141255	1.4979119	3.768202	8.929014
85003953442036	1.4913052	3.7651813	8.931395
85003961742817	1.476873	3.765671	8.933586
85003970043599	1.4599991	3.7720275	8.933678
85003978344380	1.444066	3.7831583	8.9315605
85003986645161	1.4316616	3.79675	8.92779
85003994945942	1.4244124	3.8100607	8.923277
85004003246724	1.4225527	3.820875	8.918949
85004011547505	1.4233298	3.8287191	8.915461
85004019848286	1.4250636	3.8341749	8.912838
85004028149067	1.4259251	3.8383315	8.910911
85004036449849	1.4243811	3.8415911	8.909754
85004044750630	1.4187487	3.8442655	8.909498
85004053051411	1.4076729	3.8457623	8.910609
85004061352192	1.392209	3.846955	8.912524
85004069652974	1.3727479	3.8470237	8.915512
85004077953755	1.3500979	3.846628	8.919141
85004086254536	1.3248613	3.84742	8.922583
85004094555317	1.2967192	3.8516436	8.924895
85004102856099	1.2658468	3.8609834	8.925291
85004111156880	1.232108	3.876339	8.923356
85004119457661	1.1973705	3.896888	8.919134
85004127758442	1.162538	3.9211137	8.913123
85004136059224	1.1274399	3.9477267	8.905881
85004144360005	1.0914509	3.9748175	8.898312
85004152660786	1.0546511	3.9995756	8.891653
85004160961567	1.0163951	4.0206723	8.886592
85004169262349	0.9766054	4.037232	8.883546
85004177563130	0.9352698	4.0487986	8.88273
85004185863911	0.8925546	4.054134	8.884691
85004194164692	0.8488008	4.053114	8.889442
85004202465474	0.80361056	4.0469136	8.896465
85004210766255	0.7553266	4.037455	8.904988
85004219067036	0.70135456	4.0257645	8.91469
85004227367817	0.63720447	4.0126934	8.925394
85004235668599	0.5611659	3.9991753	8.936559
85004243969380	0.47447792	3.9860594	8.947434
