accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
85002435381602	1.0148315	2.8661652	8.891846
85002443773936	1.069107	2.8222198	8.895126
85002452166270	1.2062836	2.8212128	9.075043
85002460558604	1.3334656	2.846115	9.192444
85002468950938	1.4106598	2.8551178	9.189987
85002477343272	1.4523163	2.86615	9.096619
85002485735606	1.4464569	2.9126892	8.94693
85002494127940	1.3415985	3.014389	8.758667
85002502520274	1.2189636	3.02536	8.649002
85002510912608	1.078659	2.990036	8.708374
85002519304942	1.0028229	2.9347382	8.707748
85002527697276	1.0606232	2.9295654	8.639053
85002536089610	1.2021179	2.9946747	8.615265
85002544481944	1.2425842	3.0615234	8.807373
85002552874278	1.1747894	2.9947052	9.159317
85002561266612	1.168335	2.944107	9.400513
85002569658946	1.1573486	2.954239	9.486435
85002578051280	1.0561676	2.97258	9.441467
85002586443614	0.83299255	2.9426575	9.353592
85002594835948	0.563385	2.8508148	9.350372
85002603228282	0.67007446	2.7710571	9.322464
85002611620616	0.8657532	2.807724	9.340942
85002620012950	1.0310364	2.885376	8.978302
85002628405284	1.4448395	2.9413757	8.999802
85002636797618	1.9684753	2.9633179	9.527771
85002645189952	1.7776794	3.0038452	9.308319
85002653582285	1.9146881	2.9628296	9.49733
85002661974619	1.9299164	2.9102173	9.606293
85002670366953	1.7684784	2.9177551	9.576614
85002678759287	1.5651855	2.9691925	9.458939
85002687151621	1.4440918	3.0130615	9.336121
85002695543955	1.3975983	2.9944763	9.277161
85002703936289	1.2816467	2.958786	9.267242
85002712328623	1.231247	2.964264	9.217606
85002720720957	1.2006378	2.991394	9.12027
85002729113291	1.1912384	2.9938202	9.045425
85002737505625	1.225769	2.9580078	9.052567
85002745897959	1.3319855	2.9395142	9.131226
85002754290293	1.4766846	2.9385223	9.170868
85002762682627	1.589035	2.9554443	9.274338
85002771074961	1.672409	2.9764404	9.3750305
85002779467295	1.6944275	3.0036774	9.442581
85002787859629	1.6210938	3.0275269	9.4687195
85002796251963	1.443161	3.0080414	9.456436
85002804644297	1.3477173	2.95932	9.4266205
85002813036631	1.3933716	2.9665527	9.412155
85002821428965	1.3884277	3.019577	9.368103
85002829821299	1.2748108	3.0401	9.265472
85002838213633	1.1279144	2.9785614	9.131882
85002846605967	1.1570587	2.8918915	9.083038
85002854998301	1.2996368	2.952713	9.231598
85002863390635	1.4406128	2.9742737	9.414612
85002871782969	1.4794769	2.964569	9.515152
85002880175303	1.417633	2.9458923	9.507126
85002888567637	1.3241425	2.9320831	9.412262
85002896959971	1.3062897	2.906311	9.257675
85002905352305	1.280304	2.8941193	9.134949
85002913744639	1.2480011	2.9051666	9.137817
85002922136973	1.2111359	2.92807	9.164383
85002930529307	1.1746521	2.9391937	9.180969
85002938921641	1.1347656	2.9178467	9.198181
85002947313975	1.0651855	2.8611908	9.24588
85002955706309	0.99290466	2.8414307	9.28772
85002964098643	0.9810791	2.7789917	9.284332
85002972490977	1.0152588	2.742859	9.232452
85002980883311	1.065445	2.7403717	9.137314
85002989275645	1.1183167	2.7519531	9.030487
85002997667979	1.2276154	2.7662811	8.989716
85003006060313	1.2723541	2.786148	9.037415
85003014452647	1.307785	2.8144073	9.105728
85003022844981	1.3015747	2.8430176	9.160568
85003031237315	1.272934	2.8710327	9.2083435
85003039629649	1.2657928	2.9009705	9.259079
85003048021983	1.3085327	2.9348602	9.286011
85003056414317	1.3182678	2.9660034	9.316193
85003064800679	1.321228	2.9938812	9.26738
85003073193013	1.3296814	3.022522	9.205902
85003081585347	1.3387909	3.0446472	9.152069
85003089977681	1.346695	3.0579376	9.120316
85003098370015	1.3828278	3.088211	9.178909
85003106762349	1.442749	3.1132202	9.358185
85003115154683	1.4675598	3.1036987	9.506317
85003123547017	1.4340057	3.120514	9.550018
85003131939351	1.3997345	3.1613464	9.488419
