linearaccelerometer_timestamp	linearaccelerometer_x_data	linearaccelerometer_y_data	linearaccelerometer_z_data
974856917334336	6.9164124	5.7605667	1.3716779
974856922369736	6.2327275	5.125268	0.983648
974856927405137	5.5597205	4.369216	0.2049973
974856932471055	5.020679	3.407301	-0.67986387
974856937536973	4.520542	2.515666	-1.2209371
974856942602891	4.2276254	2.0307455	-1.2120813
974856947668808	3.6305032	1.9193325	-1.0753615
974856952765244	2.8043027	1.9734449	-1.3658795
974856957831162	1.7680287	2.023425	-1.8540993
974856962897080	0.2008977	2.1348848	-2.1113195
974856967962998	-1.2944641	2.090167	-1.9621902
974856973028916	-1.4473028	1.6748562	-2.0882754
974856978094834	-1.8474445	1.3866863	-2.8980832
974856983160752	-1.7123833	1.1222162	-2.9825602
974856988257187	-1.1776156	0.8063841	-2.6396708
974856993323105	-0.13326216	0.34603024	-1.9774561
974856998389023	1.4490771	-0.19329453	-0.36340708
974857003454941	2.3679628	-0.70413685	0.3899926
974857008520859	2.9348092	-1.058631	1.0613348
974857013586777	1.756134	-1.2804852	-1.2543195
974857018652695	2.416562	-1.2968264	-0.9477073
974857023749131	2.4859815	-1.7215757	-0.43433893
974857028815049	1.2606869	-2.5527248	-1.0227587
974857033880967	1.8108039	-3.341032	-0.42182124
974857038946885	2.4594264	-4.289283	0.7047864
974857044012803	2.0865507	-4.963689	0.5173403
974857049078721	2.148253	-5.399044	0.813393
974857054144639	2.5973492	-5.715105	1.0401347
974857059241074	2.9272008	-5.726095	0.59830785
974857064306992	3.4443288	-5.6759176	0.63457847
974857069372910	3.9189315	-5.770602	0.44771838
974857074438828	4.268009	-5.7737255	0.3281083
974857079504746	4.5685496	-5.6407537	0.55390906
974857084570664	4.857261	-5.5425634	1.0384634
974857089636582	4.8808966	-5.3686323	1.2867081
974857094733017	5.098863	-5.269146	1.4657607
974857099798935	5.3072248	-5.0232596	1.4548888
974857104864853	5.735358	-4.8662167	1.6882603
974857109930771	6.108412	-4.8089547	2.3111804
974857114996689	6.206309	-4.9371147	3.0242565
974857120062607	5.87898	-5.0424027	2.600873
974857125128525	5.5350785	-5.0456257	1.9541919
974857130194443	5.5517335	-5.0152493	1.5235705
974857135290879	5.655625	-4.994698	1.2014484
974857140356797	5.574871	-4.947528	1.3187208
974857145422715	5.353903	-5.02736	1.6098263
974857150488633	5.12343	-5.064997	1.4774783
974857155554551	5.0448346	-4.9528556	1.4417355
974857160620469	5.0368123	-4.8537292	1.4166973
974857165716904	5.0268364	-4.7379203	1.4791424
974857170782822	4.9603324	-4.6336417	1.5537972
974857175848740	4.8339424	-4.611213	1.4677179
974857180914658	4.646353	-4.4721155	1.2750237
974857185980576	4.288362	-4.273203	1.1097519
974857191046494	3.8183546	-4.082434	0.8103099
974857196112412	3.339881	-3.8228126	0.45354724
974857201178330	2.838217	-3.5918221	0.038677692
974857206274766	2.2716262	-3.36766	-0.45657802
974857211340683	1.7325382	-3.0126123	-1.0602217
974857216406601	1.149054	-2.5140128	-1.7680404
974857221472519	0.6525686	-1.7196403	-2.4539115
974857226538437	0.014962435	-0.6158991	-3.163404
974857231604355	-0.63562775	0.698421	-3.9306333
974857236700791	-1.3300793	2.291193	-4.6299214
974857241766709	-2.552374	3.9429593	-5.2645807
974857246832627	-6.7075553	5.510641	-3.7429123
974857251898545	-4.414519	7.607651	-8.198729
974857256964463	-6.5679445	9.039177	-8.949313
974857262060898	-9.328141	10.273397	-9.075936
974857267126816	-11.161612	11.482279	-8.641104
974857272192734	-12.282732	12.164646	-7.711846
974857277258652	-12.281476	11.868719	-6.73849
974857282294053	-10.986042	10.4536915	-5.7039323
974857287390488	-9.418196	7.998909	-4.9771714
974857292486924	-7.7018476	5.3514276	-4.402062
974857297552842	-6.1632504	3.197369	-3.9451947
974857302618760	-4.9637303	1.5754199	-3.8032756
974857307684678	-3.5453892	0.35367727	-3.5587087
974857312750596	-2.0429964	-0.59829617	-3.5589185
974857317816514	-1.1423197	-1.4101806	-3.8091276
974857322882432	0.0052018166	-1.8300214	-3.827957
974857327948349	1.2436261	-1.9412045	-3.82456
974857333014267	2.469472	-1.7167487	-3.5444798
974857338080185	3.5917845	-1.1305494	-3.0381837
974857343146103	3.7724247	-0.2132783	-2.4462788
974857348212021	3.4271736	1.0671806	-1.8631244
974857353277939	2.8870864	2.487167	-1.4567242
974857358374375	2.3480377	4.2222366	-0.88011813
974857363440293	1.8654528	6.668651	0.24903798
974857368506211	1.3555675	9.489798	2.7766616
974857373572129	1.4815831	11.977428	5.924371
974857378668564	2.5521946	13.568977	7.85733
974857383734482	4.3110137	13.935487	7.8940506
974857388800400	6.4987946	12.320416	6.49768
974857393866318	8.260645	8.088942	5.1329384
974857398932236	7.8835554	2.1737976	4.0781994
974857403998154	6.202937	-3.0330858	3.145794
974857409064072	5.6187296	-6.1901245	2.4295006
974857414129990	6.2678747	-7.645278	1.7927793
974857419226426	6.970049	-8.07812	0.951329
974857424292344	7.004582	-7.896596	0.18655896
974857429358262	6.1264663	-7.257572	0.25831103
974857434424180	4.4514217	-6.2201033	0.67424345
974857439490098	3.2095847	-5.1976357	0.9995377
974857444556016	2.7753184	-4.2452354	1.3997656
974857449621933	2.3547738	-3.3049402	2.1071506
974857454718369	1.7717147	-2.4422092	2.8158004
974857459784287	1.5821791	-1.5128746	3.2230818
974857464850205	1.6229663	-0.46078014	3.1959572
974857469916123	1.7861559	0.5555477	3.3164306
974857474982041	1.931293	1.2141571	3.6235232
974857480047959	1.9451482	1.6285925	3.7696998
974857485113877	1.6592708	1.7978201	3.8894746
974857490179795	1.3212037	1.7335787	4.151708
974857495276230	0.72027254	1.765131	4.498573
974857500372666	0.18225455	1.9009781	4.772824
974857505438584	-0.6742923	2.1148815	4.596899
974857510504502	-1.6509397	2.3443613	4.104827
974857515570420	-2.442841	2.4309635	3.3482544
974857520636338	-2.7775776	2.3383589	2.1326296
974857525702256	-2.5913804	2.233736	0.7248921
974857530768174	-2.3077574	2.189436	-0.12515202
974857535834092	-1.9719074	2.1124258	-0.26113838
974857540930527	-1.676039	1.9437056	-0.09580563
