gravity_timestamp	gravity_x_data	gravity_y_data	gravity_z_data
1040918809418776	1.296824	3.2813802	9.149928
1040918817719558	1.2929418	3.291095	9.146988
1040918826020339	1.2879753	3.3006527	9.144244
1040918834321120	1.2811363	3.3096514	9.1419525
1040918842621901	1.2725914	3.3178856	9.140161
1040918850922683	1.2632425	3.3258984	9.138545
1040918859223464	1.2539495	3.3328044	9.137309
1040918867524245	1.2435467	3.3393364	9.136346
1040918875825026	1.2337962	3.3456986	9.13534
1040918884125808	1.2254373	3.3512316	9.134437
1040918892426589	1.2179638	3.3582277	9.132867
1040918900727370	1.2108792	3.3644855	9.131505
1040918909028151	1.2079282	3.3704295	9.129704
1040918917328933	1.2077614	3.3659155	9.131392
1040918925629714	1.2097303	3.3514664	9.136444
1040918933930495	1.2098042	3.33253	9.143359
1040918942231276	1.205209	3.315686	9.150086
1040918950532058	1.1970412	3.3049426	9.155045
1040918958832839	1.1872479	3.3014114	9.157593
1040918967133620	1.177493	3.307453	9.1566725
1040918975434401	1.1713755	3.3199143	9.152946
1040918983735183	1.1676643	3.3371775	9.147141
1040918992035964	1.1653804	3.3566928	9.140289
1040919000336745	1.1631763	3.3782861	9.132611
1040919008637526	1.159265	3.4012861	9.124568
1040919016938308	1.1568542	3.4203553	9.1177435
1040919025239089	1.1549747	3.4336064	9.113
1040919033539870	1.1522679	3.441408	9.110399
1040919041840651	1.1496655	3.4466732	9.108738
1040919050141433	1.1446342	3.4518423	9.107413
1040919058442214	1.1381158	3.46605	9.102834
1040919066742995	1.1329167	3.4829035	9.097048
1040919075043776	1.1316843	3.495299	9.092445
1040919083344558	1.1366854	3.4988093	9.090471
1040919091645339	1.1455647	3.495319	9.090699
1040919099946120	1.1541992	3.4837704	9.09404
1040919108246901	1.1555877	3.473221	9.097898
1040919116547683	1.1507536	3.4709306	9.099384
1040919124848464	1.1423362	3.4797618	9.097072
1040919133149245	1.1321385	3.4977055	9.091463
1040919141450026	1.1228589	3.52341	9.0826845
1040919149750808	1.117898	3.5498652	9.072989
1040919158051589	1.1179456	3.5719259	9.064322
1040919166352370	1.1208673	3.5887785	9.0573015
1040919174653151	1.1239675	3.599982	9.05247
1040919182953933	1.1248558	3.606087	9.04993
1040919191254714	1.1227603	3.6085587	9.049205
1040919199555495	1.1185169	3.6088762	9.049603
1040919207856276	1.1116874	3.607386	9.051039
1040919216157058	1.1009605	3.6067379	9.0526085
1040919224457839	1.0903834	3.6085432	9.053169
1040919232758620	1.0827355	3.6118896	9.0527525
1040919241059401	1.0766872	3.615692	9.051956
1040919249360183	1.0753419	3.6185982	9.050954
1040919257660964	1.0774436	3.620489	9.049948
1040919265961745	1.0787748	3.6218884	9.04923
1040919274262526	1.0795794	3.6221683	9.049022
1040919282563308	1.0793952	3.6213346	9.049377
1040919290864089	1.0774955	3.6175482	9.051118
1040919299164870	1.0749812	3.6109254	9.054061
1040919307465651	1.0721333	3.6031702	9.0574875
1040919315766433	1.0680705	3.5964794	9.060626
1040919324067214	1.0636615	3.591833	9.062987
1040919332367995	1.0583465	3.590619	9.064091
1040919340668776	1.0521888	3.5928078	9.063941
1040919348969558	1.0459032	3.5982635	9.062504
1040919357270339	1.042408	3.6057386	9.059936
1040919365571120	1.0405165	3.612502	9.057458
1040919373871901	1.0420697	3.6179209	9.055116
1040919382172683	1.0455245	3.6216288	9.053236
1040919390473464	1.049147	3.6231465	9.052209
1040919398774245	1.0521255	3.622142	9.052265
1040919407075026	1.0541143	3.6183732	9.053541
1040919415375808	1.0548879	3.6129293	9.055625
1040919423676589	1.055861	3.6069715	9.057886
1040919431977370	1.0584861	3.6014392	9.059781
1040919440278151	1.063403	3.596678	9.061096
1040919448578933	1.0700227	3.592384	9.06202
1040919456879714	1.0770465	3.5876977	9.063045
1040919465180495	1.0823615	3.5812466	9.064963
1040919473481276	1.0850474	3.5756977	9.066833
1040919481782058	1.0876645	3.573355	9.067442
1040919490082839	1.0911535	3.5761316	9.065928
1040919498383620	1.09557	3.5853398	9.061758
1040919506684401	1.0999457	3.6028318	9.054287
1040919514985183	1.104671	3.6216593	9.046197
1040919523285964	1.1074772	3.640598	9.038248
1040919531586745	1.1092271	3.6575177	9.031199
1040919539887526	1.1112161	3.66939	9.026138
1040919548188308	1.1151029	3.674691	9.023501
1040919556489089	1.1230038	3.6742094	9.022717
1040919564789870	1.1364632	3.6701186	9.022697
1040919573090651	1.1562312	3.6665323	9.021644
1040919581391433	1.1816078	3.6670961	9.0181265
1040919589692214	1.2111142	3.6761494	9.010523
1040919597992995	1.2409375	3.6960826	8.9983015
1040919606293776	1.2690114	3.7230632	8.983252
1040919614594558	1.2917951	3.7578743	8.965491
1040919622895339	1.3138413	3.7930524	8.947455
1040919631196120	1.3374426	3.8250718	8.930311
1040919639496901	1.3623362	3.852045	8.914941
1040919647797683	1.3878008	3.872666	8.90207
1040919656098464	1.4113328	3.886926	8.89215
1040919664399245	1.4324998	3.8946078	8.885402
1040919672700026	1.4519359	3.8980114	8.880753
1040919681000808	1.4705724	3.8980377	8.877674
1040919689301589	1.4885739	3.897633	8.874851
1040919697602370	1.5054154	3.899405	8.871232
1040919705903151	1.5200263	3.9046938	8.866412
1040919714203933	1.5318341	3.913996	8.860277
1040919722504714	1.5436281	3.927178	8.852393
1040919730805495	1.5583372	3.9433298	8.842631
1040919739106276	1.5768902	3.9616432	8.831148
1040919747407058	1.5981209	3.9813218	8.818474
1040919755707839	1.6180353	4.0001197	8.806327
1040919764008620	1.6391652	4.0154204	8.795449
1040919772309401	1.6578847	4.0239725	8.788029
1040919780610183	1.6758534	4.023181	8.784983
1040919788910964	1.692762	4.012046	8.786833
1040919797211745	1.7072514	3.9953742	8.791625
1040919805512526	1.7203256	3.9739366	8.79879
1040919813813308	1.7312505	3.9516687	8.806672
1040919822114089	1.739364	3.9340231	8.812971
1040919830414870	1.7456911	3.924205	8.816097
1040919838715651	1.7513103	3.92236	8.815804
1040919847016433	1.7558374	3.9255943	8.813463
1040919855317214	1.7612116	3.9323585	8.809375
1040919863617995	1.7661147	3.9384148	8.805687
1040919871918776	1.7711422	3.94145	8.803318
1040919880219558	1.7773794	3.9419985	8.801816
1040919888520339	1.7833388	3.941151	8.80099
1040919896821120	1.7868888	3.940219	8.800687
1040919905121901	1.7875429	3.9407406	8.800321
1040919913422683	1.7865545	3.939042	8.801282
1040919921723464	1.7828722	3.9338806	8.804337
1040919930024245	1.7767444	3.9245133	8.809753
1040919938325026	1.7701559	3.9123454	8.816489
1040919946625808	1.7631251	3.8981614	8.824178
1040919954926589	1.7556932	3.8832788	8.832218
1040919963227370	1.7495991	3.8696203	8.839419
1040919971528151	1.745957	3.8582737	8.845098
1040919979828933	1.7463094	3.8498855	8.848682
1040919988129714	1.7514563	3.8445864	8.849969
1040919996430495	1.7589	3.8412805	8.849928
1040920004731276	1.7697009	3.840504	8.848112
1040920013032058	1.782683	3.84266	8.844568
1040920021332839	1.7950538	3.8466964	8.840311
1040920029633620	1.8057392	3.851724	8.835944
1040920037934401	1.8142967	3.8571174	8.831838
1040920046235183	1.8202618	3.8618267	8.828552
1040920054535964	1.8249853	3.8654585	8.825987
1040920062836745	1.8406175	3.8611941	8.824607
1040920071137526	1.8594488	3.8551493	8.823302
1040920079438308	1.8772757	3.8493524	8.822058
1040920087739089	1.883947	3.8540602	8.81858
1040920096039870	1.876073	3.8711848	8.812756
1040920104340651	1.8618612	3.894242	8.805608
1040920112641433	1.8481685	3.9181383	8.797889
1040920120942214	1.8369308	3.9377782	8.7914715
1040920129242995	1.8311231	3.9495156	8.787417
1040920137543776	1.8314983	3.955464	8.784663
1040920145844558	1.8355166	3.9600954	8.781737
1040920154145339	1.8403043	3.9657016	8.778205
1040920162446120	1.8437688	3.9718552	8.774695
1040920170746901	1.846288	3.9771864	8.7717495
1040920179047683	1.8470533	3.9787953	8.77086
1040920187348464	1.8469088	3.97621	8.772061
1040920195649245	1.8472493	3.9715583	8.774097
1040920203950026	1.8485253	3.9681017	8.775393
1040920212250808	1.8499961	3.9681318	8.775069
1040920220551589	1.8514854	3.971361	8.7732935
1040920228852370	1.8520845	3.9753127	8.771378
1040920237153151	1.8519975	3.9778414	8.770249
1040920245453933	1.8514793	3.978641	8.769996
1040920253754714	1.8498806	3.9786541	8.770328
1040920262055495	1.8454093	3.9781344	8.771504
1040920270356276	1.8398576	3.9776113	8.772908
1040920278657058	1.8348571	3.9769955	8.774235
1040920286957839	1.832277	3.9764764	8.775009
1040920295258620	1.8322055	3.9771063	8.774738
1040920303559401	1.8336525	3.9797015	8.773259
1040920311860183	1.8369821	3.9839818	8.770619
1040920320160964	1.8406562	3.9887955	8.767661
1040920328461745	1.8442724	3.9944203	8.76434
1040920336762526	1.8466794	4.0015035	8.760601
1040920345063308	1.8468418	4.0089626	8.757155
1040920353364089	1.8437626	4.0191107	8.753153
1040920361664870	1.8396791	4.03032	8.748857
1040920369965651	1.8353138	4.0393887	8.74559
1040920378266433	1.8322396	4.0446043	8.743824
1040920386567214	1.8292152	4.0457125	8.743945
1040920394867995	1.8250719	4.043501	8.745833
1040920403168776	1.8194058	4.039402	8.748908
1040920411469558	1.8114508	4.0354624	8.752376
1040920419770339	1.8027877	4.0324464	8.755554
1040920428071120	1.7937255	4.030677	8.758229
1040920436371901	1.7848517	4.0300984	8.760308
1040920444672683	1.7768143	4.0304317	8.761788
1040920452973464	1.7696527	4.0313554	8.762813
1040920461274245	1.76244	4.032325	8.763821
1040920469575026	1.7554657	4.034138	8.764385
1040920477875808	1.7492894	4.0366173	8.764479
1040920486176589	1.7440116	4.039542	8.764183
1040920494477370	1.7402483	4.0431113	8.763286
1040920502778151	1.7369087	4.0474944	8.761925
1040920511078933	1.7352977	4.052806	8.7597885
1040920519379714	1.7370353	4.0613556	8.755483
1040920527680495	1.7439595	4.071912	8.749201
1040920535981276	1.753288	4.0786467	8.744199
1040920544282058	1.7640342	4.0811367	8.740875
1040920552582839	1.7744447	4.0710473	8.743472
1040920560883620	1.778021	4.051972	8.751603
1040920569184401	1.7762411	4.0340204	8.760253
1040920577501887	1.7701694	4.0204396	8.767722
1040920585802668	1.7639737	4.0126386	8.772543
1040920594103449	1.7600353	4.011144	8.774017
1040920602404230	1.7577355	4.0145364	8.772927
1040920610705012	1.7557249	4.0265346	8.76783
1040920619005793	1.7547964	4.043017	8.760427
1040920627306574	1.7550415	4.06239	8.751411
1040920635607355	1.756899	4.0821276	8.74185
1040920643908137	1.7589542	4.0998735	8.733127
1040920652208918	1.7605205	4.114025	8.726153
1040920660509699	1.7555982	4.1215553	8.723591
1040920668810480	1.7508645	4.120625	8.724982
1040920677111262	1.7461331	4.114237	8.728944
1040920685412043	1.74051	4.1061535	8.733871
1040920693712824	1.7344784	4.097905	8.738944
1040920702013605	1.7282404	4.0916605	8.743105
1040920710314387	1.7214873	4.0873947	8.746432
1040920718615168	1.7139456	4.085224	8.748927
1040920726915949	1.7058161	4.084689	8.750766
1040920735216730	1.6978414	4.084893	8.752221
