linearaccelerometer_timestamp	linearaccelerometer_x_data	linearaccelerometer_y_data	linearaccelerometer_z_data
924003861952660	1.0134529	2.212255	-4.2023754
924003870253441	0.9747206	2.4148207	-4.836277
924003878554222	1.2025102	2.5824447	-5.0282593
924003886855004	1.1997707	1.7756324	-4.7727404
924003895155785	1.1430957	0.35405636	-3.7072353
924003903456566	1.41326	-0.69359636	-1.6602373
924003911757347	1.743365	-0.78531456	0.38163948
924003920058129	1.3390503	-0.58610487	1.777113
924003928358910	0.4569379	-0.33937883	2.5861616
924003936659691	-0.0376848	-0.31152964	3.0379887
924003944960472	0.25462294	-0.53751326	2.9620266
924003953261254	0.22700644	-0.5830574	2.9424915
924003961562035	1.6780677	-0.84495544	0.19624043
924003969862816	1.8866917	-0.56007195	-2.1276531
924003978163597	1.8688812	-0.4496975	-4.541013
924003986464379	1.6722732	-0.4040599	-6.5697165
924003994765160	1.4643737	-0.24518394	-7.973446
924004003065941	1.3768902	-0.43296337	-7.748451
924004011366722	1.2169619	0.50164604	-9.114923
924004019667504	0.7596811	0.58660555	-8.6534395
924004027968285	0.16754043	0.55550575	-7.3365602
924004036269066	-0.42924047	0.46839285	-5.070339
924004044569847	-0.42538762	0.45852852	-5.001671
924004052870629	-1.2482363	-0.21073866	0.86459255
924004061171410	-1.155536	-0.6077361	2.8999214
924004069472191	-0.061983824	-0.89948463	3.5244532
924004077772972	1.2084063	-1.0375891	2.7729692
924004086073754	2.0233371	-1.0505443	1.2122269
924004094374535	2.138866	-0.8781066	-0.5941715
924004102675316	2.1126914	-0.8805561	-0.5791664
924004110976097	1.4446664	0.1968503	-3.291273
924004119276879	1.0868587	0.57642984	-3.6025782
924004127577660	0.5000905	0.7483554	-3.0353403
924004135878441	0.041280985	0.69826317	-1.9115124
924004144179222	0.012024045	0.68393517	-1.8801985
924004152480004	-0.03581488	0.47866726	-0.750618
924004160780785	0.8312454	-0.24327803	-0.5041971
924004169081566	0.9820472	-0.3069806	-1.200387
924004177382347	0.88214934	-0.22494555	-1.6982098
924004185683129	0.8781582	-0.23201466	-1.6752281
924004193983910	0.5431633	-0.15425396	-1.750596
924004202284691	0.17021406	-0.059630394	-1.384882
924004210585472	0.12101543	0.16177702	-0.64083195
924004218886254	0.23720312	0.02725029	-1.0234089
924004227187035	0.5472251	-0.026097775	-2.0713902
924004235487816	0.5329248	-0.032441616	-2.0444918
924004243788597	0.96213865	-0.06806612	-2.8176289
924004252089379	0.7941011	-0.13079786	-2.2049913
924004260390160	0.52840674	-0.016834736	-1.7596769
924004268690941	0.42713428	0.019195557	-1.7375364
924004276991722	0.42000282	-0.11704683	-1.7925835
924004285292504	0.42687738	-0.25737095	-1.7821646
924004293593285	0.4023397	-0.24333239	-1.6641989
924004301894066	0.41370046	-0.2404666	-1.6526136
924004310194847	0.19949257	0.040593147	-1.315834
924004318495629	0.372805	-0.0049505234	-1.4577332
924004326796410	0.871941	0.025868416	-1.6787577
924004335097191	0.87790287	0.03052187	-1.6700983
924004343397972	0.92398524	0.012512207	-1.9701929
924004351698754	0.13117051	-0.08736229	-2.1829453
924004359999535	-0.43513703	0.0081954	-1.2147636
924004368300316	0.06083262	-0.021335602	-0.30880642
924004376601097	0.24155271	-0.078125	0.47762585
924004384901879	0.23120451	-0.03989935	0.4505825
924004393202660	0.24833715	-0.15691376	0.68740845
924004401503441	0.3582003	-0.33859587	0.25018787
924004409804222	0.9444628	-0.32169676	-0.87644005
924004418105004	0.919965	-0.31327534	-0.86918926
924004426405785	0.9715221	-0.19642925	-1.1012421
924004434706566	0.83387256	-0.12733984	-1.0126495
924004443007347	0.6970737	-0.14269018	-0.68330383
924004451308129	0.68981266	-0.2479353	-0.36668968
924004459608910	0.94602966	-0.39685202	-1.0053253
924004467909691	0.942894	-0.4230342	-0.97912884
924004476210472	0.66430783	-0.20605707	-1.7935276
924004484511254	0.21352911	0.23101282	-2.913288
924004492812035	0.0019516945	0.5355239	-2.81711
924004501112816	0.10105324	0.4780097	-1.1899624
924004509413597	0.047468185	0.21085072	-0.24822807
