accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
924003394606468	-0.14552307	4.473831	11.019791
924003402998802	-0.7572479	4.51947	11.038864
924003411391136	-1.1032104	4.452667	10.769669
924003419783470	-1.149765	4.3801727	10.230316
924003428175804	-0.8249512	4.333267	9.488495
924003436568138	-0.38960266	4.2782288	8.707993
924003444960472	-0.036895752	4.177292	8.047028
924003453352806	0.32398987	4.023117	7.582062
924003461745140	0.6569824	3.8655853	7.2121887
924003470137474	0.8496704	3.8359222	6.816559
924003478529808	1.0276947	3.909912	6.5448303
924003486922142	1.1393738	4.06102	6.568924
924003495314476	1.1125946	4.220566	6.9385223
924003503706810	0.9505615	4.263153	7.482086
924003512099144	0.72125244	4.1714325	8.048386
924003520491478	0.5161896	4.1313934	8.448288
924003528883812	0.35572815	4.0964203	8.807785
924003537276146	0.197052	4.1047363	9.109695
924003545668480	-0.01449585	4.196808	9.282028
924003554060814	-0.3008728	4.3519135	9.261612
924003562453148	-0.47483826	4.490082	9.135376
924003570845482	-0.39260864	4.4298096	9.10022
924003579237816	-0.09524536	4.2417603	8.997345
924003587630150	0.37643433	4.01033	8.824768
924003596022484	0.94085693	3.8594208	8.652222
924003604414818	1.4469299	3.9620514	8.558868
924003612807152	1.5639343	4.2340546	8.611862
924003621199486	1.362793	4.4797516	8.67186
924003629591820	1.0380096	4.6412354	8.57811
924003637984154	0.6728058	4.72937	8.37384
924003646376488	0.33055115	4.7778015	8.2247925
924003654768822	0.13075256	4.8046417	8.356995
924003663161156	-0.27130127	4.9001007	8.411118
924003671553490	-0.27789307	4.9179993	8.508636
924003679945824	-0.20172119	4.7968597	8.727966
924003688338158	-0.08892822	4.5256042	8.958939
924003696730492	0.13000488	4.124344	9.075592
924003705122826	0.47792053	3.6263275	9.121323
924003713515160	0.60873413	3.4216003	8.873413
924003721907494	0.24653625	3.3372345	8.334457
924003730299828	-0.36463928	3.4271698	7.942322
924003738692162	-0.5996704	3.5047455	7.9054565
924003747084496	-0.20695496	3.5036316	8.160461
924003755476830	-0.34568787	3.9971466	8.317032
924003763869164	-0.792099	4.7539673	8.398056
924003772261498	-0.71203613	5.2757874	8.452225
924003780653832	-0.23538208	5.435257	8.494461
924003789046166	0.43901062	5.2218323	8.636902
924003797438500	1.0927429	4.7248535	8.964645
924003805830834	1.4706268	4.1416016	9.326569
924003814223168	1.4240265	3.9077454	9.946045
924003822615502	1.3304291	4.1297607	10.263245
924003831007836	1.3713989	4.6497498	9.745865
924003839400170	1.441452	5.3429565	8.806351
924003847792504	1.321991	6.105591	8.061996
924003856184838	1.026474	6.773773	6.72258
924003864577171	1.1521606	7.063843	5.9825134
924003872969505	1.5493011	7.312149	5.6835938
924003881361839	1.7019348	6.554062	5.8435974
924003889754173	1.7852478	5.134796	6.8415375
924003898146507	2.183136	4.0518646	8.864731
924003906538841	2.6270142	3.9068298	10.924438
924003914931175	2.3094177	4.0470734	12.364822
924003923323509	1.4807739	4.2434235	13.230164
924003931715843	1.0172119	4.24028	13.737579
924003940108177	1.3370972	4.014145	13.70137
924003948500511	2.2489624	3.7525177	12.761047
924003956892845	2.8463593	3.8330383	10.914169
924003965285179	3.128708	4.239334	8.496323
924003973677513	3.193039	4.508316	5.934372
924003982069847	3.0829773	4.7374725	3.7119293
924003990462181	2.96521	5.093994	2.0829773
924003998854515	2.9922638	5.673065	1.0458832
924004007246849	2.8799438	6.205841	0.4842682
924004015639183	2.4764404	6.4339447	0.7394562
924004024031517	1.9155121	6.503311	1.8945618
924004032423851	1.3284149	6.470047	4.0602417
924004040816185	0.8217468	6.2540894	6.969116
924004049208519	0.47816467	5.7660217	9.960968
924004057600853	0.5328369	5.3042297	12.074661
924004065993187	1.5935364	4.9323273	12.793106
924004074385521	2.8461914	4.718521	12.12088
924004082777855	3.6620483	4.651062	10.604584
924004091170189	3.791153	4.7978973	8.802246
924004099562523	3.3937683	5.2433777	7.1704865
924004107954857	3.152481	5.909363	6.029907
924004116347191	2.8246918	6.333679	5.6500854
924004124739525	2.2665405	6.5502167	6.155594
924004133131859	1.8367615	6.531708	7.2371826
924004141524193	1.8139496	6.323166	8.358749
924004149916527	2.2682343	5.9998474	8.935364
924004158308861	2.708908	5.5820923	8.6063385
924004166701195	2.8816986	5.500763	7.903885
924004175093529	2.794876	5.5770264	7.3891907
924004183485863	2.451477	5.6708984	7.286789
924004191878197	2.0626068	5.7829742	7.6299744
924004200270531	1.9544525	6.013626	8.191788
924004208662865	2.0003052	6.0186005	8.362274
924004217055199	2.111908	5.89093	7.9664307
924004225447533	2.4289856	5.841675	6.8943634
924004233839867	2.8816376	5.8153687	6.0835266
924004242232201	3.1139069	5.7736664	6.0849304
924004250624535	2.7379303	5.7626953	6.663452
924004259016869	2.4945831	5.8853455	7.0820007
924004267409203	2.4119415	5.924225	7.0824127
924004275801537	2.4166412	5.784424	7.0101624
924004284193871	2.4265442	5.638321	7.006241
924004292586205	2.3963623	5.6484375	7.1118927
924004300978539	2.3274384	5.858963	7.30719
924004309370873	2.1664886	5.928238	7.441635
924004317763207	2.325882	5.8789825	7.292816
924004326155541	2.8169708	5.905182	7.0634613
924004334547875	2.8595123	5.882019	6.7519226
924004342940209	2.0567627	5.774536	6.5269012
924004351332543	1.0182037	5.7782135	6.816681
924004359724877	1.4748383	5.8589783	7.494644
924004368117211	1.9609833	5.809967	8.413132
924004376509545	2.141098	5.7227325	9.22406
924004384901879	2.1768188	5.5643463	9.489288
924004393294213	2.3094177	5.3438873	9.07309
924004401686546	2.6262665	5.183197	8.40181
924004410078880	2.922943	5.3339996	7.9503937
924004418471214	2.995224	5.4585876	7.700409
924004426863548	2.87294	5.544098	7.7675476
924004435255882	2.746399	5.5497437	8.075958
924004443648216	2.7458801	5.466873	8.373474
924004452040550	2.8503723	5.3499146	8.273102
924004460432884	3.0080261	5.341095	7.7100525
924004468825218	2.7281494	5.5903015	6.8606415
924004477217552	2.27182	6.0659027	5.6952972
924004485609886	2.0549774	6.4099884	5.746933
924004494002220	2.1541443	6.3813477	7.347809
924004502394554	2.1093597	6.1237183	8.280136
924004510786888	2.780304	5.90802	8.555481
924004519179222	3.3149261	5.629776	8.138397
924004527571556	3.6345825	5.426407	7.599304
924004535963890	3.7326508	5.4121094	7.061737
924004544356224	3.6070404	5.5906677	6.387253
924004552748558	3.2052612	5.762848	5.3070374
924004561140892	1.6349792	6.3012238	4.9969788
924004569533226	1.2524567	6.5720673	5.3573303
924004577925560	1.3650208	6.5529327	5.798126
924004586317894	1.6064606	6.3473053	5.9705353
924004594710228	1.8291779	6.1197357	5.83815
924004603102562	2.1470032	5.9647064	5.756439
924004611494896	2.3818817	5.844345	6.082535
924004619887230	2.5034943	5.700821	6.51178
924004628279564	2.5212402	5.488098	7.0975494
924004636671898	2.306549	5.333542	7.784149
924004645064232	1.7738953	5.378723	8.477921
924004653456566	1.0452881	5.61232	9.139923
924004661848900	0.6983185	5.807724	9.548706
924004670241234	0.74172974	5.779434	9.357849
924004678633568	1.1332245	5.512268	8.844162
924004687025902	1.7732849	5.1326904	8.2378845
924004695418236	2.4985352	4.825775	7.866623
924004703810570	3.1545715	4.686615	8.262238
924004712202904	3.2425995	4.8635864	9.313812
924004720595238	2.8692627	5.115036	9.418503
924004728987572	2.7156372	5.1363983	8.610565
924004737379906	2.4985657	5.0725555	7.419052
924004745772240	1.7398071	5.1355743	6.643036
924004754164574	1.1245117	4.9218597	6.748398
924004762556908	1.1917877	4.7596893	7.465332
924004770949242	1.1929474	4.952423	7.955429
924004779341576	0.58566284	5.2061157	8.02739
924004787733910	-0.11407471	5.3129425	7.906479
924004796126244	-0.07797241	5.1771393	7.959488
924004804518578	0.08404541	4.8848877	8.0529175
924004812910912	-0.16165161	4.7266235	8.665939
924004821303246	-0.5011139	4.6504364	9.543732
924004829695580	-0.9871826	4.648575	10.121048
924004838087914	-1.3379974	4.720337	10.225449
