accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
1443700720432960703	-2.4498596	13.375092	0.3876953
1443700720441353037	-2.9333344	15.011063	0.23355103
1443700720449745371	-2.9128265	15.353455	0.50242615
1443700720458137705	-2.819641	14.944763	0.91241455
1443700720466530039	-3.0421753	14.15625	1.4256744
1443700720474922373	-4.0493164	12.780853	1.7974396
1443700720483314707	-5.038269	12.137558	1.9103851
1443700720491707041	-5.2780914	11.854782	2.0143738
1443700720500099375	-5.0120544	11.532837	1.7303467
1443700720508491709	-3.9035034	10.670792	1.4200897
1443700720516884043	-3.0799103	10.288147	0.89245605
1443700720525276377	-2.3665924	10.714508	0.34265137
1443700720533668711	-2.234497	10.947281	0.31282043
1443700720542061045	-2.1987	11.127396	0.35699463
1443700720550453379	-1.9461212	10.783539	-0.87368774
1443700720558845713	-0.49526978	9.875626	-1.9952545
1443700720567238047	0.69903564	9.107086	-2.2554169
1443700720575630381	1.0820465	8.814713	-1.9791107
1443700720584022715	1.1936035	8.426987	-1.2559357
1443700720592415049	0.5254669	8.530624	0.2945404
1443700720600807383	-0.7292938	9.060455	1.2155609
1443700720609199717	-1.674942	8.981232	1.4882507
1443700720617592051	-2.201233	8.839859	1.765213
1443700720625984385	-3.0100403	8.157547	1.5695343
1443700720634376719	-2.9793396	7.445404	1.2179871
1443700720642769053	-2.5732727	7.5082855	2.2256775
1443700720651161387	-3.2522125	7.4120026	2.056717
1443700720659553721	-3.8838654	7.2410583	1.7280579
1443700720667946055	-0.5309906	6.2248383	1.6430206
1443700720676338389	1.7881775	6.485977	3.4048767
1443700720684730723	0.63298035	6.614685	2.549469
1443700720693123057	0.44084167	6.4270477	1.8130493
1443700720701515391	0.31384277	5.860428	1.1276398
1443700720709907725	0.30297852	4.889389	1.0861664
1443700720718300059	0.31155396	4.38356	1.8173676
1443700720726692393	0.250885	4.3235474	2.168457
1443700720735084727	0.13970947	4.4289246	2.1973724
1443700720743477061	0.21031189	5.0199738	1.7119751
1443700720751869395	0.0064697266	5.303482	2.7512054
1443700720760261729	-0.11012268	5.5815887	2.8355408
1443700720768654063	-0.19882202	5.877365	2.7125702
1443700720777046397	0.014312744	6.1723633	2.7675629
1443700720785438731	0.702652	6.1857605	3.2286835
1443700720793831065	1.1721344	6.337219	3.489151
1443700720802223399	1.2665863	6.539627	3.5739746
1443700720810615733	1.3318176	6.927231	3.628418
1443700720819008067	1.2414703	7.6552124	3.5225067
1443700720827400401	0.90353394	8.450165	3.2826385
1443700720835792735	0.43571472	9.339737	3.1634216
1443700720844185069	0.16235352	9.94809	3.2554016
1443700720852577403	0.011993408	10.378632	3.4205627
1443700720860969736	0.056869507	11.226288	3.89682
1443700720869362070	0.3222046	12.225204	4.2793274
1443700720877754404	0.5184326	12.694229	4.3399506
1443700720886146738	0.7099457	13.123779	4.364792
1443700720894539072	1.0278015	13.901749	4.2659454
1443700720902931406	1.3703766	14.529053	4.1957245
1443700720911323740	1.7957306	14.719681	4.0225525
1443700720919716074	2.0444183	14.589233	3.9846344
1443700720928108408	2.3873749	13.987473	4.106003
1443700720936500742	2.745819	12.227631	4.5951843
1443700720944893076	2.7883453	10.129913	5.191803
1443700720953285410	2.6900177	8.848175	5.6146393
1443700720961677744	2.592987	8.023712	5.939148
1443700720970070078	2.9438934	6.299103	6.035675
1443700720978462412	2.7316437	4.9091797	5.281372
1443700720986854746	2.3893433	5.0500336	4.0308685
1443700720995247080	2.053894	5.7240906	3.3823547
1443700721003639414	1.6320953	6.5365143	2.7587433
1443700721012031748	0.23605347	8.798996	1.8977203
1443700721020424082	-1.1055603	11.680649	0.47323608
1443700721028816416	-2.6105652	14.368103	-1.3554535
1443700721037208750	-4.042282	15.920624	-2.4343872
1443700721045601084	-6.4194183	18.108002	-3.4950104
1443700721053993418	-9.39827	20.386765	-3.3537598
1443700721062385752	-9.169968	19.758118	-0.5019684
1443700721070778086	-6.600876	17.233307	2.4381714
1443700721079170420	-3.8042603	14.562637	4.7521973
1443700721087562754	-1.0096283	9.36351	7.250992
1443700721095955088	0.24061584	4.8186035	7.33786
1443700721104347422	-0.46461487	2.5159912	4.717453
1443700721112739756	-1.2787781	1.756607	3.2505188
1443700721121132090	-2.1114807	0.98321533	1.7197113
1443700721129524424	-2.8696747	0.051498413	-0.40093994
1443700721137916758	-2.6445313	0.36418152	-1.7172089
1443700721146309092	-2.417328	1.9107666	-2.2830353
1443700721154701426	-2.1557922	3.1548462	-2.7502136
1443700721163093760	-1.4131927	4.7977905	-3.2224426
1443700721171486094	-1.1989899	6.9949036	-3.8533783
