gravity_timestamp	gravity_x_data	gravity_y_data	gravity_z_data
255146236110022	-1.1312056	4.7772756	8.489311
255146244410803	-1.1272978	4.824942	8.4628315
255146252711584	-1.1213127	4.87662	8.433956
255146261012365	-1.1100365	4.9160137	8.412551
255146269313147	-1.091289	4.9361706	8.403195
255146277613928	-1.0607551	4.9340253	8.408364
255146285914709	-1.0169579	4.910851	8.4273205
255146294215490	-0.9595549	4.872503	8.456262
255146302516272	-0.8930802	4.8273253	8.489388
255146310817053	-0.8110471	4.780565	8.524013
255146319117834	-0.72698456	4.733245	8.557937
255146327418615	-0.64768344	4.6905723	8.587749
255146335719397	-0.5811775	4.6592383	8.609536
255146344020178	-0.5321133	4.6464963	8.619589
255146352320959	-0.50292313	4.6547656	8.616879
255146360621740	-0.48948368	4.6912985	8.59782
255146368922522	-0.4886923	4.7553477	8.562607
255146377223303	-0.5019649	4.837156	8.515887
255146385524084	-0.52284294	4.934532	8.4585705
255146393824865	-0.5461674	5.0395527	8.394938
255146402125647	-0.5664283	5.1456165	8.328997
255146410426428	-0.57414395	5.245948	8.265638
255146418727209	-0.59130317	5.353825	8.194956
255146427027990	-0.5943825	5.451854	8.129846
255146435328772	-0.5849736	5.5382905	8.0718975
255146443629553	-0.56244713	5.6044908	8.027685
255146451930334	-0.52105	5.643972	8.00278
255146460231115	-0.449316	5.6558104	7.998769
255146468531897	-0.3641971	5.653601	8.004658
255146476832678	-0.26040387	5.6353354	8.021569
255146485133459	-0.1386828	5.609943	8.042369
255146493434240	-0.005908594	5.586907	8.05958
255146501735022	0.13194437	5.5730896	8.068064
255146510035803	0.2698107	5.5714087	8.065792
255146518336584	0.41006908	5.5830646	8.051808
255146526637365	0.5543341	5.6054816	8.027557
255146534938147	0.70081407	5.63543	7.995072
255146543238928	0.8445851	5.6711783	7.955803
255146551539709	0.9786985	5.7121177	7.911021
255146559840490	1.0980545	5.7581944	7.8617973
255146568141272	1.2042325	5.8073597	7.8099155
255146576442053	1.3032733	5.856982	7.756779
255146584742834	1.3983717	5.9043097	7.7041597
255146593043615	1.491094	5.9460287	7.654526
255146601344397	1.5821521	5.9786687	7.6106963
255146609645178	1.6683956	6.00449	7.571852
255146617945959	1.7515442	6.018653	7.54177
255146626246740	1.8262904	6.0250635	7.5188866
255146634547522	1.889891	6.0266376	7.5018888
255146642848303	1.9429791	6.0271816	7.4878774
255146651149084	1.9877899	6.029934	7.4738865
255146659449865	2.0259383	6.035814	7.4588814
255146667750647	2.063555	6.0460663	7.440243
255146676051428	2.0983438	6.0600824	7.41908
255146684352209	2.1293902	6.076664	7.396637
255146692652990	2.156917	6.093662	7.3746448
255146700953772	2.1825268	6.1080112	7.3552136
255146709254553	2.2072363	6.1187944	7.338859
255146717555334	2.2333326	6.1222973	7.3280344
255146725856115	2.2612472	6.1192007	7.3220577
255146734156897	2.2904017	6.1104355	7.320316
255146742457678	2.3186047	6.0994825	7.3205724
255146750758459	2.344641	6.089041	7.3209715
255146759059240	2.3689969	6.0809593	7.319848
255146767360022	2.3894053	6.0777125	7.31591
255146775660803	2.404079	6.080408	7.30886
255146783961584	2.412424	6.09113	7.297173
255146792262365	2.418636	6.113883	7.2760577
255146800563147	2.4249165	6.141539	7.250632
255146808863928	2.4373631	6.1765227	7.2166624
255146817164709	2.4520652	6.19809	7.193153
255146825465490	2.4747972	6.205128	7.179286
255146833766272	2.5030217	6.1999116	7.174006
255146842067053	2.531977	6.188605	7.173608
255146850367834	2.557593	6.178001	7.1736608
255146858668615	2.5786963	6.1719513	7.171313
255146866969397	2.5877178	6.170117	7.169642
255146875270178	2.5876994	6.174908	7.1655226
255146883570959	2.580279	6.18709	7.1576858
255146891871740	2.5701602	6.2051663	7.145668
255146900172522	2.5616875	6.2250023	7.131444
255146908473303	2.5577347	6.2430716	7.1170526
255146916774084	2.5589318	6.25312	7.107795
255146925074865	2.5644186	6.255803	7.103455
255146933375647	2.5738754	6.251441	7.1038747
255146941676428	2.5869932	6.2432737	7.1062922
255146949977209	2.601488	6.235364	7.1079454
255146958277990	2.6196666	6.230853	7.105224
255146966578772	2.6385932	6.232744	7.0965567
255146974879553	2.653656	6.238256	7.086089
255146983180334	2.6644611	6.2444296	7.0765905
255146991481115	2.6717346	6.2487755	7.0700088
255146999781897	2.676358	6.249232	7.0678563
255147008082678	2.678976	6.246426	7.069345
255147016383459	2.6783	6.238883	7.0762587
255147024684240	2.6756182	6.230304	7.084827
255147032985022	2.671207	6.22295	7.092949
255147041285803	2.666364	6.218131	7.0989957
255147049586584	2.663578	6.216662	7.1013274
255147057887365	2.6635888	6.217322	7.100746
255147066188147	2.664103	6.2173696	7.100511
255147074488928	2.6664948	6.2140574	7.102512
