gyroscope_timestamp	gyroscope_x_data	gyroscope_y_data	gyroscope_z_data
722045603574367	-0.8186798	-1.9578705	1.0786438
722045608579250	-0.7915039	-1.9104614	1.0733185
722045613614650	-0.743042	-1.697403	1.0562744
722045618650050	-0.694046	-1.4183044	1.0285797
722045623715968	-0.64823914	-1.2233582	1.0030212
722045628781886	-0.61680603	-1.1179047	0.96733093
722045633847804	-0.6295929	-1.0481262	0.92099
722045638913722	-0.68711853	-0.9927368	0.88157654
722045643979640	-0.76434326	-0.97302246	0.8586731
722045649045558	-0.84317017	-0.9762268	0.8474884
722045654141994	-0.8948364	-1.01297	0.84428406
722045659207912	-0.92892456	-1.0646362	0.84002686
722045664273830	-0.9710083	-1.090744	0.8256531
722045669339748	-1.0013733	-1.1487885	0.8171234
722045674405666	-1.0104218	-1.2233582	0.8096771
722045679471584	-1.0034943	-1.2888794	0.78996277
722045684537502	-0.9933777	-1.3224335	0.75268555
722045689603420	-0.9790039	-1.346405	0.71806335
722045694669338	-0.9422455	-1.4396057	0.7026062
722045699765773	-0.91134644	-1.5301666	0.69195557
722045704831691	-0.886322	-1.585556	0.6999512
722045709897609	-0.87779236	-1.6169739	0.7084656
722045714963527	-0.8820648	-1.6228333	0.7217865
722045720029445	-0.88739014	-1.598877	0.73669434
722045725095363	-0.886322	-1.5530701	0.7505493
722045730161281	-0.8783264	-1.4923401	0.75801086
722045735227199	-0.869812	-1.4246979	0.77238464
722045740323634	-0.86128235	-1.3506622	0.79422
722045745389552	-0.85702515	-1.2862091	0.8229828
722045750455470	-0.8538208	-1.2393494	0.86027527
722045755521388	-0.85435486	-1.1994019	0.90234375
722045760587306	-0.86553955	-1.1631775	0.9486847
722045765653224	-0.8809967	-1.1301575	1.000885
722045770719142	-0.90016174	-1.1013947	1.0552216
722045775815578	-0.9145508	-1.0758209	1.1063538
722045780881496	-0.91773987	-1.0577087	1.1521606
722045785947414	-0.90708923	-1.0641022	1.192627
722045791013332	-0.8809967	-1.0843506	1.2192688
722045796079250	-0.8426361	-1.1141815	1.2341766
722045801145168	-0.7931061	-1.1503906	1.2357788
722045806211086	-0.7361145	-1.1818237	1.2219238
722045811277004	-0.6791229	-1.2009888	1.190506
722045816342922	-0.6184082	-1.1951294	1.1372375
722045821408839	-0.5560913	-1.1615753	1.0690613
722045826474757	-0.48364258	-1.10672	0.99502563
722045831571193	-0.40216064	-1.043335	0.9167328
722045836637111	-0.31640625	-0.9671631	0.8448181
722045841703029	-0.22958374	-0.8755493	0.7761078
722045846768947	-0.13690186	-0.7897949	0.7159271
722045851834865	-0.042099	-0.7067108	0.67012024
722045856900783	0.041519165	-0.63160706	0.6338959
722045861966701	0.11450195	-0.5714264	0.5875702
722045867032619	0.17202759	-0.5245514	0.53004456
722045872098537	0.20397949	-0.4867401	0.4634552
722045877194972	0.21409607	-0.4361267	0.3968811
722045882260890	0.22209167	-0.375412	0.33242798
722045887326808	0.23434448	-0.31948853	0.2743683
722045892392726	0.23699951	-0.28433228	0.2243042
722045897458644	0.23327637	-0.25982666	0.18382263
722045902524562	0.22581482	-0.26089478	0.14654541
722045907590480	0.21409607	-0.27474976	0.117248535
722045912656398	0.21516418	-0.27687073	0.09327698
722045917722316	0.24339294	-0.25610352	0.07357788
722045922818752	0.30838013	-0.20497131	0.06665039
722045927884670	0.41011047	-0.11282349	0.07569885
722045932950588	0.53900146	0.0064849854	0.091156006
722045938016505	0.67588806	0.13058472	0.10606384
722045943082423	0.80532837	0.25149536	0.10446167
722045948148341	0.91397095	0.35643005	0.06930542
722045953214259	1.0162506	0.44963074	0.012313843
722045958280177	1.1328888	0.55989075	-0.04626465
722045963376613	1.2836304	0.691452	-0.10592651
722045968442531	1.4609985	0.8262024	-0.17889404
722045973508449	1.6532745	0.9396515	-0.2736969
722045978574367	1.855133	1.0381927	-0.39035034
722045983640285	2.0559387	1.1234131	-0.5219116
722045988706203	2.2482147	1.1942596	-0.66944885
722045993772121	2.4325104	1.265091	-0.8356323
722045998838039	2.6114807	1.3652344	-1.0172577
722046003903957	2.776062	1.5218201	-1.2175293
722046008969875	2.919876	1.7306213	-1.4119415
722046014035793	3.0269318	1.9537811	-1.5845184
722046019132228	3.0679474	2.1418	-1.721405
722046024198146	3.0301208	2.2765656	-1.7964935
722046029264064	2.9310608	2.3239594	-1.8151398
722046034329982	2.805893	2.253662	-1.7917023
722046039395900	2.699356	2.0533905	-1.7245941
722046044461818	2.615738	1.7391357	-1.611145
722046049527736	2.5251923	1.3966522	-1.4833069
722046054624172	2.3893738	1.1825409	-1.3901062
722046059690089	2.1875	1.1644287	-1.3863678
722046064756007	1.9563446	1.2544403	-1.4705353
722046069852443	1.7368927	1.34552	-1.6020813
722046074918361	1.5568695	1.4349976	-1.7810516
722046079984279	1.4364929	1.554306	-2.008484
722046085050197	1.3933411	1.6374054	-2.280136
722046090116115	1.4167786	1.5932007	-2.567215
722046095182033	1.4801636	1.4440613	-2.7813416
722046100247951	1.5541992	1.23526	-2.885727
722046105313869	1.6303711	1.0110321	-2.8654938
722046110379787	1.6799011	0.84059143	-2.7323303
722046115445705	1.6964111	0.7953186	-2.5432434
722046120511623	1.7070618	0.9029083	-2.3791962
722046125577541	1.7225189	1.0903931	-2.278534
722046130643459	1.7235718	1.3433838	-2.2252655
722046135709377	1.7113342	1.6390076	-2.136322
722046140775295	1.678833	1.9287567	-2.0159454
722046145871730	1.6074677	2.1913452	-1.8790588
722046150937648	1.5163879	2.3442078	-1.704361
722046156003566	1.4300995	2.3388824	-1.5030212
