accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
722045528287502	-8.715164	4.053604	2.8139343
722045533292384	-8.637344	4.4546356	2.4320679
722045538297267	-8.134567	5.144165	1.7784424
722045543302150	-7.6305847	6.1186066	1.2098236
722045548307033	-7.084717	7.2091675	0.83992004
722045553311916	-6.3951874	8.217117	0.58613586
722045558316798	-5.789444	9.053894	0.5382538
722045563321681	-5.267517	9.753006	0.6208496
722045568326564	-4.6438293	10.162415	0.38023376
722045573331447	-3.9267578	10.266556	-0.026779175
722045578336330	-3.2324371	10.113327	-0.21592712
722045583341213	-2.6159363	9.763779	-0.13212585
722045588346095	-2.0724487	9.424988	0.04385376
722045593350978	-1.6845856	9.091003	0.2521515
722045598569484	-1.6163483	8.797714	0.9787903
722045603574367	-1.9371796	8.584625	1.8921661
722045608579250	-1.8976746	8.244659	2.0525818
722045613614650	-2.1454773	7.7861633	1.8430939
722045618650050	-2.5046082	7.3623962	1.5928955
722045623715968	-2.4507294	7.112198	1.0146942
722045628781886	-2.3836975	6.9817047	0.100112915
722045633847804	-2.6781769	6.82489	-0.73306274
722045638913722	-3.1378632	6.730316	-1.2980957
722045643979640	-3.5580597	6.777008	-1.5291443
722045649045558	-3.880066	6.84404	-1.3986511
722045654141994	-3.9483032	6.9817047	-1.1556396
722045659207912	-3.773529	7.08107	-1.0335388
722045664273830	-3.6370544	7.097824	-0.74024963
722045669339748	-3.3593292	7.0403748	-0.43858337
722045674405666	-3.050476	7.064316	0.037857056
722045679471584	-2.6721954	7.192398	0.40177917
722045684537502	-2.7284546	7.2378845	0.60409546
722045689603420	-2.805069	7.1983795	0.66633606
722045694669338	-2.6051636	7.302536	0.5454407
722045699765773	-2.8625336	7.4832916	0.49874878
722045704831691	-2.8984528	7.6724396	0.3467102
722045709897609	-2.9990082	7.73468	0.22819519
722045714963527	-3.1426544	7.6987762	0.21981812
722045720029445	-3.2097015	7.678421	0.34552002
722045725095363	-3.3557434	7.6101837	0.5310669
722045730161281	-3.6274872	7.4904785	0.6076813
722045735227199	-3.7747345	7.330063	0.62564087
722045740323634	-3.8968353	7.0786743	0.6004944
722045745389552	-4.014145	6.8153076	0.5202942
722045750455470	-4.0093536	6.5926514	0.3754425
722045755521388	-4.018936	6.4142914	0.11328125
722045760587306	-4.0476685	6.3915405	-0.15725708
722045765653224	-4.1362457	6.4466095	-0.39668274
722045770719142	-4.242798	6.6477203	-0.4086609
722045775815578	-4.276306	6.8548126	-0.25422668
722045780881496	-4.318207	7.097824	-0.074661255
722045785947414	-4.3804626	7.3875275	0.15757751
722045791013332	-4.531296	7.6736298	0.27488708
722045796079250	-4.544464	7.9932556	0.31559753
722045801145168	-4.7072754	8.36795	0.3467102
722045806211086	-4.800644	8.778564	0.28326416
722045811277004	-4.7707214	9.235855	0.17912292
722045816342922	-4.7719116	9.683563	0.0103302
722045821408839	-4.8509216	10.065445	-0.14408875
722045826474757	-4.773117	10.357529	-0.3140869
722045831571193	-4.745575	10.571823	-0.5092163
722045836637111	-4.7671204	10.782501	-0.65286255
722045841703029	-4.8138123	11.027908	-0.71751404
722045846768947	-5.0269012	11.221848	-0.69595337
722045851834865	-5.2304077	11.25058	-0.69236755
722045856900783	-5.2770844	11.167969	-0.7007446
722045861966701	-5.196884	10.928558	-0.65167236
722045867032619	-5.238785	10.555054	-0.7306824
722045872098537	-5.449478	10.236633	-0.73306274
722045877194972	-5.805008	10.040298	-0.5882263
722045882260890	-6.2706757	10.017563	-0.4086609
722045887326808	-6.7040405	10.004395	-0.39309692
722045892392726	-7.1553345	10.109741	-0.54393005
722045897458644	-7.266678	10.248596	-0.82644653
722045902524562	-7.223572	10.340775	-1.2059174
722045907590480	-7.1984406	10.410202	-1.4740753
722045912656398	-6.9230957	10.58139	-1.4680939
722045917722316	-6.7076263	10.708282	-1.2741547
722045922818752	-6.599884	10.807648	-0.85757446
722045927884670	-6.7327576	11.009949	-0.4050598
722045932950588	-6.7483215	11.151215	-0.22789001
722045938016505	-6.711212	11.257751	-0.1847992
722045943082423	-6.3724365	11.316406	-0.24943542
722045948148341	-6.043228	11.165573	-0.2063446
722045953214259	-6.1473846	10.964462	0.2557373
722045958280177	-6.4909515	10.770538	0.9356842
722045963376613	-6.5819244	10.534714	1.3534698
