gyroscope_timestamp	gyroscope_x_data	gyroscope_y_data	gyroscope_z_data
21080401792000	7.9894834E-4	0.0031957934	0.004261058
21080412322000	7.9894834E-4	0.0031957934	0.004261058
21080419616000	-0.002396845	0.006924219	0.0077231675
21080427857000	-0.18242654	0.32357407	0.80800307
21080438997000	-0.1984055	0.05832323	0.71985245
21080447726000	-0.272974	-0.1107875	0.6442187
21080455997000	-0.3022688	-0.096939065	0.5086638
21080499488000	-0.61865234	-0.006924219	-0.31718248
21080521982000	0.038083203	-0.13768543	-0.608266
21080542522000	0.2761698	-1.1630025	-0.95421064
21080581893000	1.0538129	-2.2652848	-1.8892465
21080623187000	1.7254621	-1.9299929	-1.3464943
21080660300000	0.36724994	-2.3305323	-1.0575413
21080689294000	0.08495484	-2.420281	-0.6412892
21080704127000	-0.0039947415	-2.2708776	-0.47297743
21080733030000	0.1488707	-1.7491642	-0.21385184
21080739867000	0.45566687	-1.7294569	-0.1520665
21080762940000	1.2237226	-1.5374429	0.013582122
21080783511000	1.674862	-1.2093415	0.08468852
21080790378000	1.8889802	-1.1978899	0.15286545
21080797184000	2.0999026	-1.2338426	0.24607609
21080832832000	1.5150723	-0.74248934	0.44208476
21080839668000	1.267931	-0.5368933	0.30972564
21080846474000	0.9472864	-0.37151098	0.17603496
21080883679000	-0.2197108	0.28043085	0.020772656
21080912764000	-0.13608754	0.6402239	0.13848437
21080919448000	-0.1669802	0.7222493	0.08016115
21080935319000	-0.23036344	0.7576693	-0.091080114
21080942034000	-0.2000034	0.78110516	-0.13129385
21080948717000	-0.109988555	0.84688526	-0.17230652
21080955798000	0.010386328	0.98430437	-0.25513083
21080962543000	0.11105382	1.0953581	-0.3355583
21080969227000	0.19467708	1.1864383	-0.41199103
21080977040000	0.18668759	1.171791	-0.43010053
21080985098000	0.03222425	0.9262474	-0.376571
21080991812000	-0.22397186	0.49641323	-0.30599722
21080998496000	-0.5163869	0.14913702	-0.2495382
21081005455000	-0.824781	-0.14434333	-0.20133498
21081012841000	-0.94781905	-0.406931	-0.16085494
21081019555000	-0.87058735	-0.50839746	-0.16058862
21081026422000	-0.65007764	-0.5089301	-0.12463594
21081033137000	-0.36565202	-0.4788364	-0.011717909
21081039821000	-0.08282431	-0.47217846	0.13954964
21081046505000	0.11371698	-0.4293016	0.26658243
21081053189000	0.26711506	-0.26764768	0.38748994
21081059903000	0.33635727	-0.06018744	0.44554687
21081066618000	0.32836777	0.077231675	0.42876893
21081073363000	0.26551718	0.16298546	0.36751625
21081080108000	0.1898834	0.22610238	0.34514567
21081087860000	0.11584751	0.3190467	0.41571945
21081095429000	0.03222425	0.34940675	0.53982276
21081102113000	-0.070041135	0.41172472	0.6580671
21081109285000	-0.15845808	0.52331114	0.7536746
21081118411000	-0.2463424	0.8546084	0.92464954
21081126285000	-0.31824777	1.103614	0.97764647
21081147527000	-0.4908206	1.3060142	0.5701828
21081162146000	-0.74009246	1.139833	0.13129385
21081168861000	-0.82850945	1.0799118	0.052464273
21081175545000	-0.8807074	1.1161308	0.06844324
21081182229000	-0.8540758	1.231712	0.21837921
21081188943000	-0.78962725	1.3821807	0.40506682
21081195627000	-0.71133035	1.65622	0.6173208
21081202342000	-0.6266418	1.9827235	0.76113147
21081209026000	-0.5291701	2.24105	0.81466097
21081216839000	-0.45566687	2.3031018	0.80134517
21081224896000	-0.4609932	2.133991	0.75394094
21081231702000	-0.5637912	1.9779298	0.70627034
21081238417000	-0.65913236	1.8423749	0.6426208
21081245345000	-0.68842715	1.7566211	0.5765744
21081252029000	-0.6846987	1.7398431	0.51931643
21081258743000	-0.68682927	1.7614148	0.46498793
21081266526000	-0.7076019	1.7046895	0.3640541
21081273210000	-0.7470167	1.546764	0.25992453
21081279925000	-0.8002799	1.372327	0.19600865
21081286609000	-0.88017476	1.2729911	0.12756541
21081293292000	-0.9835054	1.3283848	0.0644485
21081300099000	-1.0847056	1.4524881	0.018908445
21081306813000	-1.191232	1.608283	-0.025566347
21081313527000	-1.2753879	1.7342505	-0.042876896
21081320211000	-1.3153353	1.8106833	-0.031158986
21081326956000	-1.295628	1.8447717	5.326322E-4
21081335014000	-1.2040151	1.8447717	0.05832323
21081341911000	-1.0879014	1.8093517	0.133957
21081348626000	-0.9350359	1.7406421	0.23915187
21081355524000	-0.72304827	1.6500946	0.35420042
21081362238000	-0.4791027	1.5198661	0.4609932
21081368922000	-0.27403927	1.3654027	0.5387575
21081375606000	-0.07483483	1.1443603	0.6021407
21081382290000	0.04873585	0.932639	0.6420882
21081389004000	0.09933591	0.82105255	0.6660566
21081395688000	0.107858025	0.81253046	0.69801456
21081402372000	0.055127434	0.87831056	0.7438209
21081409087000	-0.029028457	0.9531454	0.78270304
21081416869000	-0.1685781	1.0229203	0.80134517
21081424866000	-0.32517198	1.026116	0.7909589
21081431672000	-0.4663195	0.99282646	0.7728494
21081439241000	-0.57124805	0.9851033	0.74275565
21081446230000	-0.61705446	1.0487529	0.7214503
21081453982000	-0.5898902	1.1291803	0.7073356
21081461612000	-0.52810484	1.1563445	0.70627034
21081468327000	-0.4663195	1.026116	0.7352988
