gravity_timestamp	gravity_x_data	gravity_y_data	gravity_z_data
21080437318000	9.420201	2.425931	1.2429935
21080450656000	9.370718	2.6838777	1.0755653
21080708339000	9.6241255	1.4715139	1.1752654
21080771943000	9.588866	1.8478785	0.89965695
21080810887000	9.58644	1.8795242	0.8590432
21080887890000	9.563306	1.8224669	1.1799071
21080900678000	9.559668	1.8035072	1.2371365
21080926163000	9.622715	1.6542476	-0.9149866
21080938341000	9.534051	1.859196	-1.3474627
21080950549000	9.410316	2.148452	-1.7321908
21080963672000	9.272327	2.3773901	-2.1312785
21080975911000	9.113958	2.470603	-2.646182
21080988089000	8.895759	2.502423	-3.2823365
21080999870000	8.900473	2.5516489	-3.2312658
21081011681000	8.893632	2.582649	-3.22547
21081025263000	8.763538	2.5698683	-3.5730326
21081037471000	8.761823	2.5610301	-3.5835721
21081049648000	8.7305155	2.646869	-3.5975792
21081061704000	8.679948	2.8262162	-3.5834916
21081074522000	8.646744	2.9869046	-3.5330753
21081086731000	8.727138	2.9895232	-3.3271904
21081098908000	8.92581	2.79797	-2.9447699
21081113375000	9.211029	2.4298286	-2.3287878
21081127414000	9.42931	1.9915526	-1.8144448
21081139653000	9.558851	1.6268659	-1.4669845
21081151892000	9.605631	1.4449608	-1.3469688
21081165321000	9.609223	1.4503223	-1.3152134
21081177529000	9.62859	1.4566822	-1.1570541
21081190134000	9.653259	1.4281523	-0.9722984
21081203471000	9.647573	1.7017822	-0.44569737
21081215710000	9.636037	1.8167154	-0.12927344
21081227887000	9.628946	1.8567246	-0.07967852
21081240095000	9.632746	1.8359886	-0.098602414
21081253189000	9.635584	1.8227473	-0.059207976
21081265366000	9.636706	1.8175666	-0.027232876
21081277574000	9.629529	1.85517	0.030061962
21081289752000	9.607234	1.9605386	0.1665034
21081301899000	9.57558	2.090223	0.331096
21081316030000	9.558081	2.1448367	0.46168113
21081328086000	9.564696	2.0901175	0.5642443
21081340263000	9.58895	1.9595575	0.6185177
21081352471000	9.619242	1.796925	0.6415946
21081365290000	9.647162	1.6693586	0.56202775
21081377498000	9.66752	1.5995767	0.38835984
21081390195000	9.675538	1.5748229	0.272569
21081403502000	9.667781	1.6195006	0.28567514
21081415710000	9.643075	1.7345208	0.41585636
21081428376000	9.605268	1.8889552	0.5840204
21081440523000	9.557979	2.0572937	0.7635282
21081452822000	9.516688	2.1915755	0.8944401
21081465031000	9.499889	2.2762265	0.860975
21081477758000	9.491619	2.3604102	0.7127549
21081491095000	9.460265	2.5002353	0.65007544
21081503761000	9.411007	2.6680505	0.69631463
21081516580000	9.3568325	2.8294573	0.78374803
21081528940000	9.298686	2.9765844	0.91911215
21081542156000	9.243708	3.0853229	1.0977473
21081554791000	9.223008	3.098288	1.227645
21081567426000	9.251781	3.0190566	1.208395
21081580062000	9.306423	2.9110303	1.0424954
21081592697000	9.3552885	2.8185825	0.83938515
21081605241000	9.358461	2.8315754	0.75614923
21081617419000	9.357605	2.8284304	0.7782056
21081631763000	9.379327	2.7189856	0.897631
21081646200000	9.387223	2.6246107	1.0778823
21081658347000	9.361605	2.5724614	1.3831799
21081672539000	9.351026	2.468265	1.623689
21081685876000	9.389635	2.2505271	1.714726
21081698054000	9.456029	1.9395984	1.7296968
21081711727000	9.519009	1.674597	1.6596915
21081725827000	9.575838	1.409344	1.5771675
21081738005000	9.621526	1.1488423	1.5088995
21081751373000	9.653896	0.97781116	1.4200603
21081765473000	9.68344	0.9502115	1.224121
21081777620000	9.694643	0.98312026	1.1035283
21081791782000	9.690292	0.99666595	1.1292834
21081805913000	9.680126	1.0541897	1.1637142
21081818060000	9.703691	1.0963799	0.89818627
21081831794000	9.717625	1.0831118	0.75167
21081846627000	9.723696	1.0669624	0.69408524
21081859232000	9.734666	1.0196456	0.6058067
21081872874000	9.741573	0.9823481	0.55419165
21081886151000	9.747963	0.94456345	0.5053829
21081898298000	9.753939	0.9038333	0.46274787
21081911299000	9.759599	0.8571707	0.43116498
21081925003000	9.763955	0.81162447	0.42055357
21081937639000	9.765857	0.789991	0.41755906
21081949816000	9.553616	2.1584697	0.48972297
21081961841000	9.588542	2.0549078	-0.08715455
21081975789000	9.549624	2.0655968	-0.841649
21081987936000	9.433709	2.1889033	-1.5440965
21082000236000	9.283437	2.351266	-2.1118133
21082012413000	9.107559	2.4815488	-2.6579468
21082025324000	9.121778	2.5279489	-2.5637949
21082037501000	9.115134	2.572354	-2.543176
21082049465000	8.904943	2.4673586	-3.2839773
21082063199000	8.895784	2.5626833	-3.235435
21082075163000	8.847432	2.758966	-3.2064674
21082087097000	8.748989	3.0086625	-3.2516954
21082100068000	8.637562	3.2841246	-3.2829018
21082112826000	8.624415	3.4091187	-3.1886933
21082126621000	8.791635	3.2972815	-2.8293982
21082139073000	9.049978	3.0285535	-2.2574656
21082151312000	9.288614	2.5838568	-1.793236
21082163276000	9.485348	2.0863025	-1.3586404
21082175575000	9.597231	1.654654	-1.1513702
21082187997000	9.648983	1.4595091	-0.9681641
21082200083000	9.678678	1.3392472	-0.83665603
21082212871000	9.700417	1.2977526	-0.62300915
21082225781000	9.707841	1.3744255	-0.19787644
21082237715000	9.6874075	1.4990505	0.27813774
21082249801000	9.6452465	1.6443037	0.66021633
21082262772000	9.609567	1.749454	0.875221
21082277605000	9.609316	1.7276607	0.9201211
21082290271000	9.622369	1.6635919	0.90158176
21082303853000	9.624167	1.6723481	0.8654741
21082316335000	9.630079	1.6603485	0.8217051
21082328543000	9.62532	1.7009846	0.7938766
21082341942000	9.621998	1.6656681	0.9017098
21082356378000	9.634898	1.5192872	1.0153321
21082368556000	9.653519	1.3545752	1.0700889
21082382198000	9.670138	1.2691385	1.0237674
21082394468000	9.684005	1.2519041	0.9072861
21082406615000	9.698393	1.2408764	0.75616616
21082419281000	9.708398	1.2213516	0.652448
21082432465000	9.71742	1.1740172	0.6031822
21082448031000	9.699461	1.2538537	0.72021925
21082461155000	9.659491	1.386849	0.9701982
21082476018000	9.601468	1.5998635	1.1927403
21082488196000	9.53194	1.884335	1.3273183
21082500404000	9.48335	2.1172173	1.324332
21082513589000	9.456946	2.2860081	1.2291192
21082525369000	9.423917	2.4433024	1.179173
21082537547000	9.390515	2.5692656	1.1779215
21082549755000	9.404748	2.559377	1.0819886
21082561963000	9.448395	2.432198	0.99128896
21082576552000	9.476472	2.2855365	1.0692022
21082589676000	9.484765	2.2041154	1.1625392
21082601701000	9.48122	2.1807642	1.2333324
21082615282000	9.463311	2.264037	1.22076
21082627491000	9.452581	2.3908076	1.0502993
21082640981000	9.457255	2.4451034	0.8672826
21082655447000	9.469109	2.3518991	0.9873937
21082667655000	9.467403	2.1951456	1.311483
21082679925000	9.4453335	2.0140812	1.7028023
21082693842000	9.417489	1.876562	1.9899259
21082706081000	9.4198885	1.744078	2.0962558
21082718289000	9.477229	1.5458976	1.9906613
21082730924000	9.550064	1.2853943	1.8205554
