linearaccelerometer_timestamp	linearaccelerometer_x_data	linearaccelerometer_y_data	linearaccelerometer_z_data
1443279557333620617	-1.5119863	5.474516	-5.1711116
1443279557338472912	-1.6631753	3.6205883	-4.4156313
1443279557343416760	-1.7036874	3.594387	-4.401225
1443279557348543713	-3.411301	0.707736	-2.9095802
1443279557354464123	-5.2915726	-0.23972702	-1.6559
1443279557358614514	-5.261625	-0.17978382	-1.7123642
1443279557363863537	-6.9934483	1.0601444	-1.692328
1443279557369478772	-6.967169	1.1219425	-1.7872672
1443279557373842785	-9.261873	4.0856133	-2.283475
1443279557383791516	-11.120748	8.011992	-2.585686
1443279557388796399	-11.002504	7.9367714	-2.6558642
1443279557393892834	-10.881888	9.800875	-2.39412
1443279557398897717	-10.757612	9.691237	-2.4750798
1443279557404726574	-10.028079	8.505328	-2.773646
1443279557409151623	-9.897655	8.409243	-2.8356588
1443279557413973401	-8.257807	5.5255613	-2.8338647
1443279557419100354	-8.1585655	5.4893417	-2.9087238
1443279557424074719	-6.0148687	2.9676685	-1.9329371
1443279557427584241	-5.937755	2.9537706	-1.9754145
1443279557434176037	-3.897265	1.9205017	-0.73450947
1443279557439180920	-3.872641	1.9387693	-0.8183842
1443279557444216321	-2.0298388	1.675992	-0.91584873
1443279557449404309	-2.0465257	1.7003345	-0.99159
1443279557454775403	-0.57971525	1.9516983	-2.8257084
1443279557459505627	-0.6266501	1.9681578	-2.855348
1443279557464327405	-0.25956106	2.2446032	-3.885631
1443279557470064709	-0.34012485	2.2704992	-3.910047
1443279557474398205	-0.7557235	2.0054111	-4.5067716
1443279557477938244	-0.80196	2.0142336	-4.4885416
1443279557484652112	-1.390305	1.0924215	-4.6696234
1443279557489565442	-1.5969403	0.02422905	-4.498881
1443279557494570324	-1.6579833	0.089310646	-4.511762
1443279557499605725	-1.7176077	0.15472317	-4.5250535
1443279557505312512	-1.6232967	-0.7569561	-4.4423566
1443279557510622571	-1.9519718	-1.2715826	-4.609921
1443279557520601819	-2.8953977	-2.0023184	-4.8013687
1443279557524782727	-2.9032145	-1.9215422	-4.7924447
1443279557528292248	-2.8972394	-1.8529739	-4.7712994
1443279557535006116	-3.1875656	-2.465128	-4.6105437
1443279557539797375	-3.283293	-2.6452227	-3.8195047
1443279557545076916	-3.2727308	-2.5555267	-3.8328228
1443279557549959729	-3.3322465	-2.3554115	-3.1895456
1443279557554995129	-3.3135636	-2.2733316	-3.2105594
1443279557560061047	-3.1599333	-2.1167212	-3.231257
1443279557565218518	-3.1390376	-2.036807	-3.2563396
1443279557570620129	-3.0785656	-1.9505906	-3.6558943
1443279557575289319	-3.050399	-1.8795629	-3.66885
1443279557585360119	-3.3345861	-1.8309054	-3.8227205
1443279557590242932	-3.5513716	-1.9848824	-3.9443092
1443279557595430920	-3.5081842	-1.9145317	-3.9562383
1443279557600313733	-3.5508857	-2.2629356	-3.9256506
1443279557606051037	-3.5062954	-2.1884847	-3.9393682
1443279557610384533	-3.76201	-2.6459746	-3.9690757
1443279557615542004	-3.71516	-2.5750084	-3.9695568
1443279557620943616	-3.9841378	-3.0836363	-3.9345832
1443279557625643323	-3.9351459	-3.0153985	-3.9234915
1443279557635714123	-4.1824684	-3.8180304	-3.105276
1443279557640596936	-4.1353703	-4.4368424	-3.0939078
1443279557645784924	-3.7084143	-4.6542025	-3.03297
1443279557650759289	-3.658656	-4.5829353	-3.0150552
1443279557656496594	-3.000884	-4.665126	-2.8183036
1443279557660708020	-2.9591596	-4.603886	-2.7906961
1443279557665926526	-2.9155126	-4.547155	-2.759272
1443279557671389172	-2.2902565	-4.7104216	-2.3945699
1443279557675814221	-1.8665338	-5.009885	-2.0616217
1443279557679171155	-1.835982	-4.956575	-2.0305233
1443279557687166760	-1.4873532	-5.017364	-1.7646513
1443279557696688244	-1.0203369	-4.5694876	-1.2222123
