gravity_timestamp	gravity_x_data	gravity_y_data	gravity_z_data
1443280185629205683	2.1967013	9.551496	-0.3373723
1443280185635431269	2.2995977	9.531029	-0.20427988
1443280185639459589	2.3654623	9.516314	-0.12146997
1443280185642663935	2.4167163	9.504035	-0.05644886
1443280185649530390	2.5326843	9.473823	0.050775446
1443280185654413203	2.627824	9.447266	0.11877187
1443280185659601191	2.7268775	9.417895	0.1943629
1443280185664453486	2.8281193	9.385694	0.28440276
1443280185669519404	2.9308546	9.350708	0.38046718
1443280185674554804	3.0244408	9.316138	0.48240653
1443280185679712275	3.1158915	9.280046	0.5850939
1443280185685235956	3.197871	9.244813	0.69096833
1443280185689813593	3.2593436	9.216915	0.77171636
1443280185692987421	3.289705	9.202176	0.8174259
1443280185699853876	3.366336	9.163741	0.9295232
1443280185704980830	3.4004393	9.144188	0.99560326
1443280185709985712	3.4299223	9.12623	1.0573254
1443280185714807490	3.4460387	9.112533	1.1211408
1443280185719934443	3.4620733	9.098227	1.1860464
1443280185724878290	3.4669347	9.086914	1.2564794
1443280185729944208	3.4698257	9.07468	1.3344927
1443280185735895136	3.4804015	9.056524	1.4270792
1443280185740137080	3.474242	9.048453	1.4918216
1443280185750268915	3.5201263	9.001193	1.6606059
1443280185755121210	3.512055	8.988939	1.742074
1443280185760370234	3.5119438	8.969508	1.8397152
1443280185765161494	3.5059562	8.953322	1.927869
1443280185772058466	3.5184884	8.91958	2.0571108
1443280185775232294	3.4960487	8.914216	2.1177297
1443280185781610468	3.495891	8.885325	2.236096
1443280185785821894	3.4755597	8.873483	2.313477
1443280185791131953	3.4668782	8.850595	2.4120746
1443280185793725947	3.4379802	8.846733	2.4669802
1443280185800806025	3.4422424	8.814061	2.575594
1443280185805383662	3.4282334	8.799133	2.6444001
1443280185810480097	3.4206352	8.781124	2.7132096
1443280185815668085	3.4098551	8.765645	2.7761006
1443280185821374872	3.4011915	8.749082	2.838284
1443280185825647333	3.3837328	8.741716	2.881516
1443280185830621699	3.3699157	8.732236	2.926109
1443280185836206415	3.3539433	8.72463	2.9668639
1443280185840692499	3.3371754	8.718428	3.003776
1443280185844232539	3.3164701	8.716299	3.0327468
1443280185850763300	3.2985942	8.710141	3.0697057
1443280185855829218	3.2773285	8.70792	3.098652
1443280185860834101	3.2502556	8.706175	3.1318924
1443280185865900019	3.2166493	8.705082	3.1694016
1443280185871850947	3.1796932	8.709355	3.1948493
1443280185876123408	3.1429408	8.712257	3.2231789
1443280185881006220	3.104613	8.716388	3.249053
1443280185886072138	3.0644662	8.724306	3.2658713
1443280185891046503	3.0238316	8.733565	3.278973
1443280185894403437	2.988328	8.735284	3.3068259
1443280185901147822	2.9366572	8.759909	3.2879224
1443280185906183222	2.8854105	8.778479	3.2837625
1443280185911371210	2.8342223	8.79964	3.2716827
1443280185916254023	2.7841835	8.819875	3.2601418
1443280185921319941	2.7421901	8.839703	3.241981
1443280185926324824	2.7102306	8.856867	3.221948
