linearaccelerometer_timestamp	linearaccelerometer_x_data	linearaccelerometer_y_data	linearaccelerometer_z_data
1443280185629205683	0.42784774	4.2212005	1.8435907
1443280185635431269	1.0406901	4.0326104	0.29378137
1443280185639459589	0.96831787	3.9600072	0.23014647
1443280185642663935	0.9068942	3.8874383	0.17925243
1443280185649530390	0.96575665	3.515263	-0.79095733
1443280185654413203	1.2031388	2.5045204	-0.96491724
1443280185659601191	1.1075602	2.4761662	-1.0273974
1443280185664453486	1.0550919	1.1349239	-0.3756242
1443280185669519404	0.962687	1.1378102	-0.4555109
1443280185674554804	0.29376245	0.06661177	-0.3337868
1443280185679712275	0.21760821	0.093877316	-0.41852492
1443280185685235956	-0.55718803	-0.5409508	-0.59689873
1443280185689813593	-0.60309935	-0.50485134	-0.6622142
1443280185692987421	-1.1780248	-0.9648204	-0.9368485
1443280185699853876	-1.2318594	-0.909183	-1.0261402
1443280185704980830	-1.9377718	-1.1737995	-1.3265278
1443280185709985712	-1.9495254	-1.1267734	-1.3729
1443280185714807490	-2.4353042	-1.1267862	-1.1127943
1443280185719934443	-2.4353182	-1.0813923	-1.1606183
1443280185724878290	-2.7180815	-0.8833232	-0.7246046
1443280185729944208	-2.7600927	-0.70481825	-0.4657364
1443280185735895136	-2.7580655	-0.6632452	-0.5350367
1443280185740137080	-2.742946	-0.6301775	-0.5818945
1443280185750268915	-3.0842566	-0.53791857	-0.7434652
1443280185755121210	-3.3191366	-0.7992172	-0.64458036
1443280185760370234	-3.287346	-1.3739266	-0.35298955
1443280185765161494	-3.267998	-1.3238206	-0.41348648
1443280185772058466	-3.4251313	-1.8571239	-0.37275362
1443280185775232294	-3.390651	-1.8090649	-0.40891302
1443280185781610468	-3.6808865	-2.2087612	-0.32411146
1443280185785821894	-3.6464152	-2.1511292	-0.37009525
1443280185791131953	-3.6290781	-3.0173736	-0.18081999
1443280185793725947	-3.5853522	-2.9574575	-0.20588219
1443280185800806025	-3.542053	-3.7158713	-0.66029966
1443280185805383662	-3.5062232	-3.6393037	-0.69094586
1443280185810480097	-3.4549677	-4.137531	-0.9688139
1443280185815668085	-3.4199672	-4.056321	-0.9916688
1443280185821374872	-3.3041844	-4.1902366	-0.9281703
1443280185825647333	-3.2654262	-4.1165433	-0.9358655
1443280185830621699	-3.0329847	-4.1397424	-0.775954
1443280185836206415	-2.9971063	-4.0696683	-0.7818198
1443280185840692499	-2.6898026	-4.0396614	-0.3863938
1443280185844232539	-2.6532593	-3.978692	-0.3851099
1443280185850763300	-2.3687704	-3.8567147	0.27673268
1443280185855829218	-2.3350508	-3.8028293	0.27634573
1443280185860834101	-2.2973363	-3.4117775	0.9884112
1443280185865900019	-2.1518292	-2.6302958	1.8606474
1443280185871850947	-2.1170812	-2.6029773	1.8553088
1443280185876123408	-2.0829244	-2.5753288	1.8481
1443280185881006220	-1.5910103	-1.5854359	2.7157185
1443280185886072138	-1.5611714	-1.578083	2.7096746
1443280185891046503	-1.2080836	-0.652122	3.2272732
1443280185894403437	-1.1861045	-0.65472555	3.2090504
1443280185901147822	-1.1752962	0.49984312	3.5837228
1443280185906183222	-0.8255913	2.1232438	4.1447163
1443280185911371210	-0.8043878	2.0738688	4.139119
1443280185916254023	-0.783376	2.025352	4.1334314
1443280185921319941	0.46090078	4.425493	5.016225
1443280185926324824	1.9990689	7.487751	6.0353975
1443280185931512812	1.9897028	7.3684716	6.0091486
1443280185936914423	3.3913186	9.849451	7.2919397
1443280185941431025	3.3679166	9.706436	7.234929
1443280185951623896	4.448987	11.02266	7.164398
1443280185956994990	4.43005	11.107004	5.721828
1443280185961755732	4.402033	10.962358	5.651137
1443280185967401484	3.698785	9.673836	4.068093
1443280185971521357	3.6730986	9.554993	4.0059814
1443280185976861933	2.919187	7.1701236	3.098356
1443280185981866816	2.8986306	7.0883203	3.0377626
1443280185986658076	2.1460378	4.296394	3.0622013
1443280185991937617	2.1249368	4.2549767	2.9970243
1443280185996271113	1.475873	1.686049	3.720348
1443280186002008417	1.458329	1.679266	3.643891
1443280186006921747	1.1863406	-0.2584505	4.4815965
1443280186012079218	1.1673386	-0.2406559	4.397834
1443280186016962031	1.1816106	-1.5252285	4.716527
1443280186021997431	1.162951	-1.4922137	4.630973
