magnetometer_timestamp	magnetometer_x_data	magnetometer_y_data	magnetometer_z_data
339520272928128	-38.012695	43.88733	-19.018555
339520288614163	-39.367676	45.58716	-20.344543
339520305337796	-39.367676	43.548584	-18.354797
339520323160062	-38.690186	43.548584	-19.680786
339520338907132	-39.53705	43.037415	-20.84198
339520355752835	-39.198303	43.037415	-18.188477
339520373544583	-39.198303	42.69867	-19.847107
339520389413724	-39.875793	43.717957	-18.521118
339520406045804	-39.70642	43.548584	-20.013428
339520423562894	-39.875793	43.377686	-18.521118
339520439645658	-39.367676	42.189026	-20.013428
339520456369290	-40.045166	43.88733	-19.680786
339520474252591	-39.53705	44.396973	-18.852234
339520489969144	-39.02893	43.88733	-19.34967
339520506753812	-37.33673	44.2276	-20.67566
339520524515042	-38.012695	43.548584	-19.018555
339520540353665	-38.35144	43.548584	-19.018555
339520557077298	-38.690186	42.868042	-20.013428
339520575052152	-38.85956	41.679382	-19.515991
339520590677152	-38.85956	41.679382	-19.18335
339520607431302	-38.690186	38.789368	-19.018555
339520625345120	-38.35144	39.46991	-18.685913
339520641031156	-38.690186	39.46991	-17.359924
339520657815824	-38.520813	39.300537	-19.847107
339520675851712	-38.012695	40.148926	-19.34967
339520691476712	-38.012695	41.168213	-18.685913
339520708230863	-40.38391	42.189026	-18.685913
339520726114163	-41.400146	40.829468	-17.69104
339520741617093	-39.875793	41.679382	-17.85736
339520758798490	-40.553284	40.99884	-15.867615
339520773904691	-40.38391	40.489197	-16.696167
339520792306790	-40.045166	38.789368	-17.028809
339520809091458	-40.38391	41.508484	-18.023682
339520824228177	-39.875793	40.65857	-17.85736
339520842660794	-41.230774	41.679382	-16.862488
339520859506497	-39.367676	39.81018	-17.028809
339520874612699	-40.89203	40.99884	-16.862488
339520893014798	-40.045166	40.148926	-18.023682
339520909799466	-41.400146	40.148926	-16.696167
339520924966703	-40.722656	41.508484	-17.359924
339520943368802	-40.553284	41.679382	-16.531372
339520960214505	-40.553284	42.3584	-16.862488
339520975290189	-42.077637	41.848755	-17.359924
339520993783841	-41.230774	43.377686	-16.531372
339521010568509	-42.41638	42.52777	-17.359924
339521025979886	-41.56952	43.717957	-16.19873
339521044076810	-40.89203	40.65857	-16.19873
339521061288724	-42.077637	41.508484	-16.696167
339521076028714	-40.38391	39.81018	-18.023682
339521094430814	-41.230774	40.99884	-16.19873
339521111245999	-40.38391	40.148926	-16.033936
339521126718411	-41.0614	39.12964	-16.365051
339521144815335	-41.0614	39.12964	-16.365051
339521161600003	-40.553284	38.279724	-15.536499
339521176736722	-40.553284	39.979553	-15.203857
339521195199857	-39.367676	39.12964	-15.0390625
339521211923490	-40.38391	39.12964	-16.696167
339521227060208	-40.89203	38.960266	-14.872742
339521245523343	-40.553284	38.619995	-16.862488
339521262308011	-41.400146	39.46991	-16.365051
339521277444730	-39.70642	39.46991	-16.365051
339521296090970	-40.722656	38.789368	-15.701294
339521312631497	-42.24701	40.319824	-15.536499
339521327768216	-41.908264	37.94098	-14.872742
339521346231351	-41.908264	39.639282	-15.867615
339521363046536	-41.73889	40.829468	-16.033936
339521378183255	-41.230774	40.99884	-16.19873
339521396554837	-41.0614	40.148926	-14.706421
339521413400540	-39.70642	38.450623	-17.028809
339521428506742	-40.21454	40.99884	-16.19873
339521446939359	-41.73889	41.168213	-15.701294
339521463754544	-41.908264	39.639282	-16.862488
339521478860745	-41.56952	39.639282	-16.862488
339521497354398	-40.553284	39.300537	-15.867615
339521514139066	-41.73889	39.81018	-16.365051
339521529214749	-41.230774	39.639282	-14.541626
339521547677884	-41.0614	40.148926	-16.365051
339521564462552	-41.73889	40.489197	-17.028809
339521579538236	-40.722656	41.168213	-16.033936
339521598001370	-42.585754	40.319824	-17.85736
339521614786038	-41.0614	40.489197	-17.028809
339521630258451	-42.24701	40.99884	-16.19873
339521648263822	-41.908264	40.65857	-16.531372
339521665170560	-41.73889	40.489197	-17.69104
339521680398831	-40.89203	42.018127	-16.19873
339521698709378	-40.38391	41.508484	-16.696167
339521715494046	-41.908264	40.65857	-17.193604
339521730630765	-41.230774	40.99884	-15.536499
339521749032865	-40.722656	41.168213	-15.701294
339521765848050	-41.56952	39.639282	-16.531372
339521781320462	-41.400146	40.829468	-15.370178
339521799356351	-42.9245	40.65857	-17.526245
339521816141019	-41.0614	40.829468	-17.028809
339521831338773	-41.908264	41.33911	-15.867615
339521849740872	-42.077637	40.148926	-16.696167
339521866525540	-41.0614	40.829468	-17.028809
339521881631742	-41.56952	39.979553	-16.862488
339521900094876	-40.045166	41.168213	-16.696167
339521918558011	-41.230774	40.65857	-16.19873
339521932382474	-41.73889	40.489197	-16.365051
339521950509915	-41.908264	40.99884	-16.19873
339521967233548	-40.38391	39.81018	-17.028809
339521982766995	-39.367676	40.489197	-15.701294
339522000802884	-42.585754	42.3584	-17.193604
339522017587552	-40.722656	41.508484	-15.701294
339522032754788	-41.400146	40.148926	-16.365051
339522051156888	-40.89203	41.679382	-16.862488
339522067972074	-42.077637	40.829468	-16.696167
339522083078275	-40.045166	40.148926	-16.033936
339522101541410	-41.400146	40.148926	-16.365051
339522118356595	-41.73889	40.829468	-16.696167
339522133462796	-40.553284	40.319824	-18.188477
339522151925931	-41.0614	40.829468	-16.696167
339522168680081	-40.722656	40.489197	-17.028809
339522183786283	-40.045166	40.829468	-17.69104
339522202188382	-41.400146	40.829468	-18.354797
339522219034085	-40.89203	41.679382	-17.526245
339522234506497	-41.400146	39.81018	-17.69104
339522252633939	-39.02893	40.148926	-17.359924
339522269449124	-41.56952	39.979553	-18.188477
339522284921536	-41.400146	41.168213	-17.359924
339522302957425	-40.89203	39.639282	-17.193604
339522319772611	-40.89203	38.960266	-18.521118
339522334848294	-40.553284	40.319824	-17.193604
339522353280911	-39.875793	39.639282	-16.19873
339522370065579	-40.38391	41.168213	-17.69104
339522385202298	-40.553284	40.65857	-16.531372
339522403634915	-38.690186	39.12964	-16.696167
