linearaccelerometer_timestamp	linearaccelerometer_x_data	linearaccelerometer_y_data	linearaccelerometer_z_data
1041213536974425	-0.117952466	0.20261288	0.2368536
1041213545275206	-0.063198686	0.11988211	0.19956493
1041213553575987	-0.0047528744	0.13004065	0.3110323
1041213561876769	-0.004673004	0.15395498	0.2701702
1041213570177550	-0.014347434	0.14803219	0.21479416
1041213578478331	-0.028071404	0.122509	0.20300102
1041213586779112	-0.057559967	0.097164154	0.238348
1041213595079894	-0.11351144	0.067509174	0.27945137
1041213603380675	-0.19430256	0.08629465	0.15061665
1041213611681456	-0.27403474	0.056844234	0.07585049
1041213619982237	-0.25225246	0.043460846	0.063604355
1041213628283019	-0.18060315	0.060436726	0.11550522
1041213636583800	-0.17825449	0.05564642	0.115766525
1041213644884581	-0.073786974	0.10673714	0.15141869
1041213653185362	-0.030385852	0.08988762	0.14078903
1041213661486144	-0.02999103	0.1054163	0.12804031
1041213669786925	-0.06557107	0.12092829	0.07319546
1041213678087706	-0.07120407	0.11608839	0.07494831
1041213686388487	-0.111875534	0.10396719	0.07690811
1041213694689269	-0.2565905	0.08476734	0.32448483
1041213702990050	-0.26886976	0.08012247	0.3676901
1041213711290831	-0.27181482	0.10526991	0.26244068
1041213719591612	-0.25139976	0.10631609	0.11531544
1041213727892394	-0.24626851	0.10294342	0.114346504
1041213736193175	-0.109742045	0.08040619	-0.06025982
1041213744493956	-0.036551714	0.07020521	-0.09984493
1041213752794737	-0.008894563	0.066792965	0.07773399
1041213761095519	-0.010846376	0.045962334	0.16404343
1041213769396300	-0.035570383	0.05794859	0.11527634
1041213777697081	-0.054785013	0.07873535	0.022985458
1041213785997862	-0.05308616	0.08460283	0.019077301
1041213794298644	0.0057901144	0.120275974	0.1956873
1041213802599425	-0.01152277	0.12046862	0.40600872
1041213810900206	-0.0072187185	0.1246891	0.39673615
1041213819200987	-0.07152641	0.14219904	0.4542246
1041213827501769	-0.16159403	0.13113546	0.41793633
1041213835802550	-0.2482382	0.09600878	0.41214085
1041213844103331	-0.30181444	0.07380247	0.517498
1041213852404112	-0.30680454	0.096069336	0.6163559
1041213860704894	0.12975562	0.18787432	-1.1054153
1041213869005675	0.12874222	0.18235636	-1.0887909
1041213877306456	0.41127968	0.20212507	-0.80023575
1041213885607237	0.4246943	0.17914581	0.26223946
1041213893908019	0.29977727	0.20450115	0.5192337
1041213902208800	-0.05829549	0.13590956	0.4803152
1041213910509581	-0.11076689	0.12359285	0.66051006
1041213918810362	-0.09839189	0.12755537	0.64665127
1041213927111144	-0.05416441	0.15319538	0.8631582
1041213935411925	0.09628081	0.23880625	0.84950733
1041213943712706	0.100537896	0.46115446	-0.9776964
1041213952013487	0.09886336	0.44850683	-0.9610462
1041213960314269	0.31824112	0.16674852	-1.0327034
1041213968615050	0.46443725	0.06607628	-0.1495409
1041213976915831	0.2123152	0.13995314	0.7124996
1041213985216612	-0.32347274	0.20447159	1.0310373
1041213993517394	-0.77260506	0.06655598	0.80435467
1041214001818175	-0.8443836	-0.17845488	0.6056118
1041214010118956	-0.87604153	-0.15237236	0.57422733
1041214018419737	-0.8522016	-0.15749502	0.5678148
1041214026720519	-0.89272094	-0.16860914	0.49037933
1041214035021300	-0.90159154	-0.23206758	0.24894524
1041214043322081	-0.83086586	-0.22501373	-0.092217445
1041214051622862	-0.62323236	-0.167665	-0.4007721
1041214059923644	-0.3974657	-0.1229682	-0.592577
1041214068224425	0.10847151	0.07140541	-2.4407063
1041214076525206	0.76461315	0.14388037	-1.9774618
1041214084825987	1.1790024	0.075517654	0.2728262
1041214093126769	0.33975887	0.11186743	0.75669
1041214101427550	0.33335233	0.12508774	0.7441225
1041214109728331	-0.032219052	0.20318508	0.70032215
1041214118029112	-0.09813511	0.20766306	0.9044771
1041214126329894	-0.012768984	0.19238758	1.2393312
1041214134630675	0.075130224	0.21634293	1.2136078
1041214142931456	-0.0077261925	0.29880095	-0.9839554
1041214151232237	0.0098629	0.2901082	-0.9759817
1041214159533019	0.5275595	0.22089243	-0.9922962
1041214167833800	0.65681195	0.20259619	-0.6295986
1041214176134581	0.41792333	0.14923573	-0.2791052
1041214184435362	0.04030204	0.041244984	-0.053643227
1041214192736144	-0.2648033	-0.07167435	0.11854935
1041214201036925	-0.5123923	-0.12773418	0.2545662
1041214209337706	-0.62486815	-0.13058138	0.30044746
1041214217638487	-0.5851637	-0.16879034	0.28755665
1041214225939269	-0.42862308	-0.19545221	0.2624216
1041214234240050	-0.25215936	-0.1770215	0.18955898
1041214242540831	-0.1646471	-0.11814499	-0.009411812
1041214250841612	-0.08756101	-0.058176994	-0.21711445
1041214259142394	-0.0051168203	-0.03512621	-0.32676888
1041214267443175	0.020953894	0.0025434494	-0.36751366
1041214275743956	0.044965506	0.045956135	-0.34995747
1041214284044737	0.07726908	0.051171303	-0.1997881
1041214292345519	0.07272625	-0.0159688	0.1842804
1041214300646300	0.036094904	0.009209633	0.57731915
1041214308947081	-0.07327199	0.10989332	0.5352888
1041214317247862	-0.096821785	0.1447959	0.30372524
1041214325548644	-0.0067716837	0.12158346	0.08095837
1041214333849425	0.13037789	0.10336065	-0.0398283
1041214342150206	0.13532066	0.1053915	-0.041797638
1041214350450987	0.21273959	0.19480085	-0.01031208
1041214358751769	0.27101922	0.17617416	0.094429016
1041214367052550	0.27722692	0.14764977	0.12991714
1041214375353331	0.2566204	0.14240074	0.114094734
1041214383654112	0.260355	0.14795828	0.10936165
1041214391954894	0.3158568	0.15473223	0.12500858
1041214400255675	0.35838985	0.10867119	0.14346504
1041214408556456	0.35361707	0.090239525	0.19344902
1041214416857237	0.2828108	0.080593586	0.4366951
1041214425158019	0.16078472	0.05619192	0.8036728
1041214433458800	0.17369318	0.06380558	0.79286385
1041214441759581	-0.1994425	0.059862614	0.64210415
1041214450060362	-0.31989408	-0.05064249	0.34393406
1041214458361144	-0.2966509	-0.10188818	0.16118813
1041214466661925	-0.23573673	-0.05976677	0.10583496
1041214474962706	-0.1694169	-0.022261143	0.11559296
1041214483263487	-0.11188519	-0.05159712	0.11841965
1041214491564269	-0.070469975	-0.12121916	0.06748104
1041214499865050	-0.03103745	-0.16525078	0.015916824
1041214508165831	-0.009505749	-0.18170738	-0.002087593
1041214516466612	0.026232362	-0.18738937	-0.01970005
1041214524767394	0.034656882	-0.18979692	-0.018940926
1041214533068175	0.037996054	-0.19216776	-0.028651237
1041214541368956	-0.04406321	-0.20527649	-0.014507294
1041214549669737	-0.5584456	-0.4254551	0.0921669
1041214557970519	-0.75957716	-0.42190695	0.33629322
1041214566271300	-0.7428223	-0.4204378	0.33339787
1041214574572081	-0.5947119	-0.29957104	0.5526552
1041214582872862	-0.39762747	-0.1995225	0.67495537
1041214591173644	-0.37081504	-0.20880508	0.68954086
1041214599474425	-0.384013	-0.2787447	0.6140747
1041214607775206	-0.36684674	-0.22436571	0.44089985
1041214616075987	-0.33659798	-0.23231268	0.43763065
1041214624376769	-0.15094227	-0.14487123	0.45073032
1041214632677550	-0.03939134	-0.058291435	0.46566486
1041214640978331	-0.08272916	0.0073432922	0.44437504
1041214649279112	-0.023721516	-0.0031991005	0.43865776
1041214657579894	-0.31817442	0.025858402	0.28274918
