gyroscope_timestamp	gyroscope_x_data	gyroscope_y_data	gyroscope_z_data
1219289000000	0.7871442	-0.0680679	0.47298464
1219322200000	0.5061459	0.20245837	0.28797957
1219332200000	0.44680467	0.226893	0.2548183
1219342200000	0.34906614	0.27925292	0.21118502
1219352200000	0.21293035	0.34383017	0.14486246
1219362200000	0.085521206	0.39619008	0.06283191
1219372200000	0.027925292	0.38397276	-0.0017453308
1219382200000	0.013962646	0.36128345	-0.029670622
1219392200000	-0.008726654	0.33335817	-0.07504922
1219402200000	-0.06283191	0.21816635	-0.19373171
1219412200000	-0.14311711	0.04886926	-0.34033948
1219422100000	-0.226893	-0.120427825	-0.5201086
1219432200000	-0.30194223	-0.28448892	-0.6981323
1219442200000	-0.459022	-0.4764753	-0.8080881
1219452200000	-0.7155856	-0.7592189	-0.8517214
1219462100000	-1.0506891	-0.9808759	-0.86393875
1219472200000	-1.350886	-1.0471984	-0.83252275
1219482200000	-1.5585804	-1.0192732	-0.7888895
1219492200000	-1.6336296	-0.928516	-0.74525625
1219504100000	-1.5428724	-0.7871442	-0.7330389
1219518100000	-1.3753207	-0.66148037	-0.69464165
1219528100000	-1.298526	-0.5881765	-0.6475177
1219651900000	-1.3683393	-0.46076733	-0.5515245
1219652000000	-1.5114565	-0.29670623	-0.42760605
1219652100000	-1.572543	-0.013962646	-0.29670623
1219652200000	-1.1955515	-0.27401692	-0.39269942
1219652300000	-0.8412494	-0.9477146	-0.5951578
1219652400000	-0.7574735	-1.2130048	-0.7696909
1219652500000	-0.7976161	-1.171117	-0.81506944
1219652600000	-0.8587027	-1.0349811	-0.8011068
1219652700000	-0.82030547	-0.9372426	-0.76445484
1219670200000	-0.59341246	-0.8447401	-0.70685893
1219678200000	-0.4886926	-0.8220508	-0.696387
1219692200000	-0.3228862	-0.8115788	-0.6928963
1219702200000	-0.2600543	-0.7888895	-0.71209496
1219712200000	-0.20769437	-0.73129356	-0.70162296
1219722200000	-0.16406108	-0.6457724	-0.675443
1219732200000	-0.10995584	-0.5846858	-0.60562974
1219884100000	-0.012217315	-0.52534455	-0.47472996
1219884200000	0.0680679	-0.5305805	-0.22514766
1219884300000	0.21642101	-0.38222742	0.09599319
1219884400000	0.459022	-0.464258	0.26878095
1219884500000	0.63704574	-0.6126111	0.3682648
1219884600000	0.63704574	-0.659735	0.38746342
1219884700000	0.47996596	-0.7155856	0.2775076
1219884800000	0.13264513	-0.8674294	-0.0453786
1219884900000	-0.17976907	-0.7871442	-0.44855002
1219885000000	-0.27576226	-0.07155856	-0.6998776
1219902200000	-0.06457724	-0.029670622	-0.79587084
1219912200000	0.006981323	-0.21816635	-0.8517214
1219920200000	-0.05061459	-0.226893	-0.891864
1219932100000	-0.15707977	-0.23038366	-0.9477146
1220081100000	-0.48520195	-0.29321557	-0.82030547
1220081200000	-0.46774864	-0.31939554	-0.28448892
1220081300000	0.47298464	-0.2391103	1.0698878
1220081400000	0.57595915	-0.35255682	0.9965839
1220081500000	0.19896771	-0.080285214	0.8377588
1220081600000	-0.06283191	0.675443	0.54628855
1220081700000	0.12217315	1.5271645	0.16929708
1220081800000	0.5567605	1.593487	0.39444476
1220081900000	1.1327196	0.7435109	0.82554144
1220082000000	1.3823019	0.27925292	0.57944983
1220099200000	0.9354973	0.89360934	-0.033161283
1220108200000	0.696387	1.0489438	-0.14835311
1220116200000	0.54628855	1.0314904	-0.19024105
1220124200000	0.51312727	0.9302613	-0.17976907
1220132200000	0.60562974	0.8168148	-0.16231576
1220147100000	0.7941255	0.73129356	-0.14137179
1220159100000	1.0437078	0.63704574	-0.07155856
1220284900000	1.2374395	0.5340712	0.038397275
1220285000000	1.3910286	0.43982336	0.1535891
1220285100000	1.4608419	0.29321557	0.34033948
1220285200000	1.1623902	0.2617996	0.38746342
1220285300000	0.71209496	0.42237005	0.32114086
1220285400000	0.5951578	0.34208483	0.2670356
1220285500000	0.7871442	0.11170117	0.36651945
1220285600000	0.9424786	0.12915447	0.4886926
1220285700000	0.82030547	0.22863832	0.6195924
1220300200000	0.60562974	0.4817113	0.67369765
1220308200000	0.53232586	0.53232586	0.65449905
1220316200000	0.50789124	0.5742138	0.6073751
1220328100000	0.49741927	0.6300644	0.5550152
1220492100000	0.34557548	0.86044806	0.3351035
1220492200000	0.21293035	0.7731815	0.09599319
1220492300000	0.22165701	0.5637418	-0.019198637
1220492400000	0.18500505	0.5550152	0.006981323
1220492500000	-0.043633267	0.57246846	-0.008726654
1220492600000	-0.34732082	0.4206247	-0.2775076
1220492700000	-0.68766034	0.057595916	-0.4031714
1220492800000	-1.2112595	-0.13788113	-0.58643115
1220492900000	-1.4870218	0.061086576	-1.0262545
1220493000000	-1.7907094	-0.043633267	-0.9773852
1220511200000	-1.6702815	0.09424786	-0.6073751
1220522200000	-1.4451338	-0.0453786	-0.469494
1220532200000	-1.3055074	-0.17453307	-0.34033948
1220542200000	-1.3334327	-0.1867504	-0.21991168
1220697100000	-1.4870218	-0.033161283	-0.1588251
1220697200000	-1.387538	0.20245837	-0.13788113
1220697300000	-1.2583835	-0.29670623	-0.19722238
1220697400000	-1.1449369	-0.4363327	-0.25656363
1220697500000	-1.0070559	-0.7295483	-0.28797957
1220697600000	-0.9808759	-0.8587027	-0.2670356
1220697700000	-0.9320066	-0.90408134	-0.28448892
1220697800000	-0.79587084	-0.95120525	-0.3682648
1220697900000	-0.63704574	-0.98960257	-0.45029533
1220698000000	-0.44331402	-0.9930932	-0.4939286
1220716200000	-0.37873676	-0.80285215	-0.41189805
1220724200000	-0.3577928	-0.6387911	-0.33335817
1220732200000	-0.34383017	-0.49916458	-0.29321557
1220742200000	-0.18500505	-0.4258607	-0.21467568
1220755100000	-0.054105252	-0.4939286	-0.1361358
1220916000000	0.015707977	-0.44680467	-0.029670622
1220916100000	0.18849573	-0.48694727	0.078539886
1220916200000	0.33859417	-0.670207	0.11519183
1220916300000	0.3001969	-0.44331402	0.08203054
1220916400000	0.17802374	-0.469494	-0.040142607
1220916500000	0.043633267	-0.9093173	-0.17278774
1220916600000	-0.16580643	-0.9145533	-0.3735008
1220916700000	-0.2617996	-0.5986484	-0.4712393
1220916800000	0.038397275	-0.3630288	-0.43807802
1220916900000	0.43458736	-0.53232586	-0.34033948
1220935200000	0.33859417	-0.5270899	-0.008726654
1220947100000	0.35953814	-0.4363327	0.026179962
1220958100000	0.4031714	-0.3700101	0.07330389
1220968100000	0.29321557	-0.35430214	0.22863832
1220978100000	0.099483855	-0.453786	0.34906614
1220987100000	0.026179962	-0.40491673	0.33335817
1220997100000	0.066322565	-0.226893	0.17104241
1221006100000	0.14660779	-0.10995584	0.0680679
1221017100000	0.27576226	-0.09250253	0.017453307
1221028200000	0.3804821	-0.019198637	-0.0034906615
1221028300000	0.52883524	-0.0034906615	-0.0017453308
1221046200000	1.0245092	-0.15009844	0.078539886
1221054200000	1.2426755	-0.24085565	0.1588251
1221063200000	1.3805566	-0.38920876	0.25307295
1221071200000	1.4206992	-0.43458736	0.26529026
1221081100000	1.3962646	-0.27925292	0.11693716
1221131100000	1.3613579	-0.1535891	-0.04886926
1221131200000	1.335178	-0.0907572	-0.1815144
1221131300000	1.2636194	-0.15707977	-0.18500505
1221131400000	1.2060236	-0.080285214	-0.14137179
1221148000000	1.2479115	0.120427825	-0.07330389
1221232700000	1.3980099	0.19722238	0.13962646
1221232800000	1.4067366	0.054105252	0.35255682
1221232900000	1.2130048	-0.05061459	0.49218327
1221233000000	1.0524344	0.10297451	0.469494
1221233100000	1.0594158	0.026179962	0.4834566
1221252200000	1.2391849	0.12391848	0.5096366
1221263100000	1.1798435	0.21467568	0.42411536
1221272200000	1.0541798	0.32114086	0.41538873
1221282200000	1.0506891	0.36128345	0.48520195
1221313400000	1.0297451	0.37175545	0.5881765
1221313500000	0.8185601	0.5811951	0.78190815
1221313600000	0.6684617	0.7260576	0.902336
