linearaccelerometer_timestamp	linearaccelerometer_x_data	linearaccelerometer_y_data	linearaccelerometer_z_data
1176772967060353	0.8126235	1.9626279	-0.37508583
1176772975361134	2.2238803	1.530364	1.4683762
1176772983661915	2.8732464	1.2062402	2.5630665
1176772991962696	3.0822408	0.6433482	2.4438992
1176773000263478	3.076312	-0.2335906	1.0256929
1176773008564259	2.8264933	-0.20435047	1.0261965
1176773016865040	1.0670241	0.46164322	-3.1297045
1176773025165821	0.04192567	1.974947	-4.493968
1176773033466603	-0.5090685	2.468842	-4.556485
1176773041767384	-0.4982891	2.146522	-3.316515
1176773050068165	0.11727023	1.4779491	-1.4194403
1176773058368946	1.0643823	0.9373684	0.16569996
1176773066669728	1.2365558	0.57794714	0.76938725
1176773074970509	-0.1588254	0.3874817	0.8787966
1176773083271290	-1.1838858	0.09737635	1.1953354
1176773091572071	-1.1058962	-0.13412523	1.5461273
1176773099872853	-0.27347636	-0.2003107	1.5571547
1176773108173634	-0.21440887	-0.26476908	1.5605278
1176773116474415	0.5649731	-0.32245827	-0.12486076
1176773124775196	0.44197202	-0.21167564	-1.0625505
1176773133075978	0.12635827	0.336092	-1.944335
1176773141376759	-0.067545176	0.8459091	-2.7620049
1176773149677540	-0.15824556	0.7752347	-2.6612654
1176773157978321	-0.22727823	1.0812693	-3.3178291
1176773166279103	-0.45505214	1.1552482	-3.5310974
1176773174579884	-0.4418993	0.78928614	-3.3117952
1176773182880665	-0.26144433	0.60779524	-3.0283852
1176773191181446	-0.23076558	0.4495859	-2.4810362
1176773199482228	-0.2540686	0.40058327	-2.4095945
1176773207783009	-0.36068845	0.16310692	-1.7568779
1176773216083790	0.02007842	-0.2239685	-1.4173927
1176773224384571	0.4044578	-0.27212143	-1.5839252
1176773232685353	0.62216115	-0.25111818	-1.6208544
1176773240986134	0.8353131	-0.25207615	-1.4836845
1176773249286915	0.81296444	-0.26697397	-1.4481812
1176773257587696	0.74935627	-0.11772728	-0.9668665
1176773265888478	0.12547708	0.21144485	-0.8278575
1176773274189259	-0.49109578	0.5609169	-0.8446951
1176773282490040	-0.9492264	0.79843616	-0.96157026
1176773290790821	-1.1085224	0.8846173	-1.1751742
1176773299091603	-0.96508	0.8145571	-1.3843579
1176773307392384	-0.95474744	0.78194	-1.3501577
1176773315693165	-0.17404652	0.41403008	-0.87287664
1176773323993946	0.15777636	0.109642506	-0.09725189
1176773332294728	0.12591624	-0.17188454	-0.076054096
1176773340595509	0.057844162	-0.42486858	-0.28811312
1176773348896290	0.066872835	-0.43556452	-0.27652168
1176773357197071	0.10753918	-0.55307245	-0.3778515
1176773365497853	0.022871733	-0.1563158	-0.81888056
1176773373798634	-0.060306072	0.02905035	-2.6589527
1176773382099415	0.30362725	0.15363932	-2.9746976
1176773390400196	0.29098177	0.1276083	-2.9210715
1176773398700978	0.38046718	0.11752081	-2.0835352
1176773407001759	-0.0066611767	-0.029676437	-0.9060898
1176773415302540	-0.06311774	0.058614254	-1.231226
