magnetometer_timestamp	magnetometer_x_data	magnetometer_y_data	magnetometer_z_data
1447659424363071591	-13.7146	-27.302551	15.103149
1447659424380649716	-14.892578	-27.470398	12.969971
1447659424398227841	-14.555359	-27.807617	12.969971
1447659424413852841	-14.219666	-28.144836	11.329651
1447659424431430966	-15.565491	-28.483582	10.671997
1447659424449009091	-16.06903	-29.664612	8.868408
1447659424462680966	-16.574097	-28.144836	8.375549
1447659424482212216	-18.255615	-27.470398	6.7352295
1447659424499790341	-19.432068	-26.289368	6.9000244
1447659424513462216	-18.760681	-26.289368	3.9459229
1447659424531040341	-20.274353	-25.782776	3.7826538
1447659424548618466	-19.264221	-26.79596	1.1566162
1447659424564243466	-20.10498	-24.938965	1.6494751
1447659424581821591	-20.94574	-25.782776	-0.15563965
1447659424599399716	-21.282959	-27.133179	-0.15563965
1447659424615024716	-21.282959	-24.095154	0.17242432
1447659424632602841	-21.618652	-25.782776	2.798462
1447659424650180966	-20.274353	-24.432373	1.1566162
1447659424663852841	-20.274353	-25.445557	1.4846802
1447659424683384091	-18.591309	-25.445557	2.468872
1447659424699009091	-19.769287	-26.963806	2.633667
1447659424714634091	-19.769287	-25.61493	1.6494751
1447659424734165341	-20.4422	-25.276184	-0.64697266
1447659424751743466	-20.4422	-25.276184	-0.9750366
1447659424767368466	-20.777893	-24.264526	-3.6010742
1447659424782993466	-20.4422	-25.276184	0.009155273
1447659424800571591	-19.096375	-26.963806	-1.9607544
1447659424816196591	-18.760681	-26.963806	-2.6168823
1447659424833774716	-18.087769	-27.63977	-2.6168823
1447659424851352841	-18.087769	-26.963806	0.33721924
1447659424866977841	-18.423462	-27.302551	1.3214111
1447659424884555966	-17.24701	-28.8208	2.140808
1447659424902134091	-16.06903	-27.97699	4.273987
1447659424917759091	-16.238403	-28.8208	4.110718
1447659424935337216	-13.883972	-27.133179	6.4071655
1447659424952915341	-14.892578	-27.807617	8.703613
1447659424968540341	-16.40625	-29.664612	9.196472
