magnetometer_timestamp	magnetometer_x_data	magnetometer_y_data	magnetometer_z_data
1443690529783062273	-53.858948	-32.09381	43.8385
1443690529802593523	-52.513123	-32.43103	43.182373
1443690529818218523	-51.672363	-33.27484	44.33136
1443690529833843523	-50.49591	-32.76825	44.166565
1443690529853374773	-51.84021	-32.43103	42.85431
1443690529868999773	-51.504517	-33.442688	40.229797
1443690529884624773	-52.008057	-35.299683	41.70685
1443690529904156023	-52.513123	-34.118652	38.589478
1443690529919781023	-54.362488	-35.97412	38.09662
1443690529935406023	-55.37262	-35.299683	35.80017
1443690529951031023	-55.708313	-34.962463	33.17566
1443690529970562273	-54.53186	-36.143494	31.370544
1443690529986187273	-53.52173	-36.817932	30.058289
1443690530001812273	-55.708313	-36.650085	30.221558
1443690530021343523	-55.203247	-37.493896	27.432251
1443690530036968523	-55.87616	-36.817932	26.44806
1443690530052593523	-55.203247	-36.817932	25.463867
1443690530072124773	-56.381226	-36.987305	23.330688
1443690530087749773	-55.708313	-35.97412	22.018433
1443690530103374773	-58.062744	-36.650085	20.050049
1443690530122906023	-59.40857	-36.987305	18.737793
1443690530138531023	-59.40857	-36.650085	19.39392
1443690530154156023	-60.079956	-36.650085	16.113281
1443690530173687273	-59.744263	-35.299683	14.7994995
1443690530185406023	-59.07135	-35.299683	14.7994995
1443690530204937273	-59.239197	-35.13031	12.011719
1443690530220562273	-59.576416	-36.143494	11.026001
1443690530236187273	-58.903503	-35.46753	11.682129
1443690530255718523	-59.239197	-34.118652	12.339783
1443690530275249773	-59.239197	-34.45587	13.323975
1443690530286968523	-59.239197	-34.45587	14.3081665
1443690530306499773	-59.91211	-35.13031	15.620422
1443690530322124773	-59.239197	-35.13031	16.27655
1443690530337749773	-59.07135	-35.299683	15.455627
1443690530357281023	-60.75287	-33.61206	14.143372
1443690530372906023	-61.930847	-34.79309	14.63623
1443690530388531023	-59.91211	-33.10547	12.667847
1443690530408062273	-60.079956	-33.94928	12.174988
1443690530423687273	-61.257935	-33.10547	10.369873
1443690530439312273	-60.24933	-34.118652	13.323975
1443690530458843523	-61.593628	-34.45587	15.292358
1443690530474468523	-61.593628	-34.45587	16.932678
1443690530490093523	-59.91211	-34.118652	15.620422
1443690530505718523	-59.744263	-34.62372	16.76941
1443690530525249773	-57.221985	-35.46753	18.244934
1443690530540874773	-57.38983	-36.31134	18.409729
1443690530556499773	-56.21338	-37.493896	22.183228
1443690530576031023	-56.549072	-37.15515	23.823547
1443690530587749773	-55.87616	-36.817932	24.151611
1443690530607281023	-55.37262	-36.987305	25.628662
1443690530626812273	-55.203247	-36.143494	30.058289
1443690530638531023	-55.708313	-36.650085	30.877686
1443690530658062273	-56.381226	-35.97412	32.51953
1443690530677593523	-56.549072	-34.79309	33.010864
1443690530693218523	-55.0354	-33.61206	35.472107
1443690530708843523	-54.699707	-36.31134	36.4563
1443690530724468523	-55.203247	-34.118652	36.621094
1443690530740093523	-56.044006	-33.61206	36.4563
1443690530759624773	-55.540466	-35.46753	36.949158
1443690530775249773	-53.35388	-33.61206	37.44049
1443690530790874773	-52.345276	-34.62372	39.73694
1443690530810406023	-52.68097	-33.27484	41.05072
1443690530826031023	-52.513123	-33.442688	42.19818
1443690530841656023	-53.35388	-33.61206	42.034912
1443690530861187273	-51.504517	-32.43103	42.526245
1443690530876812273	-51.504517	-31.755066	43.510437
1443690530892437273	-52.513123	-33.10547	44.82422
1443690530911968523	-49.822998	-32.76825	45.480347
1443690530927593523	-49.48578	-32.09381	43.182373
1443690530943218523	-52.17743	-32.76825	44.166565
1443690530958843523	-49.653625	-31.58722	44.33136
1443690530978374773	-50.663757	-31.58722	44.33136
1443690530993999773	-50.663757	-31.924438	44.659424
1443690531009624773	-52.008057	-33.27484	41.70685
1443690531029156023	-53.01819	-34.62372	40.393066
1443690531044781023	-53.186035	-32.43103	39.901733
1443690531060406023	-53.52173	-35.806274	36.949158
1443690531076031023	-55.0354	-35.97412	35.144043
1443690531095562273	-55.708313	-36.31134	34.487915
1443690531111187273	-54.19464	-37.831116	33.33893
1443690531126812273	-54.699707	-37.324524	30.221558
1443690531142437273	-55.0354	-37.998962	29.893494
1443690531161968523	-54.19464	-38.505554	27.104187
1443690531181499773	-53.186035	-37.831116	26.44806
1443690531197124773	-55.708313	-38.337708	24.64447
1443690531212749773	-56.71692	-37.998962	23.330688
1443690531228374773	-56.381226	-37.998962	20.050049
1443690531243999773	-56.884766	-36.480713	19.885254
1443690531263531023	-57.38983	-37.324524	19.065857
1443690531279156023	-57.894897	-37.831116	18.244934
1443690531294781023	-59.744263	-36.987305	15.783691
1443690531314312273	-58.735657	-36.31134	13.815308
1443690531329937273	-58.735657	-35.97412	13.815308
1443690531345562273	-58.23059	-35.806274	12.011719
1443690531365093523	-58.23059	-35.46753	12.995911
1443690531380718523	-59.239197	-34.79309	12.011719
1443690531396343523	-59.744263	-35.299683	13.15918
1443690531411968523	-58.735657	-35.299683	14.471436
1443690531431499773	-58.566284	-35.13031	13.980103
1443690531447124773	-60.585022	-36.143494	14.63623
1443690531462749773	-58.062744	-35.6369	15.783691
1443690531482281023	-60.585022	-35.806274	14.3081665
1443690531497906023	-59.239197	-34.118652	14.63623
1443690531513531023	-60.585022	-35.13031	13.652039
1443690531533062273	-60.24933	-33.10547	11.354065
1443690531544781023	-60.585022	-34.118652	11.026001
1443690531564312273	-60.079956	-32.937622	10.534668
1443690531583843523	-61.090088	-32.261658	11.51886
1443690531595562273	-61.761475	-33.61206	13.815308
