accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
339828904913808	0.29611206	6.3103485	7.8003387
339828913306142	0.2348175	6.2783203	7.6384583
339828921698476	0.24612427	6.238678	7.2275696
339828930090810	0.31591797	6.334381	6.718094
339828938483144	0.55726624	6.4075623	6.3411865
339828946875478	0.88316345	6.4980316	6.16037
339828955267812	1.2292023	6.594864	6.1651764
339828963660146	1.5273285	6.6797028	6.2535095
339828972052480	1.7160339	6.740906	6.2619324
339828980444814	1.8372955	6.7647552	6.2341156
339828988837148	1.875534	6.7714844	6.2422943
339828997229482	1.8054504	6.737854	6.3195953
339829005621815	1.6681519	6.653427	6.481888
339829014014149	1.4970398	6.546524	6.7306976
339829022406483	1.2893982	6.47876	7.050949
339829030798817	1.0488434	6.3733826	7.3571014
339829039191151	0.8981018	6.241104	7.892029
339829047583485	0.85147095	6.1704254	8.328079
339829055975819	0.8798218	6.1840057	8.449371
339829064368153	0.94218445	6.278885	8.229736
339829072760487	0.9997864	6.4257355	7.8866577
339829081152821	1.0227203	6.446686	7.521759
339829089545155	1.0465088	6.4099426	7.195877
339829097937489	1.0393372	6.4045715	6.973221
339829106329823	1.0323792	6.441559	6.9028015
339829114722157	1.0686188	6.4792633	7.012909
339829123114491	1.1729889	6.445099	7.2900696
339829131506825	1.2850037	6.447098	7.4640656
339829139899159	1.4320374	6.453293	7.4651947
339829148291493	1.5849915	6.488312	7.435684
339829156683827	1.7504272	6.5360107	7.415558
339829165076161	1.9102325	6.579468	7.4118347
339829173468495	1.9960022	6.6178894	7.429062
339829181860829	1.9840393	6.5680237	7.560669
339829190253163	1.935379	6.5198517	7.638077
339829198645497	1.8522034	6.4628296	7.5561066
339829207037831	1.7805023	6.4407196	7.3457947
339829215430165	1.7450104	6.4674377	7.101593
339829223822499	1.708313	6.4751434	6.946213
339829232214833	1.674408	6.4412384	7.045929
339829240607167	1.6495972	6.4023895	7.1274414
339829248999501	1.6024475	6.3907166	7.1419373
339829257391835	1.5610504	6.383087	7.088089
339829265784169	1.5527802	6.3614807	7.0022736
339829274176503	1.5640106	6.351242	6.9545746
339829282568837	1.5361938	6.3264008	6.9158173
339829290961171	1.4831085	6.3152924	6.870453
339829299353505	1.4432831	6.3030243	6.8536224
339829307745839	1.4285889	6.286438	6.930191
339829316138173	1.4669495	6.266922	7.2315826
339829324530507	1.6310883	6.245865	7.9738464
339829332922841	1.4047546	6.335602	7.865158
339829341315175	1.3812561	6.2788544	7.7210846
339829349707509	1.3746948	6.267639	7.6133423
339829358099843	1.3008423	6.3303375	7.432663
339829366492177	1.2131042	6.3979034	7.149414
339829374884511	1.3044434	6.3753815	7.024521
339829383276845	1.2396545	6.365402	7.065399
339829391669179	1.1485138	6.3447266	7.196808
339829400061513	1.0794067	6.308136	7.3152924
339829408453847	1.0694733	6.277069	7.3513947
339829416846181	1.131073	6.2899323	7.297119
339829425238515	1.2164764	6.3823547	7.264099
339829433630849	1.33078	6.4161377	7.2710724
339829442023183	1.4602051	6.3951263	7.3010864
339829450415517	1.488266	6.3674316	7.391632
339829458807851	1.4085388	6.3388367	7.537262
339829467200185	1.2823639	6.277466	7.4804688
339829475592519	1.195816	6.111862	6.4599457
339829483984853	1.180191	6.320801	6.622986
339829492377187	1.1349182	6.3112335	7.6072235
339829500769521	1.0718231	6.2620697	8.327499
339829509161855	1.0273895	6.2638702	8.349503
339829517554189	1.0284119	6.306839	7.836792
339829525946523	1.0471344	6.2713776	7.3580475
339829534338857	1.1475067	6.2344055	7.1864014
339829542731190	1.184967	6.218445	7.1582947
339829551123524	1.1959991	6.264786	7.1398315
339829559515858	1.28656	6.3214417	6.9921875
339829567908192	1.4820404	6.342804	6.605606
339829576300526	1.474823	6.416031	5.945526
339829584692860	1.12117	6.562317	6.02359
339829593085194	1.0036163	6.443695	6.621231
339829601477528	0.89974976	6.284607	7.239517
339829609869862	0.7793579	6.18486	7.646164
339829618262196	0.68774414	6.1621857	7.778961
339829626654530	0.60798645	6.172165	7.7321014
339829635046864	0.6172638	6.15744	7.450531
339829643439198	0.6147461	6.1773987	7.2975616
339829651831532	0.59706116	6.186249	7.0644836
339829660223866	0.57629395	6.2022552	6.273712
339829668616200	0.659317	6.2579803	5.0389404
339829677008534	1.2306061	6.307831	5.848526
339829685400868	1.5798035	6.2831116	6.8294067
339829693793202	1.7527771	6.293274	7.342102
339829702185536	1.7846375	6.2869873	7.4889984
339829710577870	1.720932	6.255478	7.5339813
339829718970204	1.5937805	6.223999	7.6691284
339829727362538	1.4093323	6.2339783	7.8466034
339829735754872	1.36763	6.3237305	7.9141846
339829744147206	1.4318848	6.3785553	7.8900757
339829752539540	1.5237885	6.416733	7.80336
339829760931874	1.6081238	6.436615	7.64447
339829769324208	1.6594391	6.4262085	7.347946
339829777716542	1.596283	6.3956604	6.732712
339829786108876	1.305893	6.5366364	6.136734
339829794501210	1.2397003	6.537674	6.004898
339829802893544	1.2164154	6.4716644	6.2095337
339829811285878	1.183258	6.392868	6.5829926
339829819678212	1.1809235	6.333252	6.952774
339829828070546	1.2128143	6.3083344	7.273819
339829836462880	1.2531433	6.316757	7.4188385
339829844855214	1.330368	6.311966	7.4067993
339829853247548	1.344635	6.319931	7.2650757
339829861639882	1.2954712	6.30954	7.1057587
339829870032216	1.1949463	6.2062683	7.001953
339829878424550	0.78440857	5.926956	6.7186584
339829886816884	0.7394562	6.214554	7.0333557
339829895209218	1.0921478	6.301819	7.343155
339829903601552	1.4165955	6.327072	7.506302
339829911993886	1.5083008	6.3472595	7.5
339829920386220	1.4069061	6.319336	7.391342
339829928778554	1.2682037	6.2342987	7.2830353
339829937170888	1.1494141	6.217407	7.200775
339829945563222	1.1012115	6.2206726	7.1845856
339829953955556	1.1634521	6.2326813	7.199875
339829962347890	1.2792664	6.2372894	7.2482758
339829970740224	1.324646	6.218811	7.345001
339829979132558	1.2698212	6.1928864	7.4187927
339829987524892	1.151474	6.1464386	7.4689636
339829995917226	1.0775452	6.1252747	7.3949738
339830004309560	1.0356903	6.109329	7.2478027
339830012701894	1.0206146	6.0966034	7.098877
339830021094228	1.0413666	6.097763	7.0210266
339830029486562	1.1233673	6.08461	7.052414
339830037878896	1.2546234	6.1225586	7.19281
