accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
1443191623182922422	0.46064758	10.684906	7.4822845
1443191623283630430	-0.44395447	2.2555237	9.87764
1443191623292022764	0.46064758	5.6795044	7.596649
1443191623300415098	1.0258026	8.02356	6.2291107
1443191623308807432	1.41008	10.042618	5.156616
1443191623317199766	2.7813873	14.832581	2.8177032
1443191623325592099	3.9336395	19.380157	-0.031417847
1443191623333984433	4.242981	22.374573	-2.1769257
1443191623342376767	3.3394775	22.226135	-2.2174072
1443191623350769101	1.1793365	20.407791	-1.5988464
1443191623359161435	-4.6947937	13.417328	1.8318024
1443191623367553769	-8.704895	4.9421997	4.9985504
1443191623375946103	-7.986267	-0.34146118	4.124649
1443191623384338437	-6.23967	-2.2634888	2.438446
1443191623392730771	-4.576187	-2.6243591	0.11532593
1443191623401123105	-2.4109344	0.29606628	-1.3174133
1443191623409515439	2.493103	6.663437	-0.032562256
1443191623417907773	5.634674	10.209656	0.31669617
1443191623426300107	8.250717	13.017822	0.3334198
1443191623434692441	9.75206	14.9021	-1.6062622
1443191623443084775	8.354385	14.568436	-4.330185
1443191623451477109	4.3390045	13.371414	-5.7530518
1443191623459869443	2.199768	12.403015	-4.8668976
1443191623468261777	0.021759033	11.079102	-2.841507
1443191623476654111	-1.7380219	9.089249	1.5408478
1443191623485046445	-2.238739	7.8438873	4.001877
1443191623493438779	-2.1988983	7.2777557	4.412491
1443191623501831113	-2.1159058	6.9020386	3.7741394
1443191623510223447	-1.9689789	7.035553	2.2882233
1443191623518615781	-1.5605164	7.5954437	0.56077576
1443191623527008115	-1.0564728	7.9645386	-0.45578003
1443191623535400449	-0.55137634	8.262695	-1.2731628
1443191623543792783	0.5326538	8.64299	-2.0725098
1443191623552185117	1.2892914	8.478226	-1.824707
1443191623560577451	1.4333954	8.179871	-0.94340515
1443191623568969785	1.3684845	8.183731	-0.37535095
1443191623577362119	1.4772186	8.215652	0.15672302
1443191623585754453	2.1033173	8.38974	0.43251038
1443191623594146787	2.8895264	8.729813	0.271286
1443191623602539121	3.476654	8.963608	0.052093506
1443191623610931455	3.813385	9.033646	-0.03529358
1443191623619323789	4.2337036	9.014862	-0.06159973
1443191623627716123	4.4407654	9.003601	0.01651001
1443191623636108457	3.8881989	9.215317	0.09208679
1443191623644500791	3.3760834	9.261414	0.1736908
1443191623652893125	2.9121246	9.262054	0.2585144
1443191623661285459	1.9473877	8.955017	0.59851074
1443191623669677793	1.5693207	8.399902	1.3657532
1443191623678070127	1.7818604	7.9495697	1.9165955
1443191623686462461	1.9669342	7.8820953	2.0027008
