magnetometer_timestamp	magnetometer_x_data	magnetometer_y_data	magnetometer_z_data
77702466176154	-19.192505	1.7120361	-36.98578
77702484089973	-20.716858	1.5411377	-38.47809
77702499470832	-16.651917	1.2008667	-38.146973
77702516286018	-17.160034	-0.32806396	-39.970398
77702534291389	-16.82129	1.0314941	-38.975525
77702549855353	-19.700623	-0.15716553	-38.47809
77702566609504	-18.006897	1.5411377	-38.47809
77702584614875	-18.17627	1.3717651	-38.64441
77702600239875	-17.49878	-0.32806396	-38.975525
77702616994025	-19.53125	1.3717651	-39.30664
77702635304572	-18.006897	0.18157959	-39.47296
77702650563361	-19.361877	1.2008667	-38.809204
77702667348029	-18.345642	-0.15716553	-37.483215
77702685292365	-17.837524	-0.6668091	-39.970398
77702700947883	-18.345642	0.8621216	-39.47296
77702717702033	-18.006897	0.18157959	-39.47296
77702735951545	-16.651917	-0.15716553	-40.467834
77702751332404	-17.49878	-0.6668091	-38.64441
77702768056037	-18.85376	0.012207031	-38.975525
77702786061408	-16.313171	1.2008667	-39.47296
77702801686408	-17.49878	0.35247803	-38.64441
77702818440559	-18.345642	0.8621216	-40.467834
77702837025764	-16.651917	-0.8377075	-40.13672
77702852040412	-17.668152	-1.5167236	-39.141846
77702868825080	-17.837524	-0.32806396	-40.301514
77702887532355	-17.837524	-1.0070801	-39.639282
77702902485969	-16.313171	-1.8569946	-38.47809
77702919179084	-17.668152	-2.1972656	-38.47809
77702938222053	-17.668152	-0.49743652	-38.809204
77702952901008	-17.837524	0.012207031	-39.30664
77702969746711	-17.160034	-1.3473511	-40.634155
77702984822394	-16.990662	-1.8569946	-38.809204
77703003346564	-18.17627	0.35247803	-38.975525
77703020466926	-18.345642	-0.8377075	-38.47809
77703035206916	-18.345642	-0.8377075	-40.467834
77703053670051	-17.668152	-0.49743652	-40.13672
77703070485236	-16.482544	-0.6668091	-38.975525
77703085560920	-16.82129	-0.6668091	-38.64441
77703103993537	-16.651917	-2.5360107	-39.804077
77703120808723	-17.49878	-2.7069092	-38.311768
77703136250617	-17.668152	-1.1779785	-39.47296
77703154347541	-18.006897	-0.8377075	-41.462708
77703171132209	-16.482544	-0.6668091	-39.639282
77703186268928	-16.82129	-1.6876221	-39.639282
77703204701545	-16.313171	-1.1779785	-38.809204
77703221516730	-17.49878	-0.6668091	-40.96527
77703236622932	-15.974426	-1.8569946	-39.141846
77703255025031	-15.467834	0.012207031	-40.634155
77703271809699	-16.313171	-2.1972656	-40.13672
77703286946418	-15.129089	-0.6668091	-39.639282
77703305348518	-15.80658	-1.6876221	-40.301514
77703322133185	-16.143799	-1.0070801	-39.970398
77703337300422	-15.974426	-2.8762817	-41.13159
77703355733039	-16.143799	-1.3473511	-41.62903
77703372517707	-16.143799	-2.3666382	-39.639282
77703387623908	-16.990662	-1.8569946	-39.804077
77703406056525	-14.959717	-2.1972656	-39.47296
77703422841193	-15.298462	-2.8762817	-39.804077
77703437977912	-16.990662	-4.576111	-40.467834
77703456380012	-16.82129	-1.3473511	-39.970398
77703473225715	-15.637207	-3.2165527	-40.467834
77703488759162	-16.482544	-3.0471802	-39.639282
77703506825568	-15.974426	-3.8955688	-39.804077
77703523610236	-16.651917	-3.5568237	-40.467834
77703538746955	-15.974426	-2.5360107	-40.467834
77703557179572	-16.143799	-3.0471802	-40.301514
77703574360969	-15.298462	-3.8955688	-39.804077
77703589497687	-16.313171	-3.8955688	-39.47296
77703607564094	-16.313171	-2.8762817	-38.47809
77703624318244	-15.467834	-2.7069092	-41.62903
77703639454963	-15.80658	-3.0471802	-39.970398
77703657826545	-15.637207	-2.5360107	-41.13159
77703674641730	-16.143799	-2.0263672	-40.301514
77703689808967	-16.990662	-2.8762817	-39.47296
77703708211066	-14.620972	-1.8569946	-39.804077
77703725026252	-16.651917	-2.5360107	-41.462708
77703740162971	-16.482544	-2.3666382	-39.639282
77703758626105	-16.143799	-1.3473511	-40.301514
77703775807502	-15.80658	-1.3473511	-39.30664
77703790822150	-16.482544	-2.7069092	-39.970398
77703808888557	-14.620972	-2.1972656	-39.47296
77703825673225	-15.637207	-2.1972656	-39.47296
77703840870978	-15.974426	-2.1972656	-41.13159
77703859273078	-16.82129	-1.6876221	-39.639282
77703876088264	-15.298462	-1.8569946	-38.809204
77703891194465	-16.651917	-2.1972656	-39.804077
77703909627082	-17.160034	-2.3666382	-40.634155
77703926472785	-16.143799	-1.6876221	-39.639282
77703941548469	-16.143799	-2.0263672	-39.30664
77703959950568	-15.974426	-0.49743652	-39.47296
77703976765754	-16.313171	0.18157959	-40.467834
77703991932990	-16.313171	-0.49743652	-40.467834
77704010365607	-16.482544	0.012207031	-39.639282
77704027180793	-15.974426	0.8621216	-40.13672
77704042286994	-15.974426	-0.49743652	-39.47296
77704060719611	-15.80658	1.0314941	-40.96527
77704077504279	-16.313171	1.8814087	-40.467834
77704093037726	-15.637207	0.18157959	-39.47296
77704111073615	-15.467834	0.012207031	-39.30664
77704128193976	-17.160034	3.4103394	-38.64441
77704142933967	-18.345642	0.18157959	-40.13672
77704161397101	-18.684387	-0.49743652	-38.809204
77704178151252	-18.006897	0.8621216	-40.13672
77704193349006	-17.329407	-0.49743652	-39.47296
77704211720588	-16.313171	-1.5167236	-39.47296
77704228566291	-16.82129	-0.32806396	-40.301514
77704243703010	-17.160034	-0.6668091	-40.301514
77704262105109	-16.990662	-1.5167236	-39.47296
77704278981330	-17.49878	-2.3666382	-40.301514
77704294057014	-18.515015	-2.0263672	-40.96527
77704312459113	-18.345642	-2.5360107	-39.141846
77704329243781	-17.49878	-2.0263672	-39.639282
77704344411018	-17.668152	-1.8569946	-38.809204
77704362782600	-17.837524	-2.7069092	-39.639282
77704379597785	-16.82129	-2.3666382	-39.30664
77704394734504	-18.515015	-0.6668091	-39.30664
77704413136603	-17.837524	-1.0070801	-39.30664
77704429921271	-18.17627	-2.0263672	-40.301514
77704445088508	-16.990662	-3.2165527	-39.47296
77704463490607	-17.49878	0.012207031	-39.639282
77704480275275	-18.17627	-1.0070801	-39.639282
77704495411994	-16.990662	-1.5167236	-39.47296
77704513875129	-16.651917	-2.8762817	-39.141846
77704530690314	-16.990662	-1.8569946	-39.804077
77704546193244	-16.482544	-2.3666382	-40.634155
77704564229133	-17.160034	-2.3666382	-40.301514
77704581044318	-16.482544	-1.3473511	-39.639282
