gyroscope_timestamp	gyroscope_x_data	gyroscope_y_data	gyroscope_z_data
1451387078816525682	-0.36346436	0.04725647	0.3735962
1451387078821408495	-0.33169556	0.04725647	0.41514587
1451387078824643358	-0.33169556	0.13154602	0.41514587
1451387078831448778	-0.27427673	0.13154602	0.44935608
1451387078836911425	-0.25473022	0.4247589	0.4542389
1451387078841550096	-0.25473022	0.6593323	0.4542389
1451387078846951708	-0.23884583	0.6593323	0.4517975
1451387078852139696	-0.2290802	0.9366455	0.43955994
1451387078856595262	-0.22540283	1.2213135	0.41635132
1451387078861691698	-0.22784424	1.4705353	0.38702393
1451387078867367967	-0.23028564	1.6379242	0.36260986
1451387078871762499	-0.21440125	1.6782532	0.3454895
1451387078875149950	-0.1508789	1.5548401	0.33206177
1451387078881833300	-0.007965088	1.2530823	0.30395508
1451387078887509569	0.22172546	0.7924957	0.24409485
1451387078891904100	0.51127625	0.22315979	0.14268494
1451387078896817430	0.8154907	-0.37791443	0.009536743
1451387078901761278	1.0879211	-0.9350128	-0.1382904
1451387078906888231	1.2931824	-1.3907166	-0.28123474
1451387078443453497	1.3835907	-1.7083588	-0.40585327
1451387078449038214	1.2882996	-1.8610687	-0.49868774
1451387078453524298	0.95233154	-1.8122101	-0.55122375
1451387078456759161	0.95233154	-1.5348663	-0.55122375
1451387078463564581	-0.20095825	-1.5348663	-0.49136353
1451387078468477911	-0.20095825	-0.5440521	-0.49136353
1451387078473635382	-0.6859894	-0.5440521	-0.3838501
1451387078478548712	-0.92300415	-0.15066528	-0.26290894
1451387078484286016	-0.9144592	0.0032806396	-0.17004395
1451387078488650030	-0.748291	-0.051696777	-0.14317322
1451387078493685430	-0.5125122	-0.20196533	-0.1981659
1451387078499544805	-0.2449646	-0.37667847	-0.33132935
1451387078503847784	0.054351807	-0.59169006	-0.524353
1451387078507113165	0.37931824	-0.91056824	-0.7442627
1451387078513949102	0.6981964	-1.3638306	-0.9519501
1451387078518862432	0.9694214	-1.9160461	-1.1119995
1451387078524050421	1.1624603	-2.4707184	-1.2048492
1451387078528933233	1.263855	-2.9239807	-1.2341766
1451387078535494512	1.2699738	-3.2000885	-1.2182922
1451387078539126104	1.1905518	-3.267273	-1.1804047
1451387078545077032	1.058609	-3.1463318	-1.1425476
1451387078549929327	0.91812134	-2.8897705	-1.1119995
1451387078554201788	0.81059265	-2.5623474	-1.0863495
1451387078557589239	0.81059265	-2.21904	-1.0863495
1451387078564333624	0.7641754	-2.21904	-1.0008392
1451387078569124884	0.7641754	-1.6313782	-1.0008392
1451387078574251837	0.81915283	-1.6313782	-0.9324188
1451387078579287237	0.9168854	-1.4163666	-0.8529968
1451387078584719366	1.0463867	-1.2477722	-0.7760315
1451387078589510626	1.1929932	-1.1170502	-0.70884705
1451387078594423956	1.3420563	-1.030304	-0.65631104
1451387078600222296	1.4788818	-0.99609375	-0.61964417
1451387078604464239	1.5924988	-1.0131989	-0.60375977
1451387078607943243	1.6731415	-1.0547333	-0.61354065
1451387078614535040	1.7146759	-1.0840454	-0.6465149
1451387078619570440	1.7171173	-1.0742798	-0.6990509
1451387078624605841	1.6890259	-1.0156403	-0.7687073
1451387078629641241	1.6376953	-0.9093628	-0.8456726
1451387078635348028	1.5692902	-0.7664032	-0.92141724
1451387078639834112	1.4911041	-0.606369	-0.98983765
1451387078644747442	1.4129181	-0.45610046	-1.0460205
1451387078649691290	1.3469391	-0.34002686	-1.0851288
1451387078654818243	1.3041687	-0.26672363	-1.1022339
1451387078658175177	1.3041687	-0.2215271	-1.1022339
1451387078664980596	1.2858582	-0.2215271	-1.0875702
1451387078669924444	1.2870636	-0.18363953	-1.0399323
1451387078675051397	1.3041687	-0.13478088	-0.9678345
1451387078679995245	1.3286133	-0.07980347	-0.8859863
1451387078685640997	1.3554993	-0.038269043	-0.8041229
1451387078690188116	1.3738251	-0.03337097	-0.7283783
1451387078695101446	1.3774719	-0.074920654	-0.6599579
1451387078700075811	1.3664703	-0.15310669	-0.59887695
1451387078705172247	1.3420563	-0.24717712	-0.54267883
1451387078708529180	1.3078461	-0.33880615	-0.49624634
1451387078715334600	1.2675323	-0.4182129	-0.4608307
1451387078720766729	1.224762	-0.487854	-0.4363861
1451387078725466436	1.1819916	-0.5526123	-0.42782593
1451387078730684942	1.1380157	-0.60269165	-0.4339447
1451387078735323614	1.0891571	-0.6173706	-0.4522705
1451387078740420050	1.0366211	-0.5831604	-0.4791565
1451387078745577520	0.980423	-0.5110626	-0.51213074
1451387078751162237	0.92544556	-0.42189026	-0.5500183
1451387078755526251	0.87535095	-0.33758545	-0.59155273
1451387078758974737	0.87535095	-0.27160645	-0.59155273
1451387078765719122	0.8338165	-0.27160645	-0.63430786
1451387078770662970	0.8020477	-0.23007202	-0.6782837
1451387078775789923	0.7788391	-0.21174622	-0.7198181
1451387078780703253	0.7629547	-0.21420288	-0.7552643
1451387078785647100	0.7507324	-0.22885132	-0.7796936
1451387078790774053	0.74217224	-0.24839783	-0.7919159
1451387078795931524	0.734848	-0.27282715	-0.7931366
1451387078801638311	0.72384644	-0.30093384	-0.7870331
1451387078806032843	0.7116394	-0.33514404	-0.7784729
1451387078809267706	0.7018738	-0.37179565	-0.7723541
1451387078816073126	0.695755	-0.41212463	-0.7711487
1451387078820986456	0.695755	-0.4573059	-0.7772522
1451387078826143927	0.6994324	-0.5086212	-0.7882385
1451387078831057257	0.7018738	-0.5574951	-0.8004608
1451387078836001104	0.6981964	-0.592926	-0.8163452
1451387078841128057	0.6871948	-0.60513306	-0.834671
1451387078846132940	0.6713104	-0.58680725	-0.85665894
1451387078851870245	0.64933777	-0.5416107	-0.87620544
1451387078856356329	0.6236725	-0.4829712	-0.89086914
1451387078859591192	0.6236725	-0.42799377	-0.89086914
1451387078866457647	0.5955658	-0.42799377	-0.89453125
1451387078871340460	0.56869507	-0.3888855	-0.8859863
1451387078876406378	0.54304504	-0.37667847	-0.8676605
1451387078881502813	0.51615906	-0.39379883	-0.84077454
1451387078887850470	0.48439026	-0.43165588	-0.809021
1451387078891604132	0.4489746	-0.47930908	-0.7735901
1451387078897402471	0.40620422	-0.5232849	-0.7369385
1451387078902102178	0.35855103	-0.5574951	-0.70028687
1451387078906893438	0.3023529	-0.5782623	-0.6648407
1451387078909945196	0.24005127	-0.58924866	-0.63064575
1451387078916659063	0.17286682	-0.592926	-0.59643555
1451387078921694464	0.10688782	-0.5880432	-0.56222534
1451387078926729864	0.044570923	-0.5782623	-0.5268097
1451387078931856817	-0.014053345	-0.5697174	-0.49380493
1451387078937563604	-0.0690155	-0.56848145	-0.46203613
1451387078941958136	-0.12156677	-0.5770416	-0.43026733
1451387078946901983	-0.17286682	-0.58924866	-0.4021759
1451387078952700323	-0.22540283	-0.59658813	-0.37774658
1451387078956942266	-0.22540283	-0.59536743	-0.35697937
1451387078960421270	-0.28038025	-0.59536743	-0.35697937
1451387078967013067	-0.33779907	-0.5831604	-0.34231567
1451387078972017950	-0.40255737	-0.5587158	-0.33132935
1451387078977083868	-0.46974182	-0.5159607	-0.32032776
1451387078982119268	-0.5393982	-0.45121765	-0.30810547
1451387078987856573	-0.61024475	-0.36691284	-0.28979492
1451387078992281622	-0.68966675	-0.27650452	-0.26167297
1451387078997225470	-0.7812958	-0.19464111	-0.22137451
1451387079003023809	-0.880249	-0.12866211	-0.16271973
1451387079007418341	-0.97798157	-0.078567505	-0.085754395
1451387079010653204	-1.0720673	-0.035812378	0.013183594
1451387079017458624	-1.1685791	0.005722046	0.13291931
1451387079022402471	-1.2760925	0.046035767	0.26852417
1451387079027559942	-1.4031525	0.081451416	0.41023254
1451387079032473272	-1.5485382	0.105895996	0.54953
1451387079037447637	-1.711029	0.12420654	0.67781067
1451387079042666143	-1.8832855	0.14253235	0.7877655
1451387079047579473	-2.056778	0.16941833	0.88305664
1451387079052553839	-2.056778	0.20727539	0.9710083
1451387079057650274	-2.226593	0.20727539	0.9710083
1451387079061007208	-2.392746	0.25372314	1.0565338
1451387079067812628	-2.5454712	0.29769897	1.14328
1451387079073000616	-2.6712952	0.3257904	1.2288055
1451387079077944464	-2.7494812	0.3392334	1.309433
1451387079083010382	-2.7653656	0.35144043	1.3778534
1451387079088656134	-2.7177277	0.38320923	1.4303894
1451387079092898077	-2.624878	0.44674683	1.4633636
1451387079098025030	-2.5124664	0.54203796	1.4768066
1451387079103640264	-2.4013062	0.6361084	1.4731598
1451387079108095831	-2.3059998	0.6837616	1.4572754
1451387079112185186	-2.2302704	0.6507721	1.4328308
1451387079118197149	-2.172821	0.5359192	1.4071808
1451387079123140997	-2.1288452	0.3697815	1.387619
1451387079128267950	-2.095871	0.18406677	1.3790741
1451387079133181280	-2.0653229	-0.004058838	1.3851776
1451387079138888067	-2.0311127	-0.19464111	1.4120636
1451387079143252081	-1.9895782	-0.37791443	1.4572754
1451387079148440069	-1.9492493	-0.5257263	1.5171356
1451387079154177374	-1.916275	-0.61125183	1.572113
1451387079158480352	-1.916275	-0.63690186	1.572113
1451387079161715216	-1.8942719	-0.63690186	1.6002045
1451387079168551153	-1.8808441	-0.62590027	1.594101
1451387079173464483	-1.8625183	-0.59169006	1.5562286
1451387079178621954	-1.8234253	-0.51474	1.4988098
1451387079183535284	-1.7525635	-0.37179565	1.4389496
1451387079188479132	-1.6523743	-0.1714325	1.3998566
1451387079193636602	-1.5411987	0.05581665	1.4047394
1451387079198763555	-1.4410095	0.2805786	1.4523926
1451387079204592413	-1.361618	0.48338318	1.5207977
1451387079208895391	-1.2968597	0.6458893	1.5733337
1451387079212069220	-1.2345581	0.75949097	1.5928802
1451387079218905157	-1.1636963	0.82302856	1.5904236
1451387079223818487	-1.085495	0.85113525	1.5953217
1451387079230013555	-1.0121918	0.8743439	1.6283112
1451387079233980841	-0.9535675	0.93299866	1.68573
1451387079239260382	-0.9144592	1.0649261	1.7394867
1451387079243960089	-0.88391113	1.2616425	1.7626953
1451387079249666876	-0.8374939	1.4485626	1.7394867
1451387079254824346	-0.76052856	1.530426	1.6832886
1451387079259157843	-0.76052856	1.476654	1.6832886
1451387079262423223	-0.66156006	1.476654	1.6160889
1451387079269137091	-0.5662689	1.3569336	1.5537872
1451387079274172491	-0.4966278	1.2799683	1.5000305
1451387079279207891	-0.45265198	1.3043976	1.4523926
1451387079284334845	-0.41600037	1.4009094	1.4120636
1451387079290072149	-0.36834717	1.4974213	1.3827362
1451387079294436163	-0.30358887	1.5548401	1.3644104
1451387079299349493	-0.22784424	1.5768433	1.3460846
1451387079304323858	-0.15332031	1.5988312	1.3179932
1451387079309420294	-0.08979797	1.6415863	1.2715607
1451387079312868780	-0.03604126	1.6977844	1.2055817
1451387079319460577	0.015258789	1.734436	1.1237335
1451387079324495977	0.073898315	1.7295532	1.0382233
