linearaccelerometer_timestamp	linearaccelerometer_x_data	linearaccelerometer_y_data	linearaccelerometer_z_data
1443115602030153009	3.5835462	-4.0696287	-0.3863427
1443115602035035821	3.4839742	-3.9343023	0.31557864
1443115602040101739	3.4611866	-3.844286	0.38397416
1443115602045106622	3.4392395	-3.7557182	0.4475231
1443115602050294610	3.4199898	-3.6682787	0.5096081
1443115602055940362	2.6166463	-2.5459538	1.1056546
1443115602060212823	2.6053293	-2.486144	1.1380194
1443115602063569757	1.9581585	-1.53691	1.0410066
1443115602070466729	1.9811702	-1.494113	1.1004286
1443115602075288507	1.4952383	-0.75193405	0.7128887
1443115602080354425	1.5029354	-0.72958946	0.74774456
1443115602085359308	1.8542719	-1.1395502	0.7708701
1443115602091218683	1.5355093	-0.8365917	-0.19070446
1443115602095430108	1.5266337	-0.81654644	-0.16371581
1443115602101289483	2.5900247	-1.6322393	-0.90645933
1443115602106324884	2.5627425	-1.5979328	-0.8774797
1443115602110963556	2.661168	-1.9449463	-1.6195437
1443115602113923761	2.6235096	-1.9077587	-1.5911796
1443115602120698663	3.1293774	-1.9349527	-0.8126686
1443115602125642511	3.0865376	-1.89855	-0.8071093
1443115602130677911	2.8052375	-1.4501677	1.223907
1443115602135926934	2.7634041	-1.4238644	1.1934185
1443115602141572686	2.8731823	-1.3529835	2.7400136
1443115602145784112	2.8247666	-1.3295517	2.690542
1443115602150819513	2.9452658	-1.0718832	1.7723279
1443115602156373712	2.892364	-1.053936	1.7508489
1443115602160859796	2.8493514	-0.2965746	1.0098838
1443115602164430352	2.7994552	-0.29177284	1.0013494
1443115602171022149	2.6488066	0.723753	0.97008955
1443115602176027032	2.604481	0.71197605	0.96324396
1443115602181031915	2.726396	1.4258614	0.5740428
1443115602186219903	2.6861885	1.4032259	0.55960596
1443115602192079278	3.0086284	1.7557812	-0.5083514
1443115602196290704	2.965609	1.7281284	-0.51858354
1443115602201173517	3.0209303	2.423149	-1.1467719
1443115602206971856	2.978326	2.3851137	-1.171324
1443115602211244317	3.3464234	2.9370556	-1.7660882
1443115602214753839	3.2941146	2.8912878	-1.7761487
1443115602221498224	3.94772	2.7457552	-1.897148
1443115602226381036	3.8781118	2.702775	-1.9389926
1443115602231569024	3.5429945	1.3007956	-1.2671661
1443115602236451837	2.584287	-0.8839216	-0.40197688
1443115602241487237	2.52362	-0.8715992	-0.5004958
1443115602247834893	1.4056337	-2.755436	-0.3074859
1443115602251680108	1.3655081	-2.713996	-0.40113056
1443115602257692071	0.24655545	-4.216794	-0.028855562
1443115602261628839	0.22162765	-4.152092	-0.14248699
1443115602265138360	0.19898593	-4.0876684	-0.2456165
1443115602271852227	-0.52562284	-5.13136	-0.19537294
1443115602276857110	-1.4014264	-5.3062534	0.08357072
1443115602281892511	-1.4123554	-5.2156324	-0.09648526
1443115602286683770	-2.3915896	-4.4036436	-0.05317974
1443115602291841241	-2.3843856	-4.318392	-0.2465893
1443115602296876642	-3.0340915	-2.905243	-0.35806358
1443115602302034112	-3.0039206	-2.833293	-0.5496309
1443115602307466241	-2.1243231	-1.4303255	-0.7276423
1443115602312135431	-2.0905633	-1.3753386	-0.89246154
1443115602322206231	-0.529967	-0.8691673	-1.2361317
1443115602327058526	-0.4483077	-0.416646	-1.5960224
1443115602332277032	-0.41146064	-0.3614769	-1.7536864
1443115602337190362	-0.2673548	0.19132996	-2.9644794
1443115602342225763	-0.22038603	0.23996449	-3.088778
1443115602347200128	1.3452991	-0.43585682	-3.6122346
1443115602352388116	1.3789299	-0.37656593	-3.7222228
1443115602357789727	2.0987387	-0.7695732	-2.9492178
1443115602362489434	2.1175606	-0.7106447	-3.0450385
1443115602372529718	1.8826071	-0.29271317	-2.502357
1443115602377443048	0.9741621	0.70411396	-0.6245346
1443115602382631036	1.0119289	0.7533207	-0.7517166
1443115602387513849	1.1755488	1.3569994	-0.657588
1443115602392579767	1.202059	1.3968725	-0.77427816
1443115602397554132	1.0891367	1.0917835	-1.5036564
1443115602402742120	1.0933231	1.1308537	-1.6007123
1443115602408570977	0.39458013	0.09094429	-2.210504
1443115602412843438	-0.61687875	-0.7772913	-3.027759
1443115602416017267	-0.6305696	-0.7428341	-3.053433
1443115602422792169	-0.68176925	-0.6833706	-3.1418228
1443115602427797052	-1.2384398	-1.1069098	-3.821828
1443115602433992120	-0.8474283	-1.6068859	-4.1951823
1443115602437989923	-0.89308476	-1.563262	-4.2114863
1443115602443605157	-0.5985601	-1.6323242	-5.1971264
