gyroscope_timestamp	gyroscope_x_data	gyroscope_y_data	gyroscope_z_data
1442674847568435199	-1.1143951	-0.7518463	0.86950684
1442674847573470600	-1.1143951	-0.07867432	0.9758148
1442674847578689105	-1.2548981	-0.07867432	0.9758148
1442674847583571918	-1.4149323	-0.037124634	1.0759888
1442674847588637836	-1.5811005	0.017852783	1.173706
1442674847593612201	-1.7350464	0.086257935	1.2738953
1442674847598830707	-1.8645477	0.16688538	1.3875122
1442674847604659564	-1.9586182	0.24505615	1.5158081
1442674847608901508	-2.016037	0.30003357	1.6538544
1442674847612105854	-2.038025	0.30615234	1.7845764
1442674847618972309	-2.02948	0.24996948	1.8921051
1442674847626937396	-1.9561768	0.13145447	1.9910583
1442674847633895404	-1.9048462	-0.24238586	1.9800568
1442674847639815814	-1.8462219	-0.44517517	1.9360809
1442674847643996723	-1.7753448	-0.6101227	1.8652191
1442674847651259906	-1.69104	-0.7066345	1.7735901
1442674847654555805	-1.5945282	-0.72740173	1.6672974
1442674847659743793	-1.4955902	-0.6895447	1.5561218
1442674847662459857	-1.4955902	-0.6174469	1.5561218
1442674847669417865	-1.3147583	-0.6174469	1.3569794
1442674847674087055	-1.3147583	-0.45007324	1.3569794
1442674847679244525	-1.2500153	-0.45007324	1.288559
1442674847684432514	-1.2072449	-0.38287354	1.2445831
1442674847689651020	-1.1803589	-0.3474579	1.2250366
1442674847694503314	-1.1571503	-0.3401184	1.2250366
1442674847699355609	-1.132721	-0.33522034	1.2445831
1442674847705062396	-1.1070709	-0.3046875	1.2836761
1442674847713668354	-1.0765228	-0.2374878	1.4253998
1442674847719527729	-1.0814056	-0.057907104	1.5133667
1442674847725814350	-1.1021729	0.03982544	1.5915527
1442674847729568012	-1.1266174	0.15588379	1.6477356
1442674847734786518	-1.1425018	0.29882813	1.6795044
1442674847740157611	-1.137619	0.46253967	1.6941833
1442674847744887836	-1.1095123	0.6286926	1.6953888
1442674847749740131	-1.0594177	0.7826233	1.6856232
1442674847754683979	-0.9946747	0.9084625	1.6697388
1442674847759810932	-0.92137146	1.0110779	1.651413
1442674847763167865	-0.92137146	1.0978241	1.651413
1442674847769881732	-0.84562683	1.0978241	1.6233215
1442674847774825580	-0.77474976	1.1748047	1.6233215
1442674847780105121	-0.7112427	1.239563	1.6074371
1442674847784987934	-0.65870667	1.2884216	1.5891113
1442674847790053852	-0.6195984	1.3323975	1.5659027
1442674847795058734	-0.5988312	1.3849335	1.5402374
1442674847802199848	-0.6061554	1.457016	1.4754944
1442674847806838520	-0.6061554	1.6305084	1.4754944
1442674847810134418	-0.62449646	1.6305084	1.4400482
1442674847813674457	-0.6464691	1.714798	1.4082794
1442674847820235736	-0.6709137	1.792984	1.3777466
1442674847825454242	-0.6977997	1.8663025	1.3435364
1442674847830459125	-0.7234497	1.9334869	1.302002
1442674847835250385	-0.74298096	1.999466	1.2506866
1442674847840407855	-0.7527771	2.065445	1.1908264
1442674847845412738	-0.75154114	2.135086	1.1272888
1442674847850631244	-0.73809814	2.2022705	1.0625458
1442674847855941303	-0.7112427	2.2560425	0.99534607
1442674847860671527	-0.6672363	2.2890167	0.92448425
1442674847864699848	-0.6672363	2.296341	0.92448425
1442674847870711811	-0.603714	2.296341	0.7632141
1442674847875625141	-0.52064514	2.279251	0.7632141
1442674847880843646	-0.4216919	2.240158	0.67282104
1442674847889693744	-0.20176697	2.1766205	0.47366333
1442674847895766742	-0.08937073	1.9835815	0.36860657
1442674847900954730	0.020568848	1.8638611	0.26231384
1442674847906264789	0.12564087	1.7380066	0.1645813
1442674847911025531	0.22215271	1.6109619	0.079055786
1442674847914199359	0.31011963	1.4851074	0.0020751953
1442674847921096332	0.38952637	1.3605042	-0.07609558
1442674847925979145	0.46284485	1.2358856	-0.16526794
1442674847931167133	0.5336914	1.1112671	-0.2666626
1442674847936049945	0.60087585	0.99154663	-0.37295532
1442674847941085346	0.66197205	0.8828125	-0.47802734
1442674847946120746	0.71939087	0.7923889	-0.58065796
1442674847951308734	0.7731476	0.7190857	-0.67962646
1442674847956801898	0.8256836	0.6604614	-0.7810211
1442674847961410053	0.8757782	0.6079254	-0.88731384
1442674847964583881	0.8757782	0.5541687	-0.88731384
1442674847971297748	0.92219543	0.5541687	-0.9972687
1442674847978896625	1.0089417	0.49674988	-1.2012787
1442674847982070453	1.0089417	0.37579346	-1.2012787
1442674847986556537	1.0492554	0.37579346	-1.2770538
1442674847991866596	1.0871277	0.32815552	-1.3259125
1442674847996474750	1.125	0.29270935	-1.3466797
1442674848001662738	1.1592102	0.2707367	-1.3405762
1442674848007461078	1.1824188	0.26094055	-1.3112488
1442674848011489398	1.189743	0.26705933	-1.2636108
1442674848015090473	1.1799774	0.29270935	-1.2012787
1442674848021651752	1.1555328	0.34036255	-1.12677
1442674848026687152	1.1164398	0.41000366	-1.0400238
1442674848031692035	1.0590363	0.49430847	-0.9410553
1442674848036757953	0.9759674	0.58226013	-0.829895
1442674848042251117	0.8696594	0.6604614	-0.7040405
1442674848047011859	0.7474823	0.7117615	-0.56233215
1442674848051864154	0.61920166	0.7276459	-0.40350342
1442674848056930072	0.4933777	0.70199585	-0.23001099
1442674848065536029	0.37974548	0.64823914	-0.050430298
1442674848072005756	0.28201294	0.5883789	0.12792969
1442674848077102191	0.2013855	0.5456085	0.29164124
1442674848082076557	0.13418579	0.5297241	0.4345703
1442674848087234027	0.07064819	0.53952026	0.5469818
1442674848092605121	-2.1362305E-4	0.5566101	0.62638855
1442674848097335346	-0.08204651	0.5614929	0.66426086
1442674848102218158	-0.15167236	0.5309601	0.6532593
1442674848107924945	-0.17977905	0.44909668	0.58729553
1442674848112258441	-0.14556885	0.30371094	0.46878052
1442674848115645893	-0.051498413	0.09602356	0.31484985
1442674848122481830	0.08287048	-0.14341736	0.14501953
1442674848127303607	0.2355957	-0.3682251	-0.022323608
1442674848132583148	0.38952637	-0.5270386	-0.17626953
1442674848138717182	0.52879333	-0.5905609	-0.3118744
1442674848142501361	0.6399689	-0.55514526	-0.4291687
1442674848153762348	0.7609253	-0.44885254	-0.6234131
1442674848158706195	0.775589	-0.18374634	-0.7015991
1442674848162612445	0.775589	-0.08477783	-0.7015991
1442674848166030414	0.76216125	-0.08477783	-0.75901794
1442674848172805316	0.7267151	-0.0236969	-0.79078674
1442674848177718646	0.68029785	7.324219E-4	-0.80178833
1442674848182937152	0.63508606	-0.0029144287	-0.7993469
1442674848187789447	0.59477234	-0.024917603	-0.78590393
1442674848192885883	0.5556793	-0.057907104	-0.75657654
1442674848197890766	0.5141449	-0.11288452	-0.70648193
1442674848203078754	0.47625732	-0.20939636	-0.6441803
1442674848208480365	0.4616089	-0.37922668	-0.5867615
1442674848213119037	0.49093628	-0.6430969	-0.5525665
1442674848216506488	0.5691223	-0.9998474	-0.55500793
1442674848223220355	0.6790619	-1.4213562	-0.60020447
1442674848228103168	0.7914734	-1.8562927	-0.6845093
1442674848233291156	0.87942505	-2.2374573	-0.7944641
1442674848241408832	0.92951965	-2.500122	-0.91052246
1442674848243941791	0.9307556	-2.5941925	-1.0119171
1442674848248244770	0.8855438	-2.4915771	-1.0815582
1442674848253432758	0.8097992	-2.2056885	-1.1243286
1442674848258834369	0.7267151	-1.7854156	-1.1573029
1442674848263503559	0.7267151	-1.3016052	-1.1573029
1442674848266677387	0.65953064	-1.3016052	-1.1915131
1442674848273574359	0.622879	-0.81048584	-1.2281647
1442674848278457172	0.62532043	-0.34378052	-1.2562866
1442674848283675678	0.6705322	0.089904785	-1.2636108
1442674848288497455	0.7633667	0.47842407	-1.2464905
1442674848293441303	0.8989868	0.7826233	-1.2073975
1442674848298598773	1.0626984	0.9500122	-1.1560974
1442674848303634174	1.231308	0.9475708	-1.0950012
1442674848309157855	1.384018	0.7911835	-1.0192566
