rotvec_timestamp	rotvec_x_data	rotvec_y_data	rotvec_z_data
1176368507340215	-0.0088281995	-0.26809552	-0.96237373
1176368515640996	-0.011087278	-0.2688924	-0.96221805
1176368523941777	-0.011714458	-0.26895478	-0.96225595
1176368532242558	-0.010961376	-0.2688965	-0.96232504
1176368540543340	-0.009849513	-0.26941985	-0.9622559
1176368548844121	-0.008774347	-0.2713197	-0.9618138
1176368557144902	-0.008085109	-0.2742508	-0.9610815
1176368565445683	-0.00836904	-0.2804193	-0.95939857
1176368573746465	-0.009660429	-0.2883452	-0.95713013
1176368582047246	-0.011938443	-0.29702288	-0.95453155
1176368590348027	-0.015377481	-0.30499205	-0.9520476
1176368598648808	-0.0189341	-0.31186017	-0.9498087
1176368606949590	-0.022896621	-0.316	-0.94839483
1176368615250371	-0.026822532	-0.31746534	-0.94783103
1176368623551152	-0.030277684	-0.3166768	-0.94800156
1176368631851933	-0.033558838	-0.314359	-0.9486717
1176368640152715	-0.036098555	-0.31185383	-0.94940746
1176368648453496	-0.03836216	-0.309555	-0.95006937
1176368656754277	-0.040563177	-0.3082546	-0.95039946
1176368665055058	-0.04255726	-0.30783132	-0.9504531
1176368673355840	-0.044132397	-0.30807847	-0.95030063
1176368681656621	-0.04586717	-0.30864248	-0.9500428
1176368689957402	-0.047606718	-0.30928633	-0.9497563
1176368698258183	-0.04907957	-0.3100052	-0.94945264
1176368706558965	-0.05015446	-0.31074676	-0.94915867
1176368714859746	-0.05082745	-0.31148544	-0.94888186
1176368723160527	-0.051440783	-0.31221178	-0.9486124
1176368731461308	-0.051723927	-0.31295595	-0.9483505
1176368739762090	-0.052195378	-0.3136196	-0.94810534
1176368748062871	-0.052816756	-0.31417283	-0.94788516
1176368756363652	-0.05367175	-0.314641	-0.94767964
1176368764664433	-0.055743597	-0.31538382	-0.94731283
1176368772965215	-0.058031958	-0.3155094	-0.9471355
1176368781265996	-0.060059343	-0.31472325	-0.9472687
1176368789566777	-0.06214333	-0.31288835	-0.94774365
1176368797867558	-0.06367443	-0.3103613	-0.9484728
1176368806168340	-0.0646446	-0.30759126	-0.9493126
1176368814469121	-0.06492115	-0.3055937	-0.94994
1176368822769902	-0.06475993	-0.3041994	-0.9503983
1176368831070683	-0.064654596	-0.3035635	-0.9506104
1176368839371465	-0.06462414	-0.30364528	-0.95058787
1176368847672246	-0.0645938	-0.30438837	-0.9503529
1176368855973027	-0.06494336	-0.30579475	-0.94987875
1176368864273808	-0.06539029	-0.30799133	-0.94913834
1176368872574590	-0.06615142	-0.31042	-0.9482941
1176368880875371	-0.06733303	-0.3125697	-0.947505
1176368889176152	-0.068736106	-0.31386057	-0.9469777
