magnetometer_timestamp	magnetometer_x_data	magnetometer_y_data	magnetometer_z_data
84656504975167	-28.92456	-22.302246	-23.912048
84656521851387	-26.89209	-23.661804	-22.58606
84656538452950	-29.940796	-21.961975	-23.580933
84656555268135	-27.908325	-20.942688	-22.917175
84656572052803	-28.416443	-20.773315	-23.414612
84656588837471	-27.400208	-20.092773	-23.083496
84656605622139	-29.432678	-21.11206	-24.409485
84656622498360	-27.738953	-21.11206	-24.409485
84656639221993	-26.722717	-21.792603	-23.745728
84656656098213	-28.755188	-21.452332	-24.409485
84656672821846	-29.771423	-21.11206	-24.07837
84656689545479	-28.416443	-21.11206	-24.07837
84656706299629	-28.077698	-20.773315	-25.735474
84656723206368	-28.416443	-20.092773	-25.073242
84656739868965	-28.416443	-20.433044	-24.409485
84656756684151	-28.755188	-20.092773	-24.7406
84656773468819	-27.908325	-19.9234	-26.565552
84656790314522	-28.24707	-21.621704	-26.896667
84656807068672	-29.771423	-19.413757	-23.414612
84656823822823	-27.908325	-19.9234	-23.912048
84656840607491	-29.771423	-21.452332	-24.07837
84656857392159	-29.60205	-20.263672	-22.917175
84656874207344	-29.432678	-18.733215	-24.07837
84656890961495	-28.92456	-21.282959	-24.243164
84656907746163	-27.738953	-20.433044	-22.750854
84656924622383	-29.432678	-20.092773	-24.7406
84656941376534	-30.448914	-21.452332	-24.409485
84656958039131	-28.24707	-20.602417	-24.575806
84656973419991	-29.60205	-19.58313	-22.917175
84656992005196	-29.263306	-20.602417	-23.580933
84657008728829	-28.92456	-20.602417	-23.912048
84657023804512	-30.618286	-20.263672	-23.580933
84657042267647	-29.263306	-20.942688	-23.248291
84657059418526	-29.093933	-21.11206	-22.750854
84657074189034	-30.448914	-21.11206	-23.745728
84657092621651	-29.940796	-21.961975	-23.248291
84657109436837	-31.802368	-21.452332	-23.083496
84657124543038	-30.110168	-22.471619	-22.088623
84657142975655	-29.093933	-21.792603	-21.755981
84657159760323	-30.618286	-19.9234	-23.248291
84657175263253	-29.432678	-21.11206	-23.745728
84657193360176	-30.618286	-20.942688	-21.591187
84657210114327	-29.940796	-20.263672	-21.922302
84657225251046	-30.448914	-21.792603	-22.088623
