accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
84656503357735	0.740448	4.1814117	7.404709
84656511750069	0.550766	4.1047974	7.420395
84656520142403	0.324646	4.066284	7.471985
84656528534737	0.10067749	4.0788116	7.5746765
84656536927071	-0.044387817	4.133255	7.78154
84656545319405	0.08998108	4.222183	7.9870453
84656553711739	0.6004181	4.326416	8.370972
84656562104073	1.2631531	4.3487396	8.921509
84656570496407	1.751709	4.282852	9.34259
84656578888741	1.9034119	4.151596	9.472382
84656587281075	1.77948	3.9982605	9.378952
84656595673409	1.5028229	3.939972	9.204056
84656604065743	1.1953583	3.9229279	9.115265
84656612458077	0.99009705	3.9450684	9.103714
84656620850411	0.8293457	3.982376	9.102722
84656629242745	0.6464386	4.0077515	9.037704
84656637635079	0.4303131	4.0038605	8.854233
84656646027413	0.3313141	4.0138702	8.594208
84656654419747	0.43023682	4.086319	8.270264
84656662812081	0.6000061	4.17276	8.028931
84656671204415	0.86283875	4.2427063	7.9612885
84656679596749	1.1623077	4.273224	8.113617
84656687989083	1.3325348	4.2489166	8.485291
84656696381417	1.3514862	4.152191	9.001724
84656704773751	1.2978058	4.039322	9.344055
84656713166085	1.1604004	3.9634857	9.430511
84656721558419	1.0047913	3.9425812	9.361191
84656729950753	0.8811035	3.9486847	9.315369
84656738343087	0.7916107	3.9175262	9.468857
84656746735421	0.7498627	3.864853	9.693497
84656755127754	0.73779297	3.77919	9.947327
84656763520088	0.7937927	3.7332306	10.121414
84656771912422	0.86372375	3.7394257	10.111404
84656780304756	0.94911194	3.7952423	9.879044
84656788697090	1.1463776	3.8917084	9.485657
84656797089424	1.4205627	3.9545288	8.958221
84656805481758	1.6189117	3.9917755	8.400131
84656813874092	1.6595459	3.9738617	8.057846
84656822266426	1.5625763	3.9137878	8.031494
84656830658760	1.3618011	3.8510437	8.273865
84656839051094	1.0788116	3.8336945	8.592117
84656847443428	0.9018707	3.7670898	8.873413
84656855835762	0.776886	3.7389069	8.930084
84656864228096	0.8185272	3.7031708	8.901794
84656872620430	1.1327057	3.720932	8.843933
84656881012764	1.654068	3.8320465	8.729752
84656889405098	2.0702057	3.988617	8.465118
84656897797432	2.1199036	4.0144653	8.194748
84656906189766	1.8578644	3.9586487	8.084625
84656914582100	1.5139465	3.9028168	8.086975
84656922974434	1.1881409	3.845871	8.203796
84656931366768	0.9176941	3.7809753	8.425415
84656939759102	0.70880127	3.7344818	8.705475
84656948151436	0.69989014	3.678009	9.139542
84656956543770	1.7089691	3.4697113	10.8893585
84656964936104	1.227066	3.76326	10.77507
84656973328438	0.61099243	4.056946	9.768829
84656981720772	1.1121216	3.9107819	9.265488
84656990113106	1.796936	3.5940247	9.33223
84656998505440	1.5756073	3.7724915	9.401016
84657006897774	1.4399109	3.9432068	9.4058075
84657015290108	1.3651123	3.9998322	9.320496
84657023682442	1.3061829	3.9804382	9.024063
84657032074776	1.2133636	3.971527	8.5403595
84657040467110	1.0680847	4.005707	8.135605
84657048859444	0.8397217	4.076355	7.989502
84657057251778	0.70932007	4.067444	8.147812
84657065644112	0.75177	4.032318	8.44812
84657074036446	0.90678406	4.014633	8.764511
84657082428780	1.1267548	4.0197296	9.046616
84657090821114	1.4365234	4.0091248	9.303818
84657099213448	1.6195068	4.0091248	9.412842
84657107605782	1.7615356	4.054825	9.240845
84657115998116	1.8477783	4.143463	9.014755
84657124390450	1.8077698	4.2205963	8.806747
84657132782784	1.6091156	4.2490845	8.606842
84657141175118	1.3251648	4.250824	8.400909
84657149567452	1.0865936	4.2051086	8.555969
84657157959786	0.908905	4.194504	8.81958
84657166352120	0.8375702	4.2134094	8.996765
84657174744454	0.8794403	4.240097	8.998566
84657183136788	1.0390778	4.26178	8.803528
84657191529122	1.3092041	4.296692	8.497284
