linearaccelerometer_timestamp	linearaccelerometer_x_data	linearaccelerometer_y_data	linearaccelerometer_z_data
84656968323555	0.4725427	-0.3963318	3.3026295
84656976624337	-0.14664966	-0.08681154	2.248877
84656984925118	-0.1486752	-0.07622194	2.2048984
84656993225899	0.3436677	-0.21834183	1.6723766
84657001526680	0.78996134	-0.35643673	1.7812824
84657009827462	0.636645	-0.19003296	1.7614994
84657018128243	0.5449372	-0.13883448	1.6540833
84657026429024	0.5299798	-0.1450696	1.6326485
84657034729805	0.45936298	-0.17137384	1.3206062
84657043030587	0.35802513	-0.18800497	0.8298211
84657051331368	-0.017184317	-0.09327698	0.2810769
84657059632149	-0.14708287	-0.11174154	0.43902206
84657067932930	-0.14838499	-0.11901522	0.4377122
84657076233712	-0.11202568	-0.15749168	0.7310748
84657084534493	0.028862	-0.17556715	1.0353999
84657092835274	0.53241354	-0.18013191	1.5555015
84657101136055	0.6824841	-0.17917252	1.644958
84657109436837	0.78560036	-0.13438654	1.4576464
84657117737618	0.7463931	-0.13744831	1.4439421
84657126038399	0.7573699	0.020494938	1.0036478
84657134339180	0.5347856	0.038767338	0.8005767
84657142639962	0.5204325	0.02775526	0.79672813
84657150940743	-0.0010373592	-0.025837421	0.74146986
84657159241524	-0.16816616	-0.043717384	0.9954009
84657167542305	-0.22431552	-0.02970457	1.1590796
84657175843087	-0.21018708	-0.033129215	1.1451206
84657184143868	-0.16058815	-0.010707378	1.1343598
84657192444649	-0.002547264	0.0034723282	0.9320679
84657200745430	0.35678077	0.11494923	0.42124176
84657209046212	0.39320016	0.106238365	0.2324915
84657217346993	0.3631115	0.08909702	0.24200106
84657225647774	0.38286245	0.023383617	0.20213985
84657233948555	0.40306485	-0.030151844	0.3171053
84657242249337	0.4339378	-0.023793697	0.508616
84657250550118	0.608448	0.028396606	1.0663614
84657258850899	0.40023065	0.105005264	1.4648099
84657267151680	0.39333594	0.108691216	1.4464302
84657275452462	0.010332584	0.044291973	1.7045093
84657283753243	-0.261261	-0.1585064	1.7292509
84657292054024	-0.26029646	-0.3570385	1.5162392
84657300354805	-0.19080937	-0.33540916	1.1556063
84657308655587	-0.04694009	-0.16862726	0.90042734
84657316956368	0.21001458	-0.0784297	0.72640896
84657325257149	0.4371071	-0.042632103	0.54625463
84657333557930	0.5441847	-0.035865307	0.36170053
84657341858712	0.5297309	-0.03814268	0.05854702
84657350159493	0.5107502	-0.050570965	0.06725979
84657358460274	0.5139806	-0.03294325	0.20942545
84657366761055	0.5224204	-0.011240482	0.46489763
84657375061837	0.38081837	0.011171341	0.8251128
84657383362618	0.13015819	-0.034626007	1.1565504
84657391663399	-0.077450514	-0.1791687	1.3285213
84657399964180	-0.13167691	-0.24820852	1.4505677
84657408264962	-0.14834881	-0.23695183	1.295825
84657416565743	-0.14291275	-0.16101313	0.9355135
84657424866524	-0.0456717	-0.11234903	0.6402178
84657433167305	0.08940673	-0.10936403	0.5480814
84657441468087	0.15683222	-0.12869215	0.6340656
84657449768868	0.12719476	-0.16719007	0.7357254
84657458069649	0.24984181	-0.13119984	-0.02541542
84657466370430	0.6300012	0.041186333	-1.0182815
84657474671212	0.7477237	0.11672306	-1.0715084
84657482971993	0.5632311	-0.007863522	-0.24006844
84657491272774	0.35204446	-0.23958254	0.61655426
84657499573555	0.17908418	-0.2859373	1.0192895
84657507874337	0.13360417	-0.16709757	1.1826
84657516175118	0.1459446	-0.056637287	1.3651657
84657524475899	0.00719285	0.016633987	1.5555735
84657532776680	-0.045655012	0.035559654	1.6954927
84657541077462	-0.030752897	0.042092323	1.6659527
84657549378243	0.03591454	0.0012607574	1.0981216
84657557679024	0.16673851	-0.18439054	0.1432848
84657565979805	0.317461	-0.14414358	-0.287982
84657574280587	0.42095554	-0.007919788	-0.14546394
84657582581368	0.4080292	0.116464615	0.46773338
84657590882149	0.39768064	0.107699394	0.4658203
84657599182930	0.3987751	-0.037077427	1.3679905
84657607483712	0.0923754	-0.079022884	0.98276234
84657615784493	-0.3928244	-0.04949236	0.38218594
84657624085274	-0.62422454	-0.050659657	-0.1706543
84657632386055	-0.6125736	-0.06646299	-0.16164398
84657640686837	-0.5069884	-0.10684538	-0.38571072
84657648987618	0.26712	-0.24430561	-2.0426502
84657657288399	0.3611381	-0.033565998	-1.0805321
84657665589180	0.5002066	-0.09486246	0.17509079
84657673889962	0.5046513	-0.16812706	1.080059
84657682190743	0.34724498	-0.12013626	1.4728384
84657690491524	0.16918051	-0.0119524	1.5135803
84657698792305	0.22408259	-0.007847309	1.2663393
84657707093087	0.4951718	-0.028430462	1.3379564
84657715393868	0.5553552	-0.002480507	1.3021641
84657723694649	0.49445963	0.02738285	1.0357552
84657731995430	0.4951918	0.016700745	1.0336037
84657740296212	0.47785234	0.0058164597	0.60344124
84657748596993	0.781332	-0.1438322	-0.61541367
84657756897774	0.51759756	0.30665016	-0.98370266
84657765198555	0.62141824	0.41650295	-0.9531088
84657773499337	0.849156	0.29663324	-0.71002674
84657781800118	0.8484448	0.28725052	-0.70200443
84657790100899	0.8724612	0.1485014	-0.38432312
84657798401680	0.09991813	-0.0023651123	0.35481548
84657806702462	-0.04231596	-0.15731096	0.6628485
84657815003243	-0.05552852	-0.2851944	0.95367813
84657823304024	-0.017859101	-0.25704145	0.92859936
84657831604805	0.030596137	-0.29376554	1.1912947
84657839905587	0.06794679	-0.23757505	1.3696728
84657848206368	0.03384012	-0.096765995	1.2269983
84657856507149	-0.017139852	-0.10853624	0.73173904
84657864807930	-0.08117771	-0.15079355	0.15425014
84657873108712	-0.05309367	-0.14977169	0.15036201
84657881409493	-0.018555343	-0.12309742	-0.58982944
84657889710274	0.0037776828	-0.12492418	-0.5871258
84657898011055	0.09485173	-0.086808205	-0.20606995
84657906311837	0.117244184	-0.19332457	0.1416359
84657914612618	0.08804941	-0.25645828	0.4531536
84657922913399	0.08784026	-0.28365612	0.7124052
84657931214180	0.122847915	-0.2560959	0.6922207
84657939514962	0.15734524	-0.2686758	0.85569954
84657947815743	0.061232805	-0.2934656	0.90859413
84657956116524	-0.009728432	-0.28132248	0.8358669
84657964417305	-0.09810656	-0.25788546	0.61870384
84657972718087	-0.07014799	-0.24083424	0.6059475
84657981018868	-0.16808549	-0.25497007	0.35040855
84657989319649	-0.25752535	-0.33393812	0.14883804
84657997620430	-0.47877097	-0.49857903	-0.0126132965
84658005921212	-0.500063	-0.47350597	0.052428246
84658014221993	-0.45878989	-0.39006615	0.098628044
84658022522774	-0.4253526	-0.38125038	0.093503
84658030823555	-0.21468091	-0.13854408	0.051906586
84658039124337	-0.15979484	-0.121114254	0.04186058
84658047425118	-0.15717398	-0.023012638	-0.09385204
84658055725899	-0.08865349	5.943775E-4	-0.105667114
84658064026680	0.14328074	0.44342065	-0.089221
84658072327462	0.516051	0.27611327	-0.103940964
84658080628243	0.37255085	-0.18079162	-0.12707806
84658088929024	-0.40574786	-0.58663535	0.024110794
84658097229805	-1.0254279	-0.83464694	0.6065264
84658105530587	-0.39968705	-0.5932324	0.8586483
84658113831368	0.013284475	-0.30662608	1.3882895
84658122132149	0.23827049	-0.13489509	1.5355358
84658130432930	0.45922378	-0.06333637	1.3723831
84658138733712	0.7194774	-0.041742086	1.0318642
84658147034493	0.82281137	-0.013331175	0.58270645
84658155335274	0.6322533	-0.024479628	0.1461153
84658163636055	0.36786467	-0.15450859	-0.0037708282
84658171936837	0.1820648	-0.21999025	0.13437176
84658180237618	0.09249246	-0.19040656	0.39621735
84658188538399	0.047448635	-0.1112051	0.5799875
84658196839180	0.064754665	0.029929161	0.48184204
84658205139962	0.104227304	0.042267323	0.47642422
84658213440743	0.2726416	0.15243268	0.2976036
