linearaccelerometer_timestamp	linearaccelerometer_x_data	linearaccelerometer_y_data	linearaccelerometer_z_data
1451387623998879354	4.907521	-0.5420246	1.8988614
1451387624003792684	3.83426	-1.6766653	1.8773359
1451387624008980672	2.5396876	-2.939805	3.302713
1451387624013955037	2.5191603	-2.8712444	3.2283607
1451387624019844930	2.5071478	-2.8011808	3.1569438
1451387624030373494	2.4945664	-5.4631634	4.9306717
1451387624034584920	2.4723873	-5.3491507	4.838326
1451387624039925496	3.30965	-6.1524506	4.6537886
1451387624042427938	3.2627397	-6.03104	4.564527
1451387624049904744	4.0064588	-6.345663	2.1376262
1451387624054116170	3.9666376	-6.21642	2.0834715
1451387624059273641	3.9520798	-5.1977015	-2.2069457
1451387624064339559	3.927393	-5.0870457	-2.19486
1451387624069741170	4.535556	-3.984541	-3.836432
1451387624074318807	4.5103574	-3.894102	-3.788199
1451387624079354207	5.0416074	-2.994297	-3.7660263
1451387624085396688	5.0434585	-2.909521	-3.6904094
1451387624089394490	4.872014	-1.5105162	-1.8122765
1451387624092904012	4.8494987	-1.4615583	-1.7528923
1451387624099465291	5.9645557	0.14077663	0.024463415
1451387624104531209	5.9661183	0.17784595	0.07448101
1451387624109536092	8.04558	1.1108274	0.2139135
1451387624114571492	8.019226	1.1330843	0.24564624
1451387624120400350	9.434289	0.86102295	-0.3064273
1451387624124794881	9.365598	0.87873745	-0.28093344
1451387624129677694	9.661179	-0.18134594	-0.035827935
1451387624134652059	9.5861435	-0.1483841	-0.0032632947
1451387624139748494	8.895838	-1.3915863	1.014558
1451387624143258016	8.803608	-1.350791	1.0308743
1451387624149941365	7.646601	-2.7287598	1.9354751
1451387624154854696	7.588476	-2.6619473	1.9573519
1451387624159890096	6.252693	-3.9381676	2.0153358
1451387624164925496	6.2174845	-3.8528166	2.0441916
1451387624170784871	4.934581	-4.3749733	1.1163927
1451387624175148885	4.9155703	-4.285157	1.157695
1451387624180001180	4.119055	-4.771969	0.82019293
1451387624185006063	4.1285877	-4.6698723	0.87972593
1451387624190102498	2.9999826	-5.0344973	0.38659084
1451387624200264852	2.9591694	-4.8357983	0.86875856
1451387624205971639	2.8503025	-4.2490606	1.6748567
1451387624210366170	2.8794782	-4.1540575	1.7152736
1451387624215889852	3.4481926	-3.5705404	1.4019067
1451387624220894735	3.47864	-3.480196	1.4504813
1451387624225350301	4.3429785	-3.0031624	1.1368155
1451387624230507772	4.360487	-2.9199553	1.1914984
1451387624235878865	4.911101	-2.2810793	1.4179682
1451387624240609090	4.909835	-2.2123575	1.4639713
1451387624250649373	5.9866724	-1.8084192	1.3166033
1451387624255562703	6.0507607	-1.3477402	1.8320225
1451387624260720174	6.032559	-1.2908659	1.8754759
1451387624265633504	5.925258	-1.2592392	2.0014198
1451387624270577352	5.9028854	-1.2076464	2.0346055
1451387624275704305	5.901342	-1.3171968	1.914613
1451387624280861776	5.8798428	-1.2653837	1.9462347
1451387624286599080	5.4519796	-1.455967	2.0783525
1451387624290932576	5.426124	-1.409522	2.0952926
1451387624294136922	4.995041	-1.757885	2.517796
1451387624301003377	5.0005207	-1.6931248	2.5490484
1451387624305916707	4.7544236	-1.9949656	2.6160672
1451387624311043660	4.746306	-1.9386625	2.626929
1451387624315987508	4.7219067	-2.0205088	2.5429113
1451387624321785848	4.674081	-1.6663465	2.484736
1451387624326058309	4.6600895	-1.6200933	2.4874606
1451387624331093709	4.654235	-1.569808	2.4949121
1451387624336953084	4.9250135	-1.1512594	2.4175537
1451387624341286580	4.910162	-1.1111174	2.4187124
1451387624351357381	4.7235227	-0.6416197	1.9910214
