rotvec_timestamp	rotvec_x_data	rotvec_y_data	rotvec_z_data
1451387623998879354	0.7259082	0.05436372	-0.17183644
1451387624003792684	0.7250383	0.055519983	-0.16874649
1451387624008980672	0.72334176	0.05561146	-0.16888852
1451387624013955037	0.7216617	0.055723056	-0.16920766
1451387624019844930	0.7200096	0.056080963	-0.16968189
1451387624030373494	0.7177657	0.05624695	-0.17276041
1451387624034584920	0.7156514	0.055754572	-0.17437266
1451387624039925496	0.7135913	0.055266935	-0.17587498
1451387624042427938	0.71148074	0.054666433	-0.17661
1451387624049904744	0.7101913	0.054310296	-0.17831174
1451387624054116170	0.7088731	0.054028343	-0.17905815
1451387624059273641	0.70932525	0.05418394	-0.17934461
1451387624064339559	0.7096686	0.05428861	-0.17983308
1451387624069741170	0.71070105	0.05433839	-0.1800107
1451387624074318807	0.7120209	0.054255642	-0.18014798
1451387624079354207	0.71364886	0.053636495	-0.18076582
1451387624085396688	0.7158068	0.052338455	-0.18310516
1451387624089394490	0.7173163	0.0513605	-0.18364812
1451387624092904012	0.7190028	0.0505927	-0.18376957
1451387624099465291	0.7208908	0.048500463	-0.1872709
1451387624104531209	0.72233045	0.0474949	-0.18860218
1451387624109536092	0.7235071	0.046941698	-0.18785696
1451387624114571492	0.72442025	0.04652726	-0.18714169
1451387624120400350	0.72549635	0.045885574	-0.18639757
1451387624124794881	0.72624147	0.045823585	-0.18324815
1451387624129677694	0.7270427	0.045653637	-0.18044095
1451387624134652059	0.7280108	0.045627493	-0.17711428
1451387624139748494	0.7288201	0.045319065	-0.1747602
1451387624143258016	0.72935146	0.045838214	-0.17024608
1451387624149941365	0.7304766	0.046011966	-0.16956063
1451387624154854696	0.7312211	0.046223268	-0.16737115
1451387624159890096	0.7321087	0.046865255	-0.166222
1451387624164925496	0.7330542	0.04760535	-0.16495416
1451387624170784871	0.7348165	0.048502438	-0.16525005
1451387624175148885	0.7361297	0.049348835	-0.164732
1451387624180001180	0.7378807	0.050215214	-0.16548702
1451387624185006063	0.7397415	0.051163264	-0.16648759
1451387624190102498	0.7419423	0.051900268	-0.16891833
1451387624200264852	0.7461185	0.05399917	-0.17473939
1451387624205971639	0.7480764	0.055464596	-0.17755012
1451387624210366170	0.749417	0.0566518	-0.17949393
1451387624215889852	0.75123024	0.058423758	-0.18141212
1451387624220894735	0.7527771	0.059991002	-0.18301772
1451387624225350301	0.754219	0.0616477	-0.18325198
1451387624230507772	0.75592715	0.063510045	-0.18380557
1451387624235878865	0.75761926	0.06564142	-0.18366525
1451387624240609090	0.75906813	0.0674826	-0.18307853
1451387624250649373	0.76253897	0.07090208	-0.18414058
1451387624255562703	0.76382774	0.07302502	-0.18219368
1451387624260720174	0.7651619	0.07525924	-0.18024263
1451387624265633504	0.76629394	0.07736092	-0.17823139
1451387624270577352	0.7673376	0.079458036	-0.1761573
1451387624275704305	0.76843387	0.081444174	-0.17429103
1451387624280861776	0.76943153	0.08360707	-0.17224078
1451387624286599080	0.77052647	0.085576236	-0.17104088
1451387624290932576	0.77112883	0.087369144	-0.16905648
1451387624294136922	0.7712552	0.088732846	-0.16715573
1451387624301003377	0.77227074	0.09085341	-0.16689505
1451387624305916707	0.7727177	0.09266249	-0.16598606
1451387624311043660	0.7731635	0.09448658	-0.1652081
1451387624315987508	0.7735489	0.0964292	-0.164306
1451387624321785848	0.7740772	0.09862731	-0.16373748
1451387624326058309	0.77422583	0.10055973	-0.16242236
1451387624331093709	0.7744697	0.10284996	-0.16134112
1451387624336953084	0.7748049	0.10565482	-0.16017401
1451387624341286580	0.77479225	0.108109236	-0.15830193
1451387624351357381	0.77574295	0.11277412	-0.15869392
1451387624356270711	0.77584064	0.11562925	-0.15697692
1451387624361458699	0.77589476	0.118571475	-0.15542585
1451387624366341512	0.7758924	0.12150747	-0.15350862
1451387624372322957	0.77591836	0.12510172	-0.15187874
1451387624376412313	0.77576345	0.12771598	-0.1496203
1451387624381966512	0.77579397	0.13077837	-0.14803338
1451387624387215535	0.77576697	0.13392283	-0.14607711
1451387624392098348	0.77579486	0.13678958	-0.14396794
1451387624394875447	0.7755685	0.13902043	-0.1408418
1451387624401772420	0.7758222	0.14261489	-0.13948984
1451387624406624715	0.7758387	0.1454179	-0.13731931
1451387624411660115	0.77590245	0.14819933	-0.13542028
1451387624416817586	0.7759091	0.15100111	-0.13358317
1451387624422524373	0.7758079	0.15419427	-0.13196346
1451387624426888387	0.77557915	0.15673484	-0.12993234
1451387624431832235	0.7752458	0.15941155	-0.12826404
1451387624437508504	0.7747958	0.16258354	-0.12670346
1451387624441872518	0.77427346	0.16515666	-0.12470551
1451387624445351522	0.77370656	0.16749705	-0.12227237
1451387624451943319	0.77313113	0.170747	-0.121141426
1451387624456978719	0.7724814	0.17356357	-0.11924776
1451387624462014119	0.7717802	0.17645147	-0.11706829
1451387624467171590	0.7708756	0.17992365	-0.114498764
1451387624472908895	0.7699624	0.18305467	-0.11218658
1451387624477303426	0.76907617	0.18581922	-0.109189965
1451387624482155721	0.76800287	0.18879275	-0.1058507
1451387624487160604	0.76691455	0.19172366	-0.10246811
1451387624492226522	0.7656242	0.19493361	-0.09851444
1451387624495705526	0.76448524	0.1974883	-0.09403505
1451387624502419393	0.7629666	0.20049949	-0.090312034
1451387624507332723	0.7613962	0.20358437	-0.08544033
1451387624512520711	0.75985545	0.20609248	-0.08091705
1451387624517403524	0.75829506	0.20842072	-0.07624023
1451387624522377889	0.7567747	0.21096842	-0.07135778
1451387624527596395	0.75531125	0.2129495	-0.06688499
1451387624532479207	0.75394833	0.21478124	-0.062403575
1451387624537484090	0.75249636	0.21653539	-0.05790316
1451387624542611043	0.75066584	0.21860552	-0.05303324
1451387624552773397	0.7478895	0.22024436	-0.049140193
1451387624558113973	0.7456274	0.22204335	-0.044067603
1451387624562813680	0.7434112	0.22383626	-0.038727593
1451387624568459432	0.7407094	0.22561286	-0.033401065
1451387624574227254	0.7380321	0.22702734	-0.027749222
1451387624582985799	0.7345102	0.22773875	-0.021592934
1451387624588631551	0.73176897	0.22820498	-0.01617041
1451387624593026082	0.72926646	0.22868402	-0.010703776
1451387624597390096	0.72700435	0.22861712	-0.0058446187
1451387624603127401	0.7242328	0.22777736	-3.1143115E-4
1451387624608040731	0.72153866	0.22660097	0.0045895833
1451387624613198201	0.71856195	0.22511509	0.009929065
1451387624618142049	0.715523	0.22298235	0.014584577
1451387624623940389	0.7118168	0.22030486	0.020163862
1451387624628212850	0.70892864	0.2180004	0.024123257
1451387624633339803	0.7055238	0.2148714	0.02877182
1451387624639107625	0.70211744	0.21009678	0.032324713
1451387624643410604	0.6993609	0.20691344	0.035539422
1451387624646645467	0.69738626	0.2042841	0.03708874
1451387624653481405	0.69345176	0.19890165	0.04149847
1451387624658394735	0.6908782	0.19479452	0.04388824
1451387624663552205	0.6883181	0.1906038	0.04653765
1451387624668435018	0.686101	0.18630685	0.048598833
1451387624674324910	0.68305224	0.18226427	0.052628472
1451387624678749959	0.6808839	0.17934008	0.055243798
1451387624683571737	0.6787052	0.17631069	0.058098238
1451387624688668172	0.6761131	0.1733543	0.06169616
1451387624693673055	0.6735367	0.16996358	0.064921625
1451387624696999471	0.67153317	0.16787404	0.06698613
1451387624703896444	0.66817886	0.16300565	0.07129043
1451387624708748738	0.66578174	0.15846922	0.07332696
1451387624713814656	0.66308206	0.15404388	0.07592701
1451387624718850057	0.66046524	0.14928983	0.07862144
1451387624724709432	0.6579191	0.1424405	0.08068256
1451387624728890340	0.6558951	0.1379678	0.08266195
1451387624734658162	0.6530862	0.13173084	0.08611533
1451387624739785115	0.6508149	0.12517276	0.08805543
1451387624744789998	0.6484875	0.11957526	0.090803005
1451387624747383992	0.64735234	0.11666128	0.09230567
1451387624754219930	0.64426327	0.108908825	0.09578049
1451387624759102742	0.6422025	0.10342888	0.09818189
1451387624764138143	0.64041305	0.097874746	0.100832716
1451387624769295613	0.6387628	0.0922991	0.10339002
1451387624775124471	0.6373586	0.08507066	0.10523713
1451387624779427449	0.6365069	0.08061943	0.10780501
1451387624784310262	0.635838	0.07463226	0.10949953
1451387624789345662	0.635178	0.06945704	0.11248312
1451387624794381063	0.6347109	0.0643916	0.11586243
1451387624797707479	0.6346518	0.061176494	0.11856512
1451387624804482381	0.6340308	0.05409339	0.12255746
1451387624809487264	0.633643	0.049865797	0.12685563
1451387624814492147	0.6330277	0.046025313	0.13131164
1451387624819558065	0.6324007	0.04151308	0.13488157
1451387624825508992	0.63139766	0.0378879	0.1405671
1451387624829750936	0.63075805	0.035631537	0.14474589
1451387624834664266	0.629662	0.033502445	0.14976126
1451387624839699666	0.62848014	0.03177403	0.15505266
1451387624844735067	0.62699205	0.029695025	0.15919778
1451387624848244588	0.6259141	0.028929543	0.16253784
1451387624854927938	0.6237724	0.027945006	0.16939871
1451387624859841268	0.6221871	0.027615001	0.17415424
1451387624864998738	0.6205022	0.027638055	0.17915611
1451387624869881551	0.61882085	0.02793107	0.18380205
1451387624874916951	0.6171591	0.02841434	0.18848436
1451387624880013387	0.61557084	0.028734691	0.19266982
1451387624885109822	0.6139393	0.02913076	0.19656117
1451387624891732137	0.6117536	0.030817525	0.20294328
1451387624895058553	0.6105448	0.031861655	0.20568429
1451387624905251424	0.6074538	0.035692204	0.2156026
1451387624910286824	0.6057494	0.037621316	0.22006932
1451387624915352742	0.60419637	0.039941125	0.22464141
1451387624920235555	0.6028074	0.042025175	0.22874448
1451387624925209920	0.60161495	0.044485793	0.23295206
1451387624930336873	0.60066134	0.047075696	0.23727477
1451387624935463826	0.60000026	0.049679846	0.2411913
1451387624940895955	0.59971595	0.052234832	0.24492422
1451387624945595662	0.59952515	0.05458776	0.24829178
1451387624955666463	0.60048634	0.05943207	0.2537885
1451387624960488240	0.6009867	0.062137343	0.25723588
1451387624965737264	0.6017602	0.06529053	0.26057208
1451387624970620076	0.6025947	0.0684909	0.26405963
1451387624975655477	0.60348904	0.07205202	0.2673788
1451387624980690877	0.6042508	0.07595259	0.27135313
1451387624985848348	0.6048476	0.08020079	0.275232
1451387624991249959	0.6051215	0.08495075	0.27977097
1451387624995949666	0.60492015	0.089258574	0.284237
1451387624999123494	0.6042934	0.09235471	0.28876922
1451387625006020467	0.60323393	0.098418154	0.2939544
1451387625010903280	0.6017722	0.10271445	0.29907557
1451387625016121785	0.59999007	0.10687324	0.30447927
1451387625020974080	0.59789306	0.11037633	0.31000677
1451387625026039998	0.5956803	0.1133561	0.31577668
1451387625031044881	0.59334564	0.1154117	0.32098815
1451387625036232869	0.59103686	0.116807476	0.32652208
1451387625041726033	0.5890356	0.11671785	0.33051953
1451387625046334188	0.58758056	0.116353475	0.33346763
