accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
1451387623520699422	-5.0217133	13.665161	-1.107132
1451387623529091756	-4.8531036	13.9767	-0.9128113
1451387623537484090	-4.275421	13.643188	0.089782715
1451387623545876424	-3.4680023	13.034103	1.3444214
1451387623554268758	-2.7651215	12.585739	2.433487
1451387623562661092	-2.1856384	12.49501	3.1773376
1451387623571053426	-1.7408447	12.61792	3.3842163
1451387623579445760	-1.5452728	12.577499	2.8232727
1451387623587838094	-1.444519	12.163162	1.6686401
1451387623596230428	-0.24458313	11.044418	0.9168091
1451387623604622762	-0.11479187	10.066498	0.6799164
1451387623613015096	0.0435791	9.377289	0.70040894
1451387623621407430	0.42778015	8.868927	0.56632996
1451387623629799764	0.9363861	8.403	0.25170898
1451387623638192098	1.5025482	7.948395	0.056015015
1451387623646584432	1.8171692	7.6039734	-0.25242615
1451387623654976766	2.1103516	7.204422	-0.47003174
1451387623663369100	2.344574	6.6143646	-0.39204407
1451387623671761434	2.1705017	6.0179596	-0.40170288
1451387623680153768	1.6177368	5.568619	-0.3126526
1451387623688546102	0.96980286	5.243988	-0.062286377
1451387623696938436	0.5405121	4.907501	0.2104187
1451387623705330770	0.36886597	4.5617523	0.68733215
1451387623713723104	-0.44851685	4.3766785	1.0564423
1451387623722115438	-0.94706726	4.2778473	0.8732605
1451387623730507772	-1.0964661	4.141144	0.5708313
1451387623738900106	-1.0611267	3.93161	0.6068115
1451387623747292440	-0.9410553	3.6904755	1.0123138
1451387623755684774	-0.7601776	3.5073853	1.5187225
1451387623764077108	-0.6163788	3.4698944	2.0785217
1451387623772469442	-0.40867615	3.4164276	2.6203766
1451387623780861776	0.0018920898	3.5115662	3.1052704
1451387623789254110	0.5378113	3.6799927	3.451889
1451387623797646444	1.1777649	3.9193726	3.7306519
1451387623806038778	1.9120636	4.278015	3.8967743
1451387623814431112	2.657486	4.824951	3.7605438
1451387623822823446	3.3422546	5.780075	3.3490906
1451387623831215780	4.197693	7.036499	3.0488586
1451387623839608113	5.135544	8.581009	3.4500122
1451387623848000447	6.2570343	10.564667	4.342804
1451387623856392781	7.1148376	12.462769	5.4246216
1451387623864785115	7.6142883	13.929321	6.5155945
1451387623873177449	7.986145	14.863312	7.801178
1451387623881569783	8.541351	14.764618	9.227234
1451387623889962117	8.761841	14.176056	9.946823
1451387623898354451	8.126144	13.566055	9.636002
1451387623906746785	6.399658	12.908798	8.680054
1451387623915139119	4.2964478	11.798019	7.2620544
1451387623923531453	2.277069	10.047455	5.861267
1451387623931923787	0.30673218	8.0525055	5.1769867
1451387623940316121	0.102142334	6.6356964	4.5641937
1451387623948708455	0.3908081	6.7235565	4.6117554
1451387623957100789	0.815979	8.167023	4.5172424
1451387623965493123	1.1789703	10.385941	3.7995605
1451387623973885457	1.1266022	12.419998	2.5036469
1451387623982277791	0.63723755	13.469742	1.3139191
1451387623990670125	0.022460938	13.279861	1.0167084
1451387623999062459	-0.84428406	12.270203	1.0300751
1451387624007454793	-1.9319	11.127808	2.3018188
1451387624015847127	-2.4490662	9.927704	3.3665771
1451387624024239461	-2.3430939	8.73172	4.103592
1451387624032631795	-1.789978	7.7348633	4.362274
1451387624041024129	-1.0731201	7.0696716	3.6325989
1451387624049416463	-0.52241516	6.8763733	1.3156738
1451387624057808797	-0.5091858	7.6560364	-2.3775482
1451387624066201131	0.033691406	8.523819	-3.8210907
1451387624074593465	0.5187073	9.255997	-4.0779877
1451387624082985799	0.58380127	10.268326	-3.0267944
1451387624091378133	1.0009308	11.518799	-1.50737
1451387624099770467	2.2436829	12.662628	-0.51956177
1451387624108162801	3.9502563	13.251541	-0.544693
1451387624116555135	5.175064	12.97554	-1.0354309
1451387624124947469	5.4886627	12.033752	-0.8472595
1451387624133339803	5.0734253	10.94548	-0.08824158
1451387624141732137	4.2378387	9.736603	0.6908722
1451387624150124471	3.1906433	8.527893	1.0552368
1451387624158516805	2.0794525	7.5913086	0.7610016
