linearaccelerometer_timestamp	linearaccelerometer_x_data	linearaccelerometer_y_data	linearaccelerometer_z_data
8574337248000	1.308419	-1.6082745	0.226926
8574348662000	1.5871477	-1.9274111	-0.08010405
8574359068000	1.6733797	-2.114767	-0.060256004
8574365050000	1.7304769	-2.1475124	0.20786534
8574375212000	1.5036907	-2.0904522	0.7731162
8574384550000	0.86901784	-1.9696522	0.86064184
8574406218000	-1.4448516	-1.2535639	-0.86050856
8574416594000	-2.5539849	-1.4499111	-1.0606377
8574426482000	-2.458038	-2.1496391	-1.1765672
8574434935000	-1.308336	-2.211257	-1.8552392
8574444304000	-0.19599319	-1.9944658	-2.0628583
8574454954000	0.20365298	-1.2184792	-1.5654854
8574464293000	0.44425404	-0.26064682	-1.569537
8574475340000	0.8937719	0.4162798	-0.8599117
8574486662000	1.6006048	0.93647575	-0.19481063
8574494963000	1.5380054	1.19063	0.8154542
8574504790000	-0.4114685	0.29359722	1.3756968
8574517210000	-2.7305343	-1.5536556	2.5054326
8574523772000	-3.8981757	-3.4706573	5.1086993
8574534849000	-4.434038	-4.6589317	4.8794017
8574544401000	-5.489955	-5.536496	1.1879103
8574554472000	-4.932002	-6.11837	-2.201472
8574563841000	-4.4669905	-6.6715307	-0.2920932
8574574553000	-2.6776211	-5.8998775	0.11395079
8574583800000	-1.4306993	-4.849169	-0.4403934
8574596373000	-1.6442641	-4.6044893	-0.79914427
8574604430000	-1.9038783	-4.7458763	-2.3022528
8574614470000	-1.0820379	-4.539336	-1.2400159
8574623869000	2.5674174	-3.4949179	-1.3861451
8574634550000	5.9279523	-2.054368	-0.9304309
8574643889000	7.0213633	-0.4577608	-0.90904725
8574654936000	5.4224668	0.40562153	-2.042057
8574664580000	2.2981646	0.3294525	-2.3978188
8574674559000	0.33432811	0.5196295	-1.9316422
8574683928000	-0.43191546	1.251401	-1.4366045
8574696165000	-0.7564775	2.005373	-0.48268938
8574703978000	-1.2518793	2.6778264	0.34908062
8574714995000	-1.8395967	2.9971952	0.9422984
8574724577000	-2.168228	3.0848212	1.2563345
8574734740000	-2.2508903	3.1115441	1.5316665
8574745207000	-2.065691	3.2120738	1.4585716
8574755339000	-1.5679555	3.4118938	1.295926
8574764647000	-1.5540029	4.422005	1.8445566
8574777006000	-0.7764663	4.1078377	0.12772095
8574785307000	-0.009075582	3.161086	-0.24598843
8574795348000	0.50689214	3.23594	-0.25505203
8574804716000	0.70642424	3.4639187	-0.3548761
8574815337000	0.80024815	3.6107397	-0.561355
8574824736000	0.8345623	3.7785869	-1.0153607
8574835722000	0.6382412	4.177398	-1.2718431
8574845274000	0.46653968	4.6243577	-1.4916532
8574855406000	0.3971461	4.6724973	-1.7094069
8574864744000	0.43548313	4.2717004	-1.6649132
8574877043000	0.6373387	3.3122644	-1.687212
8574884795000	1.0034944	1.5699353	-2.3223155
8574895781000	1.7353232	-0.3054285	-3.3411202
8574905363000	2.6691432	-1.9450254	-3.8834739
8574915434000	3.238047	-3.6892576	-4.402533
8574924834000	2.9624658	-6.0312986	-5.5250673
8574939238000	2.1803293	-7.924547	-5.3531685
8574944701000	2.0599256	-7.0668926	-4.324238
8574957671000	2.7269971	-4.1667757	-4.097779
8574965666000	3.714378	-0.71918964	-4.2830343
8574974821000	6.048784	4.2156687	-7.476846
8574984221000	3.559815	3.5165143	-0.75825167
8574994871000	0.98291636	1.9347167	1.0543799
8575004210000	-1.1480539	-0.9436097	2.9963553
8575015196000	-1.9233067	-2.5722742	5.305861
8575024901000	-1.9919791	-3.0462475	7.5155535
8575034880000	-4.3580885	-5.5074587	7.960428
8575044279000	-9.020241	-9.862404	5.548483
8575056547000	-11.779728	-10.445792	-4.072972
8575064299000	-10.152575	-10.419001	-8.6160145
8575075377000	-4.2432942	-4.962657	-1.6625426
8575084868000	-4.327911	3.7044754	4.105855
8575094969000	-3.4599466	7.308525	7.612503
8575104338000	-1.1860121	9.177665	8.457193
8575114989000	1.8758609	8.724053	7.5497084
8575124358000	4.4823318	6.020496	5.3988805
8575136900000	5.4327064	2.091269	5.241529
8575145018000	5.4510837	-0.6890669	5.587015
8575155028000	4.0198174	-2.7798357	3.3632083
8575164366000	2.590664	-3.2637672	2.3490841
8575175078000	1.7174625	-2.525157	1.9108388
8575184416000	1.4302944	-1.6392097	-0.9735522
8575195372000	1.2614249	-0.7040968	-6.1773815
8575205107000	0.0429188	-0.30283165	-8.69565
8575215056000	-0.9591967	-0.04941082	-6.5524926
8575224425000	-1.3014333	-0.08909607	-2.3009381
8575236693000	-0.40991613	0.040283203	0.34509826
8575244444000	0.5135171	0.19817257	1.6996996
8575255492000	0.7572849	0.051286697	2.1422734
8575265135000	0.5204042	-0.03730488	2.3358471
8575275175000	0.34846127	0.38599014	1.9745617
8575284483000	0.16389382	0.87692356	1.3544652
8575295164000	-0.24568188	1.0330238	0.23909166
8575304503000	-0.5514114	0.8837013	-0.9307664
8575316984000	-0.258354	0.539381	-1.626791
8575325194000	0.21358585	0.33470345	-1.1601233
8575335203000	0.66729724	0.1625843	-0.37745267
8575344542000	0.7800062	-0.048254013	0.14130525
8575355223000	0.51341784	-0.090844154	0.4851941
8575364561000	0.23106647	0.08294487	0.6909195
8575375578000	-0.16853708	0.8769417	0.42838675
8575385252000	-0.36045712	1.5951233	-0.18059155
8575395201000	-0.77587306	1.7521167	1.5211831
8575404600000	-1.1116368	1.2503958	1.7889087
8575416899000	-1.3822385	1.0427885	0.68313605
8575424620000	-1.477056	0.5175209	-0.16908872
8575435637000	-1.1103762	-0.23933601	-1.4020185
8575446806000	-0.9152496	-1.0571613	-1.5961037
8575455321000	-0.5566227	-1.3560944	-2.0270267
8575464659000	0.39826894	-0.95212364	-2.096644
8575475340000	1.2664136	-0.4961548	-1.6335423
8575484679000	1.5061561	-0.2511177	-0.54374564
8575497221000	1.220841	-0.60417557	0.19327626
8575506865000	0.7788405	-1.2889385	-0.10857436
8575515410000	0.83435935	-1.8252554	-0.8142992
8575524748000	1.7681363	-1.9655704	-0.9148732
8575539427000	3.1934066	-1.594037	-0.41955465
8575544707000	4.384079	-1.2875957	0.30729252
8575555754000	4.875914	-1.3023167	1.0243208
8575565306000	4.35495	-1.5698452	1.4376602
8575575438000	2.8834143	-1.9336901	1.1730659
8575584807000	0.5008304	-2.4795008	0.49444997
8575597044000	-2.5851905	-3.3020735	-0.8108079
8575604796000	-4.1053033	-3.486432	-2.477751
8575615843000	-3.2494638	-2.729784	-3.0951018
8575625365000	-1.8275743	-1.7742538	-2.4435318
8575635496000	-0.86954916	-0.9747429	-1.5445862
8575644865000	0.17014503	-0.2308855	-0.9324217
8575655455000	1.6212422	0.20422459	-0.14054537
8575664824000	2.3194942	0.47058296	-0.33009183
8575677367000	1.1642597	0.050854683	-0.06033957
8575685545000	-0.7292056	-1.8136911	1.6302491
8575695525000	-3.392511	-3.9163084	6.6654816
8575704924000	-4.931698	-5.136508	8.536237
8575715544000	-5.6612587	-5.4036827	5.5742774
8575724943000	-6.9512115	-5.754304	1.2603368
8575735960000	-6.9257007	-5.9325266	-0.8296505
8575745482000	-5.198949	-5.8250427	-0.8521359
8575755644000	-3.8484507	-5.68626	-1.0126369
8575764952000	-3.2078748	-5.1879883	-2.2608857
8575777342000	-2.9869173	-4.5628414	-1.5504216
8575785155000	-0.81253076	-3.3221626	-1.5824995
8575796202000	2.638855	-3.1375694	0.70986617
8575805754000	6.768804	-2.2828493	0.55253804
8575815855000	8.395538	-0.92627335	-1.3890537
8575825194000	6.045967	-0.47258568	-2.8355157
8575835875000	2.5927303	7.6293945E-4	-2.520196
8575845213000	0.75901693	1.1470499	-2.5792298
8575857725000	-0.19938505	1.6299572	-1.7643108
8575865904000	-0.8046417	2.252121	-1.0139859
8575875883000	-1.6041329	2.8077345	0.26671267
8575885252000	-2.038497	2.9454193	0.76886725
8575895903000	-2.4574199	2.80972	1.3587527
8575905272000	-2.3773384	3.0766053	1.8795173
8575916289000	-2.0019848	3.4177718	1.9036195
8575925841000	-1.4866319	3.8658814	1.5824282
8575935973000	-0.7662538	4.5608196	1.6885569
8575945494000	-0.2346574	5.166447	1.7573031
8575957701000	0.37367868	5.300046	1.0912545
8575965514000	0.71449935	4.934474	0.24558926
8575976530000	1.1434017	4.8752313	-0.19214225
8575986082000	1.6645085	5.0427675	-0.54545945
8575996184000	2.1561136	5.2122397	-1.002842
8576005553000	2.651661	5.2966576	-1.6329337
8576016173000	3.241342	5.3282604	-2.5670846
8576025572000	2.2457364	5.039866	-2.32456
8576038054000	2.1024873	3.9402533	-3.1467614
8576046263000	2.3216789	1.8850698	-4.2971973
8576056212000	3.1506562	-0.6216717	-5.3153806
8576065611000	3.9970012	-2.9284506	-5.8219695
8576076231000	4.197283	-4.6181917	-5.7156215
8576085631000	3.0844269	-5.60462	-5.9657965
8576100584000	0.9844172	-6.0106792	-5.8626666
8576106291000	-0.79528713	-5.7309303	-4.626083
8576116331000	-1.2118022	-4.0047016	-4.1853337
8576125883000	-1.1541137	-1.8223314	-3.0403714
8576138090000	-0.93316555	0.55142355	-1.5320182
8576145872000	-0.52345103	2.5782938	-0.46000242
8576156828000	0.06492722	2.6472735	0.21038151
8576166411000	0.053113103	0.12264919	0.987658
8576176543000	-0.7693591	-3.272705	2.012579
8576185881000	-1.0783972	-5.4440727	3.4926238
8576196532000	-0.9968076	-6.00739	4.412471
8576205931000	-1.781335	-7.0695925	4.1814775
8576218443000	-3.8555589	-9.880116	2.0883565
8576226500000	-5.406518	-10.564614	-3.2704177
8576236601000	-4.484818	-7.3129663	-1.0333009
8576245940000	-7.617265	2.641952	5.0424757
8576256621000	-9.111479	7.9081206	4.822238
8576265959000	-5.7569284	8.013092	3.8969321
8576277006000	9.627342E-4	6.463731	4.991521
8576286558000	6.9601765	2.7171316	6.754793
8576296812000	10.635969	-2.0571632	8.838139
8576306181000	9.85945	-4.22077	9.659429
8576318449000	3.284567	-3.321477	7.4188437
8576326201000	-0.28593087	-2.1847105	4.9783683
8576337279000	-0.6773337	-1.0472393	0.87728405
8576347472000	0.9083017	-0.20518494	-4.610629
8576357481000	0.8252736	-0.28536892	-8.621112
8576366820000	-0.6285592	-2.2454681	-7.9299984
8576377531000	-1.1181021	-3.1521187	-4.044878
8576386839000	-0.5219462	-2.2636442	-0.85525846
8576399107000	-0.2570108	-1.2187548	0.40120474
8576407530000	-0.13889614	0.041460037	0.29848608
8576417509000	0.33823976	1.5141897	0.57095456
8576426878000	1.097574	2.6195645	0.77830726
8576437590000	1.8522154	2.7446132	1.7189368
8576446898000	1.9174017	1.9626856	1.8173791
8576457976000	1.641089	1.1972475	1.072942
8576469267000	1.262542	0.7707596	0.2454986
8576477599000	1.0561664	0.85536003	-0.49864686
8576487120000	0.8022717	1.0130749	-1.1515316
8576498808000	0.35817623	1.040967	-0.9390093
8576506560000	0.036164165	0.72127247	-0.5360311
8576517638000	-0.6453011	0.27771378	-0.69521457
8576528746000	-0.98984504	0.25674725	-0.61577046
8576537260000	-0.9810336	0.41109657	-0.09051788
8576546599000	-0.75972444	0.73303604	0.09885785
8576557280000	-0.4750399	0.8723879	-0.11522153
8576566588000	-0.40080744	0.7416086	0.14349486
8576579130000	-0.40228117	0.741313	0.5498077
8576588805000	-0.36360443	0.6544657	0.6641051
8576597319000	-0.17305064	0.27095127	0.34237728
8576607481000	0.16468477	-0.17470264	0.14227146
8576617308000	0.3625095	-0.53993607	-0.06887363
8576626707000	0.3384031	-0.75001526	-0.304668
8576637755000	0.202945	-0.8866739	-0.751006
8576648863000	-0.027326941	-0.8153429	-1.2608044
8576657378000	-0.45897436	-0.35446644	-1.9706303
8576682066000	-0.571649	-0.32038212	-2.3837895
8576685973000	-0.13164735	-0.679286	-1.2764244
8576696928000	0.8443145	-0.9678869	-0.11306059
8576708006000	1.9502298	-1.1775398	0.23031098
8576716490000	2.7981653	-1.4303055	-0.047337532
8576725890000	3.4184923	-1.6303396	-0.23531276
8576736540000	3.5155506	-2.0327835	-0.2693658
8576745940000	3.3381813	-2.5036879	0.23261517
8576758421000	3.3161697	-2.6511803	1.2606244
8576766478000	2.5664556	-2.3093634	1.5790813
8576776640000	0.35328293	-2.6145449	0.92585814
8576785979000	-2.2217133	-3.4830685	-0.4708441
8576796599000	-2.7806056	-3.2888842	-1.953454
8576805968000	-1.6209083	-2.5269413	-1.6954666
8576817015000	-0.792634	-1.6311817	-0.9469325
8576828154000	-0.49656808	-0.981719	-0.22101879
8576836607000	0.06683469	-0.85177994	0.2459569
8576845976000	-0.3301499	-0.82429886	0.4519406
8576858275000	-2.024088	-1.1497698	0.37627137
8576866026000	-4.163439	-2.0345726	1.864405
8576877043000	-5.187441	-3.2361832	4.4666114
8576886595000	-4.3417587	-4.0002403	4.9739428
8576896727000	-3.9394202	-4.251443	3.5891984
8576906065000	-4.1065826	-4.91273	1.3076578
8576916716000	-3.9687831	-5.576684	0.39290336
8576926085000	-3.1437652	-5.086028	-0.008177459
8576938597000	-1.878157	-4.560461	-0.7586615
8576946654000	-1.3177184	-4.4283085	-2.1076715
8576956724000	-1.2403765	-4.234521	-1.782406
8576966124000	-1.1217283	-3.8706617	-0.95492464
8576976775000	0.06566167	-2.4152431	-0.51398474
8576986143000	2.160969	-1.0617495	0.20818391
8576997099000	4.9126344	0.21784878	0.34347853
8577006834000	5.8034673	1.2460585	0.21606034
8577016814000	4.5352297	1.2510166	-0.7340192
8577026152000	2.1254218	0.6822481	-1.4239982
8577038451000	0.5295055	1.0076599	-1.6618401
8577046202000	0.1528691	1.7528195	-1.5209419
8577057280000	0.02684766	2.235067	-0.301601
8577066771000	-0.69592595	2.6978264	0.46368718
8577076903000	-1.4892511	3.2718625	0.24489713
8577086241000	-2.0654297	3.58631	0.56227386
8577096892000	-2.1105592	3.553718	0.9484686
8577106261000	-1.398283	3.6535797	1.0162761
8577118742000	-0.5007804	3.6620536	1.063184
8577126829000	0.029288948	3.3267026	0.4922668
8577136961000	0.14669074	2.7268677	-0.21521044
8577146330000	0.17886779	2.7363214	-0.38114864
8577156981000	0.13788258	3.4651074	-0.25395077
8577166319000	0.09259266	4.514059	-0.1761375
8577177336000	0.08039045	5.3834686	-0.32164192
8577186888000	0.23011282	5.6675305	-0.80143327
8577196989000	0.41929802	5.520322	-1.5336404
8577206358000	0.31509122	5.1801705	-2.3610876
8577218626000	0.2020587	4.4842386	-1.7845505
8577226378000	0.26014996	3.2221937	-1.8289771
8577237395000	0.41904667	1.2487745	-2.3514044
8577247038000	0.6730127	-0.6969185	-3.2878208
8577256987000	0.9943515	-2.073679	-4.302315
8577266417000	1.091231	-3.3888445	-5.3175764
8577281035000	0.9052081	-5.271987	-6.0733857
8577286406000	0.7277008	-7.2681885	-6.4289155
8577298918000	1.2765584	-7.256424	-5.255681
8577307005000	2.4595447	-4.710684	-3.0591288
8577317107000	4.376381	-1.155673	-1.6043344
8577326445000	5.598979	1.5716953	-1.2284551
8577337065000	5.2809887	3.7163005	-1.0775924
8577346495000	2.9488764	4.614811	-0.39320993
8577357512000	0.061950922	2.5497808	0.81325626
8577367064000	-1.8257499	-0.86604595	3.0811667
8577377165000	-2.5661888	-3.08881	6.346257
8577386534000	-2.446577	-3.1713486	8.869325
8577398741000	-4.547181	-3.6757145	8.746614
8577406523000	-9.040179	-6.555999	8.09464
8577417601000	-13.761486	-9.965763	6.076001
8577427122000	-15.851877	-10.0579	-12.884914
8577437224000	-10.013336	-9.037951	-12.165006
8577446562000	-1.7871501	-0.8286419	0.8952246
8577457243000	-1.6883292	3.5074182	5.4398518
8577466612000	-0.42213964	6.704012	9.811775
8577479063000	2.3727694	8.367867	10.020289
8577487273000	4.7352023	8.084829	7.376069
8577497282000	5.623292	4.330437	5.998885
8577506621000	4.656726	-1.4625511	4.6542573
8577517271000	5.572788	-3.8250828	2.974612
8577526671000	6.0590863	-4.5715885	1.3538074
8577537688000	4.2638874	-3.3057528	1.169827
8577547240000	2.269698	-2.5715847	0.32770634
8577557310000	1.2833662	-1.4522352	-2.6253672
8577566679000	0.8456731	0.07573128	-6.4656477
8577578886000	0.05562806	1.518693	-9.476781
8577586699000	-0.72209823	1.6318703	-7.709877
8577597777000	-0.48705742	1.0447035	-3.1148715
8577607390000	0.51108927	0.243474	0.30462882
8577617400000	1.2011545	-0.23380375	1.4937913
8577626738000	1.5368247	-0.30873585	1.3768951
8577637419000	1.4657725	-0.113788605	1.0389526
8577646757000	1.2370881	0.0033683777	0.27286476
8577659270000	1.0890915	0.25327015	-0.372154
8577667448000	0.6012621	0.60866165	-0.4004244
8577677458000	-0.12242091	1.0399294	-0.17293608
8577686797000	-0.68717945	1.1740961	0.14922902
8577697478000	-0.78011626	0.6760359	0.33536124
8577706816000	-0.5355574	0.18821049	0.75369364
8577717833000	-0.20881712	0.0039196014	0.92302084
8577727507000	-0.18278253	-0.07730675	1.1249515
8577737486000	-0.5286124	-0.19354343	1.0851053
8577746855000	-1.0008246	-0.5247688	0.80659175
8577759123000	-1.6043434	-0.6248703	0.41312373
8577766875000	-1.7908416	-0.47214222	0.23543957
8577777922000	-1.6551572	-0.48180962	0.1390934
8577789061000	-1.1476943	-0.4515257	-0.30505964
8577797545000	-0.48891956	0.0026483536	-1.2667432
8577806914000	0.055752695	0.33995342	-1.7908945
8577817534000	0.79388016	0.5667896	-1.5734546
8577826933000	1.3983603	0.5938177	-0.81531274
8577839476000	1.5582316	0.27974033	-0.35826632
8577849150000	1.552011	-0.41551685	-0.17312077
8577857603000	1.7117721	-0.63547516	-0.15461597
8577866972000	1.9661429	-0.45802307	-0.4006167
8577877684000	2.4669895	0.08001709	-0.61779284
8577886992000	3.1031828	0.8723593	-1.0582564
8577898009000	2.4609225	1.6494374	-0.56896895
8577909361000	1.0196238	1.6628938	-0.9834499
8577917876000	-1.1960578	1.0234642	-1.1243219
8577927061000	-3.3528767	0.04019451	1.0283797
8577939329000	-3.8703396	-2.1238184	0.4758423
8577947050000	-2.1668277	-5.0522814	-2.152855
8577963103000	-0.39246386	-6.402054	-2.176484
8577967863000	1.0811672	-5.611369	-2.3309102
8577977721000	2.6082222	-4.506304	-1.2253624
8577987089000	3.0895965	-4.03784	-0.46197104
8577997771000	2.0670784	-3.9674997	-1.0111645
8578007109000	-0.1880008	-4.5749884	0.05880642
8578019621000	-3.026684	-5.179331	3.1533418
8578027708000	-3.2856622	-5.2681246	5.3878345
8578037810000	-2.9674282	-4.218196	6.1395116
8578047148000	-2.78469	-3.93612	2.3458145
8578057860000	-2.1879475	-4.269515	-0.8196488
8578067229000	-1.3259995	-4.8743963	-0.7595335
8578078245000	-1.1708918	-4.9527454	-0.052063376
8578087736000	-2.0248442	-4.869912	0.5860125
8578097838000	-2.4214592	-4.954402	0.8046874
8578107207000	-2.3487792	-4.475322	0.92199624
8578119505000	0.33669308	-3.539401	-0.76227385
8578127226000	2.3271918	-1.9051008	0.13915011
8578138274000	2.625593	0.09113979	0.2276321
8578147917000	1.6043303	1.5735168	-1.2158213
8578157957000	0.10418898	1.9635897	-1.722137
8578167265000	-0.42109513	1.70928	-1.7960458
8578177977000	0.2648475	1.6070166	-1.2746325
8578187285000	1.2348951	1.6425486	-0.91303027
8578199828000	1.2080936	1.8359461	-1.2146674
8578207976000	0.03451544	2.1255527	-0.9231733
8578217985000	-1.1110656	2.5898514	0.1932646
8578227934000	-1.854427	2.9869742	1.3725598
8578238554000	-2.1880174	3.3475876	2.252921
8578247923000	-2.0159543	3.7000751	2.7421894
8578258940000	-1.7491558	3.797062	2.2241747
8578268523000	-1.479662	3.9708295	1.3174428
8578278624000	-0.9389044	4.1693354	0.7720973
8578287962000	-0.06790012	4.0579705	0.39144903
8578300261000	0.25519118	4.127953	-0.34368074
8578308012000	0.1850152	4.6817207	-0.909941
8578319060000	0.22544277	5.224396	-1.4698633
8578328581000	0.5052967	5.4955277	-2.1982324
8578338682000	0.88834643	5.5750775	-3.057482
8578348021000	1.5586896	5.3661127	-4.160397
8578358702000	1.563618	4.7799864	-2.8968437
8578368040000	1.7350966	3.5738735	-3.2719302
8578380247000	1.9840771	1.8792458	-4.2192545
8578388731000	2.148264	0.15169525	-5.094149
8578398680000	2.903208	-1.1026564	-5.3119965
8578408079000	3.7658424	-2.4122458	-4.4887433
8578422301000	3.5637817	-4.180249	-4.4127517
8578428130000	2.0629215	-5.905386	-4.423637
8578439146000	1.1883343	-6.258277	-4.453174
8578448912000	1.4396431	-5.0453844	-3.9569392
8578458220000	2.2233582	-2.529337	-2.7182245
8578467558000	1.9871917	-0.7685013	-1.0098867
8578479826000	0.26427662	-1.624526	-0.11753178
8578487578000	-1.671156	-3.7649708	0.35728264
8578498656000	-3.0671554	-5.226384	2.019402
8578508147000	-4.2133684	-5.7682714	3.635987
8578518248000	-4.420575	-6.0097723	4.6761103
8578527647000	-5.177662	-7.2428064	6.320563
8578538298000	-7.552765	-8.545673	7.391631
8578547636000	-8.381191	-8.651183	1.1081227
8578560179000	-4.05686	-3.0933046	-3.4289997
8578568205000	-2.2131672	3.5531926	0.3051257
8578578337000	-0.8478222	6.38397	4.6767254
8578587675000	0.52004945	6.629209	6.7780323
8578598357000	1.3577123	5.213798	5.893388
8578607695000	1.4272866	3.2022824	4.8904586
8578618742000	1.6831934	0.94864655	3.4406965
8578628386000	3.5150828	-1.2756901	1.1120985
8578638365000	6.2966523	-2.9481382	-0.3252467
8578647734000	8.054443	-3.2704191	-0.29506373
8578660033000	6.100628	-2.565115	0.796248
8578668333000	2.1056392	-0.49907684	1.9151708
8578679381000	-0.8878344	1.9324799	1.9777876
8578689024000	-2.7939382	3.2104197	0.60818106
8578699034000	-3.666344	3.4318514	-3.6216486
8578708403000	-4.026804	2.5281892	-7.9431734
8578719023000	-3.410416	0.91521454	-5.1238174
8578728392000	-1.1298778	-0.60384464	0.24455112
8578740691000	1.1812143	-2.091838	2.8937879
8578748961000	2.3080578	-2.3834457	4.078101
8578759093000	2.3508	-1.457366	2.8749769
8578768431000	1.2641574	-0.22519493	1.4012129
8578779112000	0.24470758	1.3249798	0.34721246
8578788451000	-0.41854104	2.3153887	-1.2320881
8578799437000	-0.53440845	2.4028625	-2.546652
8578809172000	-0.42121977	1.3773623	-2.5585494
8578819151000	0.5912855	0.4115343	-1.144716
8578828490000	2.3080924	0.06495476	0.28618193
8578844359000	2.673277	0.27738094	3.3112845
8578848631000	2.4902773	0.8867235	4.036266
8578859587000	1.8329767	1.0797157	0.57129997
8578869536000	1.0954518	0.37564754	-1.2506921
8578878599000	0.71368575	-0.5415659	-1.8661177
8578887968000	0.5801892	-0.9626627	-1.4833716
8578898619000	0.48855114	-0.74521255	-1.8915457
8578907988000	0.22031045	-0.65734386	-2.4404948
8578920500000	0.005794406	-0.6212063	-2.5548189
8578928679000	0.013633251	-0.53074265	-1.9184834
8578938689000	0.21408999	-0.40842533	-0.7494447
8578948027000	0.6636785	-0.7763796	0.36428517
8578958708000	1.0208286	-1.388257	0.85399
8578968047000	1.4839915	-1.6739893	0.53151274
8578979063000	2.6331189	-2.2448893	0.3311971
8578988615000	3.6476932	-2.5826912	0.91632926
8578998717000	3.699546	-2.461052	1.481348
8579008086000	2.9216568	-2.1855822	2.1156635
8579020354000	1.270401	-2.0299978	2.1244829
8579028105000	-1.729552	-3.1706753	0.88228375
8579039183000	-4.9444675	-3.935792	-0.67915076
8579048674000	-6.2249165	-4.023864	-2.6624184
8579058775000	-4.88189	-3.3663464	-3.1545057
8579068144000	-2.6560507	-2.3294477	-2.1393332
8579078825000	-0.7770053	-1.1897421	-1.3067842
8579088744000	0.46350932	-0.32414627	-0.41788006
8579100951000	0.4514917	0.44871998	0.24913085
8579109465000	-0.5854064	0.20139313	0.36236328
8579119475000	-1.593456	-1.2450686	0.07269871
8579128783000	-1.7961024	-3.2051153	1.228935
8579139464000	-1.5602272	-4.6545954	4.01842
8579148802000	-1.2877862	-5.591238	5.0289283
8579159788000	-2.1350164	-6.1224146	3.4480205
8579169371000	-3.0678587	-6.2669783	-0.014214989
8579179503000	-3.4897926	-6.2485123	-1.9432144
8579188841000	-3.4989831	-5.227622	-2.1411602
8579201109000	-2.8031378	-3.6749477	-1.721309
8579208861000	-1.56808	-2.4818983	-0.94304246
8579219908000	-0.18786871	-1.2723341	0.43279874
8579229552000	2.4319017	-0.23494053	0.723039
8579239500000	4.168176	0.7698469	0.34817925
8579248900000	4.22339	1.372591	-0.9248504
8579259581000	2.5703697	1.3055563	-1.3677802
8579268919000	0.65828073	1.4010468	-1.1615596
8579281157000	-0.33449754	1.7470713	-2.1002913
8579289610000	-0.2331582	2.3678365	-1.6517742
8579299651000	0.40794912	2.7659307	-1.3995699
8579308958000	0.70681715	2.6033502	-0.8212954
8579319640000	0.2811142	2.398664	-0.3319155
8579328978000	-0.032674044	2.3783622	0.31109834
8579339995000	-0.30339536	2.5661526	1.1875825
8579349577000	-1.1874408	2.536643	1.5032021
8579359679000	-1.3881317	2.890304	0.39526713
8579369017000	-0.5518202	3.4934645	1.1378922
