magnetometer_timestamp	magnetometer_x_data	magnetometer_y_data	magnetometer_z_data
605617100000	-18.1	35.600002	-15.5
605627100000	-18.1	35.4	-15.7
605637100000	-18.2	35.4	-16.0
605647100000	-18.2	35.4	-16.4
605657000000	-18.1	35.3	-16.7
605667100000	-18.1	35.2	-17.2
605677100000	-17.9	35.100002	-17.5
605687100000	-17.5	35.0	-17.9
605697000000	-17.0	35.3	-18.1
605707100000	-16.6	35.3	-18.2
605717100000	-16.300001	35.2	-18.5
605727100000	-16.0	35.100002	-18.7
605737100000	-15.8	35.100002	-18.800001
605747100000	-16.0	35.100002	-18.7
605757000000	-16.0	35.0	-18.800001
605767100000	-16.4	35.2	-18.800001
605777100000	-16.7	35.100002	-18.800001
605787100000	-17.2	35.0	-19.1
605797000000	-17.5	35.0	-19.0
605807000000	-17.9	34.8	-18.800001
605841100000	-18.4	34.600002	-18.7
605841200000	-18.5	34.5	-18.5
605841300000	-19.1	34.2	-18.4
605857000000	-19.4	34.100002	-17.9
605877100000	-19.9	33.9	-17.300001
605877200000	-20.2	33.9	-16.6
605892000000	-20.5	33.5	-16.0
605908000000	-20.6	33.5	-15.5
606006100000	-21.1	33.3	-14.900001
606006200000	-21.4	33.100002	-14.6
606006300000	-21.5	33.3	-13.7
606006400000	-21.7	33.100002	-13.400001
606006500000	-21.7	33.0	-13.0
606006600000	-21.5	33.0	-12.7
606026000000	-21.800001	32.9	-12.1
606035000000	-22.0	33.2	-11.6
606047000000	-22.0	33.5	-10.900001
606057000000	-21.800001	33.8	-10.400001
606067100000	-21.7	33.8	-10.3
606077100000	-21.800001	34.2	-9.8
606223100000	-21.800001	34.4	-9.7
606223200000	-21.800001	34.7	-9.7
606223300000	-21.5	35.0	-10.0
606223400000	-21.4	34.7	-10.3
606223500000	-21.2	34.7	-10.6
606223600000	-21.4	34.600002	-10.7
606223700000	-21.4	34.2	-10.400001
606223800000	-21.4	34.0	-10.900001
606223900000	-21.4	33.600002	-10.900001
606224000000	-21.5	33.5	-10.7
606242000000	-21.800001	33.2	-10.400001
606253000000	-22.300001	33.2	-9.7
606267000000	-22.6	33.4	-9.1
606277000000	-22.7	33.7	-8.5
606287000000	-22.7	34.4	-8.3
606340100000	-22.7	34.5	-7.6
606340200000	-22.7	35.0	-7.4
606340300000	-22.6	35.100002	-7.3
606340400000	-22.300001	35.600002	-7.3
606356000000	-22.0	35.8	-7.4
606373000000	-21.7	35.600002	-7.9
606440100000	-21.5	35.3	-8.3
606440200000	-21.2	35.0	-8.8
606440300000	-21.2	34.8	-9.5
606440400000	-21.2	34.4	-10.1
606459000000	-21.1	34.2	-10.7
606477000000	-21.2	34.100002	-11.0
606487000000	-21.2	34.100002	-11.6
606497100000	-21.4	34.100002	-12.1
606507100000	-21.5	34.4	-12.5
606625100000	-21.5	34.5	-12.7
606625200000	-21.2	34.5	-13.1
606625300000	-21.2	34.4	-13.6
606625400000	-21.2	34.5	-14.0
606625500000	-20.9	34.2	-14.6
606625600000	-20.6	34.0	-15.2
606625700000	-20.300001	33.8	-15.8
606625800000	-20.0	33.4	-16.4
606637100000	-20.0	33.2	-17.2
606647100000	-20.0	33.2	-17.5
606657100000	-19.7	33.5	-17.6
606667100000	-19.4	33.4	-17.9
606676100000	-19.300001	33.9	-18.2
606698100000	-19.300001	34.3	-18.5
606698200000	-19.0	34.4	-18.7
606828100000	-18.5	34.3	-18.800001
606828200000	-18.5	34.100002	-19.1
606828300000	-18.5	33.8	-19.4
606828400000	-18.4	33.600002	-20.0
606828500000	-18.4	33.600002	-20.0
606828600000	-18.5	32.9	-20.300001
606828700000	-18.800001	32.3	-20.5
606828800000	-19.4	32.0	-20.0
606848100000	-20.0	32.100002	-19.6
606856100000	-20.5	32.600002	-19.1
606867100000	-20.800001	33.0	-18.1
606877100000	-21.5	33.0	-17.300001
606887100000	-22.1	33.2	-16.6
606897100000	-22.6	33.7	-15.5
607056100000	-22.9	34.100002	-14.900001
607056200000	-22.9	34.3	-14.5
607056300000	-22.9	34.3	-13.7
607056400000	-23.0	33.8	-13.3
607056500000	-23.300001	33.5	-13.1
607056600000	-23.300001	33.2	-12.7
607056700000	-23.300001	32.7	-12.1
607056800000	-23.5	32.600002	-11.6
607056900000	-23.6	32.3	-10.900001
607057000000	-23.9	32.2	-10.6
607076100000	-24.4	32.4	-10.1
607087100000	-24.4	32.8	-9.5
607097100000	-24.2	32.8	-9.1
607107100000	-24.2	33.100002	-8.6
607117100000	-24.5	33.5	-8.5
607244100000	-24.7	33.8	-8.2
607244200000	-24.5	33.8	-8.2
607244300000	-24.5	33.7	-8.2
607244400000	-24.4	33.5	-8.2
607244500000	-24.7	33.2	-8.5
607244600000	-25.0	33.0	-8.5
607244700000	-25.1	32.8	-8.6
607244800000	-25.1	32.4	-8.6
607263100000	-25.1	32.0	-8.5
607272100000	-25.4	32.3	-8.2
607287100000	-25.6	32.4	-7.6
607297100000	-25.9	32.4	-7.4
607307100000	-25.9	32.7	-7.0
607317100000	-25.7	33.100002	-6.4
607327100000	-25.9	33.2	-6.1
607339100000	-25.9	33.5	-5.9
607347100000	-25.7	33.7	-5.8
607357100000	-25.7	33.8	-5.6
607507100000	-26.0	33.8	-5.8
607507200000	-25.6	34.100002	-5.8
607507300000	-25.300001	33.7	-6.2000003
607507400000	-25.4	33.4	-6.5
607507500000	-25.300001	33.2	-6.8
607507600000	-25.0	32.7	-7.4
607507700000	-24.800001	32.3	-7.9
607507800000	-24.4	32.0	-8.3
607507900000	-23.800001	31.9	-9.1
607508000000	-23.6	31.4	-9.7
607527100000	-23.800001	31.5	-10.1
607535100000	-23.5	31.800001	-10.900001
607547100000	-23.5	32.100002	-11.3
607557100000	-23.300001	32.4	-11.6
607567100000	-23.2	32.9	-12.2
607577100000	-23.5	33.100002	-12.7
607617100000	-23.6	33.4	-12.8
607617200000	-23.800001	33.5	-13.3
607617300000	-23.800001	33.5	-13.7
607627100000	-23.800001	33.4	-14.0
607637100000	-23.6	33.4	-14.2
607647100000	-23.6	33.600002	-14.3
607657000000	-23.6	33.9	-14.5
607667000000	-23.5	34.100002	-14.6
607678000000	-23.2	33.8	-14.900001
607690700000	-23.0	33.9	-15.2
607715100000	-22.9	34.100002	-15.2
607720000000	-22.6	34.2	-15.7
607730000000	-22.6	34.3	-16.1
607738000000	-22.4	34.2	-16.6
607748100000	-22.0	33.8	-17.0
607760000000	-21.800001	33.8	-17.2
607773000000	-22.0	34.0	-17.6
607783000000	-21.800001	33.8	-17.6
607793100000	-21.800001	33.8	-17.800001
607801100000	-21.7	33.600002	-17.800001
607826100000	-21.5	33.5	-17.800001
