linearaccelerometer_timestamp	linearaccelerometer_x_data	linearaccelerometer_y_data	linearaccelerometer_z_data
330392789398488	-2.1574628	-1.4023509	2.2064962
330392799398488	-2.098623	-0.83356524	2.441856
330392809398488	-2.2064962	-0.60801226	2.432049
330392819398488	-2.4124358	-0.9022118	1.7651969
330392829498488	-2.3928225	-1.7455837	0.9120184
330392839498488	-2.6968286	-3.4323275	-0.0392266
330392849398488	-2.3732092	-5.325011	1.0493115
330392859398488	-1.9122967	-7.3255672	3.1283212
330392871298488	-1.2944778	-7.394214	2.912575
330392885298488	0.2353596	-6.923495	0.78453195
330392895298488	1.2748644	-6.237029	2.2751427
330392905298488	2.6772153	-4.589512	4.3149257
330392916298488	5.0994577	-1.7553903	2.3634026
330392924298488	6.923495	-0.6374322	-1.2454445
330392926298488	8.129713	0.22555295	-3.8344
330392934398488	7.8159	-0.55897903	-5.442691
330392973998488	6.2958694	-3.6480737	-5.2857842
330392974098488	3.1773546	-4.2168593	-3.5107806
330392974198488	1.8044236	-4.560092	-2.0005565
330392989398488	-2.5497289	-3.1283212	-1.3533176
330392999398488	-5.1288776	-4.1874394	-3.5696206
330393021698488	-2.3830159	-1.8240368	-3.3440676
330393021798488	-1.4219642	-1.4513842	-5.6976633
330393029498488	0.38245934	-0.57859236	-5.4328837
330393038398488	1.4906107	-0.4707192	-4.6679654
330393049398488	2.9321883	-0.3334261	-4.628739
330393071698488	4.001113	-0.2353596	-5.442691
330393071798488	4.3345394	-0.40207264	-5.207331
330393079398488	4.5502853	-0.14709975	-4.8542914
330393089398488	4.6679654	0.83356524	-4.7660317
330393099398488	5.187718	0.8041453	-4.197246
330393109398488	4.118793	-0.2549729	-4.7464185
330393119498488	3.80498	-0.1372931	-4.6385455
330393129398488	3.9520798	-0.4314926	-4.677772
330393139398488	4.2168593	0.19613299	-4.501252
330393149398488	5.1779113	1.0002782	-4.7660317
330393159398488	5.1582975	1.0591182	-4.4129925
330393169498488	4.1089864	0.0392266	-4.628739
330393192698488	5.88399	2.0593965	-4.4914455
330393192798488	6.354709	2.3143694	-4.285506
330393209398488	6.5704556	2.7654753	-4.452219
330393219398488	6.2566423	2.8635418	-4.06976
330393229398488	6.354709	3.0596747	-3.4911673
330393239398488	5.76631	2.6183755	-2.8635418
330393249398488	5.5897903	2.3339827	-1.8338435
330393259398488	4.9719715	0.9904716	-1.0689248
330393269398488	3.6088471	-0.0392266	0.00980665
330393279398488	1.7651969	-1.1964113	2.3830159
330393289398488	-0.6766588	-2.2849493	3.7167203
330393299398488	-1.9809432	-4.0795665	5.521144
330393309398488	-3.1283212	-6.099736	5.5015306
330393319398488	-3.3931007	-7.8747396	5.1386843
330393329498488	-2.883155	-8.825985	5.2465577
330393339398488	-2.8635418	-8.267006	4.883712
330393349398488	-3.0694814	-5.8643765	3.7363336
330393361198488	-2.6968286	-4.0991797	3.0204482
330393369398488	1.0395049	0.2745862	2.0593965
330393379398488	3.638267	1.7946169	1.2748644
330393389398488	6.050703	2.1476562	-0.0588399
330393400298488	7.139241	1.8926834	-0.60801226
330393409398488	11.258034	0.2549729	-2.3830159
330393422298488	11.62088	-1.176798	-3.0694814
330393435298488	9.0515375	-5.5015306	-5.67805
330393484098488	7.6295733	-8.776952	-7.894353
330393484198488	6.560649	-11.3561	-9.463417
330393484298488	4.089373	-11.228614	-4.5993185
330393484398488	0.06864655	-5.5309505	-2.8733485
330393484498488	-2.2163029	-1.7553903	-3.412714
330393499398488	-5.325011	1.6180972	-7.9335794
330393509398488	-4.707192	2.991028	-9.914523
330393519398488	-1.9809432	4.511059	-12.199472
330393529398488	1.4709975	5.1681046	-12.375992
330393654098488	4.903325	3.6774936	-8.786758
330393654198488	4.3149257	1.8240368	-6.0114765
330393654298488	2.5791488	0.2353596	-4.197246
330393654398488	1.5200307	-1.0198916	-1.6573238
330393654498488	1.0002782	-2.0692031	0.1569064
330393654598488	0.35303938	-2.6674087	1.7946169
330393654698488	0.70607877	-2.8047018	5.315204
330393654798488	2.775282	-2.1182363	4.118793
330393654898488	3.412714	-1.3533176	0.8139519
330393654998488	3.8540134	-0.06864655	-1.6867437
330393663398488	3.8245933	0.9022118	-3.049868
330393671398488	3.6480737	1.1081514	-2.775282
330393679398488	2.324176	1.1081514	-1.9711366
330393689398488	0.65704554	1.3238977	-1.2748644
330393699398488	-0.4314926	1.2258313	-1.539644
330393709398488	-1.3631244	1.0100849	-1.7750036
330393719398488	-1.6867437	0.9022118	-0.71588546
330393768798488	-1.2552512	0.9022118	0.19613299
330393768898488	-0.40207264	1.2356379	-0.17651969
330393768998488	0.0196133	1.4317709	-0.40207264
330393769098488	0.18632634	1.5788707	-0.44129923
330393777398488	0.30400613	1.8142302	-0.6668522
330393789398488	0.44129923	2.2751427	-0.84337187
330393799398488	0.36284605	2.3339827	-0.34323275
330393809398488	0.19613299	2.5987623	-0.51975244
330393819398488	0.098066494	2.657602	-0.49033248
330393829398488	0.06864655	1.9809432	-0.10787315
330393839398488	0.38245934	1.2748644	0.8139519
330393944798488	0.83356524	0.0	1.0395049
330393944898488	1.372931	-1.0493115	1.0493115
330393944998488	1.8240368	-2.2064962	1.8240368
330393945098488	1.99075	-3.216581	1.5298374
330393945198488	1.7848103	-3.638267	0.57859236
330393945298488	0.2353596	-4.501252	0.02941995
330393945398488	-2.6674087	-5.442691	0.8041453
330393945498488	-4.148213	-4.0501466	2.2751427
330393945598488	-4.393379	-3.5402005	2.9027684
330393950398488	-4.5993185	-3.550007	3.4323275
330393962298488	-4.6875787	-3.726527	3.412714
330393975298488	-4.844485	-4.285506	3.8245933
330393985298488	-4.648352	-4.4129925	6.1781893
330393995298488	-4.030533	-4.981778	7.364794
330394005298488	-2.6477954	-4.756225	6.6489086
330394013298488	-1.4121575	-4.4914455	6.00167
330394082798488	-2.3732092	-4.9425516	4.197246
330394082898488	-3.8834333	-3.471554	-3.1185145
330394082998488	-4.275699	-0.9904716	-6.6783285
330394083098488	-4.4326057	-1.0787314	-4.4326057
