gravity_timestamp	gravity_x_data	gravity_y_data	gravity_z_data
1148512481697	-6.2614794	-6.944509	-2.9397368
1148522460945	-9.689651	0.22528152	1.434916
1148532440193	-9.39656	-2.7898984	0.36838394
1148542449959	-4.508774	-7.9457765	-3.5369947
1148552429206	3.1735506	-8.403524	-3.9188507
1148562438972	3.760929	-8.7761	-2.2519171
1148572448738	4.723278	-8.528964	1.0753638
1148582427986	4.5556264	-8.471184	1.9285895
1148592437751	3.9101686	-8.782087	1.954785
1148602417000	2.9970675	-9.321865	0.5983058
1148612426765	3.0431716	-9.293125	0.7843689
1148622436531	3.054099	-9.273815	0.9523196
1148632446296	3.0409265	-9.258697	1.1255095
1148642425545	3.0150301	-9.24268	1.3114228
1148652404792	2.9794042	-9.225166	1.5019766
1148662445075	2.9327013	-9.207653	1.6899856
1148672424324	2.888244	-9.186846	1.8699116
1148682434089	2.8493247	-9.161998	2.0434008
1148692413337	2.819387	-9.134006	2.2040167
1148702423103	2.7949877	-9.102122	2.3611898
1148712432869	2.771337	-9.067544	2.5168662
1148722412117	2.7485843	-9.03132	2.667902
1148732421882	2.727029	-8.994347	2.8111541
1148742401131	2.7093658	-8.956326	2.9460237
1148752410896	2.6934988	-8.918304	3.073259
1148762390144	2.6764343	-8.880882	3.1942077
1148772399909	2.658322	-8.844658	3.307971
1148782379158	2.638713	-8.81008	3.4142501
1148792388923	2.6123676	-8.77625	3.5197806
1148802398689	2.5750952	-8.738977	3.6380346
1148812377937	2.5237517	-8.693921	3.779191
1148822387703	2.4586372	-8.6418295	3.9384599
1148832366951	2.3836432	-8.587492	4.099974
1148842407234	2.3035598	-8.539592	4.243376
1148852386482	2.220632	-8.5027685	4.3599834
1148862396248	2.1329145	-8.478369	4.450246
1148872375495	2.0356169	-8.462652	4.52509
1148882385261	1.9279907	-8.452323	4.590953
1148892395027	1.8276993	-8.440199	4.654122
1148902404792	1.7485139	-8.425828	4.7099557
1148912384040	1.6988173	-8.413105	4.7508206
1148922363289	1.6699274	-8.402627	4.779561
1148932373054	1.6573535	-8.393196	4.800218
1148942352302	1.6521144	-8.387059	4.8129416
1148952362068	1.6480728	-8.384963	4.817881
1148962341316	1.6281642	-8.389903	4.816085
