accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
1148512481697	-4.844526	1.6866925	1.2338841
1148522460945	-5.9727297	-0.39877075	0.95097244
1148532440193	-3.687432	-3.982618	-1.3370197
1148542449959	-0.83825684	-7.566765	-3.865861
1148552429206	3.7827837	-12.021801	-5.0557365
1148562438972	6.672674	-14.820381	-3.2636633
1148572448738	8.803642	-16.194523	1.0400373
1148582427986	8.31925	-15.015126	2.6512866
1148592437751	4.031267	-10.916349	0.9755214
1148602417000	1.2572355	-8.026459	-0.74036044
1148612426765	-1.07237	-5.104535	-2.1719832
1148622436531	-2.070195	-3.986959	-2.5369244
1148632446296	-2.167792	-3.4087114	-2.0528312
1148642425545	-1.5874488	-3.9625597	-1.6434325
1148652404792	-1.1499088	-5.099745	-1.1279045
1148662445075	-0.12573853	-6.7970653	-1.291215
1148672424324	0.29353958	-8.189021	-1.6986676
1148682434089	0.893492	-9.147628	-2.4634273
1148692413337	1.5230827	-9.327404	-2.7095156
1148702423103	1.8639239	-9.361532	-2.2972727
1148712432869	1.8925145	-8.416997	-1.6310083
1148722412117	1.7627344	-8.102501	-1.1723621
1148732421882	1.5739769	-6.896908	-0.8029303
1148742401131	1.5545174	-6.6434846	-1.2740006
1148752410896	1.7536033	-6.337072	-1.6913328
1148762390144	2.033671	-6.443351	-1.9987935
1148772399909	2.261647	-6.108497	-2.2796094
1148782379158	2.4527993	-6.6156425	-2.2989194
1148792388923	2.4228616	-7.1765265	-2.2826033
1148802398689	2.0130138	-7.9119473	-1.7594413
1148812377937	1.5661931	-8.719967	-0.99992067
1148822387703	0.71985304	-9.297017	0.27138564
1148832366951	0.5346881	-9.693393	1.016087
1148842407234	-0.4779561	-9.574091	0.9449849
1148852386482	-0.87942123	-9.568552	0.04954697
1148862396248	-0.6680608	-9.540261	-1.8088385
1148872375495	0.012573852	-9.633517	-2.2385948
1148882385261	1.6545094	-11.155851	-0.79424834
1148892395027	2.8032207	-11.94007	0.5303471
1148902404792	3.561394	-12.726685	0.63243484
1148912384040	3.9233413	-12.625345	-0.22947282
1148922363289	4.1140447	-12.513079	-0.834814
1148932373054	3.740272	-12.505744	-1.1701168
1148942352302	3.4154475	-12.488231	-1.7338444
1148952362068	2.2094054	-12.117601	-2.4007077
1148962341316	1.4247372	-11.769425	-2.7948382
1148972351082	0.71566176	-11.725267	-2.705474
1148982360847	1.2030482	-12.062965	-1.5015275
1148992370613	2.7306216	-11.986175	-0.33230895
1149002349861	4.142935	-13.515694	0.60983187
1149012329109	4.356391	-14.297967	0.5522017
1149022338874	4.050277	-13.910573	1.2439133
1149032348640	3.1653178	-13.284125	1.1210189
1149042327888	0.7313791	-12.036171	1.3992902
1149052337654	-1.1439213	-11.006612	0.8595126
1149062316902	-1.9787352	-10.55051	2.535128
1149072326668	-1.5679893	-10.136022	4.6939387
1149082305916	-0.7728429	-10.011481	5.0494494
1149092315681	-0.22004242	-10.547666	4.160598
1149102294929	0.68692154	-11.34431	2.8919861
1149112335212	1.4449452	-14.638509	0.27033782
1149122314460	0.99183744	-16.97081	-0.76655596
1149132293708	-0.66536635	-17.594412	1.0777588
1149142303474	-1.8856288	-16.597635	1.4681469
1149152313240	-3.2922537	-14.547798	-0.2508783
1149162323005	-3.9594164	-12.434043	-2.7557693
1149172363289	-3.4052687	-10.427317	-3.9895039
1149182312019	-1.7564474	-9.453142	-2.4682174
1149192291267	-0.42242157	-8.629854	-0.24563919
1149202301032	0.85397416	-7.1856575	0.9792636
1149212280281	1.5557148	-6.009553	0.044607237
1149222290046	2.7449918	-4.61146	-0.1619632
1149232269294	2.2686822	-4.9554453	-0.3607498
1149242279060	1.1523038	-5.678741	-0.79140425
1149252288826	0.41059616	-6.0239234	-0.6499484
1149262268074	-0.41478744	-5.7281384	-0.314496
1149272277839	-0.8228389	-5.2843113	0.26869124
1149282287605	-0.80083466	-4.6726832	0.30641282
1149292266853	-1.1674223	-4.1713758	0.60264677
1149302276619	-1.5262262	-3.8299356	0.5346881
1149312255866	-1.5858023	-2.8961773	-0.2856061
1149322265632	-1.6229252	-3.1883698	-0.89962924
1149332244880	-1.8998493	-3.2578254	-1.7407302
1149342254646	-1.7685722	-3.7899687	-2.0655546
1149352264412	-1.5754738	-4.124074	-2.4460633
1149362243660	-1.4697936	-4.905	-2.9301567
1149372253425	-1.3831238	-5.0614247	-3.1202614
1149382263191	-1.5706837	-5.6299424	-4.0493793
1149392272957	-1.7491127	-6.0409875	-5.1004934
1149402252205	-2.0046313	-6.1825933	-5.804929
1149412231452	-2.4355853	-6.3137207	-5.8351655
1149422241219	-3.2747402	-6.7562003	-5.60225
1149432250984	-3.7693117	-7.299271	-5.389393
1149442230232	-4.2285566	-8.56908	-6.690936
1149452239997	-4.4411144	-9.474847	-8.514295
1149462249763	-3.9736369	-10.626102	-9.224118
1149472229011	-3.0274544	-12.319831	-9.613758
1149482208259	-2.190395	-14.193335	-9.674831
1149492218025	-1.8098863	-15.567777	-9.499097
1149502227791	-2.110611	-14.973213	-9.035062
1149512207039	-3.2210019	-12.075539	-8.613837
1149522216804	-4.014053	-8.884026	-8.50202
1149532196053	-4.947212	-5.262457	-6.3941035
1149542205818	-4.7839017	-3.3019836	-3.8390665
1149552185066	-4.7268705	-3.4973273	-1.9622694
1149562194831	-4.5608654	-7.2025723	-2.4906707
1149572204597	-3.7511992	-10.962005	-3.4525704
1149582214363	-2.733316	-18.0333	-4.937632
1149592193611	-1.0609937	-19.509829	-4.6427455
1149602233894	1.1855347	-19.577938	-0.4754114
1149612243660	1.0701246	-18.003063	2.7770252
1149622222908	-1.7732126	-7.7649527	0.59441394
1149632232673	-3.9709425	-2.5098307	0.4975653
1149642242439	-5.166656	-0.94303894	1.6328045
1149652221687	-5.0629215	-1.044977	0.75847274
1149662231452	-3.5055602	-3.7285964	-1.1976595
1149672210701	0.89244413	-9.002279	-4.9668217
1149682220466	3.78937	-12.019106	-5.441784
1149692199714	7.7178006	-15.254329	-2.2302122
1149702209480	9.580677	-16.650925	0.7952962
1149712188728	7.097491	-13.294753	2.13037
1149722198494	3.9637573	-10.060579	1.0072554
1149732208259	1.5187417	-7.991282	0.23291565
1149742187508	-1.6389418	-5.401667	-0.52091676
1149752227791	-2.8358529	-3.8737943	-0.8589139
1149762207039	-3.026706	-3.680696	-2.3430777
1149772216804	-1.9194585	-4.8415318	-3.3769774
1149782196053	-0.7934999	-6.4065275	-3.8848715
1149792205818	0.5014572	-8.132439	-3.067571
1149802185066	1.5395485	-9.15586	-1.7998571
1149812194831	1.697021	-9.798774	-1.730701
1149822174080	2.0267854	-9.372459	-2.1466858
1149832183845	1.771117	-8.697064	-3.3313224
1149842193611	1.6669335	-8.14127	-3.631149
1149852172859	1.509461	-7.339388	-2.6557772
1149862182625	1.5193405	-6.9455566	-2.24099
1149872192390	1.1412268	-6.630761	-1.9724482
