rotvec_timestamp	rotvec_x_data	rotvec_y_data	rotvec_z_data
80714690746953	0.05422385	-0.19061969	-0.9461235
80714699047734	0.051967252	-0.19402923	-0.9460195
80714707348515	0.04990136	-0.19792488	-0.9459821
80714715649296	0.048640195	-0.20246021	-0.94558644
80714723950078	0.04811718	-0.2077394	-0.94496214
80714732250859	0.048403747	-0.21358617	-0.9442627
80714740551640	0.048837535	-0.2195552	-0.94351757
80714748852421	0.04902669	-0.22536135	-0.9426356
80714757153203	0.048592277	-0.23087272	-0.94182986
80714765453984	0.047359426	-0.23592563	-0.9412993
80714773754765	0.045780096	-0.24002673	-0.94080806
80714782055546	0.043719858	-0.24298123	-0.94077164
80714790356328	0.04211965	-0.2449158	-0.94075567
80714798657109	0.04117385	-0.24625833	-0.94093287
80714806957890	0.04102674	-0.24731815	-0.9409705
80714815258671	0.040744103	-0.2484158	-0.94114566
80714823559453	0.039677244	-0.2497876	-0.94128543
80714831860234	0.03722276	-0.25172776	-0.9414633
80714840161015	0.033446323	-0.25442973	-0.9414044
80714848461796	0.028541625	-0.2579078	-0.941021
80714856762578	0.022821287	-0.26197532	-0.940463
80714865063359	0.016987205	-0.26628295	-0.939845
80714873364140	0.01218952	-0.27049708	-0.9390654
80714881664921	0.008830664	-0.2743954	-0.9382959
80714889965703	0.0066484027	-0.27747232	-0.9377505
80714898266484	0.005491573	-0.27926654	-0.9375595
80714906567265	0.004694832	-0.2795708	-0.93790835
80714914868046	0.004213665	-0.2785753	-0.9385607
80714923168828	0.00392296	-0.27728993	-0.9392989
80714931469609	0.003634243	-0.27595872	-0.94015366
80714939770390	0.003388001	-0.27581245	-0.9406043
80714948071171	0.0028323086	-0.27714533	-0.9406961
80714956371953	0.0022051411	-0.27980134	-0.94031376
80714964672734	0.0010746239	-0.28364632	-0.9396838
80714972973515	-5.84669E-4	-0.2880398	-0.938798
80714981274296	-0.0037639611	-0.29289302	-0.9378695
80714989575078	-0.0076242005	-0.29718956	-0.93701124
80714997875859	-0.011651148	-0.30050793	-0.9363742
80715006176640	-0.015149556	-0.30274644	-0.93591356
80715014477421	-0.018182198	-0.3043019	-0.93567383
80715022778203	-0.02015447	-0.30532923	-0.93554586
80715031078984	-0.02126981	-0.3062956	-0.9354859
80715039379765	-0.02151111	-0.30754805	-0.93525654
80715047680546	-0.021242032	-0.3091242	-0.9349486
80715055981328	-0.020687029	-0.3109154	-0.93457204
80715064282109	-0.02002155	-0.31275088	-0.9341229
80715072582890	-0.019650495	-0.3145153	-0.9337122
80715080883671	-0.019897088	-0.3160493	-0.9334396
80715089184453	-0.020597411	-0.31761575	-0.9331269
80715097485234	-0.021882808	-0.3194014	-0.93277675
80715105786015	-0.02335157	-0.3212929	-0.9323402
80715114086796	-0.02511303	-0.32314116	-0.9319459
80715122387578	-0.026933981	-0.32461601	-0.93164957
80715130688359	-0.028854448	-0.32548976	-0.9316143
80715138989140	-0.030578814	-0.32593063	-0.93169105
80715147289921	-0.032024078	-0.32614195	-0.93185866
80715155590703	-0.032975495	-0.32638666	-0.9319516
80715163891484	-0.033455174	-0.32666552	-0.9320225
80715172192265	-0.033450276	-0.32692665	-0.9320559
80715180493046	-0.03325259	-0.32699275	-0.9321902
80715188793828	-0.032706883	-0.32710138	-0.93223
80715197094609	-0.03215398	-0.3273581	-0.9322514
80715205395390	-0.031395636	-0.32779154	-0.9321293
80715213696171	-0.03081415	-0.32854754	-0.93191993
80715221996953	-0.030568942	-0.32954618	-0.9315881
80715230297734	-0.030620439	-0.33018404	-0.93140095
80715238598515	-0.030945824	-0.33030295	-0.93136907
80715246899296	-0.03168195	-0.329862	-0.9315868
80715255200078	-0.032405384	-0.32907575	-0.9319033
80715263500859	-0.03312462	-0.3285751	-0.9321638
80715271801640	-0.033476345	-0.32855687	-0.932221
80715280102421	-0.033683077	-0.3293086	-0.93201584
80715288403203	-0.033775788	-0.3304322	-0.93171483
80715296703984	-0.033753257	-0.3316531	-0.931394
80715305004765	-0.033579983	-0.33282533	-0.93104887
80715313305546	-0.0335757	-0.3338393	-0.93080133
80715321606328	-0.03345122	-0.3349196	-0.9305019
80715329907109	-0.03359179	-0.33615655	-0.9301622
80715338207890	-0.033732936	-0.3367843	-0.9300674
80715346508671	-0.03406625	-0.3365475	-0.9302339
80715354809453	-0.034805737	-0.33545196	-0.93073857
80715363110234	-0.035435885	-0.3339416	-0.9313982
80715371411015	-0.03552714	-0.332631	-0.9319265
80715379711796	-0.035516456	-0.33163387	-0.93235725
80715388012578	-0.035304956	-0.3310909	-0.93257385
80715396313359	-0.03495934	-0.33088264	-0.93267626
80715404614140	-0.034450326	-0.3308491	-0.9326993
80715412914921	-0.033926055	-0.3309468	-0.93270385
80715421215703	-0.033199016	-0.3312288	-0.9326061
80715429516484	-0.03247314	-0.33178085	-0.93244696
80715437817265	-0.031629484	-0.33241096	-0.93223125
80715446118046	-0.030959575	-0.3331275	-0.9320216
80715454418828	-0.03043559	-0.3338061	-0.9318001
80715462719609	-0.030149775	-0.33427405	-0.9316565
80715471020390	-0.03005575	-0.33441117	-0.9316579
80715479321171	-0.029877229	-0.3342445	-0.93175083
80715487621953	-0.029599981	-0.3338701	-0.931953
80715495922734	-0.02906084	-0.33338198	-0.9321843
80715504223515	-0.028345523	-0.33280757	-0.9324768
80715512524296	-0.027361069	-0.33208013	-0.9328018
80715520825078	-0.026324647	-0.33103976	-0.9332763
80715529125859	-0.025083803	-0.32965842	-0.93382657
80715537426640	-0.023774574	-0.32797647	-0.93449515
80715545727421	-0.022251187	-0.32621887	-0.93515325
80715554028203	-0.02054762	-0.3247486	-0.9357062
80715562328984	-0.018529588	-0.32387868	-0.9359762
80715570629765	-0.016495032	-0.32365572	-0.93599945
80715578930546	-0.01458969	-0.3239205	-0.9357965
80715587231328	-0.013183819	-0.32408887	-0.935581
80715595532109	-0.012600897	-0.32367173	-0.9355528
80715603832890	-0.012749069	-0.322319	-0.93577003
80715612133671	-0.013612086	-0.3198257	-0.9362763
80715620434453	-0.015098317	-0.31629595	-0.93705153
