gyroscope_timestamp	gyroscope_x_data	gyroscope_y_data	gyroscope_z_data
933148086638999	-0.061086576	2.1118503	1.546363
933148096638999	-0.0052359924	2.7000268	1.8308519
933148106638999	0.16755176	3.1852286	2.0350556
933148116538999	0.39095408	3.4679723	2.1886446
933148126538999	0.5113819	3.5569842	2.3055818
933148136538999	0.44680467	3.593636	2.300346
933148146638999	0.2548183	3.731517	2.1938808
933148155638999	0.19547704	3.7367532	2.2514768
933148166538999	-0.008726654	4.375544	2.0664716
933148176638999	-0.20594902	5.045751	1.8552866
933148186638999	-0.30368754	5.457649	1.6912255
933148196638999	-0.15009844	4.105018	1.3421594
933148206538999	-0.38222742	2.6895547	-0.24783696
933148216538999	-0.35081148	2.7157347	-0.21293035
933148226538999	0.02443463	2.464407	-0.21991168
933148236638999	0.5916671	2.537711	-0.33859417
933148246538999	1.1222477	2.3282712	-0.45727664
933148256638999	1.6301389	2.1188316	-0.3071782
933148266638999	2.2287874	1.6545736	-0.20594902
933148276538999	2.7942746	0.96167725	-0.17627841
933148286638999	2.7104986	-1.6057043	-0.02094397
933148296638999	3.5465121	-2.9914968	-0.3351035
933148306638999	3.2899485	-2.1537383	-0.4310967
933148316638999	2.8780503	-1.6667908	-0.33684883
933148326638999	2.2602034	-0.9651679	0.054105252
933148335638999	1.6144309	-1.5498537	0.04712393
933148346638999	0.099483855	-1.7174054	0.6213378
933148356638999	-1.2950354	-1.7732561	1.1588997
933148366538999	-2.3020914	-1.1938063	1.3526313
933148376638999	-3.028149	-0.8220508	1.1205024
933148386538999	-3.440047	-0.5881765	1.1658809
933148396538999	-3.6529772	-0.7888895	0.9477146
933148406538999	-3.672176	-0.8883734	0.23561965
933148416638999	-3.3946683	-0.83077747	-0.75572824
933148426638999	-2.8955038	-0.918044	-1.6685362
933148438538999	-2.5429468	-0.89011866	-2.0821795
933148453538999	-1.9408078	-0.9267706	-2.5185122
933148463538999	-1.6022136	-0.68766034	-2.7663493
933148473538999	-1.4695685	-0.38222742	-2.9827702
933148483538999	-1.5044751	0.07155856	-3.1538126
933148492538999	-1.6301389	0.63704574	-3.2114086
933148502538999	-1.7226415	1.408482	-3.2253711
933148512538999	-1.7697654	1.8186346	-3.2969298
933148522538999	-1.7208961	2.1921353	-3.2951844
933148532538999	-1.7575481	2.3439791	-3.2864578
933148541538999	-1.9268452	2.427755	-3.2253711
933148549538999	-2.131049	2.32129	-3.0962167
933148551538999	-2.2776566	2.422519	-2.923429
933148559638999	-2.29511	2.7628586	-2.7314427
933148576538999	-2.0036397	2.939137	-2.4242644
933148586638999	-1.7366041	2.996733	-2.0786889
933148596538999	-1.5707977	3.0525835	-1.6598096
933148606638999	-1.6179216	3.2114086	-1.2322035
933148616638999	-1.841324	3.4348109	-0.907572
933148626638999	-2.1746821	3.5273135	-0.64053637
933148635638999	-2.4678977	3.419103	-0.31590486
933148644538999	-2.5429468	3.2515512	-0.043633267
933148656538999	-2.4521897	2.8832865	0.23736498
933148666538999	-2.3509605	2.6982813	0.41538873
933148676538999	-2.1816635	2.7942746	0.5044006
933148686538999	-1.9792051	2.8483799	0.49567392
933148696538999	-1.7924547	2.7995105	0.4363327
933148706538999	-1.7505667	2.897249	0.35953814
933148716538999	-1.8709946	3.0648007	0.3124142
933148726538999	-2.047273	3.0438569	0.2391103
933148736538999	-2.3719044	2.579599	0.2775076
933148746638999	-2.6371949	1.9460437	0.45204067
933148756638999	-2.7663493	1.4189539	0.67369765
933148766638999	-2.7576225	1.1100304	0.7086043
933148776638999	-2.6494122	1.0890864	0.5637418
933148786638999	-2.5028043	1.3473953	0.5113819
933148796538999	-2.2759113	1.6790081	0.60562974
933148806538999	-2.1275582	1.9390625	0.71209496
933148816538999	-2.1275582	1.9949131	0.7714362
933148826538999	-2.258458	1.7959453	0.8220508
933148836538999	-2.3788857	1.2060236	0.9093173
933148846638999	-2.4975684	0.5916671	0.97913057
933148856538999	-2.6022882	0.17627841	1.0384718
933148866538999	-2.5202577	0.017453307	1.0419625
933148876538999	-2.089161	-0.057595916	0.9704039
933148886538999	-1.34565	-0.17278774	0.8621934
933148896538999	-0.24958229	-0.32114086	0.659735
933148906538999	0.5061459	0.12915447	0.45204067
933148916638999	0.39269942	1.0122918	0.20769437
933148926538999	0.0680679	1.82038	-0.11693716
933148936538999	-0.19024105	2.2444954	-0.43807802
933148950538999	-0.42237005	2.0402915	-0.5201086
933148963538999	-0.70511365	1.4660778	-0.37873676
933148972538999	-1.0576705	0.7365296	-0.13962646
933148983538999	-1.3578674	0.02443463	0.12217315
933148993538999	-1.577779	-0.5515245	0.42935136
933149003538999	-1.6336296	-0.96865857	0.6248284
933149013538999	-1.5411271	-1.1571543	0.71733093
933149023538999	-1.4119725	-1.0698878	0.65624434
933149033538999	-1.2252222	-0.76270956	0.51312727
933149043538999	-1.1588997	-0.20769437	0.39793542
933149053538999	-1.3683393	0.5916671	0.3071782
933149063538999	-1.7400948	1.535891	0.13788113
933149073538999	-1.9163731	2.3352525	-0.09250253
933149083538999	-1.8552866	2.7558773	-0.22340234
933149093538999	-1.6458468	2.628468	-0.29321557
933149103538999	-1.4556059	1.9652424	-0.459022
933149113538999	-1.3823019	1.1885703	-0.70685893
933149115538999	-1.5097111	0.67369765	-0.9459693
933149123438999	-1.7540574	0.22165701	-1.0122918
933149131538999	-2.000149	-0.32812217	-0.9704039
933149146538999	-2.1275582	-1.2252222	-1.0751238
933149156538999	-2.1677008	-1.5271645	-1.2566382
933149166538999	-2.3160539	-1.603959	-1.5097111
933149176538999	-2.4364817	-1.5603257	-1.7819827
933149186538999	-2.4940777	-1.4015006	-1.8552866
933149196638999	-2.5534189	-1.2793274	-1.7784921
933149205538999	-2.5307295	-1.1850796	-1.8116534
933149213638999	-2.501059	-1.1170117	-1.8168893
933149226538999	-2.4137924	-1.2217315	-1.7174054
933149236538999	-2.32129	-1.392774	-1.603959
933149246538999	-2.26893	-1.4346619	-1.4957484
933149256538999	-2.1432662	-1.4276806	-1.3020167
933149266538999	-1.7767467	-1.298526	-1.0681424
933149276538999	-1.3596127	-0.9808759	-0.9372426
933149286538999	-1.0506891	-0.7138403	-0.8237961
933149296538999	-0.8883734	-0.48694727	-0.7696909
933149306538999	-0.77492684	-0.33684883	-0.76445484
933149316538999	-0.68766034	-0.22514766	-0.75572824
933149326638999	-0.5846858	-0.07330389	-0.7086043
933149336538999	-0.459022	0.1361358	-0.675443
933149346638999	-0.31939554	0.40142608	-0.62657374
933149356538999	-0.12391848	0.5951578	-0.53581655
933149366638999	0.015707977	0.7155856	-0.43807802
933149376538999	0.106465176	0.881392	-0.35604748
933149386538999	0.16057043	1.1257384	-0.3228862
933149396538999	0.21118502	1.2793274	-0.31939554
933149406538999	-0.5113819	1.5481083	-0.0453786
933149416538999	-0.51836324	1.0646517	0.11519183
933149426538999	-0.15009844	0.89360934	0.23736498
933149436638999	0.75572824	1.0454531	0.38397276
933149446438999	1.9792051	1.171117	0.34033948
933149465538999	1.4556059	1.3037621	0.18325973
933149465638999	1.0768691	1.2688555	0.27052626
933149477438999	1.097813	1.0646517	0.66671634
933149486638999	1.0873411	1.1170117	0.78190815
933149496638999	1.1990422	1.34565	0.5742138
933149506638999	1.350886	1.6633002	0.39793542
933149516638999	1.4416432	1.8116534	0.3246315
933149548838999	1.408482	1.6406109	0.33859417
933149548938999	1.1938063	1.2182409	0.3857181
933149549038999	0.8848827	0.6632257	0.39968073
933149560538999	0.7592189	0.44505933	0.3804821
933149573538999	0.6283191	0.33684883	0.34732082
933149583538999	0.7504922	0.1308998	0.19547704
933149592538999	1.1082851	-0.13264513	0.13264513
