magnetometer_timestamp	magnetometer_x_data	magnetometer_y_data	magnetometer_z_data
933148086538999	7.7000003	-33.7	-17.9
933148096538999	7.3	-32.2	-20.0
933148106538999	7.6	-31.0	-21.2
933148116438999	7.4	-29.4	-22.7
933148126438999	8.0	-28.1	-24.5
933148136438999	7.9	-26.7	-25.9
933148146538999	8.0	-26.1	-27.1
933148155538999	8.3	-25.0	-28.4
933148166438999	8.6	-25.4	-28.7
933148176538999	9.1	-26.300001	-28.7
933148186538999	9.400001	-27.800001	-29.2
933148196538999	9.8	-29.300001	-29.300001
933148206438999	10.7	-30.1	-29.2
933148216438999	11.6	-31.0	-29.0
933148226438999	12.7	-31.1	-28.9
933148236538999	13.400001	-31.0	-28.4
933148246438999	14.0	-31.4	-27.800001
933148256538999	14.900001	-31.9	-27.2
933148266538999	16.0	-31.800001	-26.6
933148276438999	16.9	-31.800001	-26.0
933148286538999	17.5	-32.0	-25.6
933148296538999	17.9	-32.2	-25.0
933148306538999	18.4	-32.7	-24.4
933148316538999	18.7	-33.4	-23.800001
933148326538999	18.800001	-34.0	-23.300001
933148335538999	18.7	-34.3	-22.9
933148346538999	18.4	-34.3	-22.300001
933148356538999	17.9	-34.5	-21.800001
933148366438999	17.5	-35.2	-21.5
933148376538999	17.0	-35.3	-21.2
933148386438999	16.7	-35.2	-21.2
933148396438999	16.300001	-35.2	-21.7
933148406438999	16.0	-35.0	-22.0
933148416538999	15.400001	-34.9	-22.7
933148426538999	15.1	-34.8	-23.800001
933148438438999	14.6	-34.600002	-24.800001
933148453438999	14.3	-33.600002	-26.0
933148463438999	14.2	-32.9	-27.4
933148473438999	14.0	-32.2	-28.300001
933148483438999	14.2	-31.300001	-29.2
933148492438999	14.3	-30.6	-30.2
933148502438999	14.900001	-29.9	-30.5
933148512438999	15.400001	-29.0	-31.0
933148522438999	16.4	-28.0	-31.4
933148532438999	17.5	-27.1	-31.7
933148541438999	18.4	-26.2	-31.7
933148549438999	19.6	-25.1	-32.2
933148559538999	20.800001	-23.800001	-32.0
933148576438999	22.300001	-21.9	-31.7
933148586538999	23.300001	-20.300001	-31.6
933148596438999	24.7	-18.800001	-31.6
933148606538999	25.7	-17.1	-31.1
933148616538999	27.2	-15.5	-30.5
933148626538999	28.7	-13.8	-29.9
933148635538999	29.9	-12.1	-29.2
933148644438999	31.1	-10.900001	-28.7
933148656438999	32.0	-10.1	-28.0
933148666438999	33.4	-9.3	-27.2
933148676438999	34.4	-8.6	-26.300001
933148686438999	35.5	-8.2	-25.6
933148696438999	36.100002	-7.9	-24.800001
933148706438999	37.0	-7.8	-23.9
933148716438999	37.7	-7.8	-23.0
933148726438999	38.3	-7.8	-21.800001
933148736438999	38.9	-7.9	-20.9
933148746538999	39.5	-7.7000003	-20.0
933148756538999	39.8	-7.6	-19.4
933148766538999	40.3	-7.6	-18.7
933148776538999	40.600002	-7.6	-17.9
933148786538999	40.9	-7.3	-17.300001
933148796438999	41.2	-7.0	-16.6
933148806438999	41.5	-6.9	-16.1
933148816438999	41.600002	-6.7000003	-15.5
933148826438999	41.8	-6.7000003	-14.900001
933148836438999	41.9	-6.8	-14.3
933148846538999	42.100002	-6.7000003	-13.7
933148856438999	42.4	-6.7000003	-12.8
933148866438999	42.100002	-7.0	-12.1
