gravity_timestamp	gravity_x_data	gravity_y_data	gravity_z_data
9657292971638	-9.709409	0.33664992	1.3608202
9657302920368	-9.442215	1.783092	1.9748433
9657312930134	-8.752599	3.514392	2.6973908
9657322939899	-7.5499997	3.2650104	5.3408937
9657332919147	-8.33347	3.7773948	2.9430299
9657342898395	-8.810379	2.772385	3.305576
9657352908161	-8.473879	3.8703516	3.0735586
9657362887409	-8.585846	3.6693196	3.0091925
9657372927692	-8.953182	2.2757177	3.3013847
9657382906940	-8.933124	2.595303	3.1145732
9657392886189	-8.815168	2.6255403	3.4112563
9657402865437	-8.791668	2.7110124	3.4049692
9657412905720	-8.763376	2.8012748	3.4049692
9657422884968	-8.731044	2.9029133	3.4028738
9657432894733	-8.697663	3.0168264	3.3889527
9657442904499	-8.663384	3.144511	3.3606615
9657452883747	-8.630753	3.2817755	3.3130605
9657462893513	-8.591534	3.4322126	3.2620165
9657472872761	-8.537497	3.6077976	3.2144156
9657482852009	-8.459358	3.8275406	3.1663656
9657492892292	-8.366102	4.072581	3.1078372
9657502871540	-8.264763	4.314328	3.0524523
9657512881306	-8.158784	4.54425	3.0035043
9657522860554	-8.044721	4.7723756	2.956951
9657532870319	-7.921228	4.9916697	2.9282107
9657542849567	-7.7947407	5.2028804	2.8997698
9657552859333	-7.6794806	5.402715	2.8413913
9657562869099	-7.579039	5.606741	2.712659
9657572848347	-7.489226	5.820496	2.503993
9657582858112	-7.4024067	6.0372453	2.2345533
9657592867878	-7.3172336	6.2381277	1.9444565
9657602877644	-7.2402935	6.419251	1.6151413
9657612887409	-7.162156	6.584208	1.2603791
9657622866657	-7.0847673	6.727909	0.8813672
9657632876423	-7.010671	6.844966	0.48259643
9657642855671	-6.9374733	6.9353776	0.09295669
9657652834919	-6.849756	7.0172577	-0.27512786
9657662844685	-6.73225	7.1094656	-0.6065387
9657672854450	-6.590495	7.210655	-0.89873105
9657682833698	-6.436166	7.3133416	-1.1523038
9657692843464	-6.278693	7.4106393	-1.3765374
9657702822712	-6.1276574	7.494914	-1.5853533
9657712832478	-5.9859023	7.5636215	-1.7875828
9657722842243	-5.851332	7.619605	-1.9851718
9657732821491	-5.723498	7.666308	-2.1694386
9657742831257	-5.6143746	7.6940002	-2.349065
9657752841022	-5.5366864	7.6910067	-2.5360262
9657762820271	-5.4874387	7.6688523	-2.7041268
9657772830036	-5.447771	7.639364	-2.8635452
9657782809284	-5.417235	7.596403	-3.030598
9657792819050	-5.41005	7.536378	-3.1889684
9657802798298	-5.4271145	7.471413	-3.310815
