rotvec_timestamp	rotvec_x_data	rotvec_y_data	rotvec_z_data
447805579480673	0.14481764	0.749022	0.58836156
447805893028374	0.68705076	0.2902302	0.11178488
447805913042271	0.68769526	0.27469176	0.102484025
447805948068445	0.68713784	0.24784288	0.085040234
447805993104153	0.685699	0.23072433	0.07040761
447806053140094	0.6822423	0.21340623	0.070969306
447806063143256	0.68113	0.20776772	0.07430632
447806093153168	0.68016696	0.20202059	0.076880135
447806103156974	0.6794892	0.1982179	0.07817314
447806113161054	0.6794892	0.1982179	0.07817314
447806118163203	0.6792755	0.19632623	0.07836712
447806123165448	0.6792755	0.19632623	0.07836712
447806133170118	0.6792755	0.19632623	0.07836712
447806138172566	0.6795494	0.19577771	0.07726189
447806143175070	0.6795494	0.19577771	0.07726189
447806158183213	0.67965835	0.19582734	0.07572224
447806168189037	0.67965835	0.19582734	0.07572224
447806173192025	0.67965835	0.19582734	0.07572224
447806183198106	0.6801625	0.1945852	0.074164756
447806188201183	0.6801625	0.1945852	0.074164756
447806193204301	0.6801625	0.1945852	0.074164756
447806198207478	0.68045914	0.18892068	0.07254814
447806203210722	0.68045914	0.18892068	0.07254814
447806208214000	0.68045914	0.18892068	0.07254814
447806213217345	0.68045914	0.18892068	0.07254814
447806223224145	0.6819762	0.18108803	0.070622616
447806228227624	0.6819762	0.18108803	0.070622616
447806233231158	0.6819762	0.18108803	0.070622616
447806238234733	0.68405	0.17272606	0.0680586
447806243238369	0.68405	0.17272606	0.0680586
447806248242051	0.68405	0.17272606	0.0680586
447806253245771	0.68405	0.17272606	0.0680586
447806258249533	0.6865615	0.16525486	0.06542031
447806263253348	0.6865615	0.16525486	0.06542031
447806268257202	0.6865615	0.16525486	0.06542031
447806273261121	0.6865615	0.16525486	0.06542031
447806278265061	0.68934023	0.15913501	0.0626008
447806283269081	0.68934023	0.15913501	0.0626008
447806288273164	0.68934023	0.15913501	0.0626008
447806293277289	0.68934023	0.15913501	0.0626008
447806298281452	0.6914153	0.15607339	0.058755677
447806303285653	0.6914153	0.15607339	0.058755677
447806308289890	0.6914153	0.15607339	0.058755677
447806313294176	0.6914153	0.15607339	0.058755677
447806318298492	0.69363475	0.15711215	0.053388048
447806323302854	0.69363475	0.15711215	0.053388048
447806328307260	0.69363475	0.15711215	0.053388048
447806333311704	0.69363475	0.15711215	0.053388048
447806338316170	0.69618255	0.16140208	0.048060577
447806343320669	0.69618255	0.16140208	0.048060577
447806348325200	0.69618255	0.16140208	0.048060577
447806353329780	0.69618255	0.16140208	0.048060577
447806358334394	0.7023897	0.16865095	0.04452465
447806363339046	0.7023897	0.16865095	0.04452465
447806368343718	0.7023897	0.16865095	0.04452465
447806373348410	0.7023897	0.16865095	0.04452465
447806378353167	0.7122039	0.17770714	0.041073028
447806383357970	0.7122039	0.17770714	0.041073028
447806388362789	0.7122039	0.17770714	0.041073028
447806393367639	0.7122039	0.17770714	0.041073028
447806398372513	0.72442573	0.18524578	0.03209577
447806403377434	0.72442573	0.18524578	0.03209577
447806408382339	0.72442573	0.18524578	0.03209577
447806413387293	0.72442573	0.18524578	0.03209577
447806418392231	0.73606706	0.18694726	0.017049493
447806423397155	0.73606706	0.18694726	0.017049493
447806428402106	0.73606706	0.18694726	0.017049493
447806433407086	0.73606706	0.18694726	0.017049493
447806438412092	0.74608165	0.18375587	-4.741857E-4
447806443417123	0.74608165	0.18375587	-4.741857E-4
447806468443063	0.7529952	0.1815803	-0.018592792
447806473448269	0.7529952	0.1815803	-0.018592792
447806478453498	0.759156	0.18303642	-0.03189786
447806483458751	0.759156	0.18303642	-0.03189786
447806488464027	0.759156	0.18303642	-0.03189786
447806493469324	0.759156	0.18303642	-0.03189786
447806503479970	0.7663698	0.18822157	-0.038148772
447806508485321	0.7663698	0.18822157	-0.038148772
447806513490683	0.7663698	0.18822157	-0.038148772
447806518496065	0.77487576	0.19543499	-0.038086224
447806523501466	0.77487576	0.19543499	-0.038086224
447806528506882	0.77487576	0.19543499	-0.038086224
447806533512317	0.77487576	0.19543499	-0.038086224
447806538517778	0.78303623	0.20400414	-0.033210587
447806543523261	0.78303623	0.20400414	-0.033210587
447806548528755	0.78303623	0.20400414	-0.033210587
447806553534267	0.78303623	0.20400414	-0.033210587
447806558539797	0.78915113	0.21282476	-0.02646439
447806563545345	0.78915113	0.21282476	-0.02646439
447806568550910	0.78915113	0.21282476	-0.02646439
447806573556486	0.78915113	0.21282476	-0.02646439
447806578562075	0.79274994	0.22168797	-0.020041501
447806583567678	0.79274994	0.22168797	-0.020041501
447806588573298	0.79274994	0.22168797	-0.020041501
447806593578935	0.79274994	0.22168797	-0.020041501
447806598584587	0.7946071	0.23026422	-0.015469215
447806603590255	0.7946071	0.23026422	-0.015469215
447806608595939	0.7946071	0.23026422	-0.015469215
447806613601640	0.7946071	0.23026422	-0.015469215
447806618607358	0.7953788	0.23744729	-0.012738871
447806623613087	0.7953788	0.23744729	-0.012738871
447806628618834	0.7953788	0.23744729	-0.012738871
447806633624611	0.7953788	0.23744729	-0.012738871
447806638630403	0.7948816	0.24272758	-0.012024065
447806678682706	0.79027164	0.24630743	-0.010859474
447806683689713	0.79027164	0.24630743	-0.010859474
447806688696145	0.79027164	0.24630743	-0.010859474
447806693702291	0.79027164	0.24630743	-0.010859474
447806698708300	0.7866759	0.24201173	-0.008340946
447806703714235	0.7866759	0.24201173	-0.008340946
447806708720138	0.7866759	0.24201173	-0.008340946
447806713726043	0.7866759	0.24201173	-0.008340946
447806718731954	0.7836364	0.2350432	-0.004373183
447806723737874	0.7836364	0.2350432	-0.004373183
447806728743798	0.7836364	0.2350432	-0.004373183
447806733749728	0.7836364	0.2350432	-0.004373183
447806738755670	0.7817007	0.22876918	-7.1425183E-4
447806743761622	0.7817007	0.22876918	-7.1425183E-4
447806748767588	0.7817007	0.22876918	-7.1425183E-4
447806753773567	0.7817007	0.22876918	-7.1425183E-4
447806758779559	0.78194314	0.2284818	0.0024664525
447806763785567	0.78194314	0.2284818	0.0024664525
447806768791582	0.78194314	0.2284818	0.0024664525
447806773797607	0.78194314	0.2284818	0.0024664525
447806778803638	0.78492385	0.23253343	8.2695956E-4
447806783809678	0.78492385	0.23253343	8.2695956E-4
447806788815738	0.78492385	0.23253343	8.2695956E-4
447806793821806	0.78492385	0.23253343	8.2695956E-4
447806798827879	0.7905909	0.23953956	-0.008276221
447806803833957	0.7905909	0.23953956	-0.008276221
447806808840045	0.7905909	0.23953956	-0.008276221
447806813846142	0.7905909	0.23953956	-0.008276221
447806818852246	0.7966365	0.24567223	-0.015451419
447806823858360	0.7966365	0.24567223	-0.015451419
447806828864482	0.7966365	0.24567223	-0.015451419
447806833870613	0.7966365	0.24567223	-0.015451419
447806838876776	0.7986474	0.24793082	-0.009368512
447806843882944	0.7986474	0.24793082	-0.009368512
447806848889103	0.7986474	0.24793082	-0.009368512
447806853895262	0.7986474	0.24793082	-0.009368512
447806858901426	0.7989968	0.2467793	0.004016968
447806863907608	0.7989968	0.2467793	0.004016968
447806868913818	0.7989968	0.2467793	0.004016968
447806873920029	0.7989968	0.2467793	0.004016968
447806878926261	0.7987023	0.24554735	0.012752476
447806883932492	0.7987023	0.24554735	0.012752476
447806888938745	0.7987023	0.24554735	0.012752476
447806893944991	0.7987023	0.24554735	0.012752476
447806898951257	0.7965502	0.24578431	0.013145748
447806903957521	0.7965502	0.24578431	0.013145748
447806908963803	0.7965502	0.24578431	0.013145748
