magnetometer_timestamp	magnetometer_x_data	magnetometer_y_data	magnetometer_z_data
1451463378736189340	-0.35705566	-20.455933	36.930847
1451463378751814340	-0.52490234	-21.636963	37.423706
1451463378767439340	-1.197815	-21.974182	35.125732
1451463378783064340	-2.206421	-25.012207	35.453796
1451463378806501840	-1.7028809	-23.155212	31.681824
1451463378822126840	-3.3843994	-26.193237	30.368042
1451463378837751840	-6.074524	-24.842834	31.352234
1451463378853376840	-6.915283	-26.69983	29.548645
1451463378869001840	-8.091736	-27.54364	28.399658
1451463378884626840	-9.437561	-25.856018	28.399658
1451463378908064340	-8.932495	-27.711487	26.922607
1451463378923689340	-9.942627	-27.037048	27.250671
1451463378939314340	-9.773254	-28.555298	25.447083
1451463378954939340	-11.456299	-27.88086	25.119019
1451463378970564340	-13.473511	-27.88086	25.119019
1451463378986189340	-14.987183	-25.686646	23.641968
1451463379001814340	-17.677307	-26.36261	22.329712
1451463379025251840	-19.696045	-25.686646	21.673584
1451463379056501840	-19.528198	-23.492432	20.524597
1451463379072126840	-22.723389	-24.674988	18.719482
1451463379087751840	-24.067688	-23.999023	20.689392
1451463379103376840	-22.38617	-23.324585	18.719482
1451463379119001840	-22.891235	-24.168396	20.852661
1451463379134626840	-22.891235	-23.831177	20.524597
1451463379158064340	-23.564148	-24.168396	19.86847
1451463379173689340	-22.554016	-23.492432	18.884277
1451463379189314340	-23.059082	-23.661804	18.063354
1451463379204939340	-23.731995	-24.336243	18.063354
1451463379220564340	-24.908447	-24.505615	17.243958
1451463379236189340	-25.076294	-22.987366	17.407227
1451463379259626840	-26.42212	-22.650146	18.063354
1451463379275251840	-26.254272	-22.480774	17.243958
1451463379290876840	-25.413513	-25.012207	18.063354
1451463379306501840	-24.067688	-23.661804	18.719482
1451463379322126840	-24.7406	-23.999023	18.719482
1451463379337751840	-23.564148	-23.831177	17.572021
1451463379361189340	-22.38617	-25.686646	19.047546
1451463379376814340	-20.536804	-24.842834	23.478699
1451463379392439340	-21.040344	-25.349426	25.282288
1451463379408064340	-17.845154	-27.204895	26.10321
1451463379423689340	-16.500854	-25.856018	28.071594
1451463379439314340	-15.155029	-25.856018	28.399658
1451463379454939340	-16.668701	-26.023865	28.564453
1451463379478376840	-14.651489	-25.349426	32.173157
1451463379494001840	-12.800598	-25.180054	32.666016
1451463379509626840	-12.297058	-25.686646	34.79767
1451463379525251840	-12.464905	-24.842834	35.290527
1451463379540876840	-11.11908	-23.831177	36.27472
1451463379556501840	-7.7560425	-25.180054	37.91504
1451463379572126840	-9.101868	-23.831177	37.25891
