linearaccelerometer_timestamp	linearaccelerometer_x_data	linearaccelerometer_y_data	linearaccelerometer_z_data
105971036239	0.08762884	-0.029458046	0.5209589
105979337021	0.12973827	-0.021191835	0.49320126
105987637802	0.15524763	-0.013227701	0.46033
105995938583	0.15580243	-0.015734196	0.45339394
106004239364	0.14496875	-0.024694681	0.4293766
106012540146	0.11926746	-0.07014322	0.46581364
106020840927	0.062331438	-0.01706791	0.4825859
106029141708	0.0010351539	0.012956858	0.43876266
106037442489	-0.0016786456	0.009328604	0.43349266
106045743271	-0.036300957	0.0041468143	0.41774273
106054044052	-0.024515092	-0.023292065	0.48040676
106062344833	0.0037914515	-0.05037117	0.64791965
106070645614	-0.00689888	-0.047372103	0.67445755
106078946396	-0.009187996	-0.04768133	0.66538525
106087247177	-0.05152148	-0.06112361	0.59482765
106095547958	-0.11831355	-0.08111	0.5059042
106103848739	-0.1920681	-0.1021831	0.45067406
106112149521	-0.25517166	-0.1343956	0.4028988
106120450302	-0.20895553	-0.15368176	0.4584732
106128751083	-0.15001017	-0.15470624	0.5125551
106137051864	-0.06909639	-0.14910507	0.61825943
106145352646	-0.0045392513	-0.14429545	0.7270088
106153653427	-0.0137915015	-0.154392	0.76469326
106161954208	-0.14933771	-0.19779229	0.6637144
106170254989	-0.38355172	-0.14012647	0.3297739
106178555771	-0.38559985	-0.14702272	0.32902908
106186856552	-0.39458686	-0.12934065	0.26299095
106195157333	-0.27346945	-0.12684274	0.34033775
106203458114	-0.064560115	-0.1190815	0.51638126
106211758896	0.2085771	-0.07289195	0.5016575
106220059677	0.18779504	-0.08066034	0.49955082
106228360458	0.18730575	-0.07776666	0.44221878
106236661239	0.13092548	-0.04259181	0.3357439
106244962021	0.051847935	-0.005311966	0.19950867
106253262802	0.013502777	0.0029451847	0.10871315
106261563583	0.22149342	0.05436325	0.43109703
106269864364	0.19907618	0.040076017	0.43225193
106278165146	0.17163676	0.09066677	0.57097626
106286465927	0.08494586	0.10264778	0.528718
106294766708	0.0037431717	0.083072424	0.43745995
106303067489	-0.013699651	0.066655874	0.4288931
106311368271	0.0902704	0.10952258	0.5284357
106319669052	0.16745329	0.15498853	0.4981346
106327969833	0.17460012	0.17294931	0.26638603
106336270614	0.19218802	0.1506455	0.06257248
106344571396	0.22511518	0.11287975	-0.005722046
106352872177	0.2672856	0.09143233	0.07556343
106361172958	0.35088205	0.10591602	0.22319126
106369473739	0.3559835	0.09666443	0.36743164
106377774521	0.32144678	0.07385659	0.49864578
106386075302	0.28440118	0.05795026	0.50258255
106394376083	0.23014033	0.049823284	0.52368355
106402676864	0.15227628	0.04029584	0.371562
106410977646	0.15405858	-0.0053002834	-0.012907982
106419278427	0.18435967	0.011507988	0.17611694
106427579208	0.19290817	0.016681671	0.3447361
106435879989	0.18433106	0.013906479	0.43179798
106444180771	0.16021907	7.185936E-4	0.4349432
106452481552	0.12131894	-0.010011673	0.39141273
106460782333	0.06147611	-0.0064837933	0.10594559
106469083114	0.15241909	0.00929904	0.21191025
106477383896	0.27713847	0.026766062	0.30978012
106485684677	0.24906707	0.010811806	0.316679
106493985458	0.31871545	0.024269342	0.29499817
106502286239	0.37255287	0.038800478	0.24063873
106510587021	0.614995	0.114444494	0.23449612
106518887802	0.59818995	0.15235996	-0.012341499
106527188583	0.56452405	0.13237453	9.5272064E-4
106535489364	0.5153223	0.14813757	-0.29577923
106543790146	0.45013738	0.13629746	-0.4945755
106552090927	0.37137318	0.1027329	-0.5336056
106560391708	0.14321458	0.006574154	-0.15161133
106568692489	0.021832705	-0.036884546	0.19186687
106576993271	0.020982146	-0.036019087	0.19026947
106585294052	-0.038913846	-0.07393217	0.36877537
106593589278	-0.027189493	-0.06835914	0.18935204
106601890059	-0.02262032	-0.065635204	0.18595695
106610190841	0.25539422	0.04034686	-0.076828
106618491622	0.35835445	-0.012952328	-0.06755161
106626792403	0.352283	-0.013798475	-0.065870285
106635093184	0.27330124	-0.04354	0.3312273
106643393966	0.26597846	-0.04248023	0.32966423
106651694747	0.10460806	-0.054795027	0.45390034
106659995528	-0.16913342	-0.104815006	0.50717163
106668296309	-0.22476447	-0.107913494	0.42704105
106676597091	-0.22804141	-0.09991884	0.27895355
106684897872	-0.22178328	-0.09880662	0.27451706
106693198653	-0.14870465	-0.106473446	0.2107544
106701499434	-0.016685367	-0.12258673	0.23403645
106709800216	0.11162019	-0.11361265	0.20015144
106718100997	0.124088645	-0.09872794	0.06303501
106726401778	0.11726928	-0.09997201	0.06446171
106734702559	0.14669418	-0.09028053	-0.06016445
106743003341	0.17499101	-0.08474541	-0.11407471
106751304122	0.18926024	-0.07371712	0.003408432
106759604903	0.13314319	-0.06838083	0.27104282
106767905684	0.053459525	-0.088143826	0.5210295
106776206466	0.053637624	-0.08492684	0.51269245
106784507247	-0.036234498	-0.06887102	0.5530138
106792808028	-0.07315993	-0.044345856	0.44164658
106801108809	-0.029990196	-0.036635876	0.26595116
106809409591	0.068476915	-0.04749155	0.10595131
106817710372	0.13139153	-0.0103907585	0.057767868
106826011153	0.14287388	0.003830433	0.09289837
106834311934	0.16485882	0.021630049	0.09341812
106842612716	0.18835759	0.033230543	0.06632233
106850913497	0.20573401	0.03608489	0.08402538
106859214278	0.20205247	0.03127384	0.084983826
106867515059	-0.026591659	0.0014739037	-0.02636242
106875815841	0.0010843277	-0.036385775	-0.2620325
106884116622	0.1595043	-0.06287265	-0.09788513
106892417403	0.29562557	-0.07791686	0.0835104
106900718184	0.30648816	-0.08491802	0.08982468
106909018966	0.18063378	-0.09067297	0.08226776
106917319747	0.05223334	-0.11328316	0.12992382
106925620528	0.03535092	-0.10148001	0.18829632
106933921309	0.041647196	-0.044942856	0.2627077
106942222091	0.079373956	0.021832466	0.37674522
106950522872	0.14082694	0.07914734	0.48628712
106958823653	0.13957429	0.074091434	0.48114014
106967124434	0.1817869	0.06229353	0.10766888
106975425216	0.111632705	-0.09470558	-0.33067894
106983725997	0.03282273	0.026856422	-0.34853363
106992026778	0.054445624	0.14549589	-0.059295654
107000327559	0.05079639	0.13902259	-0.055789948
107008628341	0.14097309	0.05259061	0.2861061
107016929122	-0.12321293	-0.20200658	0.46201706
107025229903	-0.21003258	-0.17998648	0.45896626
107033530684	-0.20327401	-0.1745832	0.46214294
107041831466	-0.15686667	-0.19632053	0.39447117
107050132247	-0.15168619	-0.198066	0.39032555
107058433028	-0.09050882	-0.2792518	-0.11757851
107066733809	0.11580753	-0.1297946	-1.2840242
107075034591	0.353593	-0.07366514	-0.47099304
107083335372	0.36015272	-0.13521528	0.25304413
107091636153	0.15673995	-0.17651796	0.70540714
107099936934	0.15795267	-0.16003203	0.68852234
107108237716	-0.06137705	-0.0053379536	0.53652763
107116538497	-0.007126212	0.09138894	0.53228855
107124839278	0.030218124	0.15891933	0.47134686
107133140059	0.049692154	0.20693207	0.37617397
107141440841	0.075391054	0.24964094	0.41129494
107149741622	0.1438427	0.29016805	0.49162006
107158042403	0.13984394	0.27545428	0.49002266
107166343184	0.57315767	0.20367742	-1.2086077
107174643966	0.702494	0.17902303	-1.6668358
107182944747	0.87845993	0.1915021	-1.1942577
107191245528	0.8661983	0.18438554	-1.1756172
107199546309	0.970039	0.19555402	-0.36479568
107207847091	0.83980703	0.16495395	0.07526302
107216147872	0.59169865	-0.001087904	-0.13501263
107224448653	0.71074045	-0.022970915	-0.005877495
107232749434	0.6061697	0.08947468	0.09905052
107241050216	0.630393	0.09954238	0.085297585
107249350997	0.37361348	0.2301588	0.13228226
107257651778	-0.11930823	0.16110492	0.45909882
107265952559	-0.16293502	0.14644122	0.4746399
107274253341	-0.10609424	0.104571104	0.25239658
107282554122	-0.047011018	0.11501646	0.23239803
107290854903	-0.050485253	0.100916624	-0.025520325
107299155684	-0.09225643	0.08249426	-0.28372192
107307456466	0.1743828	-0.17917585	-0.789979
107315757247	0.36964583	-0.19345665	-0.54213524
107324058028	0.14246976	-0.11856556	-0.2769251
107332358809	0.18014514	-0.105229855	-0.2845049
107340659591	-0.1460532	-0.14346194	0.281147
107348960372	-0.19968402	-0.15927815	0.57146645
107357261153	-0.5145893	-0.1565783	0.46412754
107365561934	-0.5412048	-0.25102592	0.44805622
107373862716	-0.51595664	-0.33455753	0.42936993
107382163497	-0.538437	-0.3653345	0.4500904
107390464278	-0.64412904	-0.37251306	0.4896946
107398765059	-0.57408303	-0.35719872	0.47498322
107407065841	-0.43006265	-0.8512409	0.3273449
107415366622	0.077955484	-1.3024461	0.45987415
107423667403	-0.02756977	-0.9847114	0.72804165
107431968184	-0.49966413	-0.38219023	0.92588615
107440268966	-0.4146014	-0.39286995	0.9215641
107448569747	-0.9387623	0.089366674	0.9053192
107456870528	-1.5284797	0.13160872	-0.18594456
107465171309	-1.4809889	-0.14055872	-0.42215633
107473472091	-1.4306746	-0.20224357	-0.1926775
107481772872	-1.2879788	-0.28720474	-0.15380764
107490073653	-1.2178934	-0.14258933	-0.24177074
107498374434	-1.1130142	0.041787624	-0.7086048
107506675216	-0.5287831	-0.24458885	-0.4817829
107514975997	-0.08880061	-0.44972038	-0.051787376
107523276778	0.09968537	-0.42798948	-0.06597328
107531577559	0.11029792	-0.43361044	-0.061361313
107539878341	0.08906138	-0.3515315	-0.44069958
107548179122	-0.052917242	-0.3281641	-0.85776234
107556479903	-0.20501721	-0.35063744	-0.8901119
107564780684	-0.154028	-0.3379712	-0.49162865
107573081466	-0.17291325	-0.29474068	-0.07178402
107581382247	-0.44218516	-0.3149438	0.35139275
107589683028	-0.8071426	-0.39858484	0.68200874
107597983809	-1.1375345	-0.50643086	0.9168625
107606284591	-1.3752372	-0.56825185	1.1486635
107614585372	-1.5819443	-0.48933387	1.5396204
107622886153	-1.6893259	-0.46758103	1.7232637
107631186934	-1.6147784	-0.5114393	1.9106312
107639487716	-1.4048706	-0.5424006	2.1529284
107647788497	-1.2052232	-0.49360037	2.2852106
107656089278	-1.2064166	-0.35821486	1.9792776
107664390059	-1.2081989	-0.37815094	1.3956051
107672690841	-0.77416265	-0.63815117	1.1935997
107680991622	-0.65895736	-0.6420963	1.1718369
107689292403	-0.82158256	-0.28612947	1.1267157
107697593184	-0.9740441	0.15940332	0.88299084
107705893966	-0.8186207	0.041112423	-0.08651829
107714194747	-0.7529471	0.0028328896	-0.05355835
107722495528	-0.7598729	-0.13361096	-0.31739902
107730796309	-0.7583175	-0.23708653	-0.51289177
107739097091	-0.7574122	-0.36423445	-0.5752859
107747397872	-0.89221644	-0.57131195	-0.4196005
107755698653	-0.8269565	-0.6048684	-0.38270283
107763999434	-1.7534487	-1.1933465	0.41870022
107772300216	-1.2335305	-1.3004546	1.6752577
107780600997	-0.67127657	-0.9187193	2.6744652
107788901778	-0.44763088	-0.2466979	2.7446241
107797202559	-0.41084933	0.3329692	1.9934759
107805503341	-0.3248129	0.28344822	2.0408792
107813804122	2.9084048	-0.03667593	1.6147413
107822104903	3.964364	0.16021633	1.6823521
107830405684	3.94004	0.43835306	0.745986
107838706466	3.6383603	0.5613904	-0.5803518
107847007247	3.607753	0.53123665	-1.8035231
107855308028	3.6449218	0.4269042	-1.7147088
107863608809	3.444036	0.4640169	-4.115678
107871909591	3.2414515	0.13693714	-3.623436
107880210372	2.9430535	-0.012454987	-2.6144404
107888511153	2.598621	0.04859352	-1.3023686
107896811934	2.2775533	0.19672298	0.20290375
107905112716	1.9923017	0.23583841	1.7358637
107913413497	1.6779118	0.055758476	2.2159057
107921714278	1.2567532	-0.16437912	2.1915655
107930015059	0.087412834	-0.22177601	1.8356643
107938315841	-1.4887404	-0.17836428	1.1452518
107946616622	-2.79881	-0.26597214	0.14966917
107954917403	-2.7320342	-0.2900753	0.20063066
107963218184	-2.5745678	-1.4531155	-1.5399394
107971518966	-1.0142803	-1.7890849	-1.7275696
107979819747	0.15091372	-1.6300254	-1.8106418
107988120528	0.8468809	-1.189899	-1.9332447
107996421309	0.85993814	-1.2370267	-1.8768954
108004722091	1.4296513	-0.7996383	-1.9972982
108013022872	2.986919	-0.28314877	-1.4125233
108021323653	3.1443038	0.021828651	-0.9573765
108029624434	2.5533223	0.6529503	-0.38469172
108037925216	2.5625796	0.64646006	-0.36826515
108046225997	0.83217907	1.1579666	1.4704762
108054526778	1.8809505	-0.18203878	2.233348
108062827559	1.2658305	-0.56437874	1.7920542
108071128341	1.1356406	-1.3307056	0.7507429
108079429122	1.079134	-2.019867	0.059503555
108087729903	1.0913935	-2.0993	0.14444351
108096030684	0.803946	-2.3318992	-0.042995453
108104331466	-0.19590044	-0.9043708	-0.13176727
108112632247	-1.0376501	0.21192789	-0.24405336
108120933028	-1.8319101	1.0934167	-0.0025234222
108129233809	-2.1332192	1.5481915	0.31233406
108137534591	-1.6588154	1.4541845	0.3167014
108145835372	-1.5348134	1.3874259	0.49321795
108154136153	0.7194605	0.21076584	-1.1776943
108162436934	1.3058081	-0.23911905	-1.3121862
108170737716	1.1338491	-0.5160289	-1.5162134
108179038497	0.58005905	-0.7272849	-1.7352958
108187339278	0.6175308	-0.8043947	-1.5725341
108195640059	0.23171568	-0.9498658	-1.3499527
108203940841	0.8731203	-1.1365533	0.7895622
108212241622	0.90849686	-1.5290956	1.0850973
108220542403	0.744617	-1.7854643	1.1784878
108228843184	0.54955006	-1.8439918	1.3895268
108237143966	0.5557127	-1.8752575	1.4597008
108245444747	0.38143778	-1.8273044	1.7792671
108253745528	-0.06230831	-1.624238	2.035252
