accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
26413886248220	-2.128043	5.4524975	-2.7066352
26413896248220	-2.4516625	3.383294	-3.7167203
26413929448220	-1.8730701	5.4524975	1.3238977
26413939248220	0.18632634	5.9526362	-1.6867437
26413949248220	1.4906107	7.1294346	-3.3538742
26413959548220	2.8145084	8.217973	-4.3541527
26413969448220	2.8341217	10.826541	-2.8635418
26413979248220	2.4712758	13.709697	-0.5099458
26413989248220	2.3437893	14.641328	0.4314926
26413999248220	1.4121575	12.6505785	0.39226598
26414009248220	0.19613299	10.365629	2.1084297
26414018248220	-0.19613299	9.296704	3.0989013
26414029248220	-0.71588546	8.472945	2.0790098
26414039248220	-0.7256921	7.7766733	0.88259846
26414049248220	-0.8237586	7.168661	0.44129923
26414059248220	-0.7649187	6.6292953	0.28439283
26414070248220	-0.2941995	6.4233556	-0.1176798
26414126348220	0.18632634	7.423634	-0.55897903
26414126448220	0.69627213	8.316039	-1.0591182
26414126548220	1.176798	8.639658	-1.2552512
26414126648220	1.176798	8.600431	-0.97085834
26414141248220	0.8629852	8.747532	-0.39226598
26414158248220	0.3138128	8.727919	0.12748645
26414173248220	-0.12748645	8.296426	0.19613299
26414190248220	0.1569064	8.051259	0.17651969
26414209548220	0.4707192	8.051259	0.1176798
26414217548220	0.75511205	8.188553	-0.10787315
26414229548220	1.0983448	8.767145	-0.2353596
26414239248220	1.4808041	9.2378645	-0.8139519
26414248248220	1.4513842	9.738003	-0.8727918
26414259248220	0.61781895	10.434276	0.5982056
26414321348220	-0.51975244	11.748366	2.324176
26414321448220	-0.1176798	13.180138	0.79433864
26414321548220	2.2163029	12.552511	-1.5298374
26414321648220	2.5497289	12.670192	-0.8041453
26414337248220	2.0692031	15.376827	1.1081514
26414354248220	1.5886773	16.141745	1.3925443
26414371248220	1.2552512	15.533733	0.19613299
26414385248220	1.8632635	13.81757	-1.6377105
26414404448220	1.4023509	13.258591	-1.3925443
26414412448220	0.9610517	12.984004	-1.147378
26414429248220	-2.6183755	10.522535	1.4906107
26414439248220	-3.86382	10.493115	1.6769371
26414449248220	-3.971693	13.199751	-1.5200307
26414460248220	-4.177633	12.954584	-3.3734875
26414477248220	-2.010363	11.493394	-2.4810824
26414494248220	-0.9610517	11.307067	3.6873002
26414510248220	0.17651969	13.238977	4.167826
26414525248220	-0.44129923	12.679998	2.687022
26414542248220	-0.6668522	10.855961	2.5105023
26414558248220	-0.61781895	8.855405	0.89240515
26414573248220	0.098066494	7.4138274	0.16671304
26414590248220	0.2157463	6.0605097	-0.00980665
26414607248220	0.0196133	4.785645	-0.0392266
26414615248220	0.3138128	4.4326057	-0.42168593
26414629248220	0.5099458	3.9520798	-0.18632634
26414639248220	0.49033248	3.3538742	0.00980665
26414655248220	-0.088259846	2.775282	0.39226598
26414674248220	-0.9414384	2.7850885	0.48052585
26414689248220	-1.6082906	3.3734875	0.7649187
26414705248220	-1.8338435	4.167826	1.5984839
26414725248220	-1.99075	4.560092	2.4026291
26414741248220	-1.6573238	4.756225	2.8439283
26414758248220	-1.3925443	5.4721107	3.5303938
26414775248220	-0.8727918	6.972528	4.589512
26414789248220	0.5001391	10.365629	7.2078876
26414810248220	1.6082906	12.758451	9.120184
26414818248220	2.0790098	13.827376	9.4241905
26414829248220	3.7167203	16.896858	9.198637
26414839248220	3.9324665	17.88733	7.560927
26414849248220	2.941995	13.641049	5.8349566
26414866248220	0.1569064	10.532342	6.5116153
26414883248220	-0.8629852	10.963835	5.962443
26414900248220	-1.3140911	15.347407	2.824315
26414917248220	-1.6377105	19.505426	-0.2941995
26414933248220	-1.8534569	12.954584	-2.1672697
26414950248220	-3.049868	3.6480737	-2.941995
26414967248220	-2.8341217	4.4424124	2.4516625
26414984248220	-3.7853668	5.8643765	3.412714
26415001248220	-2.520309	4.030533	-0.84337187
26415020248220	-0.2157463	3.9324665	-5.0013914
26415028248220	1.8436501	5.344624	-5.599597
26415039248220	2.9518015	9.326124	-4.3639593
26415049248220	2.853735	13.40569	-1.343511
26415059248220	2.6772153	17.71081	2.4026291
26415076248220	2.8439283	10.110656	2.0692031
26415095248220	1.0395049	7.050981	0.32361946
26415112248220	-0.3138128	6.2566423	-0.92182505
26415129248220	-0.32361946	6.1781893	-0.5001391
26415146248220	0.18632634	6.9529147	0.0392266
26415162248220	0.10787315	8.002226	-0.0588399
26415180248220	0.3138128	8.875018	0.3138128
26415196248220	0.3138128	9.335931	0.2549729
26415213248220	0.0196133	9.18883	-0.5001391
26415233248220	-0.2941995	8.992698	-0.2941995
26415241248220	-0.42168593	8.835792	-0.32361946
26415249248220	-0.39226598	8.561205	-0.2157463
26415259248220	-0.14709975	8.296426	0.0196133
26415269248220	0.24516624	8.3846855	0.4314926
26415279248220	0.8139519	9.60071	0.78453195
26415296248220	1.2160245	9.590903	-0.24516624
26415313248220	1.0689248	10.287175	0.0
26415330248220	1.6279038	11.846433	-0.0588399
26415347248220	2.6477954	12.395605	-0.8629852
26415363248220	2.1084297	12.170053	0.20593965
26415377248220	1.4611908	12.856518	1.2846711
26415397248220	1.4906107	15.063014	1.2650578
26415414248220	0.2745862	15.121854	0.6668522
26415431248220	-0.42168593	13.572403	0.18632634
26415451248220	-0.71588546	13.209558	-0.6374322
26415459248220	-1.0296983	13.395884	-1.2748644
26415469248220	-1.4709975	12.738838	-0.588399
26415479248220	-2.3634026	11.503201	-0.51975244
26415489248220	-3.638267	12.954584	-0.51975244
26415506248220	-4.001113	13.807763	-2.775282
26415523248220	-3.4519408	12.630965	-0.16671304
26415538248220	-1.706357	11.73856	2.991028
26415555248220	-0.24516624	12.297539	3.4225209
26415572248220	0.1176798	11.954306	1.4219642
26415589248220	-0.10787315	9.610517	1.1277647
26415603248220	-0.0392266	7.404021	1.2160245
26415620248220	-0.60801226	6.3154826	1.1964113
26415634248220	-0.22555295	5.089651	0.2745862
26415654248220	0.12748645	4.9719715	0.16671304
26415662248220	0.16671304	4.962165	0.14709975
26415679248220	0.6766588	4.9523582	-0.0196133
26415689248220	0.8041453	5.0504246	0.20593965
26415698248220	0.55897903	4.677772	-0.0588399
26415710248220	-0.6276256	3.9030466	-0.12748645
26415727248220	-1.8926834	3.0890946	0.32361946
26415743248220	-2.4712758	2.6674087	1.3238977
26415761248220	-2.3143694	2.8439283	2.2751427
26415777248220	-1.7553903	3.5794272	2.5791488
26415793248220	-1.147378	4.7169986	2.8635418
26415809248220	-0.34323275	6.3939357	3.3734875
26415826248220	0.65704554	9.610517	4.5502853
26415843248220	1.1277647	14.268676	8.512172
26415863248220	1.5102241	18.083462	10.551955
26415871248220	1.2748644	19.593687	11.071708
26415879248220	2.1084297	19.593687	11.395327
26415889248220	2.520309	17.97559	9.5320635
26415899248220	3.000835	14.072542	9.4241905
26415908248220	2.883155	12.444638	8.600431
26415919248220	1.5690639	9.48303	7.1588545
26415929248220	1.3631244	8.678885	5.0308113
26415939248220	0.79433864	8.590625	3.0596747
26415949248220	-0.17651969	11.846433	-0.1176798
26415960248220	-0.18632634	14.827655	-1.4611908
26415969248220	-0.9120184	16.82821	-2.6772153
26415979248220	-3.4421341	16.200586	-4.403186
26415990248220	-3.4911673	9.80665	-3.3146477
26416004248220	-2.5497289	7.1294346	3.9913065
26416018248220	-3.3636808	7.7962866	6.305676
26416034248220	-2.4516625	4.3835726	1.5592573
26416048248220	0.22555295	4.6091256	-4.001113
26416065248220	1.3631244	5.70747	-5.8937964
26416082248220	1.3337044	11.895466	-3.049868
26416098248220	0.9414384	14.719781	-0.7354987
26416107248220	0.55897903	16.62227	0.8139519
26416116248220	0.65704554	16.916471	1.8142302
26416129248220	1.7553903	12.130826	2.3339827
26416139248220	1.8534569	9.48303	1.4808041
26416149248220	1.2748644	8.276813	-0.02941995
26416159248220	0.56878567	7.080401	-0.9904716
26416170248220	-0.16671304	5.962443	-0.8629852
26416187248220	-0.3138128	7.0607877	-0.098066494
26416204248220	-0.6374322	7.8257065	-0.36284605
26416220248220	0.34323275	8.276813	-0.8531785
26416237248220	0.84337187	7.9728065	-0.69627213
26416251248220	1.0983448	8.188553	-1.0983448
26416268248220	0.6864655	8.041452	-0.92182505
26416285248220	0.16671304	8.237586	0.20593965
26416302248220	0.00980665	8.816178	0.8237586
26416322248220	0.0196133	9.031924	1.0002782
26416339248220	0.6766588	9.620323	0.93163174
26416349248220	1.176798	10.493115	0.28439283
26416358248220	1.343511	10.640215	0.40207264
26416366248220	1.3827376	10.963835	0.2549729
26416378248220	0.8629852	11.728753	-0.00980665
26416395248220	0.7649187	12.06218	-0.34323275
26416412248220	1.2454445	11.748366	-0.1569064
26416428248220	1.7750036	13.58221	0.2157463
26416445248220	1.8926834	16.180973	0.84337187
26416462248220	1.0787314	16.514399	-0.2549729
26416477248220	1.5592573	15.57296	-1.3925443
26416493248220	1.5004175	13.542983	-2.0397832
26416511248220	-1.8534569	11.4247465	-0.69627213
26416528248220	-3.8540134	10.846154	0.9904716
26416536248220	-4.6091256	10.954028	1.372931
26416549248220	-4.8542914	13.140911	-0.8139519
26416559248220	-4.815065	14.131382	-2.0495899
26416569248220	-4.393379	13.062457	-1.4317709
26416579248220	-3.4323275	13.150718	-0.5393657
26416589248220	-1.8436501	13.34685	1.9221034
26416597248220	-0.88259846	13.5037565	3.2361944
26416606648220	-0.88259846	13.150718	2.3143694
26416619548220	-0.4314926	12.562319	1.5004175
26416629248220	-0.42168593	10.895188	1.2748644
26416639248220	-0.6374322	9.679163	1.6965504
26416649248220	-0.8041453	8.875018	1.6769371
26416659248220	-0.1372931	8.414105	0.28439283
26416668248220	-0.06864655	7.7766733	0.1176798
26416676248220	-0.088259846	7.3451805	-0.19613299
26416689248220	-0.02941995	6.825428	0.049033247
26416699248220	-0.12748645	6.2958694	-0.0588399
26416709248220	0.20593965	5.7368903	-0.2353596
26416719248220	0.28439283	4.8248715	-0.16671304
26416729248220	0.2353596	3.89324	-0.30400613
26416739248220	0.20593965	3.1577413	-0.51975244
26416749248220	-0.20593965	2.4516625	-0.6472389
26416759248220	-0.97085834	1.8828768	-0.8237586
26416768248220	-1.6475172	1.5984839	-0.70607877
26416779248220	-2.3830159	1.3337044	-0.38245934
26416789248220	-2.5791488	1.3631244	-0.2353596
26416799248220	-2.2751427	1.9221034	0.4511059
26416809248220	-1.7946169	2.353596	1.176798
26416819248220	-1.3337044	2.9223816	2.0201697
26416829248220	-1.3827376	3.1871612	2.5595355
26416839248220	-1.2454445	3.7657535	3.2361944
26416849248220	-1.0591182	4.677772	3.8344
26416859248220	-0.5982056	6.217416	4.8248715
26416867248220	-0.098066494	8.335652	5.4721107
26416875248220	0.30400613	10.532342	6.5998755
26416883548220	1.3533176	13.34685	7.8551264
26416891548220	2.010363	16.308458	9.433997
26416900248220	2.3045628	19.593687	11.258034
26416909648220	3.079288	19.593687	11.9052725
26416919248220	5.0994577	19.593687	10.914802
26416929248220	4.726805	16.318266	9.57129
26416939248220	2.7948952	11.29726	8.698499
26416949248220	0.8041453	8.620045	8.806372
26416959248220	-0.84337187	7.4922805	6.080123
26416969248220	-2.1672697	8.316039	2.2457228
26416979248220	-2.265336	10.551955	0.60801226
26416989248220	-2.3732092	13.37627	-0.8531785
26416999248220	-2.941995	15.170887	-1.1866046
26417009248220	-3.4029074	14.425582	-0.8139519
26417019248220	-4.589512	11.836626	-0.16671304
26417029248220	-3.7069137	8.590625	-2.2163029
26417039248220	-2.9714148	7.031368	0.02941995
26417049248220	-2.991028	8.629851	4.579705
26417059248220	-3.4323275	8.884825	3.7559469
26417069248220	-2.941995	7.6197667	2.3045628
26417079248220	-1.0689248	6.7273617	0.19613299
26417089248220	0.951245	6.03109	-2.5987623
26417099248220	2.4516625	5.9526362	-4.756225
26417109248220	3.4323275	6.1978025	-4.4326057
26417119248220	3.7657535	8.433719	-2.8733485
26417129248220	3.697107	11.699333	-1.4611908
26417137248220	3.412714	13.601823	0.22555295
26417145248220	3.3146477	14.239256	0.46091253
26417159248220	1.7455837	12.846711	1.8534569
26417169248220	1.4415776	10.8657675	1.9515233
26417179248220	1.2356379	9.306511	1.2552512
26417189248220	0.5491724	8.080679	0.1176798
26417199248220	-0.4511059	7.1882744	-0.1372931
26417209248220	-1.4709975	6.668522	-0.5982056
26417219248220	-1.7455837	6.6194887	-0.7649187
26417229248220	-1.5788707	6.8450418	-0.02941995
26417239248220	-1.7651969	6.913688	-0.39226598
26417249248220	-1.5788707	7.1784678	-0.5001391
26417259248220	-0.88259846	7.5217004	-1.0885382
26417267248220	-0.61781895	7.7766733	-0.55897903
26417279248220	0.0392266	8.129713	-0.84337187
26417289248220	0.46091253	8.443525	-1.4219642
26417299248220	0.2157463	8.649466	-1.7455837
26417309248220	0.088259846	8.463139	-1.6475172
26417319248220	0.049033247	8.129713	-1.1179581
26417329248220	-0.0392266	8.1101	-0.57859236
26417339248220	-0.0588399	8.306232	-0.06864655
26417349248220	0.06864655	8.737725	0.8727918
26417359248220	0.19613299	9.247671	1.147378
26417368248220	0.5295591	9.48303	0.89240515
26417379248220	1.1866046	9.60071	0.30400613
26417389248220	1.9515233	9.83607	0.4314926
26417399248220	2.3732092	10.512729	0.8139519
