accelerometer_timestamp	accelerometer_x_data	accelerometer_y_data	accelerometer_z_data
3547277191231	4.2724156	16.785494	4.1459284
3547287200997	-0.37227586	11.078313	-4.903204
3547297210762	-1.9046392	6.54484	-2.594405
3547307220528	-1.3452525	4.865033	1.6578026
3547317199776	-0.2787204	5.0368757	4.793332
3547327209541	0.88855225	5.9607544	4.948709
3547337188790	2.7378068	7.5279956	4.691544
3547347168038	3.4917889	8.71832	3.6904256
3547357177803	5.014572	10.271939	4.2613387
3547367157051	6.062992	11.259436	3.6167789
3547377136299	7.156468	12.687616	3.6881804
3547387146065	6.8154774	12.577146	2.9883857
3547397125313	5.0259485	12.544214	2.0100203
3547407135079	4.2682242	11.390264	0.96294755
3547417114327	3.014132	9.221274	0.2415976
3547427154610	2.3176305	7.3042107	-0.07978409
3547437133858	1.251248	6.0117984	0.21285737
3547447143624	0.27542725	5.255421	0.5186714
3547457153389	-0.39742357	5.717211	1.545536
3547467132637	-0.76386154	6.377039	1.7262104
3547477142403	-0.873284	7.719148	1.807641
3547487121651	-0.9277707	8.916358	2.0910017
3547497100899	-1.1496093	9.807904	1.5643969
3547507110664	-1.0286609	10.4726715	-0.54337007
3547517089913	-3.0376332	11.219319	-4.6547203
3547527099678	-5.400919	10.75274	-2.7869046
3547537078926	-6.5743284	9.735904	2.108665
3547547119210	-7.2155952	9.185648	4.6099634
3547557098458	-6.501131	8.551717	3.4654436
3547567108223	-4.258045	9.462124	4.586163
3547577087471	-2.064357	11.114537	4.4060874
3547587066719	-3.653303	14.515165	1.2109817
3547597076485	-4.549938	14.719192	0.7905061
3547607055733	-5.0172668	13.038636	2.9065058
3547617096016	-5.806276	12.182567	1.4600638
3547627075264	-7.7736344	13.061389	1.5202386
3547637054512	-8.335117	12.280612	0.18995498
3547647064278	-8.758885	10.120155	0.34982255
3547657074044	-8.479567	7.801626	-0.18007553
3547667053292	-7.5163198	4.529431	-1.2281959
3547677063057	-7.340735	3.5271153	-0.46373567
3547687072823	-6.0746675	4.568799	1.8723065
3547697052071	-4.3457627	7.201225	2.7175987
3547707061836	-2.980003	13.033696	2.0469933
3547717041084	-2.6461973	16.482824	1.119522
3547727050850	-0.62060946	18.95104	-4.507277
3547737030098	0.8707393	19.054327	-6.427035
3547747039864	3.1066396	19.501896	-0.08053253
3547757049629	5.3018246	19.542011	2.6662555
3547767028878	8.447683	19.543808	4.8350954
3547777038643	11.312875	19.543808	11.211685
3547787017891	11.441009	19.543808	9.457633
3547796997139	10.470576	19.574045	4.147126
3547806976387	8.566087	15.933616	-5.803282
3547816986153	7.2739735	8.476274	-3.0081446
3547826995918	2.8544142	4.594845	4.289779
3547836975167	-0.975222	6.570586	3.6958146
3547846984932	-3.6802468	7.9622426	0.54636383
3547857025215	-4.802912	8.686886	-1.1150312
3547867004463	-4.0764728	7.7140584	-1.5594571
3547876983712	-1.6711249	6.9250493	-1.1713142
3547886993477	0.17708176	5.7534356	-0.59007293
3547897003243	2.9307554	3.7491038	1.1053015
3547906982491	4.010161	2.6138644	1.488804
3547916992256	5.274881	1.0907817	2.08696
3547926971504	6.3114753	-0.7575746	2.157763
3547936981270	6.9248996	-3.197351	2.4984543
3547946960518	6.705905	-4.688101	2.7851083
3547956970284	6.6699796	-5.7847204	4.082011
3547966980049	7.1822147	-5.3730764	5.341492
3547976959298	7.375762	-3.3908987	5.122348
3547986938546	7.464228	-2.2932312	5.058431
3547996948311	6.019133	-0.081580356	3.9525306
3548007507393	3.9787261	2.017804	1.1579919
3548016937325	0.25911117	8.156688	-4.303401
3548026977608	-0.77673477	14.655724	-12.660972
3548036956856	-5.777835	19.280056	-19.227068
3548046966622	-11.683205	19.531683	-15.376025
3548056915352	-18.655556	19.54336	7.3410344
3548066925118	-19.538568	19.543808	13.228741
3548076904366	-19.579136	16.600927	1.7140856
3548086914132	-13.997692	7.526499	3.6536024
3548096923897	-7.485035	2.3022125	6.439908
3548106903145	-2.3984623	4.7398934	6.048023
3548116912911	6.791377	17.247435	-1.2063414
3548126892159	11.070978	19.468216	-3.215164
3548136901924	12.5457115	19.540365	0.029638367
3548146881172	10.280921	11.889925	-13.789325
3548156921456	6.996301	6.2569885	-13.9583235
3548166900704	4.234245	5.101392	-1.7712666
3548176879952	2.7051744	2.654879	8.602012
3548186920235	1.8217118	1.5398479	7.7477384
3548196899483	1.7895286	1.9916084	7.6693015
3548206909249	2.544858	5.2247353	8.588241
3548216888497	3.2593222	7.9713736	6.272257
3548226867745	5.1456995	9.573193	5.9585094
3548236877510	5.9508753	10.440339	6.3849726
3548246856758	6.9383717	11.407029	4.8565006
3548256866524	7.041956	12.945979	4.9322433
3548266845772	6.6252227	14.281202	4.3315425
3548276825020	5.363347	13.96461	3.0955627
3548286834786	3.288212	13.1736555	0.5334906
3548296844551	2.8635452	11.881542	-1.0554552
3548306854317	1.6828007	10.234966	-0.8728349
3548316833565	1.0264156	9.049582	-1.3998889
